,code,name,c_name
868,002503,搜于特,服装鞋类
869,002517,恺英网络,服装鞋类
870,002563,森马服饰,服装鞋类
871,002569,步森股份,服装鞋类
872,002574,明牌珠宝,服装鞋类
873,002612,朗姿股份,服装鞋类
874,002634,棒杰股份,服装鞋类
875,002640,跨境通,服装鞋类
876,002656,摩登大道,服装鞋类
877,002674,兴业科技,服装鞋类
878,002687,乔治白,服装鞋类
879,002731,萃华珠宝,服装鞋类
880,002740,爱迪尔,服装鞋类
881,300005,探路者,服装鞋类
882,600012,皖通高速,公路桥梁
883,600020,中原高速,公路桥梁
884,600033,福建高速,公路桥梁
885,600035,楚天高速,公路桥梁
886,600106,重庆路桥,公路桥梁
887,600269,赣粤高速,公路桥梁
888,600350,山东高速,公路桥梁
889,600368,五洲交通,公路桥梁
890,600377,宁沪高速,公路桥梁
891,600548,深高速,公路桥梁
892,601107,四川成渝,公路桥梁
893,601188,龙江交通,公路桥梁
894,601518,吉林高速,公路桥梁
895,000429,粤高速Ａ,公路桥梁
896,000548,湖南投资,公路桥梁
897,000828,东莞控股,公路桥梁
898,000886,海南高速,公路桥梁
899,000900,现代投资,公路桥梁
900,000916,华北高速,公路桥梁
901,600167,联美控股,供水供气
902,600168,武汉控股,供水供气
903,600187,国中水务,供水供气
904,600283,钱江水利,供水供气
905,600323,瀚蓝环境,供水供气
906,600333,长春燃气,供水供气
907,600461,洪城水业,供水供气
908,600617,国新能源,供水供气
909,600635,大众公用,供水供气
910,600649,城投控股,供水供气
911,600719,大连热电,供水供气
912,600758,红阳能源,供水供气
913,600917,重庆燃气,供水供气
914,600982,宁波热电,供水供气
915,601139,深圳燃气,供水供气
916,601158,重庆水务,供水供气
917,601199,江南水务,供水供气
918,000593,大通燃气,供水供气
919,000605,渤海股份,供水供气
920,000669,金鸿能源,供水供气
921,000685,中山公用,供水供气
922,000692,惠天热电,供水供气
923,000695,滨海能源,供水供气
924,002267,陕天然气,供水供气
925,002700,新疆浩源,供水供气
926,600005,武钢股份,钢铁行业
927,600010,包钢股份,钢铁行业
928,600019,宝钢股份,钢铁行业
929,600022,山东钢铁,钢铁行业
930,600117,西宁特钢,钢铁行业
931,600126,杭钢股份,钢铁行业
932,600165,新日恒力,钢铁行业
933,600193,创兴资源,钢铁行业
934,600231,凌钢股份,钢铁行业
935,600282,南钢股份,钢铁行业
936,600307,酒钢宏兴,钢铁行业
937,600399,抚顺特钢,钢铁行业
938,600477,杭萧钢构,钢铁行业
939,600496,精工钢构,钢铁行业
940,600507,方大特钢,钢铁行业
941,600532,宏达矿业,钢铁行业
942,600558,大西洋,钢铁行业
943,600569,安阳钢铁,钢铁行业
944,600581,八一钢铁,钢铁行业
945,600782,新钢股份,钢铁行业
946,600784,鲁银投资,钢铁行业
947,600808,马钢股份,钢铁行业
948,600882,广泽股份,钢铁行业
949,600992,贵绳股份,钢铁行业
950,601003,柳钢股份,钢铁行业
951,601005,*ST重钢,钢铁行业
952,601028,玉龙股份,钢铁行业
953,601969,海南矿业,钢铁行业
954,000409,山东地矿,钢铁行业
955,000629,*ST钒钛,钢铁行业
956,000655,金岭矿业,钢铁行业
957,000708,大冶特钢,钢铁行业
958,000709,河钢股份,钢铁行业
959,000717,韶钢松山,钢铁行业
960,000761,本钢板材,钢铁行业
961,000778,新兴铸管,钢铁行业
962,000825,太钢不锈,钢铁行业
963,000890,法 尔 胜,钢铁行业
964,000898,鞍钢股份,钢铁行业
965,000932,*ST华菱,钢铁行业
966,000959,首钢股份,钢铁行业
967,000969,安泰科技,钢铁行业
968,002075,沙钢股份,钢铁行业
969,002110,三钢闽光,钢铁行业
970,002132,恒星科技,钢铁行业
971,002318,久立特材,钢铁行业
972,002359,齐星铁塔,钢铁行业
973,002423,中原特钢,钢铁行业
974,002443,金洲管道,钢铁行业
975,002478,常宝股份,钢铁行业
976,002487,大金重工,钢铁行业
977,002524,光正集团,钢铁行业
978,002541,鸿路钢构,钢铁行业
979,002545,东方铁塔,钢铁行业
980,002615,哈尔斯,钢铁行业
981,002743,富煌钢构,钢铁行业
982,300345,红宇新材,钢铁行业
983,600008,首创股份,环保行业
984,600292,远达环保,环保行业
985,600874,创业环保,环保行业
986,603126,中材节能,环保行业
987,603588,高能环境,环保行业
988,603686,龙马环卫,环保行业
989,000544,中原环保,环保行业
990,000598,兴蓉环境,环保行业
991,000826,启迪桑德,环保行业
992,002200,云投生态,环保行业
993,002549,凯美特气,环保行业
994,002573,清新环境,环保行业
995,002616,长青集团,环保行业
996,002672,东江环保,环保行业
997,300055,万邦达,环保行业
998,300070,碧水源,环保行业
999,300156,神雾环保,环保行业
1000,300172,中电环保,环保行业
1001,300187,永清环保,环保行业
1002,300190,维尔利,环保行业
1003,300197,铁汉生态,环保行业
1004,300262,巴安水务,环保行业
1005,300332,天壕环境,环保行业
1006,300335,迪森股份,环保行业
1007,300355,蒙草生态,环保行业
1008,300388,国祯环保,环保行业
1009,300422,博世科,环保行业
1010,600075,新疆天业,化工行业
1011,600078,澄星股份,化工行业
1012,600091,ST明科,化工行业
1013,600135,乐凯胶片,化工行业
1014,600141,兴发集团,化工行业
1015,600155,宝硕股份,化工行业
1016,600160,巨化股份,化工行业
1017,600228,*ST昌九,化工行业
1018,600229,城市传媒,化工行业
1019,600249,两面针,化工行业
1020,600273,嘉化能源,化工行业
1021,600277,亿利洁能,化工行业
1022,600281,太化股份,化工行业
1023,600299,安迪苏,化工行业
1024,600301,ST南化,化工行业
1025,600309,万华化学,化工行业
1026,600315,上海家化,化工行业
1027,600319,亚星化学,化工行业
1028,600328,兰太实业,化工行业
1029,600339,中油工程,化工行业
1030,600352,浙江龙盛,化工行业
1031,600367,红星发展,化工行业
1032,600378,天科股份,化工行业
1033,600409,三友化工,化工行业
1034,600481,双良节能,化工行业
1035,600490,鹏欣资源,化工行业
1036,600599,熊猫金控,化工行业
1037,600618,氯碱化工,化工行业
1038,600636,*ST爱富,化工行业
1039,600722,金牛化工,化工行业
1040,600746,江苏索普,化工行业
1041,600844,*ST丹科,化工行业
1042,600985,雷鸣科化,化工行业
1043,601118,海南橡胶,化工行业
1044,601208,东材科技,化工行业
1045,601216,君正集团,化工行业
1046,601678,滨化股份,化工行业
1047,603002,宏昌电子,化工行业
1048,603010,万盛股份,化工行业
1049,603077,和邦生物,化工行业
1050,603188,亚邦股份,化工行业
1051,000510,金路集团,化工行业
1052,000523,广州浪奇,化工行业
1053,000545,金浦钛业,化工行业
1054,000565,渝三峡Ａ,化工行业
1055,000627,天茂集团,化工行业
1056,000635,英 力 特,化工行业
1057,000662,天夏智慧,化工行业
1058,000683,远兴能源,化工行业
1059,000698,沈阳化工,化工行业
1060,000707,双环科技,化工行业
1061,000737,南风化工,化工行业
1062,000755,*ST三维,化工行业
1063,000818,方大化工,化工行业
1064,000822,山东海化,化工行业
1065,000887,中鼎股份,化工行业
1066,000985,大庆华科,化工行业
1067,000990,诚志股份,化工行业
1068,002010,传化智联,化工行业
1069,002014,永新股份,化工行业
1070,002037,久联发展,化工行业
1071,002053,云南能投,化工行业
1072,002054,德美化工,化工行业
1073,002061,江山化工,化工行业
1074,002068,黑猫股份,化工行业
1075,002092,中泰化学,化工行业
1076,002094,青岛金王,化工行业
1077,002096,南岭民爆,化工行业
1078,002109,兴化股份,化工行业
1079,002125,湘潭电化,化工行业
1080,002136,安 纳 达,化工行业
1081,002145,中核钛白,化工行业
1082,002165,红 宝 丽,化工行业
1083,002192,融捷股份,化工行业
1084,002201,九鼎新材,化工行业
1085,002211,宏达新材,化工行业
1086,002217,合力泰,化工行业
1087,002224,三 力 士,化工行业
1088,002226,江南化工,化工行业
1089,002246,北化股份,化工行业
1090,002250,联化科技,化工行业
1091,002256,兆新股份,化工行业
1092,002319,乐通股份,化工行业
1093,002326,永太科技,化工行业
1094,002341,新纶科技,化工行业
1095,002360,同德化工,化工行业
1096,002361,神剑股份,化工行业
1097,002377,国创高新,化工行业
1098,002381,双箭股份,化工行业
1099,002386,天原集团,化工行业
1100,002395,双象股份,化工行业
1101,002407,多氟多,化工行业
1102,002408,齐翔腾达,化工行业
1103,002409,雅克科技,化工行业
1104,002411,必康股份,化工行业
1105,002440,闰土股份,化工行业
1106,002442,龙星化工,化工行业
1107,002450,康得新,化工行业
1108,002453,天马精化,化工行业
1109,002455,百川股份,化工行业
1110,002466,天齐锂业,化工行业
1111,002476,宝莫股份,化工行业
1112,002497,雅化集团,化工行业
1113,002562,兄弟科技,化工行业
1114,002581,未名医药,化工行业
1115,002584,西陇科学,化工行业
1116,002597,金禾实业,化工行业
1117,002601,龙蟒佰利,化工行业
1118,002632,道明光学,化工行业
1119,002637,赞宇科技,化工行业
1120,002643,万润股份,化工行业
1121,002648,卫星石化,化工行业
1122,002666,德联集团,化工行业
1123,002669,康达新材,化工行业
1124,002683,宏大爆破,化工行业
1125,002709,天赐材料,化工行业
1126,002741,光华科技,化工行业
1127,002748,世龙实业,化工行业
1128,300019,硅宝科技,化工行业
1129,300031,宝通科技,化工行业
1130,300037,新宙邦,化工行业
1131,300041,回天新材,化工行业
1132,300054,鼎龙股份,化工行业
1133,300063,天龙集团,化工行业
1134,300067,安诺其,化工行业
1135,300072,三聚环保,化工行业
1136,300082,奥克股份,化工行业
1137,300107,建新股份,化工行业
1138,300108,双龙股份,化工行业
1139,300109,新开源,化工行业
1140,300121,阳谷华泰,化工行业
1141,300132,青松股份,化工行业
1142,300135,宝利国际,化工行业
1143,300174,元力股份,化工行业
1144,300192,科斯伍德,化工行业
1145,300200,高盟新材,化工行业
1146,300214,日科化学,化工行业
1147,300225,金力泰,化工行业
1148,300236,上海新阳,化工行业
1149,300237,美晨科技,化工行业
1150,300243,瑞丰高材,化工行业
1151,300285,国瓷材料,化工行业
1152,300320,海达股份,化工行业
1153,300343,联创互联,化工行业
1154,300387,富邦股份,化工行业
1155,300398,飞凯材料,化工行业
1156,300405,科隆精化,化工行业
1157,300429,强力新材,化工行业
1158,300437,清水源,化工行业
1159,300446,乐凯新材,化工行业
1160,600061,国投安信,化纤行业
1161,600063,皖维高新,化纤行业
1162,600527,江南高纤,化纤行业
1163,600810,神马股份,化纤行业
1164,600889,南京化纤,化纤行业
1165,601113,华鼎股份,化纤行业
1166,601233,桐昆股份,化纤行业
1167,000420,吉林化纤,化纤行业
1168,000584,友利控股,化纤行业
1169,000615,京汉股份,化纤行业
1170,000677,恒天海龙,化纤行业
1171,000687,华讯方舟,化纤行业
1172,000703,恒逸石化,化纤行业
1173,000782,美达股份,化纤行业
1174,000936,华西股份,化纤行业
1175,000949,新乡化纤,化纤行业
1176,000976,春晖股份,化纤行业
1177,002015,霞客环保,化纤行业
1178,002064,华峰氨纶,化纤行业
1179,002080,中材科技,化纤行业
1180,002172,澳洋科技,化纤行业
1181,002206,海 利 得,化纤行业
1182,002254,泰和新材,化纤行业
1183,002427,尤夫股份,化纤行业
1184,002493,荣盛石化,化纤行业
1185,300180,华峰超纤,化纤行业
1186,600060,海信电器,家电行业
1187,600261,阳光照明,家电行业
1188,600336,澳柯玛,家电行业
1189,600690,青岛海尔,家电行业
1190,600839,四川长虹,家电行业
1191,600854,春兰股份,家电行业
1192,600870,厦华电子,家电行业
1193,600983,惠而浦,家电行业
1194,603366,日出东方,家电行业
1195,603519,立霸股份,家电行业
1196,000016,深康佳Ａ,家电行业
1197,000100,TCL 集团,家电行业
1198,000333,美的集团,家电行业
1199,000418,小天鹅Ａ,家电行业
1200,000521,美菱电器,家电行业
1201,000533,万 家 乐,家电行业
1202,000541,佛山照明,家电行业
1203,000651,格力电器,家电行业
1204,000921,海信科龙,家电行业
1205,002005,德豪润达,家电行业
1206,002032,苏 泊 尔,家电行业
1207,002035,华帝股份,家电行业
1208,002076,雪 莱 特,家电行业
1209,002242,九阳股份,家电行业
1210,002260,德奥通航,家电行业
1211,002290,中科新材,家电行业
1212,002403,爱仕达,家电行业
1213,002429,兆驰股份,家电行业
1214,002473,*ST圣莱,家电行业
1215,002508,老板电器,家电行业
1216,002543,万和电气,家电行业
1217,002668,奥马电器,家电行业
1218,002677,浙江美大,家电行业
1219,002681,奋达科技,家电行业
1220,002705,新宝股份,家电行业
1221,002723,金莱特,家电行业
1222,600054,黄山旅游,酒店旅游
1223,600138,中青旅,酒店旅游
1224,600258,首旅酒店,酒店旅游
1225,600358,国旅联合,酒店旅游
1226,600555,海航创新,酒店旅游
1227,600593,大连圣亚,酒店旅游
1228,600640,号百控股,酒店旅游
1229,600706,曲江文旅,酒店旅游
1230,600749,西藏旅游,酒店旅游
1231,600754,锦江股份,酒店旅游
1232,601007,金陵饭店,酒店旅游
1233,601888,中国国旅,酒店旅游
1234,603099,长白山,酒店旅游
1235,603199,九华旅游,酒店旅游
1236,603869,北部湾旅,酒店旅游
1237,000007,全新好,酒店旅游
1238,000069,华侨城Ａ,酒店旅游
1239,000428,华天酒店,酒店旅游
1240,000430,张家界,酒店旅游
1241,000524,岭南控股,酒店旅游
1242,000610,西安旅游,酒店旅游
1243,000613,*ST东海A,酒店旅游
1244,000721,西安饮食,酒店旅游
1245,000802,北京文化,酒店旅游
1246,000888,峨眉山Ａ,酒店旅游
1247,000978,桂林旅游,酒店旅游
1248,002033,丽江旅游,酒店旅游
1249,002059,云南旅游,酒店旅游
1250,002159,三特索道,酒店旅游
1251,002186,全 聚 德,酒店旅游
1252,002306,*ST云网,酒店旅游
1253,002558,世纪游轮,酒店旅游
1254,002707,众信旅游,酒店旅游
1255,300144,宋城演艺,酒店旅游
1256,300178,腾邦国际,酒店旅游
1257,600337,美克家居,家具行业
1258,600978,宜华生活,家具行业
1259,603008,喜临门,家具行业
1260,603600,永艺股份,家具行业
1261,603818,曲美家居,家具行业
1262,603898,好莱客,家具行业
1263,000910,大亚圣象,家具行业
1264,002084,海鸥卫浴,家具行业
1265,002120,韵达股份,家具行业
1266,002240,威华股份,家具行业
1267,002259,升达林业,家具行业
1268,002489,浙江永强,家具行业
1269,002572,索菲亚,家具行业
1270,002631,德尔未来,家具行业
1271,002718,友邦吊顶,家具行业
1272,002751,易尚展示,家具行业
1273,600000,浦发银行,金融行业
1274,600015,华夏银行,金融行业
1275,600016,民生银行,金融行业
1276,600030,中信证券,金融行业
1277,600036,招商银行,金融行业
1278,600109,国金证券,金融行业
1279,600291,西水股份,金融行业
1280,600369,西南证券,金融行业
1281,600643,爱建集团,金融行业
1282,600705,中航资本,金融行业
1283,600816,安信信托,金融行业
1284,600830,香溢融通,金融行业
1285,600837,海通证券,金融行业
1286,600958,东方证券,金融行业
1287,600999,招商证券,金融行业
1288,601009,南京银行,金融行业
1289,601099,太平洋,金融行业
1290,601166,兴业银行,金融行业
1291,601169,北京银行,金融行业
1292,601198,东兴证券,金融行业
1293,601288,农业银行,金融行业
1294,601318,中国平安,金融行业
1295,601328,交通银行,金融行业
1296,601336,新华保险,金融行业
1297,601377,兴业证券,金融行业
1298,601398,工商银行,金融行业
1299,601555,东吴证券,金融行业
1300,601601,中国太保,金融行业
1301,601628,中国人寿,金融行业
1302,601688,华泰证券,金融行业
1303,601788,光大证券,金融行业
1304,601818,光大银行,金融行业
1305,601901,方正证券,金融行业
1306,601939,建设银行,金融行业
1307,601988,中国银行,金融行业
1308,601998,中信银行,金融行业
1309,000001,平安银行,金融行业
1310,000166,申万宏源,金融行业
1311,000415,渤海金控,金融行业
1312,000563,陕国投Ａ,金融行业
1313,000686,东北证券,金融行业
1314,000712,锦龙股份,金融行业
1315,000728,国元证券,金融行业
1316,000750,国海证券,金融行业
1317,000776,广发证券,金融行业
1318,000783,长江证券,金融行业
1319,002142,宁波银行,金融行业
1320,002500,山西证券,金融行业
1321,002673,西部证券,金融行业
1322,002736,国信证券,金融行业
1323,600004,白云机场,交通运输
1324,600009,上海机场,交通运输
1325,600017,日照港,交通运输
1326,600018,上港集团,交通运输
1327,600026,中远海能,交通运输
1328,600029,南方航空,交通运输
1329,600057,象屿股份,交通运输
1330,600115,东方航空,交通运输
1331,600119,长江投资,交通运输
1332,600125,铁龙物流,交通运输
1333,600180,瑞茂通,交通运输
1334,600190,锦州港,交通运输
1335,600221,海南航空,交通运输
1336,600242,中昌数据,交通运输
1337,600270,外运发展,交通运输
1338,600279,重庆港九,交通运输
1339,600317,营口港,交通运输
1340,600386,北巴传媒,交通运输
1341,600428,中远海特,交通运输
1342,600495,晋西车轴,交通运输
1343,600561,江西长运,交通运输
1344,600575,皖江物流,交通运输
1345,600611,大众交通,交通运输
1346,600650,锦江投资,交通运输
1347,600662,强生控股,交通运输
1348,600692,亚通股份,交通运输
1349,600708,光明地产,交通运输
1350,600717,天津港,交通运输
1351,600751,天海投资,交通运输
1352,600787,中储股份,交通运输
1353,600794,保税科技,交通运输
1354,600798,宁波海运,交通运输
1355,600834,申通地铁,交通运输
1356,600835,上海机电,交通运输
1357,600894,广日股份,交通运输
1358,600896,览海投资,交通运输
1359,600897,厦门空港,交通运输
1360,600967,内蒙一机,交通运输
1361,601000,唐山港,交通运输
1362,601006,大秦铁路,交通运输
1363,601008,连云港,交通运输
1364,601018,宁波港,交通运输
1365,601021,春秋航空,交通运输
1366,601111,中国国航,交通运输
1367,601313,XD江南嘉,交通运输
1368,601333,广深铁路,交通运输
1369,601766,中国中车,交通运输
1370,601866,中远海发,交通运输
1371,601872,招商轮船,交通运输
1372,601880,大连港,交通运输
1373,601919,中远海控,交通运输
1374,603111,康尼机电,交通运输
1375,603128,华贸物流,交通运输
1376,603167,渤海轮渡,交通运输
1377,603611,诺力股份,交通运输
1378,000022,深赤湾Ａ,交通运输
1379,000088,盐 田 港,交通运输
1380,000089,深圳机场,交通运输
1381,000099,中信海直,交通运输
1382,000421,南京公用,交通运输
1383,000507,珠海港,交通运输
1384,000520,长航凤凰,交通运输
1385,000582,北部湾港,交通运输
1386,000905,厦门港务,交通运输
1387,000920,南方汇通,交通运输
1388,000996,中国中期,交通运输
1389,002040,南 京 港,交通运输
1390,002183,怡 亚 通,交通运输
1391,002210,飞马国际,交通运输
1392,002245,澳洋顺昌,交通运输
1393,002320,海峡股份,交通运输
1394,002357,富临运业,交通运输
1395,002367,康力电梯,交通运输
1396,002448,中原内配,交通运输
1397,002492,恒基达鑫,交通运输
1398,002592,八菱科技,交通运输
1399,002627,宜昌交运,交通运输
1400,002682,龙洲股份,交通运输
1401,002689,远大智能,交通运输
1402,002711,欧浦智网,交通运输
1403,300011,鼎汉技术,交通运输
1404,300013,新宁物流,交通运输
1405,300240,飞力达,交通运输
1406,300350,华鹏飞,交通运输
1407,600031,三一重工,机械行业
1408,600114,东睦股份,机械行业
1409,600149,*ST坊展,机械行业
1410,600169,太原重工,机械行业
1411,600218,全柴动力,机械行业
1412,600243,青海华鼎,机械行业
1413,600262,北方股份,机械行业
1414,600320,振华重工,机械行业
1415,600346,恒力股份,机械行业
1416,600388,龙净环保,机械行业
1417,600421,仰帆控股,机械行业
1418,600435,北方导航,机械行业
1419,600475,华光股份,机械行业
1420,600499,科达洁能,机械行业
1421,600520,中发科技,机械行业
1422,600526,菲达环保,机械行业
1423,600579,天华院,机械行业
1424,600582,天地科技,机械行业
1425,600592,龙溪股份,机械行业
1426,600619,海立股份,机械行业
1427,600710,*ST常林,机械行业
1428,600761,安徽合力,机械行业
1429,600765,中航重机,机械行业
1430,600806,*ST昆机,机械行业
1431,600815,*ST厦工,机械行业
1432,600841,上柴股份,机械行业
1433,600855,航天长峰,机械行业
1434,600860,*ST京城,机械行业
1435,600984,建设机械,机械行业
1436,601002,晋亿实业,机械行业
1437,601038,一拖股份,机械行业
1438,601100,恒立液压,机械行业
1439,601106,*ST一重,机械行业
1440,601177,杭齿前进,机械行业
1441,601218,吉鑫科技,机械行业
1442,601226,华电重工,机械行业
1443,601369,陕鼓动力,机械行业
1444,601608,中信重工,机械行业
1445,601717,郑煤机,机械行业
1446,601798,蓝科高新,机械行业
1447,603011,合锻智能,机械行业
1448,603012,创力集团,机械行业
1449,603088,宁波精达,机械行业
1450,603169,兰石重装,机械行业
1451,603308,应流股份,机械行业
1452,603315,福鞍股份,机械行业
1453,603318,派思股份,机械行业
1454,603338,浙江鼎力,机械行业
1455,603355,莱克电气,机械行业
1456,603698,航天工程,机械行业
1457,603699,纽威股份,机械行业
1458,603789,星光农机,机械行业
1459,000039,中集集团,机械行业
1460,000157,中联重科,机械行业
1461,000404,华意压缩,机械行业
1462,000410,*ST沈机,机械行业
1463,000425,徐工机械,机械行业
1464,000519,中兵红箭,机械行业
1465,000528,柳 工,机械行业
1466,000530,大冷股份,机械行业
1467,000551,创元科技,机械行业
1468,000570,苏常柴Ａ,机械行业
1469,000595,*ST宝实,机械行业
1470,000617,中油资本,机械行业
1471,000678,襄阳轴承,机械行业
1472,000680,山推股份,机械行业
1473,000777,中核科技,机械行业
1474,000811,烟台冰轮,机械行业
1475,000816,智慧农业,机械行业
1476,000821,京山轻机,机械行业
1477,000837,秦川机床,机械行业
1478,000852,石化机械,机械行业
1479,000856,冀东装备,机械行业
1480,000880,潍柴重机,机械行业
1481,000903,云内动力,机械行业
1482,000923,河北宣工,机械行业
1483,000925,众合科技,机械行业
1484,002006,精功科技,机械行业
1485,002009,天奇股份,机械行业
1486,002011,盾安环境,机械行业
1487,002026,山东威达,机械行业
1488,002046,轴研科技,机械行业
1489,002050,三花智控,机械行业
1490,002097,山河智能,机械行业
1491,002101,广东鸿图,机械行业
1492,002122,天马股份,机械行业
1493,002131,利欧股份,机械行业
1494,002147,新光圆成,机械行业
1495,002150,通润装备,机械行业
1496,002158,汉钟精机,机械行业
1497,002204,大连重工,机械行业
1498,002209,达 意 隆,机械行业
1499,002248,*ST东数,机械行业
1500,002255,海陆重工,机械行业
1501,002270,华明装备,机械行业
1502,002272,川润股份,机械行业
1503,002278,神开股份,机械行业
1504,002282,博深工具,机械行业
1505,002328,新朋股份,机械行业
1506,002337,赛象科技,机械行业
1507,002342,巨力索具,机械行业
1508,002347,泰尔股份,机械行业
1509,002353,杰瑞股份,机械行业
1510,002366,台海核电,机械行业
1511,002413,雷科防务,机械行业
1512,002418,康盛股份,机械行业
1513,002430,杭氧股份,机械行业
1514,002435,长江润发,机械行业
1515,002438,江苏神通,机械行业
1516,002444,巨星科技,机械行业
1517,002445,中南文化,机械行业
1518,002459,天业通联,机械行业
1519,002472,双环传动,机械行业
1520,002480,新筑股份,机械行业
1521,002483,润邦股份,机械行业
1522,002490,*ST墨龙,机械行业
1523,002499,科林环保,机械行业
1524,002509,天广中茂,机械行业
1525,002514,宝馨科技,机械行业
1526,002520,日发精机,机械行业
1527,002523,天桥起重,机械行业
1528,002526,山东矿机,机械行业
1529,002529,海源机械,机械行业
1530,002530,丰东股份,机械行业
1531,002532,新界泵业,机械行业
1532,002534,杭锅股份,机械行业
1533,002535,林州重机,机械行业
1534,002537,海立美达,机械行业
1535,002552,宝鼎科技,机械行业
1536,002553,南方轴承,机械行业
1537,002559,亚威股份,机械行业
1538,002564,天沃科技,机械行业
1539,002591,恒大高新,机械行业
1540,002595,豪迈科技,机械行业
1541,002598,山东章鼓,机械行业
1542,002611,东方精工,机械行业
1543,002613,北玻股份,机械行业
1544,002621,三垒股份,机械行业
1545,002630,华西能源,机械行业
1546,002633,申科股份,机械行业
1547,002639,雪人股份,机械行业
1548,002645,华宏科技,机械行业
1549,002651,利君股份,机械行业
1550,002667,鞍重股份,机械行业
1551,002680,长生生物,机械行业
1552,002685,华东重机,机械行业
1553,002686,亿利达,机械行业
1554,002690,美亚光电,机械行业
1555,002691,冀凯股份,机械行业
1556,002698,博实股份,机械行业
1557,002747,埃斯顿,机械行业
1558,300023,宝德股份,机械行业
1559,300024,机器人,机械行业
1560,300035,中科电气,机械行业
1561,300056,三维丝,机械行业
1562,300090,盛运环保,机械行业
1563,300091,金通灵,机械行业
1564,300092,科新机电,机械行业
1565,300095,华伍股份,机械行业
1566,300103,达刚路机,机械行业
1567,300116,坚瑞沃能,机械行业
1568,300126,锐奇股份,机械行业
1569,300145,中金环境,机械行业
1570,300151,昌红科技,机械行业
1571,300152,科融环境,机械行业
1572,300159,新研股份,机械行业
1573,300161,华中数控,机械行业
1574,300173,智慧松德,机械行业
1575,300185,通裕重工,机械行业
1576,300193,佳士科技,机械行业
1577,300195,长荣股份,机械行业
1578,300201,海伦哲,机械行业
1579,300202,聚龙股份,机械行业
1580,300210,森远股份,机械行业
1581,300228,富瑞特装,机械行业
1582,300249,依米康,机械行业
1583,300257,开山股份,机械行业
1584,300260,新莱应材,机械行业
1585,300263,隆华节能,机械行业
1586,300266,兴源环境,机械行业
1587,300272,开能环保,机械行业
1588,300276,三丰智能,机械行业
1589,300278,华昌达,机械行业
1590,300280,南通锻压,机械行业
1591,300281,金明精机,机械行业
1592,300293,蓝英装备,机械行业
1593,300307,慈星股份,机械行业
1594,300308,中际装备,机械行业
1595,300309,吉艾科技,机械行业
1596,300316,晶盛机电,机械行业
1597,300334,津膜科技,机械行业
1598,300358,楚天科技,机械行业
1599,300362,天翔环境,机械行业
1600,300368,汇金股份,机械行业
1601,300382,斯莱克,机械行业
1602,300385,雪浪环境,机械行业
1603,300391,康跃科技,机械行业
1604,300400,劲拓股份,机械行业
1605,300402,宝色股份,机械行业
1606,300411,金盾股份,机械行业
1607,300415,伊之密,机械行业
1608,300420,五洋科技,机械行业
1609,300421,力星股份,机械行业
1610,300425,环能科技,机械行业
1611,300427,红相电力,机械行业
1612,300434,金石东方,机械行业
1613,300435,中泰股份,机械行业
1614,300441,鲍斯股份,机械行业
1615,300442,普丽盛,机械行业
1616,300443,金雷风电,机械行业
1617,600039,四川路桥,建筑建材
1618,600068,葛洲坝,建筑建材
1619,600170,上海建工,建筑建材
1620,600248,延长化建,建筑建材
1621,600284,浦东建设,建筑建材
1622,600321,国栋建设,建筑建材
1623,600326,西藏天路,建筑建材
1624,600491,龙元建设,建筑建材
1625,600502,安徽水利,建筑建材
1626,600512,腾达建设,建筑建材
1627,600528,中铁工业,建筑建材
1628,600545,新疆城建,建筑建材
1629,600634,富控互动,建筑建材
1630,600681,百川能源,建筑建材
1631,600820,隧道股份,建筑建材
1632,600853,龙建股份,建筑建材
1633,600970,中材国际,建筑建材
1634,600986,科达股份,建筑建材
1635,601117,中国化学,建筑建材
1636,601186,中国铁建,建筑建材
1637,601390,中国中铁,建筑建材
1638,601618,中国中冶,建筑建材
1639,601668,中国建筑,建筑建材
1640,601669,中国电建,建筑建材
1641,601789,宁波建工,建筑建材
1642,601800,中国交建,建筑建材
1643,601886,江河集团,建筑建材
1644,603017,中衡设计,建筑建材
1645,603018,中设集团,建筑建材
1646,603030,全筑股份,建筑建材
1647,603828,柯利达,建筑建材
1648,603969,银龙股份,建筑建材
1649,000010,美丽生态,建筑建材
1650,000023,深天地Ａ,建筑建材
1651,000055,方大集团,建筑建材
1652,000065,北方国际,建筑建材
1653,000090,天健集团,建筑建材
1654,000498,山东路桥,建筑建材
1655,000509,华塑控股,建筑建材
1656,000619,海螺型材,建筑建材
1657,000786,北新建材,建筑建材
1658,000928,中钢国际,建筑建材
1659,000961,中南建设,建筑建材
1660,002043,兔 宝 宝,建筑建材
1661,002047,宝鹰股份,建筑建材
1662,002051,中工国际,建筑建材
1663,002060,粤 水 电,建筑建材
1664,002062,宏润建设,建筑建材
1665,002066,瑞泰科技,建筑建材
1666,002081,金 螳 螂,建筑建材
1667,002116,中国海诚,建筑建材
1668,002135,东南网架,建筑建材
1669,002140,东华科技,建筑建材
1670,002163,中航三鑫,建筑建材
1671,002178,延华智能,建筑建材
1672,002205,国统股份,建筑建材
1673,002225,濮耐股份,建筑建材
1674,002247,帝龙文化,建筑建材
1675,002271,东方雨虹,建筑建材
1676,002307,北新路桥,建筑建材
1677,002310,东方园林,建筑建材
1678,002314,南山控股,建筑建材
1679,002325,洪涛股份,建筑建材
