,time,price,pchange,change,volume,amount,type
454,13:58:21,18.5,-1.18,0.0,1,3682,卖盘
455,13:58:18,18.5,-1.18,0.0,2,3700,卖盘
456,13:58:15,18.5,-1.18,0.0,3,5550,卖盘
457,13:58:12,18.5,-1.18,0.01,118,218319,买盘
458,13:58:09,18.49,-1.23,-0.01,4,7396,卖盘
459,13:58:03,18.5,-1.18,0.02,15,27750,买盘
460,13:58:00,18.48,-1.28,-0.02,38,70224,卖盘
461,13:57:42,18.5,-1.18,0.0,6,11100,买盘
462,13:57:27,18.5,-1.18,0.01,1,1850,买盘
463,13:56:27,18.49,-1.23,-0.01,2,3698,卖盘
464,13:56:24,18.5,-1.18,0.0,5,9250,买盘
465,13:56:18,18.5,-1.18,0.0,50,92500,买盘
466,13:56:09,18.5,-1.18,0.0,0,0,买盘
467,13:55:57,18.5,-1.18,0.01,86,159100,买盘
468,13:55:42,18.49,-1.23,0.0,98,181202,卖盘
469,13:55:35,18.49,-1.23,0.0,25,46225,卖盘
470,13:55:20,18.49,-1.23,0.0,34,62866,买盘
471,13:55:14,18.49,-1.23,0.0,10,18490,买盘
472,13:55:11,18.49,-1.23,0.0,5,9245,买盘
473,13:55:08,18.49,-1.23,0.0,11,20339,买盘
474,13:55:02,18.49,-1.23,0.0,2,3698,买盘
475,13:54:56,18.49,-1.23,-0.01,8,14792,卖盘
476,13:54:50,18.5,-1.18,0.0,2,3700,买盘
477,13:54:44,18.5,-1.18,0.0,3,5550,买盘
478,13:54:41,18.5,-1.18,0.0,0,0,买盘
479,13:54:38,18.5,-1.18,0.01,100,185000,买盘
480,13:54:35,18.49,-1.23,0.0,1,1849,买盘
481,13:54:32,18.49,-1.23,-0.01,52,96148,卖盘
482,13:54:26,18.5,-1.18,0.0,5,9250,买盘
483,13:54:23,18.5,-1.18,0.01,5,9250,买盘
484,13:53:56,18.49,-1.23,0.01,10,18490,买盘
485,13:53:50,18.48,-1.28,0.0,8,14784,卖盘
486,13:53:47,18.48,-1.28,0.0,109,201432,买盘
487,13:53:44,18.48,-1.28,0.0,45,83160,买盘
488,13:53:32,18.48,-1.28,0.0,2,3696,买盘
489,13:53:29,18.48,-1.28,0.0,27,51134,买盘
490,13:53:26,18.48,-1.28,0.0,6,11088,买盘
491,13:53:23,18.48,-1.28,0.02,1,1848,买盘
492,13:53:17,18.46,-1.39,-0.02,10,18460,卖盘
493,13:52:50,18.48,-1.28,0.0,5,9240,买盘
494,13:52:47,18.48,-1.28,0.0,0,0,买盘
495,13:52:32,18.48,-1.28,0.0,1,1848,买盘
496,13:52:26,18.48,-1.28,0.0,0,0,买盘
497,13:52:17,18.48,-1.28,0.02,5,9240,买盘
498,13:52:14,18.46,-1.39,-0.02,12,22152,卖盘
499,13:52:05,18.48,-1.28,0.01,10,18480,买盘
500,13:51:59,18.47,-1.34,-0.01,15,27705,中性盘
501,13:51:53,18.48,-1.28,0.0,6,11088,卖盘
502,13:51:32,18.48,-1.28,0.0,2,3696,卖盘
503,13:51:29,18.48,-1.28,0.0,5,9240,卖盘
504,13:51:26,18.48,-1.28,-0.02,80,147840,卖盘
505,13:51:23,18.5,-1.18,0.0,5,9250,买盘
506,13:51:20,18.5,-1.18,0.0,2,3700,买盘
507,13:51:17,18.5,-1.18,0.02,1,1850,买盘
508,13:51:14,18.48,-1.28,-0.02,10,18480,卖盘
509,13:51:08,18.5,-1.18,-0.01,16,31432,卖盘
510,13:50:59,18.51,-1.12,0.01,12,22212,买盘
511,13:50:56,18.5,-1.18,0.0,1,1850,卖盘
512,13:50:53,18.5,-1.18,0.0,30,55500,卖盘
513,13:50:50,18.5,-1.18,0.0,10,18500,卖盘
514,13:50:47,18.5,-1.18,0.0,74,136919,卖盘
515,13:50:41,18.5,-1.18,0.0,52,96200,卖盘
516,13:50:38,18.5,-1.18,0.0,100,185000,卖盘
517,13:50:35,18.5,-1.18,-0.01,20,37000,卖盘
518,13:50:29,18.51,-1.12,0.0,1,1851,买盘
519,13:50:23,18.51,-1.12,-0.02,135,249885,卖盘
520,13:50:14,18.53,-1.01,0.0,2,3706,卖盘
521,13:50:11,18.53,-1.01,0.0,2,3706,卖盘
522,13:50:08,18.53,-1.01,-0.01,4,7412,卖盘
523,13:50:05,18.54,-0.96,0.0,21,40751,卖盘
524,13:49:59,18.54,-0.96,0.0,80,148320,中性盘
525,13:49:59,18.54,-0.96,-0.01,80,148320,卖盘
526,13:49:50,18.55,-0.91,0.01,4,7420,卖盘
527,13:49:44,18.54,-0.96,-0.01,100,185400,卖盘
528,13:49:20,18.55,-0.91,-0.01,2,3710,卖盘
529,13:49:17,18.56,-0.85,-0.01,64,120603,卖盘
530,13:49:14,18.57,-0.80,0.0,4,7428,买盘
531,13:49:02,18.57,-0.80,0.01,31,57567,买盘
532,13:48:56,18.56,-0.85,-0.01,1,1856,卖盘
533,13:48:35,18.57,-0.80,-0.02,3,5571,卖盘
534,13:48:00,18.59,-0.69,0.0,0,0,买盘
535,13:47:57,18.59,-0.69,0.0,0,0,买盘
536,13:47:46,18.59,-0.69,0.03,15,27885,买盘
537,13:47:31,18.56,-0.85,-0.03,5,9280,卖盘
538,13:47:21,18.59,-0.69,0.01,5,9295,买盘
539,13:47:09,18.58,-0.75,-0.01,18,33444,卖盘
540,13:46:57,18.59,-0.69,0.0,5,9295,买盘
541,13:46:48,18.59,-0.69,0.0,6,11154,卖盘
542,13:46:31,18.59,-0.69,0.0,4,7436,买盘
543,13:46:15,18.59,-0.69,0.0,6,11154,卖盘
544,13:46:12,18.59,-0.69,0.0,7,13013,卖盘
545,13:45:22,18.59,-0.69,0.0,0,0,中性盘
546,13:45:18,18.59,-0.69,0.0,2,3718,买盘
547,13:44:54,18.59,-0.69,-0.01,8,14872,卖盘
548,13:44:34,18.6,-0.64,0.0,2,3720,买盘
549,13:44:06,18.6,-0.64,0.01,38,70680,买盘
550,13:43:57,18.59,-0.69,0.0,35,65065,卖盘
551,13:43:46,18.59,-0.69,-0.01,103,191477,卖盘
552,13:43:22,18.6,-0.64,0.01,3,5580,买盘
553,13:43:16,18.59,-0.69,0.01,2,3737,卖盘
554,13:43:04,18.58,-0.75,-0.01,37,68746,中性盘
555,13:42:57,18.59,-0.69,0.01,5,9295,买盘
556,13:42:54,18.58,-0.75,0.0,0,0,卖盘
557,13:42:36,18.58,-0.75,0.0,10,18580,卖盘
558,13:42:09,18.58,-0.75,0.0,27,50166,买盘
559,13:41:57,18.58,-0.75,0.02,16,29728,买盘
560,13:41:42,18.56,-0.85,0.0,2,3712,卖盘
561,13:41:09,18.56,-0.85,0.0,0,19,卖盘
562,13:40:48,18.56,-0.85,0.0,25,46400,卖盘
563,13:40:45,18.56,-0.85,0.0,44,81683,买盘
564,13:40:18,18.56,-0.85,0.0,2,3712,买盘
565,13:40:15,18.56,-0.85,0.0,2,3712,买盘
566,13:40:03,18.56,-0.85,0.01,2,3712,买盘
567,13:39:57,18.55,-0.91,-0.03,2,3710,卖盘
568,13:39:51,18.58,-0.75,0.0,0,0,买盘
569,13:39:45,18.58,-0.75,0.03,10,18580,买盘
570,13:39:42,18.55,-0.91,-0.03,11,20405,卖盘
571,13:39:31,18.58,-0.75,0.0,0,0,买盘
572,13:39:27,18.58,-0.75,0.03,2,3716,买盘
573,13:39:25,18.55,-0.91,0.01,0,19,卖盘
574,13:38:54,18.54,-0.96,0.0,0,0,卖盘
575,13:38:39,18.54,-0.96,0.0,13,24102,卖盘
576,13:38:21,18.54,-0.96,-0.04,207,383778,卖盘
577,13:37:21,18.58,-0.75,-0.04,5,9290,中性盘
578,13:37:21,18.58,-0.75,-0.01,5,9290,卖盘
579,13:36:42,18.59,-0.69,0.0,0,0,买盘
580,13:36:39,18.59,-0.69,0.0,10,18590,买盘
581,13:36:33,18.59,-0.69,0.0,12,22308,买盘
582,13:36:27,18.59,-0.69,-0.01,17,31603,卖盘
583,13:36:24,18.6,-0.64,0.0,0,0,买盘
584,13:36:18,18.6,-0.64,0.01,23,42780,买盘
585,13:36:12,18.59,-0.69,0.0,7,13013,卖盘
586,13:35:41,18.59,-0.69,0.0,7,13032,买盘
587,13:35:26,18.59,-0.69,-0.01,1,1859,买盘
588,13:35:23,18.6,-0.64,0.0,0,0,买盘
589,13:35:17,18.6,-0.64,0.04,6,11160,买盘
590,13:34:59,18.56,-0.85,0.0,2,3712,卖盘
591,13:34:41,18.56,-0.85,-0.04,2,3712,卖盘
592,13:34:35,18.6,-0.64,0.05,2,3720,买盘
593,13:34:17,18.55,-0.91,0.0,0,0,卖盘
594,13:34:14,18.55,-0.91,0.0,24,44557,买盘
595,13:34:08,18.55,-0.91,0.0,32,61178,卖盘
596,13:33:53,18.55,-0.91,0.0,30,55687,买盘
597,13:33:47,18.55,-0.91,0.0,1,1855,买盘
598,13:33:41,18.55,-0.91,0.0,200,371000,买盘
599,13:33:35,18.55,-0.91,0.01,15,27825,买盘
600,13:33:20,18.54,-0.96,-0.01,10,18540,卖盘
601,13:33:14,18.55,-0.91,0.0,10,18550,买盘
602,13:33:11,18.55,-0.91,-0.01,26,48230,卖盘
603,13:33:08,18.56,-0.85,0.01,7,12992,中性盘
604,13:32:59,18.55,-0.91,0.0,2,3710,卖盘
605,13:32:56,18.55,-0.91,0.0,20,37100,卖盘
606,13:32:53,18.55,-0.91,0.01,17,31535,买盘
607,13:32:50,18.54,-0.96,0.01,2,3708,卖盘
608,13:32:47,18.53,-1.01,-0.02,1,1853,卖盘
609,13:32:44,18.55,-0.91,0.0,1,1855,买盘
610,13:32:41,18.55,-0.91,0.02,13,24115,买盘
611,13:32:38,18.53,-1.01,-0.02,232,429896,卖盘
612,13:32:32,18.55,-0.91,0.01,64,118720,买盘
613,13:32:29,18.54,-0.96,-0.01,3,5562,卖盘
614,13:32:26,18.55,-0.91,0.0,8,14840,买盘
615,13:32:23,18.55,-0.91,0.0,3,5565,卖盘
616,13:32:11,18.55,-0.91,0.0,5,9275,卖盘
617,13:32:08,18.55,-0.91,0.0,0,0,卖盘
618,13:32:05,18.55,-0.91,0.0,3,5565,买盘
619,13:31:59,18.55,-0.91,0.0,50,92750,买盘
620,13:31:56,18.55,-0.91,0.0,8,14840,买盘
621,13:31:41,18.55,-0.91,-0.04,249,461895,卖盘
622,13:31:32,18.59,-0.69,0.0,5,9295,卖盘
623,13:31:20,18.59,-0.69,-0.02,44,81796,卖盘
624,13:31:17,18.61,-0.59,0.0,10,18610,买盘
625,13:31:05,18.61,-0.59,0.0,5,9305,买盘
626,13:31:02,18.61,-0.59,0.0,200,372200,买盘
627,13:30:44,18.61,-0.59,0.0,1,1861,买盘
628,13:30:41,18.61,-0.59,0.0,16,29776,买盘
629,13:30:35,18.61,-0.59,0.0,5,9305,买盘
630,13:30:29,18.61,-0.59,0.0,5,9305,买盘
631,13:30:23,18.61,-0.59,0.0,115,214015,买盘
632,13:30:17,18.61,-0.59,0.0,11,20471,买盘
633,13:30:05,18.61,-0.59,0.01,4,7444,买盘
634,13:29:59,18.6,-0.64,0.0,25,46500,卖盘
635,13:29:53,18.6,-0.64,0.0,4,7440,卖盘
636,13:29:50,18.6,-0.64,0.0,3,5580,卖盘
637,13:29:47,18.6,-0.64,0.0,5,9300,卖盘
638,13:29:44,18.6,-0.64,0.0,7,13020,卖盘
639,13:29:41,18.6,-0.64,0.0,8,14880,卖盘
640,13:29:38,18.6,-0.64,-0.07,574,1067640,卖盘
641,13:29:29,18.67,-0.27,0.0,20,37340,买盘
642,13:29:17,18.67,-0.27,0.0,9,16803,卖盘
643,13:29:14,18.67,-0.27,0.0,66,123222,卖盘
644,13:29:05,18.67,-0.27,0.0,2,3734,卖盘
645,13:28:59,18.67,-0.27,-0.02,15,28005,卖盘
646,13:28:44,18.69,-0.16,0.01,45,84105,买盘
647,13:28:05,18.68,-0.21,0.0,15,28636,卖盘
648,13:28:02,18.68,-0.21,0.0,60,112080,卖盘
649,13:27:58,18.68,-0.21,0.0,0,1252,卖盘
650,13:27:56,18.68,-0.21,0.0,3,5604,卖盘
651,13:27:29,18.68,-0.21,-0.01,28,52304,卖盘
652,13:27:23,18.69,-0.16,0.0,2,3738,买盘
653,13:26:42,18.69,-0.16,0.0,3,5607,买盘
654,13:26:09,18.69,-0.16,0.0,67,125223,中性盘
655,13:26:09,18.69,-0.16,0.0,67,125223,卖盘
656,13:25:18,18.69,-0.16,0.0,4,7476,卖盘
657,13:25:12,18.69,-0.16,0.0,2,3738,卖盘
658,13:24:36,18.69,-0.16,0.0,2,3738,卖盘
659,13:24:30,18.69,-0.16,0.0,3,5607,卖盘
660,13:24:21,18.69,-0.16,0.0,0,0,卖盘
661,13:23:51,18.69,-0.16,0.0,2,3738,卖盘
662,13:23:33,18.69,-0.16,-0.01,20,37380,卖盘
663,13:23:24,18.7,-0.11,0.0,13,24310,买盘
664,13:23:15,18.7,-0.11,0.01,1,1870,买盘
665,13:23:03,18.69,-0.16,0.0,17,31773,卖盘
666,13:22:33,18.69,-0.16,0.0,20,37380,卖盘
667,13:21:54,18.69,-0.16,0.0,2,3738,买盘
668,13:21:18,18.69,-0.16,0.0,10,18690,买盘
669,13:21:12,18.69,-0.16,-0.01,4,7476,买盘
670,13:21:03,18.7,-0.11,0.0,0,0,买盘
671,13:21:00,18.7,-0.11,0.0,50,93500,买盘
672,13:20:57,18.7,-0.11,0.0,0,0,买盘
673,13:20:36,18.7,-0.11,0.0,0,0,买盘
674,13:20:27,18.7,-0.11,0.01,48,89760,买盘
675,13:20:12,18.69,-0.16,0.0,0,0,中性盘
676,13:19:24,18.69,-0.16,0.0,5,9345,卖盘
677,13:19:12,18.69,-0.16,0.0,1,1869,卖盘
678,13:18:51,18.69,-0.16,0.0,5,9345,买盘
679,13:18:45,18.69,-0.16,0.0,8,14952,买盘
680,13:18:30,18.69,-0.16,0.0,5,9345,买盘
681,13:17:57,18.69,-0.16,0.01,5,9345,买盘
682,13:17:42,18.68,-0.21,0.0,2,3736,卖盘
683,13:17:39,18.68,-0.21,-0.01,1,1868,卖盘
684,13:17:21,18.69,-0.16,0.0,5,9345,买盘
685,13:17:12,18.69,-0.16,0.0,1,1869,买盘
686,13:17:06,18.69,-0.16,0.0,5,9345,买盘
687,13:16:45,18.69,-0.16,0.0,10,18690,买盘
688,13:15:57,18.69,-0.16,0.0,11,20559,买盘
689,13:15:54,18.69,-0.16,0.01,12,22428,买盘
690,13:14:56,18.68,-0.21,0.0,3,5604,中性盘
691,13:14:56,18.68,-0.21,0.0,3,5604,卖盘
692,13:14:47,18.68,-0.21,-0.01,5,9340,卖盘
693,13:14:23,18.69,-0.16,0.0,5,9345,买盘
694,13:14:14,18.69,-0.16,0.0,0,0,中性盘
695,13:14:11,18.69,-0.16,0.0,1,1869,卖盘
696,13:13:53,18.69,-0.16,0.0,2,3738,卖盘
697,13:13:41,18.69,-0.16,0.0,17,31773,买盘
698,13:12:56,18.69,-0.16,-0.01,21,39249,卖盘
699,13:11:53,18.7,-0.11,-0.01,114,213180,卖盘
700,13:11:41,18.71,-0.05,0.0,43,80453,卖盘
701,13:10:59,18.71,-0.05,-0.01,2,3742,卖盘
702,13:09:56,18.72,0.00,0.0,6,11232,卖盘
703,13:09:53,18.72,0.00,0.0,6,11232,卖盘
704,13:09:38,18.72,0.00,0.0,5,9360,卖盘
705,13:09:11,18.72,0.00,-0.01,4,7488,卖盘
706,13:08:56,18.73,+0.05,0.0,12,22588,卖盘
707,13:07:43,18.73,+0.05,0.0,4,7492,卖盘
708,13:07:16,18.73,+0.05,-0.02,3,5619,卖盘
709,13:07:10,18.75,+0.16,0.02,6,11250,买盘
710,13:07:07,18.73,+0.05,0.0,0,0,卖盘
711,13:07:02,18.73,+0.05,0.0,0,0,卖盘
712,13:06:59,18.73,+0.05,-0.01,6,11238,卖盘
713,13:06:47,18.74,+0.11,0.0,20,39242,卖盘
714,13:06:44,18.74,+0.11,-0.01,4,7496,卖盘
715,13:05:57,18.75,+0.16,0.0,17,32494,卖盘
716,13:05:51,18.75,+0.16,0.0,25,46875,卖盘
717,13:05:42,18.75,+0.16,0.0,100,187500,卖盘
718,13:05:39,18.75,+0.16,0.0,7,13125,卖盘
719,13:05:30,18.75,+0.16,0.0,105,197606,卖盘
720,13:05:21,18.75,+0.16,0.0,34,64913,卖盘
721,13:04:57,18.75,+0.16,0.0,7,13125,卖盘
722,13:04:51,18.75,+0.16,0.0,4,7500,卖盘
723,13:04:42,18.75,+0.16,0.0,92,172500,卖盘
724,13:04:36,18.75,+0.16,0.0,10,18750,卖盘
725,13:04:33,18.75,+0.16,0.0,5,9375,卖盘
726,13:04:24,18.75,+0.16,0.0,55,103125,卖盘
727,13:04:18,18.75,+0.16,0.0,10,18750,卖盘
728,13:04:03,18.75,+0.16,0.0,6,11250,卖盘
729,13:03:36,18.75,+0.16,0.0,1,1875,卖盘
730,13:03:30,18.75,+0.16,0.0,2,3750,卖盘
731,13:03:24,18.75,+0.16,0.0,3,5625,卖盘
732,13:03:21,18.75,+0.16,0.0,4,7500,卖盘
733,13:03:15,18.75,+0.16,0.0,2,3750,中性盘
734,13:03:15,18.75,+0.16,0.0,2,3750,卖盘
735,13:02:51,18.75,+0.16,0.0,58,109331,卖盘
736,13:02:30,18.75,+0.16,0.0,31,58125,卖盘
737,13:02:24,18.75,+0.16,-0.01,5,9375,卖盘
738,13:02:21,18.76,+0.21,0.01,5,9380,买盘
739,13:01:24,18.75,+0.16,0.0,14,26906,卖盘
740,13:01:18,18.75,+0.16,0.0,6,11250,卖盘
741,13:00:21,18.75,+0.16,0.0,6,11250,卖盘
742,13:00:12,18.75,+0.16,0.0,23,43125,卖盘
743,13:00:06,18.75,+0.16,0.02,180,337500,买盘
744,13:00:03,18.73,+0.05,0.0,28,52444,卖盘
745,11:30:00,18.73,+0.05,0.0,0,0,卖盘
746,11:30:00,18.73,+0.05,0.0,0,0,卖盘
747,11:29:59,18.73,+0.05,0.0,0,0,中性盘
748,11:29:54,18.73,+0.05,0.0,5,9365,卖盘
749,11:29:33,18.73,+0.05,0.0,10,18730,卖盘
750,11:28:42,18.73,+0.05,0.0,13,24349,卖盘
751,11:28:30,18.73,+0.05,0.0,2,3746,买盘
752,11:28:21,18.73,+0.05,0.0,35,65555,买盘
753,11:28:03,18.73,+0.05,0.0,2,3746,买盘
754,11:28:00,18.73,+0.05,0.01,2,3746,买盘
755,11:27:27,18.72,0.00,0.0,29,54288,买盘
756,11:26:33,18.72,0.00,0.0,59,110448,买盘
757,11:26:09,18.72,0.00,0.0,9,16848,买盘
758,11:24:57,18.72,0.00,0.01,12,22464,买盘
759,11:24:51,18.71,-0.05,0.0,2,3742,买盘
760,11:24:27,18.71,-0.05,-0.01,14,26194,卖盘
761,11:24:21,18.72,0.00,0.01,32,59904,买盘
762,11:23:57,18.71,-0.05,0.01,16,29936,买盘
763,11:23:39,18.7,-0.11,0.0,2,3740,卖盘
764,11:23:24,18.7,-0.11,0.0,10,18700,卖盘
765,11:22:45,18.7,-0.11,0.0,4,7480,卖盘
766,11:22:24,18.7,-0.11,0.0,18,33660,买盘
767,11:22:18,18.7,-0.11,0.0,19,35530,买盘
768,11:21:42,18.7,-0.11,0.0,3,5610,买盘
769,11:20:46,18.7,-0.11,0.0,5,9350,中性盘
770,11:20:46,18.7,-0.11,0.01,5,9350,买盘
771,11:20:04,18.69,-0.16,0.0,0,0,中性盘
772,11:19:34,18.69,-0.16,-0.01,5,9345,买盘
773,11:19:07,18.7,-0.11,0.02,3,5610,买盘
774,11:18:40,18.68,-0.21,-0.02,20,37360,卖盘
775,11:18:14,18.7,-0.11,0.0,5,9350,买盘
776,11:17:56,18.7,-0.11,0.01,2,3740,买盘
777,11:17:49,18.69,-0.16,0.0,3,5607,卖盘
778,11:17:37,18.69,-0.16,0.01,3,5607,卖盘
779,11:17:07,18.68,-0.21,0.0,0,0,卖盘
780,11:16:19,18.68,-0.21,0.0,4,7472,卖盘
781,11:15:56,18.68,-0.21,-0.02,1,1868,卖盘
782,11:15:37,18.7,-0.11,0.0,0,0,买盘
783,11:15:34,18.7,-0.11,0.0,49,91630,卖盘
784,11:15:16,18.7,-0.11,0.0,0,0,卖盘
785,11:14:25,18.7,-0.11,0.0,2,3740,卖盘
786,11:14:16,18.7,-0.11,-0.02,1,1870,卖盘
787,11:13:58,18.72,0.00,0.0,11,20592,买盘
788,11:13:16,18.72,0.00,0.0,31,58032,买盘
789,11:13:04,18.72,0.00,0.02,11,20592,买盘
790,11:13:01,18.7,-0.11,0.0,5,9350,卖盘
791,11:12:43,18.7,-0.11,0.01,54,100980,买盘
792,11:12:31,18.69,-0.16,-0.01,1,1869,卖盘
793,11:11:37,18.7,-0.11,0.01,10,18700,买盘
794,11:10:55,18.69,-0.16,-0.01,16,29904,卖盘
795,11:10:43,18.7,-0.11,0.01,2,3740,买盘
796,11:10:28,18.69,-0.16,0.0,2,3738,卖盘
797,11:10:13,18.69,-0.16,0.0,0,0,中性盘
798,11:09:58,18.69,-0.16,0.0,2,3738,中性盘
799,11:09:58,18.69,-0.16,0.01,2,3738,买盘
800,11:09:52,18.68,-0.21,-0.02,42,78456,卖盘
801,11:08:27,18.7,-0.11,0.01,1,1870,买盘
802,11:08:06,18.69,-0.16,0.01,9,16821,买盘
803,11:07:51,18.68,-0.21,-0.01,6,11208,卖盘
804,11:07:39,18.69,-0.16,0.01,20,37380,买盘
805,11:07:00,18.68,-0.21,0.0,3,5604,卖盘
806,11:06:54,18.68,-0.21,0.0,1,1868,卖盘
807,11:06:51,18.68,-0.21,0.0,14,26544,买盘
808,11:06:24,18.68,-0.21,0.0,18,33624,买盘
809,11:06:12,18.68,-0.21,0.0,10,18680,买盘
810,11:05:39,18.68,-0.21,0.0,5,9340,买盘
811,11:04:51,18.68,-0.21,0.01,5,9340,买盘
812,11:04:30,18.67,-0.27,-0.01,1,1867,卖盘
813,11:04:15,18.68,-0.21,0.0,1,1868,买盘
814,11:03:45,18.68,-0.21,-0.02,5,11152,卖盘
815,11:03:03,18.7,-0.11,0.0,1,1870,买盘
816,11:02:21,18.7,-0.11,-0.03,3,5610,卖盘
817,11:02:18,18.73,+0.05,0.0,4,7492,买盘
818,11:01:48,18.73,+0.05,0.03,3,5619,买盘
819,11:01:18,18.7,-0.11,0.02,14,26180,买盘
820,11:00:15,18.68,-0.21,0.0,5,9340,卖盘
821,10:59:21,18.68,-0.21,0.01,29,54228,买盘
822,10:59:02,18.67,-0.27,0.02,5,10231,买盘
823,10:58:47,18.65,-0.37,0.0,0,0,卖盘
824,10:58:25,18.65,-0.37,0.0,0,0,卖盘
825,10:58:04,18.65,-0.37,0.0,0,0,中性盘
826,10:58:04,18.65,-0.37,0.0,0,0,卖盘
827,10:57:58,18.65,-0.37,-0.02,70,130550,卖盘
828,10:57:52,18.67,-0.27,0.0,1,1867,买盘
829,10:57:46,18.67,-0.27,0.0,20,37340,买盘
830,10:57:34,18.67,-0.27,0.02,50,93350,买盘
831,10:57:19,18.65,-0.37,0.0,0,0,卖盘
832,10:57:16,18.65,-0.37,0.0,10,18650,卖盘
833,10:56:58,18.65,-0.37,-0.03,11,20515,卖盘
834,10:56:55,18.68,-0.21,0.03,1,1868,买盘
835,10:56:40,18.65,-0.37,-0.03,33,61545,卖盘
836,10:56:07,18.68,-0.21,0.02,5,9340,买盘
837,10:55:25,18.66,-0.32,0.01,4,7464,买盘
838,10:54:34,18.65,-0.37,0.0,10,18650,卖盘
839,10:54:22,18.65,-0.37,-0.01,4,7460,卖盘
840,10:54:19,18.66,-0.32,0.01,10,18660,买盘
841,10:53:58,18.65,-0.37,-0.01,10,18650,卖盘
842,10:53:28,18.66,-0.32,0.0,11,20526,卖盘
843,10:53:22,18.66,-0.32,0.0,8,14928,卖盘
844,10:53:16,18.66,-0.32,0.0,11,20526,买盘
845,10:53:01,18.66,-0.32,0.0,7,13062,卖盘
846,10:52:49,18.66,-0.32,0.0,19,35454,卖盘
847,10:52:40,18.66,-0.32,0.0,10,18660,卖盘
848,10:52:10,18.66,-0.32,0.0,0,0,中性盘
849,10:52:01,18.66,-0.32,0.0,20,37320,卖盘
850,10:51:37,18.66,-0.32,-0.01,87,162342,卖盘
851,10:51:16,18.67,-0.27,0.0,15,28005,买盘
852,10:50:25,18.67,-0.27,0.0,4,8999,卖盘
853,10:50:19,18.67,-0.27,0.0,1,1867,卖盘
854,10:49:37,18.67,-0.27,0.0,0,336,买盘
855,10:49:34,18.67,-0.27,0.0,14,26138,卖盘
856,10:49:25,18.67,-0.27,0.0,1,1867,卖盘
857,10:47:34,18.67,-0.27,0.01,10,18670,买盘
858,10:47:25,18.66,-0.32,0.0,10,18660,卖盘
859,10:47:12,18.66,-0.32,0.0,1,1866,买盘
860,10:47:09,18.66,-0.32,-0.01,11,20526,卖盘
861,10:47:00,18.67,-0.27,0.01,2,3734,买盘
862,10:46:51,18.66,-0.32,0.01,11,20526,买盘
863,10:46:42,18.65,-0.37,-0.01,8,14920,卖盘
864,10:46:27,18.66,-0.32,-0.01,10,18660,中性盘
865,10:46:27,18.66,-0.32,0.01,10,18660,买盘
866,10:46:18,18.65,-0.37,-0.01,3,5595,卖盘
867,10:45:54,18.66,-0.32,0.0,7,13062,买盘
868,10:45:51,18.66,-0.32,0.0,10,18660,买盘
869,10:45:42,18.66,-0.32,0.0,3,5598,买盘
870,10:45:33,18.66,-0.32,0.0,10,18660,买盘
871,10:45:30,18.66,-0.32,0.01,10,18660,买盘
872,10:45:21,18.65,-0.37,0.0,6,11190,卖盘
873,10:45:08,18.65,-0.37,0.0,4,7460,卖盘
874,10:44:18,18.65,-0.37,0.0,57,106305,卖盘
875,10:43:24,18.65,-0.37,0.0,4,7460,卖盘
876,10:42:53,18.65,-0.37,-0.01,3,5595,卖盘
877,10:42:33,18.66,-0.32,0.0,3,5598,买盘
878,10:42:27,18.66,-0.32,0.0,1,1866,买盘
879,10:42:15,18.66,-0.32,0.0,35,65310,卖盘
880,10:41:39,18.66,-0.32,0.0,24,44784,卖盘
881,10:41:36,18.66,-0.32,0.0,21,39186,卖盘
882,10:41:29,18.66,-0.32,0.0,2,3732,卖盘
883,10:41:11,18.66,-0.32,0.0,2,3732,卖盘
884,10:41:02,18.66,-0.32,-0.01,8,14928,卖盘
885,10:39:26,18.67,-0.27,0.0,28,52276,卖盘
886,10:39:24,18.67,-0.27,0.0,2,3734,卖盘
887,10:39:03,18.67,-0.27,0.0,6,11202,卖盘
888,10:38:42,18.67,-0.27,0.0,5,9335,卖盘
889,10:38:36,18.67,-0.27,0.01,9,16803,买盘
890,10:38:33,18.66,-0.32,-0.01,10,18660,卖盘
891,10:38:21,18.67,-0.27,0.0,5,9335,买盘
892,10:38:15,18.67,-0.27,0.0,6,11202,卖盘
893,10:37:44,18.67,-0.27,-0.01,10,18670,卖盘
894,10:37:29,18.68,-0.21,0.0,4,9284,卖盘
895,10:37:05,18.68,-0.21,0.0,0,0,卖盘
896,10:37:02,18.68,-0.21,0.0,21,39228,卖盘
897,10:36:50,18.68,-0.21,0.0,30,56040,卖盘
898,10:36:47,18.68,-0.21,0.0,2,3736,卖盘
899,10:36:11,18.68,-0.21,0.0,2,3736,卖盘
900,10:35:37,18.68,-0.21,0.0,100,186800,卖盘
901,10:35:34,18.68,-0.21,0.0,0,0,卖盘
902,10:35:25,18.68,-0.21,0.0,1,1868,卖盘
903,10:34:58,18.68,-0.21,0.0,16,29888,中性盘
904,10:34:58,18.68,-0.21,-0.02,16,29888,卖盘
905,10:34:34,18.7,-0.11,0.01,8,14960,买盘
906,10:34:28,18.69,-0.16,-0.01,57,106533,卖盘
907,10:34:22,18.7,-0.11,0.0,1,1870,买盘
908,10:34:13,18.7,-0.11,0.0,9,16830,买盘
909,10:34:07,18.7,-0.11,0.0,0,0,中性盘
