,code,name,area
1902,000600,建投能源,河北
1903,600965,福成股份,河北
1904,600155,宝硕股份,河北
1905,600812,华北制药,河北
1906,002282,博深工具,河北
1907,601633,长城汽车,河北
1908,300138,晨光生物,河北
1909,300137,先河环保,河北
1910,600340,华夏幸福,河北
1911,300081,恒信移动,河北
1912,601000,唐山港,河北
1913,002603,以岭药业,河北
1914,600559,老白干酒,河北
1915,601258,庞大集团,河北
1916,600550,保变电气,河北
1917,002108,沧州明珠,河北
1918,600482,中国动力,河北
1919,000408,*ST金源,河北
1920,000158,常山股份,河北
1921,000778,新兴铸管,河北
1922,600480,凌云股份,河北
1923,300428,四通新材,河北
1924,000848,承德露露,河北
1925,603050,科林电气,河北
1926,000889,茂业通信,河北
1927,603658,安图生物,河南
1928,601608,中信重工,河南
1929,002087,新野纺织,河南
1930,000400,许继电气,河南
1931,000949,新乡化纤,河南
1932,002046,轴研科技,河南
1933,601375,中原证券,河南
1934,300109,新开源,河南
1935,603993,洛阳钼业,河南
1936,001896,豫能控股,河南
1937,300259,新天科技,河南
1938,300179,四方达,河南
1939,600469,风神股份,河南
1940,000612,焦作万方,河南
1941,603508,思维列控,河南
1942,600186,莲花健康,河南
1943,002535,林州重机,河南
1944,002582,好想你,河南
1945,600222,太龙药业,河南
1946,002477,雏鹰农牧,河南
1947,300064,豫金刚石,河南
1948,002536,西泵股份,河南
1949,601677,明泰铝业,河南
1950,002321,华英农业,河南
1951,002407,多氟多,河南
1952,600069,银鸽投资,河南
1953,600403,*ST大有,河南
1954,300263,隆华节能,河南
1955,600020,中原高速,河南
1956,300437,清水源,河南
1957,000933,神火股份,河南
1958,300248,新开普,河南
1959,002770,科迪乳业,河南
1960,002560,通达股份,河南
1961,002358,森源电气,河南
1962,603566,普莱柯,河南
1963,000895,双汇发展,河南
1964,600066,宇通客车,河南
1965,002225,濮耐股份,河南
1966,002179,中航光电,河南
1967,002216,三全食品,河南
1968,600595,中孚实业,河南
1969,600207,安彩高科,河南
1970,002406,远东传动,河南
1971,002448,中原内配,河南
1972,600121,*ST郑煤,河南
1973,000719,大地传媒,河南
1974,002613,北玻股份,河南
1975,600439,瑞贝卡,河南
1976,600876,洛阳玻璃,河南
1977,600172,黄河旋风,河南
1978,000544,中原环保,河南
1979,601666,平煤股份,河南
1980,601038,一拖股份,河南
1981,000885,同力水泥,河南
1982,002007,华兰生物,河南
1983,601717,郑煤机,河南
1984,600312,平高电气,河南
1985,600810,神马股份,河南
1986,600285,羚锐制药,河南
1987,300007,汉威电子,河南
1988,002189,利达光电,河南
1989,300480,光力科技,河南
1990,002132,恒星科技,河南
1991,002601,龙蟒佰利,河南
1992,600531,豫光金铅,河南
1993,002714,牧原股份,河南
1994,300481,濮阳惠成,河南
1995,300080,易成新能,河南
1996,002296,辉煌科技,河南
1997,000676,智度股份,河南
1998,600753,东方银星,河南
1999,600781,辅仁药业,河南
2000,002423,中原特钢,河南
2001,002857,三晖电气,河南
2002,600569,安阳钢铁,河南
2003,600633,浙数文化,浙江
2004,300451,创业软件,浙江
2005,002677,浙江美大,浙江
2006,002488,金固股份,浙江
2007,603667,五洲新春,浙江
2008,002801,微光股份,浙江
2009,002144,宏达高科,浙江
2010,002266,浙富控股,浙江
2011,600797,浙大网新,浙江
2012,603789,星光农机,浙江
2013,600208,新湖中宝,浙江
2014,002404,嘉欣丝绸,浙江
2015,300181,佐力药业,浙江
2016,603799,华友钴业,浙江
2017,300244,迪安诊断,浙江
2018,600352,浙江龙盛,浙江
2019,300548,博创科技,浙江
2020,000156,华数传媒,浙江
2021,603578,三星新材,浙江
2022,600023,浙能电力,浙江
2023,600176,中国巨石,浙江
2024,603208,江山欧派,浙江
2025,002276,万马股份,浙江
2026,603600,永艺股份,浙江
2027,002615,哈尔斯,浙江
2028,002641,永高股份,浙江
2029,002430,杭氧股份,浙江
2030,002043,兔 宝 宝,浙江
2031,000705,浙江震元,浙江
2032,600477,杭萧钢构,浙江
2033,300314,戴维医疗,浙江
2034,300587,天铁股份,浙江
2035,002131,利欧股份,浙江
2036,002624,完美世界,浙江
2037,603788,宁波高发,浙江
2038,002050,三花智控,浙江
2039,002840,华统股份,浙江
2040,002767,先锋电子,浙江
2041,000559,万向钱潮,浙江
2042,601137,博威合金,浙江
2043,002173,创新医疗,浙江
2044,002574,明牌珠宝,浙江
2045,002326,永太科技,浙江
2046,600216,浙江医药,浙江
2047,002563,森马服饰,浙江
2048,600926,杭州银行,浙江
2049,002570,贝因美,浙江
2050,603168,莎普爱思,浙江
2051,601877,正泰电器,浙江
2052,600160,巨化股份,浙江
2053,300626,华瑞股份,浙江
2054,002634,棒杰股份,浙江
2055,603877,太平鸟,浙江
2056,300571,平治信息,浙江
2057,002687,乔治白,浙江
2058,300068,南都电源,浙江
2059,603225,新凤鸣,浙江
2060,002011,盾安环境,浙江
2061,002520,日发精机,浙江
2062,002758,华通医药,浙江
2063,002632,道明光学,浙江
2064,300118,东方日升,浙江
2065,300459,金科娱乐,浙江
2066,300553,集智股份,浙江
2067,603816,顾家家居,浙江
2068,002472,双环传动,浙江
2069,002126,银轮股份,浙江
2070,603222,济民制药,浙江
2071,002199,东晶电子,浙江
2072,002142,宁波银行,浙江
2073,601018,宁波港,浙江
2074,603701,德宏股份,浙江
2075,600120,浙江东方,浙江
2076,002444,巨星科技,浙江
2077,603303,得邦照明,浙江
2078,603088,宁波精达,浙江
2079,002629,仁智股份,浙江
2080,603089,正裕工业,浙江
2081,600776,东方通信,浙江
2082,002067,景兴纸业,浙江
2083,300250,初灵信息,浙江
2084,600415,小商品城,浙江
2085,600232,金鹰股份,浙江
2086,300645,正元智慧,浙江
2087,300435,中泰股份,浙江
2088,300347,泰格医药,浙江
2089,601789,宁波建工,浙江
2090,603218,日月股份,浙江
2091,300266,兴源环境,浙江
2092,600330,天通股份,浙江
2093,600570,恒生电子,浙江
2094,603839,安正时尚,浙江
2095,300357,我武生物,浙江
2096,002003,伟星股份,浙江
2097,002064,华峰氨纶,浙江
2098,300144,宋城演艺,浙江
2099,603337,杰克股份,浙江
2100,300329,海伦钢琴,浙江
2101,002344,海宁皮城,浙江
2102,300076,GQY视讯,浙江
2103,300441,鲍斯股份,浙江
2104,002322,理工环科,浙江
2105,600814,杭州解百,浙江
2106,603456,九洲药业,浙江
2107,603239,浙江仙通,浙江
2108,002863,今飞凯达,浙江
2109,600051,宁波联合,浙江
2110,603001,奥康国际,浙江
2111,300488,恒锋工具,浙江
2112,601689,拓普集团,浙江
2113,600796,钱江生化,浙江
2114,603008,喜临门,浙江
2115,000517,荣安地产,浙江
2116,603901,永创智能,浙江
2117,600724,宁波富达,浙江
2118,600261,阳光照明,浙江
2119,002619,巨龙管业,浙江
2120,002703,浙江世宝,浙江
2121,600070,浙江富润,浙江
2122,600790,轻纺城,浙江
2123,600537,亿晶光电,浙江
2124,300145,中金环境,浙江
2125,603085,天成自控,浙江
2126,600126,杭钢股份,浙江
2127,000925,众合科技,浙江
2128,002020,京新药业,浙江
2129,002434,万里扬,浙江
2130,603997,继峰股份,浙江
2131,002085,万丰奥威,浙江
2132,002793,东音股份,浙江
2133,002534,杭锅股份,浙江
2134,600366,宁波韵升,浙江
2135,603568,伟明环保,浙江
2136,600830,香溢融通,浙江
2137,300069,金利华电,浙江
2138,601882,海天精工,浙江
2139,002730,电光科技,浙江
2140,600273,嘉化能源,浙江
2141,002602,世纪华通,浙江
2142,002048,宁波华翔,浙江
2143,300234,开尔新材,浙江
2144,300512,中亚股份,浙江
2145,603677,奇精机械,浙江
2146,600521,华海药业,浙江
2147,603908,牧高笛,浙江
2148,002010,传化智联,浙江
2149,600052,浙江广厦,浙江
2150,603177,德创环保,浙江
2151,300637,扬帆新材,浙江
2152,600177,雅戈尔,浙江
2153,002403,爱仕达,浙江
2154,002479,富春环保,浙江
2155,002103,广博股份,浙江
2156,002364,中恒电气,浙江
2157,002206,海 利 得,浙江
2158,002443,金洲管道,浙江
2159,002718,友邦吊顶,浙江
2160,600668,尖峰集团,浙江
2161,002247,帝龙文化,浙江
2162,603996,中新科技,浙江
2163,002343,慈文传媒,浙江
2164,300401,花园生物,浙江
2165,601567,三星医疗,浙江
2166,000918,嘉凯城,浙江
2167,603606,东方电缆,浙江
2168,600576,万家文化,浙江
2169,603388,元成股份,浙江
2170,601579,会稽山,浙江
2171,600152,维科精华,浙江
2172,603081,大丰实业,浙江
2173,600677,航天通信,浙江
2174,002120,韵达股份,浙江
2175,601339,百隆东方,浙江
2176,300078,思创医惠,浙江
2177,300360,炬华科技,浙江
2178,002244,滨江集团,浙江
2179,002196,方正电机,浙江
2180,002795,永和智控,浙江
2181,600572,康恩贝,浙江
2182,000558,莱茵体育,浙江
2183,601177,杭齿前进,浙江
2184,002124,天邦股份,浙江
2185,300519,新光药业,浙江
2186,603556,海兴电力,浙江
2187,002214,大立科技,浙江
2188,600235,民丰特纸,浙江
2189,603015,弘讯科技,浙江
2190,002508,老板电器,浙江
2191,002515,金字火腿,浙江
2192,601002,晋亿实业,浙江
2193,002617,露笑科技,浙江
2194,300020,银江股份,浙江
2195,601116,三江购物,浙江
2196,002637,赞宇科技,浙江
2197,600283,钱江水利,浙江
2198,600130,波导股份,浙江
2199,002370,亚太药业,浙江
2200,300316,晶盛机电,浙江
2201,603637,镇海股份,浙江
2202,002586,围海股份,浙江
2203,002569,步森股份,浙江
2204,601113,华鼎股份,浙江
2205,002699,美盛文化,浙江
2206,600173,卧龙地产,浙江
2207,002489,浙江永强,浙江
2208,300604,长川科技,浙江
2209,600175,美都能源,浙江
2210,002427,尤夫股份,浙江
2211,002418,康盛股份,浙江
2212,002381,双箭股份,浙江
2213,600387,海越股份,浙江
2214,603320,迪贝电气,浙江
2215,002280,联络互动,浙江
2216,002473,*ST圣莱,浙江
2217,002625,龙生股份,浙江
2218,603926,铁流股份,浙江
2219,002647,民盛金科,浙江
2220,300256,星星科技,浙江
2221,300652,雷迪克,浙江
2222,603505,金石资源,浙江
2223,300163,先锋新材,浙江
2224,603229,奥翔药业,浙江
2225,603316,诚邦股份,浙江
2226,300283,温州宏丰,浙江
2227,300100,双林股份,浙江
2228,603767,中马传动,浙江
2229,300461,田中精机,浙江
2230,600113,浙江东日,浙江
2231,300027,华谊兄弟,浙江
2232,300025,华星创业,浙江
2233,300478,杭州高新,浙江
2234,002664,信质电机,浙江
2235,600460,士兰微,浙江
2236,002263,大 东 南,浙江
2237,603896,寿仙谷,浙江
2238,300649,杭州园林,浙江
2239,300582,英飞特,浙江
2240,603178,圣龙股份,浙江
2241,603186,华正新材,浙江
2242,300566,激智科技,浙江
2243,600699,均胜电子,浙江
2244,002712,思美传媒,浙江
2245,002468,申通快递,浙江
2246,603806,福斯特,浙江
2247,000411,英特集团,浙江
2248,000967,盈峰环境,浙江
2249,300133,华策影视,浙江
2250,002859,洁美科技,浙江
2251,002034,美 欣 达,浙江
2252,600987,航民股份,浙江
2253,000913,*ST钱江,浙江
2254,603726,朗迪集团,浙江
2255,300351,永贵电器,浙江
2256,002119,康强电子,浙江
2257,603040,新坐标,浙江
2258,002021,中捷资源,浙江
2259,002633,申科股份,浙江
2260,300643,万通智控,浙江
2261,002032,苏 泊 尔,浙江
2262,600671,天目药业,浙江
2263,002122,天马股份,浙江
2264,002115,三维通信,浙江
2265,603165,荣晟环保,浙江
2266,002082,栋梁新材,浙江
2267,300539,横河模具,浙江
2268,002061,江山化工,浙江
2269,002012,凯恩股份,浙江
2270,603010,万盛股份,浙江
2271,000739,普洛药业,浙江
2272,002164,宁波东力,浙江
2273,300550,和仁科技,浙江
2274,002756,永兴特钢,浙江
2275,002135,东南网架,浙江
2276,300300,汉鼎宇佑,浙江
2277,002562,兄弟科技,浙江
2278,603811,诚意药业,浙江
2279,002112,三变科技,浙江
2280,000607,华媒控股,浙江
2281,300439,美康生物,浙江
2282,002686,亿利达,浙江
2283,002099,海翔药业,浙江
2284,002133,广宇集团,浙江
2285,002552,宝鼎科技,浙江
2286,600596,新安股份,浙江
2287,002006,精功科技,浙江
2288,603300,华铁科技,浙江
2289,002849,威星智能,浙江
2290,002203,海亮股份,浙江
2291,600491,龙元建设,浙江
2292,002284,亚太股份,浙江
2293,002332,仙琚制药,浙江
2294,603822,嘉澳环保,浙江
2295,002236,大华股份,浙江
2296,600857,宁波中百,浙江
2297,300307,慈星股份,浙江
2298,603538,美诺华,浙江
2299,002224,三 力 士,浙江
2300,002062,宏润建设,浙江
2301,600683,京投发展,浙江
2302,603665,康隆达,浙江
2303,002415,海康威视,浙江
2304,300306,远方光电,浙江
2305,300111,向日葵,浙江
2306,603520,司太立,浙江
2307,600290,华仪电气,浙江
2308,600865,百大集团,浙江
2309,002648,卫星石化,浙江
2310,603033,三维股份,浙江
2311,600226,升华拜克,浙江
2312,300113,顺网科技,浙江
2313,002036,联创电子,浙江
2314,000963,华东医药,浙江
2315,600512,腾达建设,浙江
2316,002860,星帅尔,浙江
2317,002154,报 喜 鸟,浙江
2318,600798,宁波海运,浙江
2319,002019,亿帆医药,浙江
2320,603889,新澳股份,浙江
2321,002779,中坚科技,浙江
2322,603258,电魂网络,浙江
2323,603558,健盛集团,浙江
2324,300426,唐德影视,浙江
2325,002440,闰土股份,浙江
2326,300257,开山股份,浙江
2327,603238,诺邦股份,浙江
2328,600114,东睦股份,浙江
2329,600571,信雅达,浙江
2330,600768,宁波富邦,浙江
2331,603266,天龙股份,浙江
2332,002590,万安科技,浙江
2333,002493,荣盛石化,浙江
2334,300203,聚光科技,浙江
2335,300270,中威电子,浙江
2336,600704,物产中大,浙江
2337,300411,金盾股份,浙江
2338,601233,桐昆股份,浙江
2339,600580,卧龙电气,浙江
2340,603311,金海环境,浙江
2341,603298,杭叉集团,浙江
2342,002522,浙江众成,浙江
2343,000909,数源科技,浙江
2344,603823,百合花,浙江
2345,603116,红蜻蜓,浙江
2346,300033,同花顺,浙江
2347,002318,久立特材,浙江
2348,603611,诺力股份,浙江
2349,600763,通策医疗,浙江
2350,300558,贝达药业,浙江
2351,603703,盛洋科技,浙江
2352,002372,伟星新材,浙江
2353,002056,横店东磁,浙江
2354,300349,金卡智能,浙江
2355,002532,新界泵业,浙江
2356,600526,菲达环保,浙江
2357,002250,联化科技,浙江
2358,600982,宁波热电,浙江
2359,300611,美力科技,浙江
2360,002188,巴士在线,浙江
2361,002273,水晶光电,浙江
2362,600267,海正药业,浙江
2363,600077,宋都股份,浙江
2364,300412,迦南科技,浙江
2365,603338,浙江鼎力,浙江
2366,002389,南洋科技,浙江
2367,002001,新 和 成,浙江
2368,002725,跃岭股份,浙江
2369,300032,金龙机电,浙江
2370,603618,杭电股份,浙江
2371,600059,古越龙山,浙江
2372,002375,亚厦股份,浙江
2373,600884,杉杉股份,浙江
2374,002095,生 意 宝,浙江
2375,000572,海马汽车,海南
2376,000793,华闻传媒,海南
2377,600896,览海投资,海南
2378,002693,双成药业,海南
2379,000505,*ST珠江,海南
2380,000613,*ST东海A,海南
2381,000657,中钨高新,海南
2382,600515,海航基础,海南
2383,002596,海南瑞泽,海南
2384,000566,海南海药,海南
2385,600221,海南航空,海南
2386,000567,海德股份,海南
2387,000571,新大洲Ａ,海南
2388,600759,洲际油气,海南
2389,600259,广晟有色,海南
2390,000955,欣龙控股,海南
2391,002865,钧达股份,海南
2392,600555,海航创新,海南
2393,601118,海南橡胶,海南
2394,300630,普利制药,海南
2395,603069,海汽集团,海南
2396,000886,海南高速,海南
2397,000503,海虹控股,海南
2398,300086,康芝药业,海南
2399,601969,海南矿业,海南
2400,002320,海峡股份,海南
2401,600238,海南椰岛,海南
2402,000735,罗 牛 山,海南
2403,300189,神农基因,海南
2404,600209,罗顿发展,海南
2405,300178,腾邦国际,深圳
2406,001979,招商蛇口,深圳
2407,300389,艾比森,深圳
2408,000049,德赛电池,深圳
2409,002351,漫步者,深圳
2410,002303,美盈森,深圳
2411,002052,同洲电子,深圳
2412,002835,同为股份,深圳
2413,002797,第一创业,深圳
2414,300514,友讯达,深圳
2415,000088,盐 田 港,深圳
2416,600446,金证股份,深圳
2417,000050,深天马Ａ,深圳
2418,300085,银之杰,深圳
2419,000062,深圳华强,深圳
2420,002551,尚荣医疗,深圳
2421,603228,景旺电子,深圳
2422,000048,康达尔,深圳
2423,002735,王子新材,深圳
2424,300162,雷曼股份,深圳
2425,002875,安奈儿,深圳
2426,300232,洲明科技,深圳
2427,300656,民德电子,深圳
2428,300277,海联讯,深圳
2429,002421,达实智能,深圳
2430,002313,日海通讯,深圳
2431,000018,神州长城,深圳
2432,000002,万 科Ａ,深圳
2433,000025,特 力Ａ,深圳
2434,000038,深大通,深圳
2435,000005,世纪星源,深圳
2436,002161,远 望 谷,深圳
2437,300207,欣旺达,深圳
2438,000061,农 产 品,深圳
2439,000033,*ST新都,深圳
2440,300621,维业股份,深圳
2441,300647,超频三,深圳
2442,300615,欣天科技,深圳
2443,002577,雷柏科技,深圳
2444,300052,中青宝,深圳
2445,300576,容大感光,深圳
2446,000055,方大集团,深圳
2447,002769,普路通,深圳
2448,300319,麦捷科技,深圳
2449,002210,飞马国际,深圳
2450,600892,大晟文化,深圳
2451,002845,同兴达,深圳
2452,300400,劲拓股份,深圳
2453,002334,英威腾,深圳
2454,000022,深赤湾Ａ,深圳
2455,300206,理邦仪器,深圳
2456,002163,中航三鑫,深圳
2457,002227,奥 特 迅,深圳
2458,000031,中粮地产,深圳
2459,300130,新国都,深圳
2460,002733,雄韬股份,深圳
2461,000045,深纺织Ａ,深圳
2462,300546,雄帝科技,深圳
2463,300565,科信技术,深圳
2464,000014,沙河股份,深圳
2465,300484,蓝海华腾,深圳
2466,002325,洪涛股份,深圳
2467,300350,华鹏飞,深圳
2468,300301,长方集团,深圳
2469,002724,海洋王,深圳
2470,002289,*ST宇顺,深圳
2471,000063,中兴通讯,深圳
2472,000010,美丽生态,深圳
2473,300077,国民技术,深圳
2474,002823,凯中精密,深圳
2475,300197,铁汉生态,深圳
2476,002751,易尚展示,深圳
2477,002851,麦格米特,深圳
2478,002740,爱迪尔,深圳
2479,002416,爱施德,深圳
2480,000028,国药一致,深圳
2481,000006,深振业Ａ,深圳
2482,002786,银宝山新,深圳
2483,002856,美芝股份,深圳
2484,000011,深物业A,深圳
2485,601333,广深铁路,深圳
2486,000078,海王生物,深圳
2487,000068,华控赛格,深圳
2488,002388,新亚制程,深圳
2489,002618,丹邦科技,深圳
2490,000555,神州信息,深圳
2491,002137,麦达数字,深圳
2492,300037,新宙邦,深圳
2493,002191,劲嘉股份,深圳
2494,300633,开立医疗,深圳
2495,300602,飞荣达,深圳
2496,002215,诺 普 信,深圳
2497,002340,格林美,深圳
2498,002837,英维克,深圳
2499,002238,天威视讯,深圳
2500,002869,金溢科技,深圳
2501,002138,顺络电子,深圳
2502,002170,芭田股份,深圳
2503,002609,捷顺科技,深圳
2504,002775,文科园林,深圳
2505,002106,莱宝高科,深圳
2506,300570,太辰光,深圳
2507,002213,特 尔 佳,深圳
2508,002681,奋达科技,深圳
2509,002327,富安娜,深圳
2510,300303,聚飞光电,深圳
2511,002399,海普瑞,深圳
2512,300572,安车检测,深圳
2513,002316,键桥通讯,深圳
2514,601139,深圳燃气,深圳
2515,002548,金新农,深圳
2516,002781,奇信股份,深圳
2517,000036,华联控股,深圳
2518,002763,汇洁股份,深圳
2519,600462,九有股份,深圳
2520,002243,通产丽星,深圳
2521,002139,拓邦股份,深圳
2522,600380,健康元,深圳
2523,300112,万讯自控,深圳
2524,000070,特发信息,深圳
2525,300601,康泰生物,深圳
2526,000001,平安银行,深圳
2527,300154,瑞凌股份,深圳
2528,002256,兆新股份,深圳
2529,300543,朗科智能,深圳
2530,300047,天源迪科,深圳
2531,002482,广田集团,深圳
2532,600383,金地集团,深圳
2533,300012,华测检测,深圳
2534,002197,证通电子,深圳
2535,600036,招商银行,深圳
2536,300241,瑞丰光电,深圳
2537,300167,迪威视讯,深圳
2538,300377,赢时胜,深圳
2539,002105,信隆健康,深圳
2540,002830,名雕股份,深圳
2541,000026,飞亚达Ａ,深圳
2542,300193,佳士科技,深圳
2543,603118,共进股份,深圳
2544,300531,优博讯,深圳
2545,000023,深天地Ａ,深圳
2546,002528,英飞拓,深圳
2547,300556,丝路视觉,深圳
2548,000058,深 赛 格,深圳
2549,002789,建艺集团,深圳
2550,300622,博士眼镜,深圳
2551,002369,卓翼科技,深圳
2552,300468,四方精创,深圳
2553,002055,得润电子,深圳
2554,000040,东旭蓝天,深圳
2555,002583,海能达,深圳
2556,000004,国农科技,深圳
2557,600548,深高速,深圳
2558,000007,全新好,深圳
2559,300044,赛为智能,深圳
2560,000029,深深房Ａ,深圳
2561,002822,中装建设,深圳
2562,000032,深桑达Ａ,深圳
2563,000034,神州数码,深圳
2564,600999,招商证券,深圳
2565,000042,中洲控股,深圳
2566,000099,中信海直,深圳
2567,002867,周大生,深圳
2568,300115,长盈精密,深圳
2569,603160,汇顶科技,深圳
2570,600162,香江控股,深圳
2571,000016,深康佳Ａ,深圳
2572,002218,拓日新能,深圳
2573,002436,兴森科技,深圳
2574,000089,深圳机场,深圳
2575,002008,大族激光,深圳
2576,002736,国信证券,深圳
2577,002121,科陆电子,深圳
2578,300131,英唐智控,深圳
2579,000069,华侨城Ａ,深圳
2580,002811,亚泰国际,深圳
2581,002168,深圳惠程,深圳
2582,002419,天虹股份,深圳
2583,300533,冰川网络,深圳
2584,002766,索菱股份,深圳
2585,002587,奥拓电子,深圳
2586,000017,深中华A,深圳
2587,300545,联得装备,深圳
2588,002130,沃尔核材,深圳
2589,002518,科士达,深圳
2590,002294,信立泰,深圳
2591,000999,华润三九,深圳
2592,002475,立讯精密,深圳
2593,300227,光韵达,深圳
2594,002047,宝鹰股份,深圳
2595,002285,世联行,深圳
2596,600525,长园集团,深圳
2597,002815,崇达技术,深圳
2598,000043,中航地产,深圳
2599,300199,翰宇药业,深圳
2600,601318,中国平安,深圳
2601,300506,名家汇,深圳
2602,300348,长亮科技,深圳
2603,000090,天健集团,深圳
2604,002301,齐心集团,深圳
2605,002314,南山控股,深圳
2606,603808,歌力思,深圳
2607,300134,大富科技,深圳
2608,300235,方直科技,深圳
2609,300568,星源材质,深圳
2610,000027,深圳能源,深圳
2611,002816,和科达,深圳
2612,000037,深南电A,深圳
2613,300532,今天国际,深圳
2614,300136,信维通信,深圳
2615,300538,同益股份,深圳
2616,600030,中信证券,深圳
2617,300333,兆日科技,深圳
2618,002456,欧菲光,深圳
2619,002341,新纶科技,深圳
2620,000096,广聚能源,深圳
2621,300269,联建光电,深圳
2622,002831,裕同科技,深圳
2623,300317,珈伟股份,深圳
2624,000056,皇庭国际,深圳
2625,002782,可立克,深圳
2626,300042,朗科科技,深圳
2627,002356,赫美集团,深圳
2628,002183,怡 亚 通,深圳
2629,300457,赢合科技,深圳
2630,000020,深华发Ａ,深圳
2631,002654,万润科技,深圳
2632,002660,茂硕电源,深圳
2633,002402,和而泰,深圳
2634,000066,中国长城,深圳
2635,002336,人人乐,深圳
2636,000039,中集集团,深圳
2637,000060,中金岭南,深圳
2638,300151,昌红科技,深圳
2639,300518,盛讯达,深圳
2640,000021,深科技,深圳
2641,000009,中国宝安,深圳
2642,002813,路畅科技,深圳
2643,300124,汇川技术,深圳
2644,300252,金信诺,深圳
2645,002429,兆驰股份,深圳
2646,300638,广和通,深圳
2647,300264,佳创视讯,深圳
2648,002620,瑞和股份,深圳
2649,002850,科达利,深圳
2650,000012,南 玻Ａ,深圳
2651,002594,比亚迪,深圳
2652,000019,深深宝Ａ,深圳
2653,600141,兴发集团,湖北
2654,000902,新洋丰,湖北
2655,600107,美尔雅,湖北
2656,000615,京汉股份,湖北
2657,002159,三特索道,湖北
2658,600998,九州通,湖北
2659,300161,华中数控,湖北
2660,000707,双环科技,湖北
2661,300220,金运激光,湖北
2662,300536,农尚环境,湖北
2663,600260,凯乐科技,湖北
2664,300046,台基股份,湖北
2665,600293,三峡新材,湖北
2666,600068,葛洲坝,湖北
2667,600566,济川药业,湖北
2668,600184,光电股份,湖北
2669,603738,泰晶科技,湖北
2670,300557,理工光科,湖北
2671,000670,盈方微,湖北
2672,300527,华舟应急,湖北
2673,002281,光迅科技,湖北
2674,000708,大冶特钢,湖北
2675,600879,航天电子,湖北
2676,600006,东风汽车,湖北
2677,600993,马应龙,湖北
2678,600298,安琪酵母,湖北
2679,300395,菲利华,湖北
2680,002194,武汉凡谷,湖北
2681,600275,*ST昌鱼,湖北
2682,300184,力源信息,湖北
2683,000785,武汉中商,湖北
2684,300276,三丰智能,湖北
2685,600757,长江传媒,湖北
2686,600035,楚天高速,湖北
2687,000883,湖北能源,湖北
2688,000988,华工科技,湖北
2689,000759,中百集团,湖北
2690,300516,久之洋,湖北
2691,000760,斯太尔,湖北
2692,300041,回天新材,湖北
2693,300387,富邦股份,湖北
2694,600976,健民集团,湖北
2695,000821,京山轻机,湖北
2696,600745,中茵股份,湖北
2697,002694,顾地科技,湖北
2698,300494,盛天网络,湖北
2699,300018,中元股份,湖北
2700,300278,华昌达,湖北
2701,600774,汉商集团,湖北
2702,300567,精测电子,湖北
2703,000939,凯迪生态,湖北
2704,002377,国创高新,湖北
2705,601311,骆驼股份,湖北
2706,600568,中珠医疗,湖北
2707,000926,福星股份,湖北
2708,600079,人福医药,湖北
2709,002414,高德红外,湖北
2710,000665,湖北广电,湖北
2711,300205,天喻信息,湖北
2712,002861,瀛通通讯,湖北
2713,002365,永安药业,湖北
2714,603716,塞力斯,湖北
2715,300517,海波重科,湖北
2716,600801,华新水泥,湖北
2717,600136,当代明诚,湖北
2718,000678,襄阳轴承,湖北
2719,002013,中航机电,湖北
2720,000971,高升控股,湖北
2721,600355,精伦电子,湖北
2722,000826,启迪桑德,湖北
2723,600086,东方金钰,湖北
2724,000966,长源电力,湖北
2725,300054,鼎龙股份,湖北
2726,000422,湖北宜化,湖北
2727,600681,百川能源,湖北
2728,600769,祥龙电业,湖北
2729,600498,烽火通信,湖北
2730,603067,振华股份,湖北
2731,002783,凯龙股份,湖北
2732,000501,鄂武商Ａ,湖北
2733,000627,天茂集团,湖北
2734,002627,宜昌交运,湖北
2735,600133,东湖高新,湖北
2736,600168,武汉控股,湖北
2737,000783,长江证券,湖北
2738,000952,广济药业,湖北
2739,600703,三安光电,湖北
2740,300323,华灿光电,湖北
2741,002305,南国置业,湖北
2742,600885,宏发股份,湖北
2743,000852,石化机械,湖北
2744,600345,长江通信,湖北
2745,000553,沙隆达Ａ,湖北
2746,000520,长航凤凰,湖北
2747,600421,仰帆控股,湖北
2748,600156,华升股份,湖南
2749,000722,湖南发展,湖南
2750,600744,华银电力,湖南
2751,600458,时代新材,湖南
2752,000157,中联重科,湖南
2753,603959,百利科技,湖南
2754,002277,友阿股份,湖南
2755,300592,华凯创意,湖南
2756,600478,科力远,湖南
2757,000799,酒鬼酒,湖南
2758,002847,盐津铺子,湖南
2759,000908,景峰医药,湖南
2760,600961,株冶集团,湖南
2761,600257,大湖股份,湖南
2762,000590,启迪古汉,湖南
2763,600731,湖南海利,湖南
2764,002297,博云新材,湖南
2765,002716,金贵银业,湖南
2766,603883,老百姓,湖南
2767,600963,岳阳林纸,湖南
2768,601098,中南传媒,湖南
2769,300338,开元股份,湖南
2770,601636,旗滨集团,湖南
2771,002261,拓维信息,湖南
2772,002852,道道全,湖南
2773,600698,湖南天雁,湖南
2774,600599,熊猫金控,湖南
2775,000900,现代投资,湖南
2776,000702,正虹科技,湖南
2777,002251,步 步 高,湖南
2778,600476,湘邮科技,湖南
2779,002412,汉森制药,湖南
2780,002549,凯美特气,湖南
2781,000917,电广传媒,湖南
2782,600969,郴电国际,湖南
2783,000548,湖南投资,湖南
2784,002843,泰嘉股份,湖南
2785,000989,九 芝 堂,湖南
2786,300123,太阳鸟,湖南
