,time,price,change,volume,amount,type
2449,10:49:25,24.98,-0.04,1,2498,卖盘
2450,10:49:22,25.02,0.04,221,552942,买盘
2451,10:49:16,24.98,--,30,74940,卖盘
2452,10:49:10,24.98,--,0,0,卖盘
2453,10:49:07,24.98,--,0,0,卖盘
2454,10:49:04,24.98,--,10,24980,卖盘
2455,10:49:01,24.98,--,199,497102,卖盘
2456,10:48:58,24.98,--,105,262290,卖盘
2457,10:48:55,24.98,--,52,129896,卖盘
2458,10:48:49,24.98,-0.01,29,72442,卖盘
2459,10:48:43,24.99,--,1,2499,买盘
2460,10:48:40,24.99,-0.01,155,387345,卖盘
2461,10:48:37,25.0,--,16,40000,买盘
2462,10:48:34,25.0,0.02,11,27500,买盘
2463,10:48:28,24.98,--,0,0,卖盘
2464,10:48:25,24.98,-0.01,129,322242,卖盘
2465,10:48:21,24.99,-0.01,5,12495,卖盘
2466,10:48:19,25.0,0.01,14,35000,买盘
2467,10:48:13,24.99,--,10,24990,卖盘
2468,10:48:10,24.99,-0.01,10,24990,卖盘
2469,10:48:06,25.0,--,3,7500,买盘
2470,10:48:04,25.0,-0.04,1,2500,中性盘
2471,10:48:01,25.04,0.02,104,260416,买盘
2472,10:47:58,25.02,0.02,100,250200,买盘
2473,10:47:55,25.0,0.01,6,15000,买盘
2474,10:47:52,24.99,-0.03,14,34986,卖盘
2475,10:47:49,25.02,0.02,42,105084,买盘
2476,10:47:43,25.0,--,1,2500,卖盘
2477,10:47:40,25.0,0.01,15,37500,买盘
2478,10:47:37,24.99,-0.01,49,122450,卖盘
2479,10:47:34,25.0,--,5,12500,卖盘
2480,10:47:31,25.0,-0.02,17,42500,卖盘
2481,10:47:25,25.02,-0.02,12,30024,卖盘
2482,10:47:21,25.04,0.01,105,262920,买盘
2483,10:47:19,25.03,--,1,2503,中性盘
2484,10:47:16,25.03,--,0,0,买盘
2485,10:47:13,25.03,0.03,10,25030,买盘
2486,10:47:10,25.0,-0.03,14,35000,卖盘
2487,10:47:07,25.03,--,36,90108,买盘
2488,10:47:03,25.03,-0.02,30,75090,中性盘
2489,10:47:00,25.05,0.01,71,177855,买盘
2490,10:46:58,25.04,0.02,56,140224,买盘
2491,10:46:54,25.02,--,52,130104,中性盘
2492,10:46:49,25.02,-0.02,12,30024,中性盘
2493,10:46:45,25.04,--,117,292968,买盘
2494,10:46:42,25.04,0.02,160,400640,买盘
2495,10:46:39,25.02,--,50,125100,卖盘
2496,10:46:36,25.02,--,1,2502,卖盘
2497,10:46:33,25.02,-0.02,2,5004,卖盘
2498,10:46:30,25.04,--,66,165264,买盘
2499,10:46:27,25.04,--,61,152744,买盘
2500,10:46:24,25.04,--,4,10016,买盘
2501,10:46:21,25.04,--,29,72616,买盘
2502,10:46:18,25.04,0.02,58,145232,买盘
2503,10:46:15,25.02,-0.02,50,125100,卖盘
2504,10:46:12,25.04,--,11,27544,卖盘
2505,10:46:09,25.04,0.02,5,12520,中性盘
2506,10:46:06,25.02,-0.02,174,435348,卖盘
2507,10:46:03,25.04,0.02,55,137720,买盘
2508,10:46:00,25.02,--,86,215172,卖盘
2509,10:45:57,25.02,--,78,195156,卖盘
2510,10:45:54,25.02,--,64,160128,卖盘
2511,10:45:51,25.02,--,104,260208,卖盘
2512,10:45:48,25.02,--,64,160128,卖盘
2513,10:45:45,25.02,--,57,142614,卖盘
2514,10:45:42,25.02,--,59,147618,卖盘
2515,10:45:39,25.02,--,51,127602,卖盘
2516,10:45:36,25.02,--,207,517914,卖盘
2517,10:45:33,25.02,--,51,127602,卖盘
2518,10:45:30,25.02,0.01,158,395316,卖盘
2519,10:45:27,25.01,0.01,173,432673,买盘
2520,10:45:24,25.0,--,53,132500,卖盘
2521,10:45:21,25.0,--,53,132500,卖盘
2522,10:45:18,25.0,--,0,0,卖盘
2523,10:45:15,25.0,--,2,5000,买盘
2524,10:45:12,25.0,-0.04,5,12500,买盘
2525,10:45:09,25.04,0.05,27,67608,买盘
2526,10:45:03,24.99,-0.01,8,19992,卖盘
2527,10:45:00,25.0,--,8,20000,买盘
2528,10:44:57,25.0,--,15,37500,买盘
2529,10:44:54,25.0,--,28,70000,卖盘
2530,10:44:51,25.0,--,159,397500,卖盘
2531,10:44:48,25.0,-0.01,165,412500,卖盘
2532,10:44:45,25.01,--,0,0,中性盘
2533,10:44:42,25.01,-0.01,824,2060824,卖盘
2534,10:44:39,25.02,--,27,67554,买盘
2535,10:44:36,25.02,-0.02,448,1120896,卖盘
2536,10:44:33,25.04,0.02,57,142728,买盘
2537,10:44:30,25.02,--,69,172638,卖盘
2538,10:44:27,25.02,--,61,152622,卖盘
2539,10:44:24,25.02,--,69,172638,卖盘
2540,10:44:21,25.02,--,273,683046,卖盘
2541,10:44:18,25.02,--,51,127602,卖盘
2542,10:44:15,25.02,--,172,430344,卖盘
2543,10:44:12,25.02,--,205,512910,卖盘
2544,10:44:09,25.02,--,79,197658,卖盘
2545,10:44:06,25.02,--,50,125100,卖盘
2546,10:44:03,25.02,--,19,47538,卖盘
2547,10:44:00,25.02,-0.01,21,52542,买盘
2548,10:43:57,25.03,0.04,106,265318,买盘
2549,10:43:51,24.99,-0.02,45,112455,卖盘
2550,10:43:48,25.01,0.01,51,127551,中性盘
2551,10:43:45,25.0,--,1,2500,卖盘
2552,10:43:42,25.0,--,24,60000,卖盘
2553,10:43:39,25.0,--,94,235000,买盘
2554,10:43:36,25.0,--,148,370000,卖盘
2555,10:43:33,25.0,--,2,5000,卖盘
2556,10:43:30,25.0,-0.02,59,147500,中性盘
2557,10:43:27,25.02,0.02,32,80064,买盘
2558,10:43:24,25.0,--,112,280000,卖盘
2559,10:43:21,25.0,--,5,12500,卖盘
2560,10:43:18,25.0,--,137,342500,买盘
2561,10:43:15,25.0,-0.02,156,390000,卖盘
2562,10:43:12,25.02,0.02,73,182646,买盘
2563,10:43:09,25.0,--,154,385000,卖盘
2564,10:43:06,25.0,--,50,125000,卖盘
2565,10:43:03,25.0,--,88,220000,卖盘
2566,10:43:00,25.0,--,98,245000,买盘
2567,10:42:57,25.0,--,1,2500,买盘
2568,10:42:54,25.0,--,204,510000,买盘
2569,10:42:51,25.0,--,137,342500,买盘
2570,10:42:48,25.0,--,21,52500,买盘
2571,10:42:45,25.0,0.01,100,250000,买盘
2572,10:42:42,24.99,-0.01,11,27489,卖盘
2573,10:42:35,25.0,--,16,40000,买盘
2574,10:42:33,25.0,0.01,15,37500,买盘
2575,10:42:30,24.99,0.01,4,9996,卖盘
2576,10:42:24,24.98,--,0,0,卖盘
2577,10:42:21,24.98,-0.01,119,297262,卖盘
2578,10:42:18,24.99,--,6,14993,买盘
2579,10:42:14,24.99,--,43,107457,买盘
2580,10:42:12,24.99,0.01,48,119951,买盘
2581,10:42:07,24.98,--,153,382194,买盘
2582,10:42:01,24.98,--,70,174860,买盘
2583,10:41:58,24.98,--,100,249800,买盘
2584,10:41:55,24.98,--,18,44964,买盘
2585,10:41:52,24.98,--,31,77438,买盘
2586,10:41:49,24.98,0.01,3,7494,买盘
2587,10:41:46,24.97,-0.01,49,122353,卖盘
2588,10:41:43,24.98,0.01,2,4996,买盘
2589,10:41:34,24.97,--,14,34958,卖盘
2590,10:41:22,24.97,--,258,644226,卖盘
2591,10:41:19,24.97,--,121,302137,买盘
2592,10:41:16,24.97,--,67,167299,买盘
2593,10:41:13,24.97,--,33,82401,买盘
2594,10:41:10,24.97,0.01,230,574310,买盘
2595,10:41:07,24.96,--,2,4992,卖盘
2596,10:41:04,24.96,-0.01,22,54912,卖盘
2597,10:41:01,24.97,0.01,50,124850,买盘
2598,10:40:58,24.96,--,12,29952,卖盘
2599,10:40:55,24.96,--,30,74880,卖盘
2600,10:40:49,24.96,-0.01,5,12480,卖盘
2601,10:40:46,24.97,--,27,67419,买盘
2602,10:40:43,24.97,--,13,32461,买盘
2603,10:40:40,24.97,0.02,10,24970,买盘
2604,10:40:37,24.95,--,30,74850,卖盘
2605,10:40:28,24.95,--,1,2495,卖盘
2606,10:40:25,24.95,-0.02,5,12475,卖盘
2607,10:40:22,24.97,0.03,5,12485,买盘
2608,10:40:19,24.94,--,19,47386,卖盘
2609,10:40:16,24.94,-0.04,18,44892,卖盘
2610,10:40:13,24.98,0.04,30,74940,买盘
2611,10:40:07,24.94,-0.04,7,17458,卖盘
2612,10:40:04,24.98,0.04,20,49960,买盘
2613,10:40:01,24.94,-0.04,11,27434,卖盘
2614,10:39:55,24.98,0.04,146,364708,买盘
2615,10:39:52,24.94,-0.04,2,4988,卖盘
2616,10:39:46,24.98,0.04,350,874300,买盘
2617,10:39:40,24.94,-0.04,8,19952,中性盘
2618,10:39:37,24.98,0.05,1010,2522980,买盘
2619,10:39:34,24.93,-0.01,15,37395,卖盘
2620,10:39:28,24.94,--,15,37410,买盘
2621,10:39:22,24.94,--,5,12470,买盘
2622,10:39:19,24.94,--,20,49880,卖盘
2623,10:39:13,24.94,--,2,4988,卖盘
2624,10:39:10,24.94,-0.01,5,12470,中性盘
2625,10:39:07,24.95,0.01,61,152195,买盘
2626,10:39:04,24.94,-0.01,10,24940,卖盘
2627,10:39:01,24.95,0.01,13,32435,买盘
2628,10:38:55,24.94,--,1,2494,卖盘
2629,10:38:49,24.94,-0.01,211,526234,卖盘
2630,10:38:46,24.95,0.01,23,57385,买盘
2631,10:38:40,24.94,-0.01,46,114724,卖盘
2632,10:38:37,24.95,--,27,67365,买盘
2633,10:38:28,24.95,0.01,10,24950,买盘
2634,10:38:25,24.94,--,25,62350,卖盘
2635,10:38:22,24.94,-0.01,10,24940,卖盘
2636,10:38:19,24.95,0.01,36,89820,买盘
2637,10:38:16,24.94,--,7,17458,卖盘
2638,10:38:13,24.94,-0.01,7,17458,卖盘
2639,10:38:10,24.95,--,28,69860,买盘
2640,10:38:04,24.95,--,14,34930,买盘
2641,10:37:52,24.95,--,153,381735,卖盘
2642,10:37:49,24.95,--,5,12475,卖盘
2643,10:37:43,24.95,-0.01,102,254490,卖盘
2644,10:37:40,24.96,0.01,55,137280,买盘
2645,10:37:37,24.95,--,30,74850,卖盘
2646,10:37:34,24.95,-0.01,12,29940,卖盘
2647,10:37:25,24.96,0.01,6,14976,买盘
2648,10:37:22,24.95,--,2,4990,卖盘
2649,10:37:19,24.95,--,19,47405,卖盘
2650,10:37:16,24.95,--,5,12475,卖盘
2651,10:37:13,24.95,--,7,17465,卖盘
2652,10:37:10,24.95,0.02,18,44910,买盘
2653,10:37:04,24.93,-0.03,89,221877,卖盘
2654,10:37:01,24.96,0.02,419,1045824,买盘
2655,10:36:58,24.94,--,4,9976,买盘
2656,10:36:55,24.94,0.01,5,12470,买盘
2657,10:36:52,24.93,-0.01,239,595827,卖盘
2658,10:36:49,24.94,-0.01,20,49880,卖盘
2659,10:36:46,24.95,--,102,254490,买盘
2660,10:36:43,24.95,--,2,4990,买盘
2661,10:36:40,24.95,0.01,8,19960,买盘
2662,10:36:28,24.94,0.01,4,9976,买盘
2663,10:36:25,24.93,--,0,0,卖盘
2664,10:36:22,24.93,-0.01,57,142101,卖盘
2665,10:36:16,24.94,--,10,24940,买盘
2666,10:36:10,24.94,--,7,17458,买盘
2667,10:36:07,24.94,-0.01,134,334196,卖盘
2668,10:36:04,24.95,0.01,27,67365,买盘
2669,10:35:58,24.94,--,14,34916,卖盘
2670,10:35:55,24.94,--,1,2494,卖盘
2671,10:35:52,24.94,-0.01,6,14964,卖盘
2672,10:35:49,24.95,0.01,102,254490,买盘
2673,10:35:46,24.94,--,1,2494,卖盘
2674,10:35:43,24.94,--,19,47386,买盘
2675,10:35:40,24.94,0.01,2,4988,买盘
2676,10:35:37,24.93,--,6,14958,卖盘
2677,10:35:34,24.93,0.03,28,69804,中性盘
2678,10:35:31,24.9,-0.04,103,256469,卖盘
2679,10:35:25,24.94,--,51,127194,买盘
2680,10:35:22,24.94,-0.01,1,2494,中性盘
2681,10:35:19,24.95,--,187,466565,买盘
2682,10:35:13,24.95,--,10,24950,买盘
2683,10:35:10,24.95,--,155,386725,买盘
2684,10:35:07,24.95,--,11,27445,买盘
2685,10:35:01,24.95,-0.01,239,596305,卖盘
2686,10:34:55,24.96,0.01,1,2496,买盘
2687,10:34:49,24.95,--,19,47405,卖盘
2688,10:34:46,24.95,--,1,2495,卖盘
2689,10:34:43,24.95,--,280,698600,卖盘
2690,10:34:40,24.95,--,13,32435,卖盘
2691,10:34:37,24.95,--,134,334330,卖盘
2692,10:34:34,24.95,0.01,594,1482030,买盘
2693,10:34:31,24.94,0.04,102,254388,买盘
2694,10:34:28,24.9,--,0,0,买盘
2695,10:34:25,24.9,0.01,8,19920,中性盘
2696,10:34:22,24.89,-0.03,35,87115,卖盘
2697,10:34:19,24.92,0.02,40,99680,买盘
2698,10:34:16,24.9,--,51,126990,卖盘
2699,10:34:13,24.9,--,30,74700,卖盘
2700,10:34:10,24.9,--,31,77190,卖盘
2701,10:34:07,24.9,-0.01,41,102090,卖盘
2702,10:34:01,24.91,--,50,124550,卖盘
2703,10:33:58,24.91,--,1,2491,卖盘
2704,10:33:55,24.91,--,30,74730,卖盘
2705,10:33:52,24.91,--,3,7473,卖盘
2706,10:33:49,24.91,--,32,79712,买盘
2707,10:33:46,24.91,--,2,4982,卖盘
2708,10:33:43,24.91,--,38,94658,买盘
2709,10:33:40,24.91,-0.01,38,94658,卖盘
2710,10:33:37,24.92,0.01,134,333928,买盘
2711,10:33:34,24.91,0.01,1,2491,买盘
2712,10:33:31,24.9,-0.01,103,256469,卖盘
2713,10:33:28,24.91,--,41,102131,卖盘
2714,10:33:25,24.91,--,30,74730,卖盘
2715,10:33:22,24.91,-0.01,30,74730,卖盘
2716,10:33:19,24.92,--,9,22428,买盘
2717,10:33:13,24.92,-0.01,12,29904,卖盘
2718,10:33:10,24.93,0.01,41,102213,中性盘
2719,10:33:07,24.92,--,1,2492,卖盘
2720,10:33:04,24.92,--,1,2492,卖盘
2721,10:33:01,24.92,-0.02,1,2492,卖盘
2722,10:32:58,24.94,--,27,67338,买盘
2723,10:32:52,24.94,-0.01,20,49880,卖盘
2724,10:32:49,24.95,0.04,1,2495,买盘
2725,10:32:46,24.91,-0.03,30,74730,卖盘
2726,10:32:43,24.94,0.04,30,74820,买盘
2727,10:32:40,24.9,-0.05,13,32369,卖盘
2728,10:32:37,24.95,0.01,150,374250,买盘
2729,10:32:34,24.94,--,23,57362,买盘
2730,10:32:31,24.94,--,15,37410,买盘
2731,10:32:25,24.94,--,3,7482,中性盘
2732,10:32:22,24.94,-0.01,13,32422,卖盘
2733,10:32:19,24.95,0.01,1,2495,买盘
2734,10:32:16,24.94,--,24,59856,卖盘
2735,10:32:13,24.94,0.04,98,244412,买盘
2736,10:32:10,24.9,--,15,37350,卖盘
2737,10:32:07,24.9,--,9,22410,卖盘
2738,10:32:04,24.9,-0.03,30,74700,卖盘
2739,10:32:01,24.93,--,15,37395,卖盘
2740,10:31:58,24.93,0.01,13,32409,买盘
2741,10:31:55,24.92,--,2,4984,卖盘
2742,10:31:52,24.92,-0.02,20,49840,卖盘
2743,10:31:49,24.94,0.02,33,82302,买盘
2744,10:31:46,24.92,--,0,0,卖盘
2745,10:31:43,24.92,--,25,62300,卖盘
2746,10:31:40,24.92,-0.03,35,87220,卖盘
2747,10:31:37,24.95,0.01,168,419160,买盘
2748,10:31:34,24.94,-0.01,31,77314,买盘
2749,10:31:31,24.95,0.03,141,351795,买盘
2750,10:31:28,24.92,--,30,74760,卖盘
2751,10:31:25,24.92,-0.02,30,74760,卖盘
2752,10:31:22,24.94,--,32,79808,买盘
2753,10:31:19,24.94,0.02,28,69832,买盘
2754,10:31:13,24.92,0.02,91,226772,买盘
2755,10:31:10,24.9,--,43,107070,买盘
2756,10:31:07,24.9,--,191,475590,买盘
2757,10:31:04,24.9,-0.02,27,67230,卖盘
2758,10:31:01,24.92,--,32,79744,买盘
2759,10:30:58,24.92,0.02,336,837312,买盘
2760,10:30:55,24.9,--,10,24900,卖盘
2761,10:30:52,24.9,--,8,19920,买盘
2762,10:30:49,24.9,--,19,47310,买盘
2763,10:30:43,24.9,--,9,22410,买盘
2764,10:30:40,24.9,--,2,4980,买盘
2765,10:30:37,24.9,--,0,0,中性盘
2766,10:30:34,24.9,--,2,4980,买盘
2767,10:30:31,24.9,--,22,54780,买盘
2768,10:30:28,24.9,--,40,99600,卖盘
2769,10:30:25,24.9,--,137,341130,卖盘
2770,10:30:22,24.9,--,50,124500,卖盘
2771,10:30:19,24.9,--,40,99600,卖盘
2772,10:30:16,24.9,-0.02,2,4980,中性盘
2773,10:30:13,24.92,--,47,117124,买盘
2774,10:30:10,24.92,--,8,19936,买盘
2775,10:30:07,24.92,0.02,102,254184,买盘
2776,10:30:04,24.9,0.01,6,14940,买盘
2777,10:30:01,24.89,--,1,2489,卖盘
2778,10:29:58,24.89,-0.01,27,67203,卖盘
2779,10:29:55,24.9,0.01,123,306270,买盘
2780,10:29:52,24.89,--,6,14934,买盘
2781,10:29:49,24.89,0.01,20,49780,买盘
2782,10:29:46,24.88,-0.01,40,99520,卖盘
2783,10:29:43,24.89,--,112,278768,买盘
2784,10:29:37,24.89,0.01,10,24890,买盘
2785,10:29:34,24.88,-0.01,5,12440,卖盘
2786,10:29:31,24.89,0.01,20,49780,买盘
2787,10:29:28,24.88,-0.01,10,24880,卖盘
2788,10:29:25,24.89,--,21,52269,买盘
2789,10:29:22,24.89,--,2,4978,买盘
2790,10:29:19,24.89,0.01,17,42313,买盘
2791,10:29:10,24.88,-0.01,5,12440,卖盘
2792,10:29:07,24.89,--,178,443042,买盘
2793,10:29:01,24.89,-0.01,220,547580,卖盘
2794,10:28:58,24.9,--,102,253980,买盘
2795,10:28:55,24.9,--,6,14940,买盘
2796,10:28:52,24.9,--,27,67230,买盘
2797,10:28:49,24.9,--,8,19920,买盘
2798,10:28:46,24.9,--,10,24900,买盘
2799,10:28:40,24.9,--,13,32369,买盘
2800,10:28:36,24.9,--,93,231570,卖盘
2801,10:28:33,24.9,--,5,12450,卖盘
2802,10:28:30,24.9,--,1,2490,卖盘
2803,10:28:24,24.9,--,0,0,中性盘
2804,10:28:21,24.9,-0.02,6,14940,买盘
2805,10:28:18,24.92,0.02,9,22428,买盘
2806,10:28:15,24.9,-0.02,15,37350,卖盘
2807,10:28:12,24.92,0.03,65,161980,买盘
2808,10:28:09,24.89,-0.01,35,87115,卖盘
2809,10:28:03,24.9,--,6,14940,卖盘
2810,10:28:00,24.9,--,137,341130,卖盘
2811,10:27:54,24.9,0.01,110,273900,买盘
2812,10:27:51,24.89,-0.01,8,19912,卖盘
2813,10:27:45,24.9,--,15,37350,买盘
2814,10:27:42,24.9,0.01,5,12450,买盘
2815,10:27:39,24.89,-0.01,3,7467,卖盘
2816,10:27:33,24.9,--,14,34860,买盘
2817,10:27:27,24.9,--,158,393420,卖盘
2818,10:27:24,24.9,--,31,77190,卖盘
2819,10:27:21,24.9,--,178,443220,卖盘
2820,10:27:18,24.9,--,54,134460,卖盘
2821,10:27:15,24.9,--,62,154380,卖盘
2822,10:27:12,24.9,--,30,74700,卖盘
2823,10:27:09,24.9,--,31,77190,卖盘
2824,10:27:06,24.9,--,0,0,卖盘
2825,10:27:03,24.9,-0.01,136,338640,卖盘
2826,10:27:00,24.91,0.01,33,82203,买盘
2827,10:26:57,24.9,--,62,154380,卖盘
2828,10:26:54,24.9,--,30,74700,卖盘
2829,10:26:51,24.9,--,40,99600,卖盘
2830,10:26:48,24.9,--,30,74700,卖盘
2831,10:26:45,24.9,--,30,74700,卖盘
2832,10:26:42,24.9,-0.02,15,37350,卖盘
2833,10:26:39,24.92,0.02,37,92204,买盘
2834,10:26:36,24.9,--,31,77190,卖盘
2835,10:26:33,24.9,--,77,191730,卖盘
2836,10:26:30,24.9,--,30,74700,卖盘
2837,10:26:27,24.9,--,111,276390,卖盘
2838,10:26:24,24.9,--,30,74700,卖盘
2839,10:26:21,24.9,--,0,0,卖盘
2840,10:26:18,24.9,--,109,271410,买盘
2841,10:26:12,24.9,--,5,12450,买盘
2842,10:26:09,24.9,--,56,139440,买盘
2843,10:26:06,24.9,-0.02,30,74700,卖盘
2844,10:26:03,24.92,--,14,34888,卖盘
2845,10:26:00,24.92,--,30,74760,卖盘
2846,10:25:57,24.92,--,31,77252,卖盘
2847,10:25:51,24.92,0.02,31,77252,买盘
2848,10:25:45,24.9,--,0,0,中性盘
2849,10:25:42,24.9,--,24,59760,卖盘
2850,10:25:39,24.9,-0.02,4,9960,卖盘
2851,10:25:36,24.92,0.02,6,14952,买盘
2852,10:25:33,24.9,--,1,2490,中性盘
2853,10:25:30,24.9,--,0,0,买盘
2854,10:25:24,24.9,-0.02,16,39840,卖盘
2855,10:25:21,24.92,0.02,7,17444,买盘
2856,10:25:18,24.9,--,95,236550,买盘
2857,10:25:15,24.9,--,1,2490,买盘
2858,10:25:12,24.9,--,7,17430,买盘
2859,10:25:06,24.9,--,27,67230,买盘
2860,10:25:03,24.9,--,2,4980,买盘
2861,10:25:00,24.9,--,1,2490,买盘
2862,10:24:57,24.9,--,133,331170,卖盘
2863,10:24:54,24.9,--,12,29880,卖盘
2864,10:24:48,24.9,-0.01,17,42330,卖盘
2865,10:24:45,24.91,--,40,99640,卖盘
2866,10:24:42,24.91,--,16,39856,卖盘
2867,10:24:39,24.91,0.01,35,87185,买盘
2868,10:24:36,24.9,--,54,134460,买盘
2869,10:24:33,24.9,--,6,14940,买盘
2870,10:24:30,24.9,--,49,122010,卖盘
2871,10:24:27,24.9,--,100,249000,卖盘
2872,10:24:24,24.9,-0.02,30,74700,卖盘
2873,10:24:21,24.92,0.02,35,87220,买盘
2874,10:24:18,24.9,--,160,398400,卖盘
2875,10:24:15,24.9,-0.01,80,199200,卖盘
2876,10:24:12,24.91,0.01,2,4982,买盘
2877,10:24:09,24.9,--,30,74700,卖盘
2878,10:24:06,24.9,--,59,146910,卖盘
2879,10:24:03,24.9,--,85,211650,卖盘
2880,10:24:00,24.9,--,30,74700,卖盘
2881,10:23:57,24.9,-0.02,50,124500,卖盘
2882,10:23:54,24.92,0.01,10,24920,买盘
2883,10:23:51,24.91,-0.01,27,67257,卖盘
2884,10:23:48,24.92,0.01,33,82236,买盘
2885,10:23:45,24.91,--,30,74730,卖盘
2886,10:23:42,24.91,-0.01,41,102131,卖盘
2887,10:23:39,24.92,--,36,89712,买盘
2888,10:23:36,24.92,--,9,22428,中性盘
2889,10:23:33,24.92,--,82,204344,卖盘
2890,10:23:30,24.92,-0.03,30,74760,卖盘
2891,10:23:27,24.95,0.03,43,107285,买盘
2892,10:23:24,24.92,--,30,74760,卖盘
2893,10:23:21,24.92,-0.03,30,74760,卖盘
2894,10:23:18,24.95,--,19,47405,买盘
2895,10:23:15,24.95,--,124,309380,卖盘
2896,10:23:12,24.95,--,30,74850,卖盘
2897,10:23:09,24.95,--,31,77345,卖盘
2898,10:23:06,24.95,-0.02,35,87325,卖盘
2899,10:23:03,24.97,0.02,48,119856,买盘
2900,10:23:00,24.95,--,48,119760,卖盘
2901,10:22:57,24.95,--,34,84830,卖盘
2902,10:22:54,24.95,--,30,74850,卖盘
2903,10:22:48,24.95,-0.01,74,184630,卖盘
2904,10:22:45,24.96,-0.02,48,119808,卖盘
2905,10:22:42,24.98,0.01,32,79936,买盘
2906,10:22:39,24.97,-0.01,15,37455,卖盘
2907,10:22:35,24.98,0.01,5,12490,买盘
2908,10:22:33,24.97,-0.01,1,2497,卖盘
2909,10:22:30,24.98,--,2,4996,买盘
2910,10:22:27,24.98,-0.01,23,57454,卖盘
2911,10:22:23,24.99,--,31,77469,买盘
2912,10:22:18,24.99,--,11,27489,买盘
2913,10:22:15,24.99,--,2,4998,买盘
2914,10:22:12,24.99,0.02,20,49980,买盘
2915,10:22:09,24.97,-0.01,27,67419,卖盘
2916,10:22:04,24.98,--,5,12490,卖盘
2917,10:22:01,24.98,--,0,0,卖盘
2918,10:21:58,24.98,-0.02,95,237310,卖盘
2919,10:21:55,25.0,--,100,250000,买盘
2920,10:21:52,25.0,0.02,48,120000,买盘
2921,10:21:49,24.98,--,29,72442,卖盘
2922,10:21:46,24.98,-0.02,15,37470,卖盘
2923,10:21:43,25.0,0.02,316,790000,买盘
2924,10:21:40,24.98,-0.01,3,7494,卖盘
2925,10:21:37,24.99,--,0,0,买盘
2926,10:21:34,24.99,0.01,255,637245,买盘
2927,10:21:31,24.98,--,0,0,买盘
2928,10:21:25,24.98,0.01,350,874300,买盘
2929,10:21:19,24.97,0.01,60,149820,买盘
2930,10:21:16,24.96,0.01,26,64896,买盘
2931,10:21:10,24.95,0.04,1,2495,卖盘
2932,10:21:04,24.91,--,28,69748,卖盘
2933,10:20:55,24.91,--,1,2491,卖盘
2934,10:20:52,24.91,-0.01,1,2491,卖盘
2935,10:20:49,24.92,-0.03,5,12460,买盘
2936,10:20:43,24.95,--,0,0,买盘
2937,10:20:40,24.95,--,10,24950,买盘
2938,10:20:37,24.95,0.05,6,14970,买盘
2939,10:20:34,24.9,--,22,54780,卖盘
2940,10:20:31,24.9,--,42,104580,卖盘
2941,10:20:28,24.9,--,44,109560,卖盘
2942,10:20:25,24.9,--,46,114540,卖盘
2943,10:20:22,24.9,--,31,77190,卖盘
2944,10:20:19,24.9,--,49,122010,卖盘
2945,10:20:16,24.9,--,34,84660,卖盘
2946,10:20:10,24.9,--,40,99600,卖盘
2947,10:20:07,24.9,--,30,74700,卖盘
2948,10:20:04,24.9,--,30,74700,卖盘
2949,10:20:01,24.9,--,30,74700,卖盘
2950,10:19:58,24.9,--,95,236550,卖盘
2951,10:19:55,24.9,-0.02,35,87150,卖盘
2952,10:19:52,24.92,--,0,0,中性盘
2953,10:19:49,24.92,0.01,40,99680,买盘
2954,10:19:46,24.91,--,11,27401,卖盘
2955,10:19:43,24.91,-0.02,41,102131,卖盘
2956,10:19:40,24.93,0.02,71,177003,买盘
2957,10:19:37,24.91,--,126,313866,卖盘
2958,10:19:34,24.91,--,30,74730,卖盘
2959,10:19:31,24.91,--,30,74730,卖盘
2960,10:19:28,24.91,--,6,14946,卖盘
2961,10:19:25,24.91,-0.04,30,74730,卖盘
2962,10:19:22,24.95,0.04,34,84830,买盘
2963,10:19:19,24.91,--,40,99640,卖盘
2964,10:19:16,24.91,0.01,18,44838,买盘
2965,10:19:13,24.9,-0.05,1,2490,卖盘
2966,10:19:10,24.95,--,0,0,买盘
2967,10:19:07,24.95,0.04,65,162175,买盘
2968,10:19:04,24.91,0.01,1,2491,卖盘
2969,10:19:01,24.9,--,30,74700,卖盘
2970,10:18:58,24.9,--,41,102090,卖盘
2971,10:18:55,24.9,-0.01,75,186750,卖盘
2972,10:18:49,24.91,--,0,0,中性盘
2973,10:18:46,24.91,-0.02,2,4982,卖盘
2974,10:18:40,24.93,0.03,67,167031,买盘
2975,10:18:37,24.9,--,7,17430,买盘
2976,10:18:34,24.9,0.01,1,2490,中性盘
2977,10:18:31,24.89,-0.04,20,49780,卖盘
2978,10:18:28,24.93,0.03,31,77283,买盘
2979,10:18:25,24.9,-0.02,5,12450,卖盘
2980,10:18:22,24.92,-0.02,15,37380,卖盘
2981,10:18:19,24.94,0.02,10,24940,买盘
2982,10:18:16,24.92,-0.01,11,27412,卖盘
2983,10:18:13,24.93,--,0,0,买盘
2984,10:18:10,24.93,0.03,14,34902,买盘
2985,10:18:07,24.9,0.01,19,47310,买盘
2986,10:18:04,24.89,--,16,39824,卖盘
2987,10:18:01,24.89,-0.01,13,32357,卖盘
2988,10:17:43,24.9,0.01,5,12450,卖盘
2989,10:17:40,24.89,--,0,0,卖盘
2990,10:17:37,24.89,-0.02,10,24890,卖盘
2991,10:17:34,24.91,0.02,25,62275,买盘
2992,10:17:31,24.89,--,52,129428,买盘
