,code,name,date,nums,nlast,count,clast,amount,ratio
668,300177,中海达,2015-03-31,3,-22,419.28,-1620.11,8015.23,0.96
669,300173,智慧松德,2015-03-31,2,-8,31.72,-1073.01,874.42,0.08
670,300172,中电环保,2015-03-31,3,-8,1031.83,-323.22,33503.47,2.04
671,300171,东富龙,2015-03-31,15,-2,2731.06,913.22,112519.77,4.35
672,300170,汉得信息,2015-03-31,20,-13,6355.95,-345.69,241589.62,7.88
673,300169,天晟新材,2015-03-31,2,-8,198.07,-1200.64,2287.67,0.64
674,300168,万达信息,2015-03-31,68,-76,10961.27,-2601.46,870290.14,10.77
675,300166,东方国信,2015-03-31,18,-48,3233.17,-1807.12,176530.89,5.14
676,300165,天瑞仪器,2015-03-31,2,-14,355.69,35.89,9582.41,0.77
677,300164,通源石油,2015-03-31,1,-11,407.03,-2466.09,5197.81,1.07
678,300162,雷曼股份,2015-03-31,2,-64,148.07,-2342.07,8958.34,0.46
679,300159,新研股份,2015-03-31,9,-21,1316.89,-1887.44,46472.99,1.28
680,300157,恒泰艾普,2015-03-31,1,-31,0.00,-1484.07,0.06,0.00
681,300156,神雾环保,2015-03-31,2,-12,86.00,-716.83,2180.10,0.12
682,300155,安居宝,2015-03-31,13,-16,1112.88,-120.48,32874.42,2.05
683,300153,科泰电源,2015-03-31,2,-14,242.03,-1029.80,5203.61,0.76
684,300152,科融环境,2015-03-31,1,-7,80.34,77.34,1847.78,0.11
685,300151,昌红科技,2015-03-31,3,-2,691.82,158.35,18921.17,1.38
686,300150,世纪瑞尔,2015-03-31,3,-30,119.87,-2277.78,3116.56,0.22
687,300148,天舟文化,2015-03-31,2,-9,393.46,165.67,13593.90,0.78
688,300147,香雪制药,2015-03-31,16,-104,3807.04,-8298.80,87561.91,5.76
689,300146,汤臣倍健,2015-03-31,15,-91,593.02,-1833.54,24313.63,0.41
690,300145,中金环境,2015-03-31,13,-50,1553.20,-3236.16,44825.27,2.76
691,300144,宋城演艺,2015-03-31,23,-79,4665.15,-4892.71,268432.48,3.40
692,300142,沃森生物,2015-03-31,4,-18,401.45,-699.97,20317.37,0.29
693,300140,中环装备,2015-03-31,5,-25,494.60,-943.65,22558.48,2.03
694,300139,晓程科技,2015-03-31,7,-8,363.23,105.00,24463.46,1.33
695,300137,先河环保,2015-03-31,1,-32,37.70,-3437.63,717.05,0.11
696,300136,信维通信,2015-03-31,3,-26,283.79,-1782.10,7605.59,0.31
697,300135,宝利国际,2015-03-31,1,-1,340.43,338.34,5290.34,0.37
698,300134,大富科技,2015-03-31,4,-47,8.98,-129.87,482.97,0.01
699,300133,华策影视,2015-03-31,21,-127,5598.72,-2523.12,212695.23,3.64
700,300131,英唐智控,2015-03-31,10,-17,4357.37,1298.57,79230.21,5.39
701,300130,新国都,2015-03-31,9,-5,337.83,-303.20,26955.07,1.43
702,300126,锐奇股份,2015-03-31,1,-7,280.01,-390.68,4732.12,1.03
703,300124,汇川技术,2015-03-31,28,-157,4422.03,-6887.39,184708.38,2.75
704,300115,长盈精密,2015-03-31,31,-69,4827.34,-4401.43,142309.90,5.36
705,300114,中航电测,2015-03-31,2,-25,880.17,-1789.31,32284.49,2.89
706,300113,顺网科技,2015-03-31,8,-39,452.89,-1253.48,18029.38,0.68
707,300111,向日葵,2015-03-31,9,0,5826.23,1784.92,41074.91,5.20
708,300110,华仁药业,2015-03-31,2,-9,48.59,-1991.23,471.30,0.07
709,300109,新开源,2015-03-31,2,-1,112.45,103.93,4925.43,0.97
710,300108,双龙股份,2015-03-31,1,-3,239.99,-414.64,5095.04,0.72
711,300104,乐视网,2015-03-31,62,-49,5408.89,-698.33,506921.35,2.92
712,300103,达刚路机,2015-03-31,1,-13,39.90,-829.64,893.76,0.27
713,300101,振芯科技,2015-03-31,20,-24,2489.33,-1789.48,103338.82,4.48
714,300100,双林股份,2015-03-31,8,-9,1229.72,-1118.74,20696.13,4.32
715,300098,高新兴,2015-03-31,4,-20,213.02,-814.71,9544.34,0.28
716,300096,易联众,2015-03-31,12,-4,1171.76,-2016.77,25438.91,2.73
717,300095,华伍股份,2015-03-31,1,-27,961.57,-1344.70,14673.49,3.07
718,300094,国联水产,2015-03-31,1,-5,7.20,-1009.65,96.84,0.01
719,300091,金通灵,2015-03-31,1,-6,487.92,-721.75,17950.60,0.93
720,300090,盛运环保,2015-03-31,4,-35,1400.66,-3473.24,30081.73,1.32
721,300089,文化长城,2015-03-31,11,7,1219.71,1143.12,40860.27,2.99
722,300088,长信科技,2015-03-31,8,-64,928.49,-3630.54,19427.11,0.83
723,300086,康芝药业,2015-03-31,4,-4,196.48,-342.65,3579.92,0.44
724,300085,银之杰,2015-03-31,22,-4,2137.30,-27.18,288300.46,3.40
725,300084,海默科技,2015-03-31,1,-16,513.43,-1876.35,15423.40,1.64
726,300083,劲胜精密,2015-03-31,7,-7,330.52,-632.01,11035.98,0.29
727,300081,恒信移动,2015-03-31,8,-15,231.90,-1543.34,13160.24,0.69
728,300080,易成新能,2015-03-31,4,-11,2331.09,-4006.56,26084.93,4.64
729,300079,数码视讯,2015-03-31,1,-39,44.58,-4380.41,846.13,0.03
730,300078,思创医惠,2015-03-31,2,-2,76.78,-3.73,2143.06,0.22
731,300077,国民技术,2015-03-31,7,-37,1162.38,-1660.56,46204.42,2.11
732,300076,GQY视讯,2015-03-31,1,-1,5.31,-198.11,100.45,0.01
733,300075,数字政通,2015-03-31,27,-22,2363.45,-1437.39,147266.51,6.13
734,300074,华平股份,2015-03-31,3,-29,82.00,-726.72,2132.00,0.16
735,300073,当升科技,2015-03-31,2,-22,91.97,-2182.23,1956.77,0.28
736,300072,三聚环保,2015-03-31,10,-67,2817.06,-3866.71,106485.04,1.93
737,300071,华谊嘉信,2015-03-31,4,-57,732.83,-4880.61,17712.62,1.25
738,300070,碧水源,2015-03-31,42,-216,9083.32,-12655.87,393671.20,2.99
739,300068,南都电源,2015-03-31,1,-15,460.01,-997.92,6081.38,0.75
740,300066,三川智慧,2015-03-31,4,-16,497.05,-1376.19,11457.08,0.50
741,300065,海兰信,2015-03-31,19,-7,1058.79,-1179.90,36517.81,5.03
742,300064,豫金刚石,2015-03-31,3,-6,454.80,50.54,4511.62,0.75
743,300063,天龙集团,2015-03-31,14,-45,1258.91,-2094.72,29836.06,5.99
744,300059,东方财富,2015-03-31,99,-83,27030.69,6015.71,1037758.61,6.72
745,300058,蓝色光标,2015-03-31,54,-131,7769.94,-9940.97,283214.20,4.36
746,300055,万邦达,2015-03-31,14,-32,1839.09,-1892.42,199504.95,2.23
747,300054,鼎龙股份,2015-03-31,13,-28,5152.97,-1404.26,116972.48,5.92
748,300053,欧比特,2015-03-31,3,-23,42.87,-2758.39,1345.06,0.08
749,300050,世纪鼎利,2015-03-31,8,-19,321.53,-1137.96,9420.88,0.69
750,300049,福瑞股份,2015-03-31,16,-36,1528.70,-2629.94,95100.58,6.15
751,300047,天源迪科,2015-03-31,5,-26,135.85,-1510.13,2441.24,0.40
752,300045,华力创通,2015-03-31,8,-26,201.08,-1972.04,5533.77,0.37
753,300044,赛为智能,2015-03-31,3,-7,0.00,-239.39,0.01,0.00
754,300043,星辉娱乐,2015-03-31,11,-27,1241.67,-4765.27,35383.22,1.04
755,300041,回天新材,2015-03-31,8,-18,395.70,-982.61,13216.47,1.17
756,300039,上海凯宝,2015-03-31,1,-76,13.00,-6227.39,209.17,0.01
757,300038,梅泰诺,2015-03-31,17,-13,1756.36,-78.34,66621.30,9.99
758,300036,超图软件,2015-03-31,11,-17,721.08,-236.40,40015.39,1.85
759,300034,钢研高纳,2015-03-31,6,-37,134.44,-3990.94,4262.97,0.32
760,300033,同花顺,2015-03-31,25,-17,2175.53,180.99,263239.49,4.38
761,300032,金龙机电,2015-03-31,20,-22,2479.58,646.65,128466.89,3.99
762,300031,宝通科技,2015-03-31,1,-29,402.37,-1964.98,5041.72,1.34
763,300030,阳普医疗,2015-03-31,3,-4,470.74,-981.87,9838.52,1.54
764,300028,金亚科技,2015-03-31,47,41,4127.07,3767.63,158190.62,12.00
765,300027,华谊兄弟,2015-03-31,20,-117,2747.03,-6512.25,85927.05,1.12
766,300026,红日药业,2015-03-31,13,-55,3182.14,-3799.28,104374.15,1.13
767,300025,华星创业,2015-03-31,8,-13,728.74,-425.98,23755.92,1.70
768,300024,机器人,2015-03-31,23,-117,5875.04,-5322.41,305208.43,3.77
769,300022,吉峰农机,2015-03-31,1,-4,365.46,-1148.10,4959.34,1.02
770,300021,大禹节水,2015-03-31,1,-12,460.09,-1519.62,7637.51,1.65
771,300020,银江股份,2015-03-31,14,-24,1541.85,-619.86,68458.20,2.46
772,300018,中元股份,2015-03-31,5,-6,949.19,-189.34,18385.82,2.25
773,300017,网宿科技,2015-03-31,46,-122,3893.45,-2714.03,348035.17,1.80
774,300016,北陆药业,2015-03-31,13,-36,1692.50,-5950.23,42651.12,5.52
775,300015,爱尔眼科,2015-03-31,8,-116,1846.76,-4524.59,66206.44,1.24
776,300013,新宁物流,2015-03-31,6,4,239.78,178.98,6301.34,1.02
777,300012,华测检测,2015-03-31,17,-25,4026.67,-2750.93,87298.26,5.34
778,300011,鼎汉技术,2015-03-31,5,-31,626.57,-2822.95,15194.34,1.30
779,300010,立思辰,2015-03-31,18,-15,574.39,-2280.80,27243.30,0.95
780,300009,安科生物,2015-03-31,6,-27,196.12,-2297.08,5046.04,0.30
781,300008,天海防务,2015-03-31,1,-14,349.90,-1561.71,6049.70,1.45
782,300007,汉威电子,2015-03-31,10,-18,713.44,-432.41,41365.36,2.54
783,300006,莱美药业,2015-03-31,9,-37,2006.80,-2017.77,81576.48,2.76
784,300005,探路者,2015-03-31,22,-74,3606.66,-4691.06,106252.32,7.01
785,300004,南风股份,2015-03-31,4,-26,1315.47,-416.05,63918.49,2.96
786,300003,乐普医疗,2015-03-31,24,-64,7614.67,-6210.83,273800.85,4.85
787,300002,神州泰岳,2015-03-31,6,-57,2772.57,-10919.98,64822.69,1.48
788,002736,国信证券,2015-03-31,3,-322,129.00,-18181.29,2861.22,0.06
789,002728,特一药业,2015-03-31,1,-4,0.00,-88.45,0.02,0.00
790,002727,一心堂,2015-03-31,6,-51,158.67,-650.48,9044.17,0.67
791,002722,金轮股份,2015-03-31,1,0,0.00,0.00,0.02,0.00
792,002721,金一文化,2015-03-31,1,-6,30.00,-22.11,787.80,0.07
793,002714,牧原股份,2015-03-31,20,-67,1967.03,-1247.69,144576.67,2.03
794,002713,东易日盛,2015-03-31,4,-5,164.89,-707.11,9349.15,1.88
795,002712,思美传媒,2015-03-31,6,-11,189.93,-122.41,15747.13,0.73
796,002711,欧浦智网,2015-03-31,1,-11,30.00,-550.44,2077.72,0.10
797,002709,天赐材料,2015-03-31,2,-5,133.91,-118.93,5343.12,0.72
798,002707,众信旅游,2015-03-31,10,-48,571.39,-34.82,106393.56,1.14
799,002701,奥瑞金,2015-03-31,7,-96,490.24,-2328.36,17344.69,0.27
800,002699,美盛文化,2015-03-31,3,-20,159.00,-1596.06,4010.08,0.39
801,002698,博实股份,2015-03-31,7,-49,1369.04,-1013.83,47354.98,2.01
802,002693,双成药业,2015-03-31,1,-1,7.90,-56.72,108.45,0.02
803,002690,美亚光电,2015-03-31,12,-86,3053.27,-473.18,166800.08,4.52
804,002689,远大智能,2015-03-31,3,-3,82.63,-891.06,1238.57,0.09
805,002684,猛狮科技,2015-03-31,1,-12,0.00,-302.18,0.05,0.00
806,002683,宏大爆破,2015-03-31,1,-28,1100.00,-1099.76,38335.00,2.01
807,002681,奋达科技,2015-03-31,3,-18,220.75,215.76,11446.08,0.20
808,002678,珠江钢琴,2015-03-31,3,-51,123.23,-2208.16,2324.13,0.13
809,002675,东诚药业,2015-03-31,4,-17,109.03,-901.31,3189.95,0.20
810,002673,西部证券,2015-03-31,10,-127,612.62,-5472.80,27506.66,0.17
811,002672,东江环保,2015-03-31,15,-75,2924.71,-2331.11,146995.73,4.38
812,002671,龙泉股份,2015-03-31,1,-2,22.45,-407.31,313.60,0.05
813,002666,德联集团,2015-03-31,3,-23,96.70,-3600.09,2672.85,0.13
814,002665,首航节能,2015-03-31,9,-65,735.85,-1595.97,40861.97,0.42
815,002664,信质电机,2015-03-31,2,-29,118.48,-451.12,5086.27,0.30
816,002663,普邦股份,2015-03-31,8,-57,1413.81,-286.87,36504.51,0.85
817,002662,京威股份,2015-03-31,4,-73,1396.24,-3232.16,24713.44,1.14
818,002661,克明面业,2015-03-31,2,-10,200.00,29.82,8370.00,0.63
819,002658,雪迪龙,2015-03-31,14,-25,985.78,-686.59,45355.65,1.63
820,002657,中科金财,2015-03-31,26,-42,3834.77,786.96,284923.54,12.56
821,002654,万润科技,2015-03-31,2,-3,38.88,25.42,759.72,0.07
822,002653,海思科,2015-03-31,2,-145,275.98,-6109.39,7250.04,0.26
823,002649,博彦科技,2015-03-31,11,-22,1361.08,464.15,81909.76,8.00
824,002646,青青稞酒,2015-03-31,4,-83,602.54,-2183.04,15900.94,1.34
825,002644,佛慈制药,2015-03-31,2,-4,51.17,-192.55,1468.98,0.10
826,002643,万润股份,2015-03-31,1,-9,66.58,-55.32,1376.27,0.08
827,002642,荣之联,2015-03-31,7,-41,882.06,-381.59,50524.24,1.48
828,002640,跨境通,2015-03-31,4,-4,575.09,-309.72,35023.03,0.59
829,002639,雪人股份,2015-03-31,4,-6,702.17,25.14,20383.87,1.46
830,002635,安洁科技,2015-03-31,1,-53,5.00,-49.13,198.65,0.01
831,002631,德尔未来,2015-03-31,1,-13,900.00,43.23,32229.00,3.06
832,002630,华西能源,2015-03-31,4,-18,201.76,-769.12,4825.71,0.27
833,002626,金达威,2015-03-31,1,-12,3.02,-547.89,108.12,0.01
834,002624,完美世界,2015-03-31,2,1,58.00,-70.63,1692.44,0.19
835,002623,亚玛顿,2015-03-31,1,-4,14.50,-232.92,393.82,0.09
836,002618,丹邦科技,2015-03-31,3,-14,1441.00,720.93,56919.54,3.94
837,002616,长青集团,2015-03-31,5,-9,446.93,-307.20,17305.00,1.26
838,002615,哈尔斯,2015-03-31,1,-5,440.94,-109.03,14511.27,1.61
839,002614,蒙发利,2015-03-31,2,-11,304.65,-383.38,6083.85,0.55
840,002612,朗姿股份,2015-03-31,18,-24,1008.69,655.34,41164.54,2.61
841,002611,东方精工,2015-03-31,2,-9,10.52,-442.13,188.10,0.02
842,002610,爱康科技,2015-03-31,5,-26,395.99,-1238.79,10929.40,0.09
843,002609,捷顺科技,2015-03-31,13,-3,1035.99,664.35,37461.56,1.74
844,002606,大连电瓷,2015-03-31,2,-7,80.48,-1708.55,1483.27,0.25
845,002603,以岭药业,2015-03-31,2,-112,139.95,-1717.23,5291.43,0.13
846,002602,世纪华通,2015-03-31,3,-5,20.73,-2.22,551.00,0.04
847,002601,中银证券保本1号混合,2015-03-31,1,-25,449.98,313.28,13197.83,0.00
848,002601,龙蟒佰利,2015-03-31,1,-25,449.98,313.28,13197.83,0.66
849,002595,豪迈科技,2015-03-31,5,-63,1640.63,-565.74,64050.20,2.05
850,002594,比亚迪,2015-03-31,28,-137,3146.71,-4263.10,164887.63,2.07
851,002589,瑞康医药,2015-03-31,17,-20,2097.64,-583.41,117048.19,2.09
852,002589,山西证券保本混合A,2015-03-31,17,-20,2097.64,-583.41,117048.19,0.74
853,002588,史丹利,2015-03-31,18,-55,1399.45,-1629.29,70014.66,1.21
854,002587,奥拓电子,2015-03-31,2,-1,1.54,-115.91,33.77,0.00
855,002586,围海股份,2015-03-31,4,-6,160.23,-74.13,2562.08,0.22
856,002582,好想你,2015-03-31,1,-7,51.87,-171.50,1340.93,0.35
857,002580,圣阳股份,2015-03-31,9,-18,870.64,-189.94,24447.50,2.57
858,002577,雷柏科技,2015-03-31,5,-22,1353.98,-137.37,62323.74,4.79
859,002576,通达动力,2015-03-31,6,-1,550.75,-173.86,16379.37,3.34
860,002573,清新环境,2015-03-31,6,-141,1286.74,-5390.80,45614.99,1.20
861,002572,索菲亚,2015-03-31,24,-59,4450.98,-5403.68,138870.52,5.05
862,002570,贝因美,2015-03-31,5,-140,1768.64,-6224.79,36557.73,1.73
863,002568,百润股份,2015-03-31,13,-22,1652.88,-921.89,132478.17,4.07
864,002566,益盛药业,2015-03-31,1,-7,61.00,-1038.69,982.71,0.18
865,002564,天沃科技,2015-03-31,3,-7,46.06,22.84,617.66,0.06
866,002563,森马服饰,2015-03-31,6,-18,593.40,-609.15,27818.78,0.22
867,002557,洽洽食品,2015-03-31,4,-58,157.85,-237.32,4033.06,0.31
868,002556,辉隆股份,2015-03-31,2,-21,50.00,-678.26,879.50,0.07
869,002555,三七互娱,2015-03-31,11,-13,1043.78,-322.45,69806.17,1.58
870,002553,南方轴承,2015-03-31,3,-1,716.93,522.73,15600.41,2.06
871,002551,尚荣医疗,2015-03-31,6,-65,1525.20,-3470.62,53366.83,3.52
872,002550,千红制药,2015-03-31,3,-34,191.05,-2708.12,6098.43,0.15
873,002549,凯美特气,2015-03-31,7,-7,3644.83,-1499.23,75776.04,6.43
874,002547,春兴精工,2015-03-31,5,-14,731.27,-1097.19,16431.68,0.72
875,002544,杰赛科技,2015-03-31,5,-61,2082.95,-6599.01,67279.18,4.04
876,002542,中化岩土,2015-03-31,2,-3,52.18,-671.49,974.20,0.04
877,002540,亚太科技,2015-03-31,2,-10,804.00,-782.82,29426.40,0.77
878,002539,云图控股,2015-03-31,12,-17,1993.57,-3475.92,53028.95,2.41
879,002537,海立美达,2015-03-31,1,-2,318.31,317.53,9769.02,0.48
880,002536,西泵股份,2015-03-31,1,-3,7.04,6.51,246.05,0.02
881,002533,金杯电工,2015-03-31,8,-8,2280.76,-571.98,20983.02,4.17
882,002531,天顺风能,2015-03-31,3,-24,892.91,-4248.55,16179.44,0.60
883,002530,丰东股份,2015-03-31,1,0,499.99,188.04,6259.85,2.92
884,002527,新时达,2015-03-31,1,-17,5.09,-78.63,133.51,0.01
885,002522,浙江众成,2015-03-31,8,-6,3833.76,-805.27,143766.05,4.34
886,002521,齐峰新材,2015-03-31,8,-27,853.94,-2592.58,11963.71,1.73
887,002520,日发精机,2015-03-31,3,-19,60.07,-2158.84,2220.19,0.11
888,002519,银河电子,2015-03-31,2,-6,110.41,-1442.50,3651.16,0.22
889,002518,科士达,2015-03-31,2,-16,130.00,-1228.38,3093.98,0.22
890,002516,旷达科技,2015-03-31,5,-23,2532.23,-1528.79,87488.71,2.06
891,002514,宝馨科技,2015-03-31,2,-6,124.11,-320.49,2618.69,0.27
892,002510,天汽模,2015-03-31,3,-9,1376.33,-602.59,17011.41,1.65
893,002509,天广中茂,2015-03-31,10,-20,2083.07,-1574.33,40377.65,1.67
894,002508,老板电器,2015-03-31,21,-104,1734.26,-4412.06,84371.91,1.84
895,002507,涪陵榨菜,2015-03-31,3,-29,91.64,-3037.13,2895.04,0.30
896,002505,大康农业,2015-03-31,1,-36,275.11,-779.07,2808.87,0.18
897,002503,搜于特,2015-03-31,2,-44,1764.61,-265.51,44132.93,0.65
898,002502,骅威文化,2015-03-31,4,-7,1559.80,29.07,30650.07,2.45
899,002501,利源精制,2015-03-31,4,-37,179.55,-1509.24,5892.97,0.19
900,002500,山西证券,2015-03-31,1,-152,1.43,-16848.26,24.00,0.00
901,002496,辉丰股份,2015-03-31,7,-67,1791.55,-2119.14,55681.28,1.19
902,002494,华斯股份,2015-03-31,1,-9,28.60,-545.85,570.57,0.08
903,002492,恒基达鑫,2015-03-31,2,-11,333.61,-44.61,4480.34,0.93
904,002491,通鼎互联,2015-03-31,5,-14,373.96,-792.33,8915.52,0.32
905,002488,金固股份,2015-03-31,9,-35,2694.86,93.40,136360.05,5.30
906,002482,广田集团,2015-03-31,8,-64,644.95,-1632.35,15104.72,0.49
907,002481,双塔食品,2015-03-31,6,-21,1870.82,-1068.53,47275.63,1.48
908,002480,新筑股份,2015-03-31,3,-45,1640.00,-2396.15,21287.25,2.60
909,002478,常宝股份,2015-03-31,1,-10,15.00,-83.85,214.02,0.02
910,002477,雏鹰农牧,2015-03-31,6,-69,1540.34,-3633.88,21811.23,0.49
911,002475,立讯精密,2015-03-31,28,-181,4210.92,-4985.66,163804.61,2.24
912,002474,中邮睿信增强债券,2015-03-31,1,-12,45.00,-4.83,794.25,0.00
913,002474,榕基软件,2015-03-31,1,-12,45.00,-4.83,794.25,0.07
914,002472,双环传动,2015-03-31,1,-8,24.35,-46.64,436.81,0.04
915,002470,金正大,2015-03-31,8,-140,2323.63,-4339.54,85509.64,0.74
916,002469,三维工程,2015-03-31,1,-11,20.14,-908.44,445.95,0.04
917,002467,二六三,2015-03-31,9,-17,786.50,298.17,20016.36,1.00
918,002466,天齐锂业,2015-03-31,11,-32,3286.69,-1159.64,186782.62,3.33
919,002465,海格通信,2015-03-31,38,-183,10369.37,-13031.26,290445.94,5.20
920,002465,东兴众智优选混合,2015-03-31,38,-183,10369.37,-13031.26,290445.94,11.47
921,002462,嘉事堂,2015-03-31,18,-62,2563.26,-2155.16,103683.86,10.23
922,002460,赣锋锂业,2015-03-31,1,-12,5.00,-60.20,121.00,0.01
923,002458,益生股份,2015-03-31,2,-27,94.06,-3109.27,1619.20,0.33
924,002456,欧菲光,2015-03-31,1,-162,0.01,-6052.35,0.21,0.00
925,002454,松芝股份,2015-03-31,5,-30,727.30,-1972.14,14291.42,1.76
926,002452,长高集团,2015-03-31,3,-17,1284.68,-1791.92,27350.88,3.52
927,002451,摩恩电气,2015-03-31,1,-8,272.84,-335.11,2933.02,0.62
928,002450,康得新,2015-03-31,39,-138,6396.94,-9577.63,244043.35,2.21
929,002449,国星光电,2015-03-31,6,-19,83.59,-526.95,1370.88,0.23
930,002447,壹桥股份,2015-03-31,1,-19,22.00,-2534.81,439.78,0.02
931,002446,盛路通信,2015-03-31,6,-21,585.94,-636.60,26515.41,1.81
932,002445,中南文化,2015-03-31,8,-13,898.27,-683.17,27442.12,1.41
933,002444,巨星科技,2015-03-31,7,-96,2615.72,-7911.41,44205.63,2.43
934,002441,众业达,2015-03-31,10,-19,300.04,-41.42,10270.33,0.56
935,002440,闰土股份,2015-03-31,5,-73,280.10,-1823.19,7811.95,0.37
936,002439,启明星辰,2015-03-31,29,-56,7778.46,-1739.54,338440.67,9.37
937,002437,誉衡药业,2015-03-31,1,-116,1.56,-7758.98,52.99,0.00
938,002436,兴森科技,2015-03-31,6,-24,1749.96,124.93,73498.42,1.31
939,002433,太安堂,2015-03-31,2,-34,611.80,-2662.17,10162.00,0.87
940,002432,九安医疗,2015-03-31,3,-25,1372.00,-1409.02,52355.52,3.69
941,002431,棕榈股份,2015-03-31,5,-60,231.64,-900.39,5832.70,0.20
942,002429,兆驰股份,2015-03-31,2,-112,7113.30,-6217.91,79811.19,4.44
943,002427,尤夫股份,2015-03-31,4,0,31.92,-303.35,519.27,0.08
944,002425,凯撒文化,2015-03-31,5,-8,246.69,-1782.03,4223.25,1.20
945,002424,贵州百灵,2015-03-31,1,-65,441.54,-1861.99,21856.38,0.31
946,002422,科伦药业,2015-03-31,14,-140,3008.84,-3690.22,119781.90,2.10
947,002421,达实智能,2015-03-31,24,-34,4736.98,-1825.07,231119.89,3.33
948,002419,天虹股份,2015-03-31,3,-59,179.36,-671.62,2681.40,0.22
949,002418,康盛股份,2015-03-31,3,-12,661.90,-616.30,17407.96,0.96
950,002416,爱施德,2015-03-31,1,-106,34.60,-599.95,626.95,0.03
951,002415,海康威视,2015-03-31,61,-185,13798.04,-19336.77,423599.74,1.62
952,002414,高德红外,2015-03-31,1,-83,1320.00,-4318.82,35560.80,2.20
953,002413,雷科防务,2015-03-31,2,-8,714.51,-1524.15,20756.47,1.01
954,002412,汉森制药,2015-03-31,1,-12,8.77,-507.88,174.27,0.03
955,002411,必康股份,2015-03-31,1,-10,1.89,-796.64,18.50,0.01
956,002410,广联达,2015-03-31,33,-129,3236.91,-4370.48,134331.82,2.89
957,002408,齐翔腾达,2015-03-31,8,-69,272.44,-691.78,5617.77,0.16
958,002407,多氟多,2015-03-31,2,-20,567.17,61.01,14808.82,0.92
959,002405,四维图新,2015-03-31,83,-57,13471.74,2903.57,549646.87,12.88
960,002402,和而泰,2015-03-31,1,-19,79.99,-823.44,2507.69,0.11
961,002400,省广股份,2015-03-31,42,-127,10042.68,-4077.21,411548.95,8.68
962,002398,建研集团,2015-03-31,2,-18,27.60,-572.09,568.28,0.08
963,002397,中邮增力债券,2015-03-31,2,-4,103.45,-140.21,1458.65,0.00
964,002397,梦洁股份,2015-03-31,2,-4,103.45,-140.21,1458.65,0.15
965,002396,星网锐捷,2015-03-31,5,-107,566.11,-2638.86,23538.78,1.07
966,002393,力生制药,2015-03-31,1,-56,4.36,-673.38,166.28,0.02
967,002391,长青股份,2015-03-31,22,13,1841.32,930.28,35924.11,5.12
968,002390,信邦制药,2015-03-31,26,-77,3717.64,-4092.59,112377.82,3.21
969,002387,黑牛食品,2015-03-31,1,-8,160.48,-583.02,3302.60,0.49
970,002385,大北农,2015-03-31,24,-189,6282.77,-13008.50,152042.94,1.68
971,002384,东山精密,2015-03-31,1,-53,199.99,-2820.49,2875.79,0.24
972,002383,合众思壮,2015-03-31,8,-16,532.06,-1032.66,19925.56,4.13
973,002382,蓝帆医疗,2015-03-31,6,-20,674.98,-2269.11,16644.94,1.39
974,002381,双箭股份,2015-03-31,3,-6,111.00,-2092.78,1992.45,0.32
975,002380,科远股份,2015-03-31,1,-5,120.00,54.76,5303.80,0.50
976,002378,章源钨业,2015-03-31,1,-14,168.30,-199.16,4392.64,0.18
977,002376,新北洋,2015-03-31,9,-21,2362.30,247.26,37460.20,3.94
978,002375,亚厦股份,2015-03-31,27,-115,6472.60,-2980.72,196113.06,4.83
979,002373,千方科技,2015-03-31,14,-12,3706.03,-867.38,189822.62,6.67
980,002372,伟星新材,2015-03-31,1,-36,44.81,-1250.41,900.26,0.05
981,002371,北方华创,2015-03-31,4,-57,2780.43,-1269.12,85108.90,16.68
982,002368,太极股份,2015-03-31,26,-87,4803.40,-2511.14,339840.51,11.67
983,002367,康力电梯,2015-03-31,11,-32,1576.12,-681.57,25690.77,2.22
984,002366,台海核电,2015-03-31,15,-58,1810.78,-1823.95,81847.27,7.40
985,002364,中恒电气,2015-03-31,14,-14,1433.30,-340.68,65762.85,3.02
986,002363,隆基机械,2015-03-31,27,-22,4025.18,-1553.07,129812.14,10.43
987,002362,汉王科技,2015-03-31,1,-6,199.99,197.52,6425.68,0.93
988,002361,神剑股份,2015-03-31,1,-2,31.04,-141.92,355.76,0.04
989,002359,齐星铁塔,2015-03-31,1,-1,248.76,-161.17,2233.86,0.60
990,002358,森源电气,2015-03-31,14,-87,3052.44,-2944.19,143763.34,3.84
991,002356,赫美集团,2015-03-31,1,-3,69.99,62.75,4446.46,0.29
992,002354,天神娱乐,2015-03-31,1,-21,0.24,-258.84,20.92,0.00
993,002353,杰瑞股份,2015-03-31,10,-190,1358.69,-6823.66,52241.53,1.42
994,002349,精华制药,2015-03-31,4,-17,683.20,-2119.50,30429.76,1.14
995,002347,泰尔股份,2015-03-31,2,-9,319.13,-261.17,4924.15,0.71
996,002345,潮宏基,2015-03-31,4,-47,1053.83,-265.65,13467.95,1.25
997,002344,海宁皮城,2015-03-31,10,-155,1809.74,-7958.01,43126.08,1.62
998,002342,巨力索具,2015-03-31,1,-44,444.19,-273.35,3637.92,0.46
999,002340,格林美,2015-03-31,15,-116,2520.11,-6263.72,47907.25,0.83
1000,002339,积成电子,2015-03-31,16,-1,2419.28,534.64,56732.12,6.39
1001,002338,奥普光电,2015-03-31,3,-33,665.50,-1599.43,34885.44,5.55
1002,002335,科华恒盛,2015-03-31,5,-10,235.03,-574.05,7824.23,0.89
1003,002334,英威腾,2015-03-31,2,-22,335.96,-1007.58,8063.01,0.46
