,code,name,date,nums,nlast,count,clast,amount,ratio
334,600645,中源协和,2016-03-31,16,-134,1053.40,-4149.24,41440.91,2.97
335,600643,爱建集团,2016-03-31,3,-83,511.68,-7078.26,5086.10,0.36
336,600642,申能股份,2016-03-31,2,-119,119.20,-20474.80,723.54,0.03
337,600641,万业企业,2016-03-31,4,-22,6136.48,-222.69,83701.62,7.61
338,600637,东方明珠,2016-03-31,42,-177,6583.55,-5644.00,188618.71,3.02
339,600635,大众公用,2016-03-31,1,-51,32.63,-1695.74,226.12,0.01
340,600633,浙数文化,2016-03-31,11,-109,632.99,-5211.58,10824.11,0.53
341,600630,龙头股份,2016-03-31,4,-12,43.48,-579.69,905.69,0.10
342,600629,华建集团,2016-03-31,3,-14,287.86,-202.25,4804.40,0.83
343,600622,嘉宝集团,2016-03-31,17,-32,6023.11,-1235.60,74719.86,11.71
344,600619,海立股份,2016-03-31,1,-2,632.91,-31.08,6303.80,1.37
345,600617,国新能源,2016-03-31,18,-57,2076.58,-1494.02,29757.44,2.31
346,600615,丰华股份,2016-03-31,1,-5,89.88,-44.80,1829.91,0.48
347,600614,鹏起科技,2016-03-31,1,-67,306.96,-2345.59,2311.41,0.26
348,600612,老凤祥,2016-03-31,10,-24,1575.17,-199.88,64062.14,4.97
349,600611,大众交通,2016-03-31,1,-54,12.88,-628.53,162.29,0.01
350,600606,绿地控股,2016-03-31,9,-13,3326.66,-681.04,44078.19,1.03
351,600604,市北高新,2016-03-31,2,-5,1311.81,-1.37,28899.09,3.44
352,600603,广汇物流,2016-03-31,2,-19,1023.19,204.11,12697.81,5.26
353,600602,云赛智联,2016-03-31,7,-12,1426.14,-132.53,16015.54,1.62
354,600601,方正科技,2016-03-31,1,-76,6.59,-2876.93,31.35,0.00
355,600600,青岛啤酒,2016-03-31,15,-126,683.55,-1916.52,19617.99,0.98
356,600598,北大荒,2016-03-31,4,-30,206.30,-3444.34,2296.12,0.12
357,600597,光明乳业,2016-03-31,3,-93,319.07,-6074.12,3828.88,0.26
358,600596,新安股份,2016-03-31,1,-66,20.20,-2241.71,159.58,0.03
359,600595,中孚实业,2016-03-31,3,-24,1880.75,256.16,10099.64,1.08
360,600594,益佰制药,2016-03-31,22,-93,10052.72,-4767.18,163356.76,12.69
361,600593,大连圣亚,2016-03-31,7,-55,704.84,-1309.12,25494.10,7.66
362,600590,泰豪科技,2016-03-31,2,-34,72.02,-1646.88,977.34,0.14
363,600589,广东榕泰,2016-03-31,7,-43,400.62,-8521.87,3633.63,0.64
364,600588,用友网络,2016-03-31,12,-154,2702.99,-2856.85,56411.39,1.85
365,600587,新华医疗,2016-03-31,4,-108,733.80,-5675.55,18939.27,1.82
366,600585,海螺水泥,2016-03-31,46,-161,7630.56,-7718.35,128880.24,1.91
367,600584,长电科技,2016-03-31,71,-131,7392.10,-6420.53,140021.16,7.51
368,600583,海油工程,2016-03-31,8,-132,168.80,-8641.36,1210.26,0.04
369,600581,八一钢铁,2016-03-31,2,-16,784.62,-1601.50,4847.96,1.02
370,600580,卧龙电气,2016-03-31,6,-93,2163.11,-3772.41,25221.88,1.95
371,600579,天华院,2016-03-31,5,-23,189.99,-1742.43,2207.74,0.51
372,600578,京能电力,2016-03-31,1,-103,1.74,-2895.58,8.53,0.00
373,600576,万家文化,2016-03-31,27,-64,3627.71,-1831.39,77705.61,7.56
374,600573,惠泉啤酒,2016-03-31,2,-14,41.15,-1539.51,597.44,0.16
375,600572,康恩贝,2016-03-31,4,-104,1901.78,-6273.46,20311.04,0.94
376,600571,信雅达,2016-03-31,9,-65,1289.30,-525.79,60413.18,3.07
377,600570,恒生电子,2016-03-31,61,-125,1666.66,-2244.55,97232.86,2.70
378,600568,中珠医疗,2016-03-31,5,-13,590.57,154.36,9266.01,1.06
379,600566,济川药业,2016-03-31,21,-118,1081.62,-2896.12,25937.16,1.34
380,600565,迪马股份,2016-03-31,13,-26,5199.22,2857.13,38318.22,2.22
381,600563,法拉电子,2016-03-31,11,-88,1341.73,-1010.54,46571.28,5.96
382,600562,国睿科技,2016-03-31,18,-110,1333.39,-4510.27,44841.79,4.07
383,600559,老白干酒,2016-03-31,21,-56,1130.23,-1854.79,58376.42,3.23
384,600557,康缘药业,2016-03-31,8,-97,2756.23,-2656.39,50990.27,6.23
385,600556,ST慧球,2016-03-31,10,-57,1542.07,-4585.75,24559.55,3.91
386,600552,凯盛科技,2016-03-31,1,-27,30.00,-672.29,489.30,0.08
387,600551,时代出版,2016-03-31,6,-82,281.30,-1965.31,5116.86,0.56
388,600549,厦门钨业,2016-03-31,20,-124,1679.62,-1810.07,32080.67,1.89
389,600548,深高速,2016-03-31,6,-14,502.05,-117.97,4458.21,0.35
390,600547,山东黄金,2016-03-31,100,-71,15195.37,-491.41,399486.27,10.68
391,600546,山煤国际,2016-03-31,3,-47,1.26,-1344.46,5.16,0.00
392,600538,国发股份,2016-03-31,1,-2,38.62,-28.54,573.89,0.14
393,600537,亿晶光电,2016-03-31,5,-64,650.50,-289.76,9302.11,0.55
394,600536,中国软件,2016-03-31,6,-110,2303.76,-3378.70,58123.88,4.66
395,600535,天士力,2016-03-31,39,-127,2240.93,-3212.76,87015.49,2.17
396,600531,豫光金铅,2016-03-31,1,-12,90.00,-436.00,895.50,0.10
397,600530,交大昂立,2016-03-31,1,-31,6.71,-2726.05,152.59,0.01
398,600529,山东药玻,2016-03-31,9,-39,1271.07,-1838.29,19726.96,4.94
399,600528,中铁工业,2016-03-31,13,-65,1122.56,-1802.82,15367.90,0.77
400,600525,长园集团,2016-03-31,20,-81,3320.45,-2608.96,50404.38,2.73
401,600523,贵航股份,2016-03-31,1,-29,30.18,-3008.80,529.96,0.10
402,600522,中天科技,2016-03-31,4,-120,508.79,-2370.98,9458.48,0.22
403,600521,华海药业,2016-03-31,54,-98,6563.75,-2711.01,171051.24,6.41
404,600520,中发科技,2016-03-31,3,-66,82.58,-4043.09,1696.11,0.52
405,600519,贵州茅台,2016-03-31,240,-33,4053.00,-129.61,1003684.72,3.23
406,600518,康美药业,2016-03-31,37,-169,16355.19,-23981.03,254977.39,3.72
407,600517,置信电气,2016-03-31,7,-84,2980.04,-2567.15,28101.82,2.39
408,600515,海航基础,2016-03-31,1,-4,4.84,-330.96,66.94,0.01
409,600513,联环药业,2016-03-31,1,-17,8.50,-633.59,170.43,0.03
410,600512,腾达建设,2016-03-31,2,1,390.44,356.85,1624.23,0.40
411,600511,国药股份,2016-03-31,17,-124,1438.20,-4697.33,40276.63,5.18
412,600509,天富能源,2016-03-31,2,-57,48.70,-2258.29,372.54,0.05
413,600508,上海能源,2016-03-31,1,-26,200.00,-888.46,1854.00,0.28
414,600507,方大特钢,2016-03-31,6,-57,1484.08,-830.82,7464.94,1.12
415,600502,安徽水利,2016-03-31,7,-31,785.16,-1896.94,8959.94,0.87
416,600501,航天晨光,2016-03-31,2,-67,359.81,-8498.21,7516.47,0.88
417,600500,中化国际,2016-03-31,14,-100,6541.56,-3128.83,69144.32,3.14
418,600499,科达洁能,2016-03-31,7,-69,608.48,-680.65,9553.17,0.43
419,600498,烽火通信,2016-03-31,40,-120,6832.37,-5956.19,171902.35,6.77
420,600497,驰宏锌锗,2016-03-31,35,-87,6377.41,-859.00,71235.63,1.48
421,600496,精工钢构,2016-03-31,12,-65,5007.85,-557.02,25089.33,3.32
422,600491,龙元建设,2016-03-31,4,-15,300.00,-1439.75,2001.00,0.32
423,600490,鹏欣资源,2016-03-31,6,-16,642.44,103.95,5563.50,0.43
424,600489,中金黄金,2016-03-31,63,-72,16785.56,6228.74,179941.21,4.86
425,600487,亨通光电,2016-03-31,24,-65,2332.87,-2181.31,27247.88,1.88
426,600486,扬农化工,2016-03-31,11,-15,150.55,-613.19,3638.75,0.49
427,600485,信威集团,2016-03-31,31,-161,2423.35,-5264.10,51721.31,1.49
428,600483,福能股份,2016-03-31,4,-65,867.34,-2955.80,10512.11,3.01
429,600482,中国动力,2016-03-31,18,-80,2839.12,-6850.63,93407.14,5.34
430,600480,凌云股份,2016-03-31,1,-34,10.99,-4650.39,140.45,0.03
431,600479,千金药业,2016-03-31,14,-28,3614.18,-1830.59,51935.81,11.86
432,600478,科力远,2016-03-31,3,-90,21.52,-4081.64,371.25,0.02
433,600477,杭萧钢构,2016-03-31,8,-27,6335.25,-5741.13,75516.18,6.64
434,600476,湘邮科技,2016-03-31,16,-29,1816.44,-1410.43,66173.09,11.28
435,600475,华光股份,2016-03-31,4,-38,241.98,-1784.09,3661.16,0.95
436,600469,风神股份,2016-03-31,4,-24,1265.34,-525.99,17879.19,2.25
437,600467,好当家,2016-03-31,7,-17,3165.70,-14.43,23964.33,2.17
438,600463,空港股份,2016-03-31,5,-31,566.95,-3191.93,8328.44,2.25
439,600461,洪城水业,2016-03-31,2,-20,970.47,0.58,12936.37,1.63
440,600460,士兰微,2016-03-31,2,-78,289.19,-3474.58,1755.39,0.23
441,600459,贵研铂业,2016-03-31,1,-19,9.54,-603.36,169.26,0.04
442,600458,时代新材,2016-03-31,5,-75,63.24,-876.30,908.13,0.10
443,600452,涪陵电力,2016-03-31,5,-2,105.14,-350.95,3219.39,0.66
444,600446,金证股份,2016-03-31,19,-67,801.95,-1555.66,29680.33,1.00
445,600439,瑞贝卡,2016-03-31,8,-18,770.00,-66.42,4004.00,0.82
446,600438,通威股份,2016-03-31,2,-30,1861.55,-1951.46,29282.22,0.96
447,600436,片仔癀,2016-03-31,12,-105,413.93,-1610.30,22782.85,0.69
448,600433,冠豪高新,2016-03-31,5,-53,1011.32,-1517.41,10416.59,0.85
449,600429,三元股份,2016-03-31,2,-68,45.13,-1189.79,327.18,0.05
450,600428,中远海特,2016-03-31,1,-75,280.00,-2492.61,1864.80,0.17
451,600422,昆药集团,2016-03-31,11,-128,2260.76,-4788.67,67619.47,3.32
452,600420,现代制药,2016-03-31,6,-88,654.79,-3911.88,21051.51,2.28
453,600419,天润乳业,2016-03-31,7,-4,500.25,335.12,16828.50,5.59
454,600418,江淮汽车,2016-03-31,29,-118,6466.76,-7436.75,73527.09,6.36
455,600416,湘电股份,2016-03-31,3,-81,2575.94,-3621.47,32920.56,3.66
456,600415,小商品城,2016-03-31,7,-102,6615.09,-97.57,50605.43,1.22
457,600410,华胜天成,2016-03-31,6,-100,223.82,-3937.89,3699.67,0.25
458,600409,三友化工,2016-03-31,7,-82,294.83,-3157.81,2090.33,0.16
459,600406,国电南瑞,2016-03-31,34,-168,7298.36,-15466.39,105096.44,3.31
460,600405,动力源,2016-03-31,1,-16,59.99,-1172.52,829.70,0.14
461,600400,红豆股份,2016-03-31,1,-16,312.46,-910.49,3212.09,0.28
462,600399,抚顺特钢,2016-03-31,3,-51,405.54,-6051.60,3106.44,0.36
463,600398,海澜之家,2016-03-31,27,-150,6576.22,-6638.05,75692.33,1.46
464,600395,盘江股份,2016-03-31,31,-80,4470.95,-2762.38,41311.60,2.70
465,600392,盛和资源,2016-03-31,2,-70,331.92,-1471.22,3478.52,0.35
466,600391,航发科技,2016-03-31,6,-67,2077.27,-7432.52,89094.30,6.29
467,600390,五矿资本,2016-03-31,1,-6,317.60,-904.39,3909.71,0.70
468,600389,江山股份,2016-03-31,6,-22,2282.19,518.76,48040.15,7.68
469,600388,龙净环保,2016-03-31,4,-89,146.20,-1990.67,1926.92,0.14
470,600387,海越股份,2016-03-31,1,-10,11.60,-199.66,165.14,0.03
471,600386,北巴传媒,2016-03-31,20,-7,1520.16,84.05,24778.58,3.77
472,600383,金地集团,2016-03-31,16,-118,3931.27,-2640.30,45681.37,0.87
473,600382,广东明珠,2016-03-31,5,-42,936.27,-3138.20,12433.71,2.74
474,600380,健康元,2016-03-31,1,-73,19.39,-3494.90,189.63,0.01
475,600378,天科股份,2016-03-31,1,-4,4.88,-169.99,67.10,0.02
476,600377,宁沪高速,2016-03-31,9,-20,170.77,-1440.73,1427.64,0.04
477,600376,首开股份,2016-03-31,9,-121,940.57,-7757.44,9462.15,0.42
478,600373,中文传媒,2016-03-31,7,-142,689.04,-3164.17,13326.02,0.54
479,600372,中航电子,2016-03-31,11,-151,6329.15,-11647.65,125253.91,3.60
480,600369,西南证券,2016-03-31,6,-172,2011.49,-33035.74,17117.78,0.36
481,600367,红星发展,2016-03-31,3,-19,724.57,-709.62,7376.14,2.49
482,600366,宁波韵升,2016-03-31,8,-108,814.42,-3054.45,16092.93,1.52
483,600362,江西铜业,2016-03-31,14,-150,2897.05,-6755.34,41022.19,1.40
484,600360,华微电子,2016-03-31,9,-19,2445.51,-258.28,21251.52,3.31
485,600359,新农开发,2016-03-31,1,-15,261.22,-162.67,2478.97,0.68
486,600358,国旅联合,2016-03-31,8,-79,1607.87,-7289.06,21818.82,3.72
487,600356,恒丰纸业,2016-03-31,11,-9,4018.00,1542.41,42430.09,13.45
488,600355,精伦电子,2016-03-31,3,-8,4.65,-120.95,36.80,0.01
489,600352,浙江龙盛,2016-03-31,11,-93,1552.25,-8552.68,16469.42,0.51
490,600351,亚宝药业,2016-03-31,15,-107,2603.34,-10384.67,29287.54,3.76
491,600350,山东高速,2016-03-31,2,-97,1049.50,-6640.94,5908.70,0.22
492,600348,阳泉煤业,2016-03-31,25,-76,5079.78,-3561.71,34288.50,2.11
493,600340,华夏幸福,2016-03-31,30,-206,4821.18,-7971.03,117058.35,1.63
494,600338,西藏珠峰,2016-03-31,3,-4,867.84,662.93,20506.96,5.48
495,600337,美克家居,2016-03-31,10,-75,1671.09,-5556.36,22041.65,1.13
496,600335,国机汽车,2016-03-31,8,-51,3614.25,1806.75,57683.35,4.19
497,600333,长春燃气,2016-03-31,3,-12,386.65,-437.13,3089.35,0.73
498,600332,白云山,2016-03-31,12,-156,1957.20,-6966.29,44741.69,1.83
499,600330,天通股份,2016-03-31,1,-22,86.39,-441.38,1057.41,0.11
500,600329,中新药业,2016-03-31,1,-92,1.73,-1124.79,29.72,0.00
501,600328,兰太实业,2016-03-31,1,-14,68.66,-1471.81,841.03,0.16
502,600327,大东方,2016-03-31,4,-20,1845.73,585.24,16150.10,3.54
503,600326,西藏天路,2016-03-31,1,-8,289.63,159.97,2560.32,0.44
504,600325,华发股份,2016-03-31,25,-139,4125.53,-11550.32,51274.01,3.88
505,600323,瀚蓝环境,2016-03-31,1,-43,152.09,-2384.86,1882.87,0.24
506,600322,天房发展,2016-03-31,12,-6,1342.89,923.91,6969.61,1.21
507,600319,亚星化学,2016-03-31,1,-6,0.05,-399.88,0.38,0.00
508,600318,新力金融,2016-03-31,6,-13,228.73,-391.63,6200.86,0.47
509,600316,洪都航空,2016-03-31,7,-82,3220.56,-10816.57,66923.17,4.49
510,600315,上海家化,2016-03-31,10,-115,125.05,-2323.14,3837.66,0.19
511,600313,农发种业,2016-03-31,16,-31,1225.91,-3281.60,13595.35,1.23
512,600312,平高电气,2016-03-31,10,-100,714.36,-4664.43,11136.91,0.63
513,600309,万华化学,2016-03-31,14,-127,2343.93,-5096.96,34572.93,0.90
514,600307,酒钢宏兴,2016-03-31,6,-18,900.06,-441.15,2511.17,0.14
515,600306,商业城,2016-03-31,4,-37,731.12,-681.22,11983.03,4.12
516,600305,恒顺醋业,2016-03-31,31,-57,4282.57,-3816.73,88178.22,7.11
517,600303,曙光股份,2016-03-31,17,-53,4472.40,-8937.62,57559.77,7.21
518,600300,维维股份,2016-03-31,1,-56,73.00,-1962.44,385.44,0.04
519,600299,安迪苏,2016-03-31,1,-10,120.76,-339.83,1846.42,0.21
520,600298,安琪酵母,2016-03-31,11,-111,954.94,-2144.54,36173.25,1.18
521,600297,广汇汽车,2016-03-31,1,-16,6.86,-1286.86,85.55,0.00
522,600295,鄂尔多斯,2016-03-31,3,-20,6.00,-789.48,49.86,0.01
523,600292,远达环保,2016-03-31,4,-90,61.36,-2623.54,898.92,0.08
524,600291,西水股份,2016-03-31,3,-23,59.55,-847.25,1498.29,0.06
525,600289,亿阳信通,2016-03-31,10,-99,902.13,-2677.64,12503.53,1.59
526,600285,羚锐制药,2016-03-31,5,-43,1533.83,-3753.42,15721.78,2.86
527,600282,南钢股份,2016-03-31,1,-48,280.00,-2869.05,733.60,0.07
528,600276,恒瑞医药,2016-03-31,115,-170,11388.26,-4202.84,537867.45,4.86
529,600272,开开实业,2016-03-31,4,-5,1003.08,593.29,15989.03,6.27
530,600271,航天信息,2016-03-31,132,-210,15170.90,-3957.76,882881.11,8.21
531,600270,外运发展,2016-03-31,7,-105,679.59,-4187.35,13177.34,0.75
532,600269,赣粤高速,2016-03-31,2,-15,192.47,-116.19,920.01,0.08
533,600268,国电南自,2016-03-31,1,-23,15.87,-1402.22,121.88,0.02
534,600267,海正药业,2016-03-31,6,-84,1897.44,-3684.65,25975.95,1.97
535,600266,北京城建,2016-03-31,13,-52,1379.82,-3320.33,17095.99,0.91
536,600262,北方股份,2016-03-31,2,-12,647.19,-341.07,21272.99,3.81
537,600261,阳光照明,2016-03-31,25,-44,3350.17,-2026.08,27035.85,2.31
538,600260,凯乐科技,2016-03-31,3,-62,637.01,-1765.17,7083.59,1.18
539,600259,广晟有色,2016-03-31,24,-72,1768.61,712.98,74847.55,6.85
540,600258,首旅酒店,2016-03-31,4,-15,744.99,229.62,16404.64,3.22
541,600257,大湖股份,2016-03-31,9,-15,1391.22,78.13,15999.02,3.26
542,600256,广汇能源,2016-03-31,6,-134,110.39,-10991.06,495.67,0.02
543,600252,中恒集团,2016-03-31,1,-115,112.26,-17744.54,552.31,0.03
544,600249,两面针,2016-03-31,4,-4,3.26,-1032.44,24.48,0.01
545,600246,万通地产,2016-03-31,6,-16,13797.64,-2290.17,78370.58,11.34
546,600240,华业资本,2016-03-31,32,-104,8255.30,-8575.16,89404.94,5.80
547,600239,云南城投,2016-03-31,1,-17,365.84,109.24,1814.58,0.34
548,600238,海南椰岛,2016-03-31,7,-11,4741.96,-550.64,60460.03,10.66
549,600236,桂冠电力,2016-03-31,4,-76,104.00,-3821.12,624.00,0.03
550,600233,圆通速递,2016-03-31,5,-23,102.45,-622.87,2690.86,0.31
551,600228,*ST昌九,2016-03-31,1,0,126.30,10.47,1360.25,0.52
552,600223,鲁商置业,2016-03-31,4,-11,1236.14,41.19,7478.65,1.23
553,600221,海南航空,2016-03-31,6,-85,5630.67,-14062.47,17849.23,0.48
554,600219,南山铝业,2016-03-31,33,-78,5353.11,-3352.88,37150.60,0.76
555,600216,浙江医药,2016-03-31,22,-50,2347.37,-924.64,31337.41,2.51
556,600213,亚星客车,2016-03-31,3,-11,291.49,-483.35,3311.27,1.32
557,600211,西藏药业,2016-03-31,3,-27,755.35,-843.61,33605.51,6.62
558,600209,罗顿发展,2016-03-31,6,-14,453.74,-3512.43,5154.46,1.06
559,600208,新湖中宝,2016-03-31,4,-117,3714.59,-10223.71,14969.80,0.43
560,600203,福日电子,2016-03-31,10,-32,678.84,-2257.65,8050.99,2.24
561,600202,哈空调,2016-03-31,3,-1,1863.57,1791.07,23797.83,4.86
562,600201,生物股份,2016-03-31,60,-60,2486.93,-3684.68,76945.50,4.37
563,600200,江苏吴中,2016-03-31,7,-40,430.08,-885.38,7461.38,0.64
564,600199,金种子酒,2016-03-31,16,-15,1491.19,-1309.78,12496.16,2.68
565,600198,大唐电信,2016-03-31,10,-110,597.41,-5523.65,10024.55,0.69
566,600197,伊力特,2016-03-31,7,-26,535.27,-876.41,6776.55,1.21
567,600196,复星医药,2016-03-31,27,-143,3917.64,-6426.28,78078.56,2.05
568,600195,中牧股份,2016-03-31,16,-79,311.10,-1784.01,5910.93,0.72
569,600189,吉林森工,2016-03-31,1,-12,300.26,-523.60,3275.82,0.97
570,600188,兖州煤业,2016-03-31,22,-89,1204.30,-1243.21,12789.70,0.41
571,600187,国中水务,2016-03-31,4,-58,242.17,-3613.73,1206.01,0.17
572,600185,格力地产,2016-03-31,4,-66,1006.71,-3037.15,17315.48,0.62
573,600184,光电股份,2016-03-31,4,-105,155.80,-5344.13,3556.86,0.37
574,600180,瑞茂通,2016-03-31,8,-68,3969.23,-2483.67,64222.08,4.50
575,600179,安通控股,2016-03-31,2,-9,1425.35,786.52,18301.49,3.65
576,600177,雅戈尔,2016-03-31,18,-140,2491.51,-3352.87,37671.69,0.97
577,600176,中国巨石,2016-03-31,6,-101,60.85,-4208.39,1309.41,0.02
578,600175,美都能源,2016-03-31,3,-56,329.73,-1279.64,1764.06,0.23
579,600173,卧龙地产,2016-03-31,1,-35,219.36,-1665.79,1653.99,0.30
580,600172,黄河旋风,2016-03-31,38,-71,10154.18,-2178.32,162466.93,15.72
581,600171,上海贝岭,2016-03-31,3,-64,1836.47,-311.87,28355.05,2.73
582,600170,上海建工,2016-03-31,4,-85,240.07,-2657.67,1291.58,0.03
583,600169,太原重工,2016-03-31,5,-59,127.96,-2562.40,569.42,0.05
584,600168,武汉控股,2016-03-31,9,-49,863.50,-1663.86,7624.34,1.22
585,600166,福田汽车,2016-03-31,10,-91,1044.99,-8011.24,5684.74,0.16
586,600162,香江控股,2016-03-31,6,-34,513.35,-6380.12,3475.41,0.29
587,600161,天坛生物,2016-03-31,10,-90,769.00,-2803.17,22262.43,1.49
588,600160,巨化股份,2016-03-31,7,-74,3005.24,-5450.70,36183.14,1.66
589,600159,大龙地产,2016-03-31,1,-14,100.00,-4828.63,486.99,0.12
590,600158,中体产业,2016-03-31,68,-67,7324.62,594.74,149861.74,11.14
591,600157,永泰能源,2016-03-31,10,-114,3989.04,-7741.73,15597.14,0.87
592,600156,华升股份,2016-03-31,1,-4,249.13,111.15,2862.48,0.62
593,600155,宝硕股份,2016-03-31,18,-1,5407.02,2661.54,75806.37,13.11
594,600153,建发股份,2016-03-31,38,-119,23648.49,-5423.76,279095.42,8.34
595,600151,航天机电,2016-03-31,19,-94,2359.28,-16784.06,26376.75,1.89
596,600150,中国船舶,2016-03-31,18,-155,10824.14,-2341.83,271902.33,7.85
597,600148,长春一东,2016-03-31,2,-10,1.56,-945.49,34.21,0.01
598,600146,商赢环球,2016-03-31,8,-51,1147.52,-2771.97,30994.40,5.74
599,600143,金发科技,2016-03-31,3,-79,3608.19,-5569.46,23056.31,1.41
600,600138,中青旅,2016-03-31,33,-126,4401.19,-5376.00,91940.86,6.08
601,600136,当代明诚,2016-03-31,46,-50,3293.59,-451.92,198801.23,12.00
602,600135,乐凯胶片,2016-03-31,7,-16,302.66,-698.59,4821.31,0.82
603,600129,太极集团,2016-03-31,7,-50,1848.32,-3887.70,30959.38,4.33
604,600128,弘业股份,2016-03-31,1,-14,1.34,-282.79,17.62,0.01
605,600127,金健米业,2016-03-31,2,-8,40.00,-527.34,233.20,0.06
606,600123,兰花科创,2016-03-31,16,-24,2901.10,144.98,21758.27,2.54
607,600122,宏图高科,2016-03-31,37,-74,3923.37,-5038.78,63140.39,3.40
608,600120,浙江东方,2016-03-31,8,-71,601.19,-1775.54,11603.78,1.19
609,600118,中国卫星,2016-03-31,37,-175,16633.66,-3806.50,593821.78,14.07
610,600117,西宁特钢,2016-03-31,2,-6,183.67,-335.91,1146.12,0.25
611,600116,三峡水利,2016-03-31,2,-32,380.35,-2811.91,13171.64,0.43
612,600115,东方航空,2016-03-31,12,-162,12439.47,-19004.72,75632.00,1.47
613,600114,东睦股份,2016-03-31,9,-38,920.67,-3076.72,14574.16,2.41
614,600112,*ST天成,2016-03-31,1,-59,25.11,-1487.19,317.65,0.05
615,600111,北方稀土,2016-03-31,19,-156,3266.41,-6663.58,41418.06,0.90
616,600110,诺德股份,2016-03-31,2,-9,83.69,-26.52,559.88,0.07
617,600109,国金证券,2016-03-31,50,-188,3953.16,-21018.11,57044.16,1.31
618,600108,亚盛集团,2016-03-31,2,-88,120.00,-9430.54,670.80,0.06
619,600106,重庆路桥,2016-03-31,1,-12,1.30,-46.48,11.10,0.00
620,600105,永鼎股份,2016-03-31,7,-44,742.02,-5395.12,11961.35,0.97
621,600104,上汽集团,2016-03-31,52,-198,6073.28,-18308.40,121830.09,0.55
622,600103,青山纸业,2016-03-31,1,-4,100.01,-64.81,534.05,0.09
623,600100,同方股份,2016-03-31,8,-112,273.33,-4751.54,3501.33,0.12
624,600099,林海股份,2016-03-31,2,-2,254.81,44.10,2764.67,1.16
625,600098,广州发展,2016-03-31,6,-40,3021.89,-5896.71,25232.77,1.11
626,600097,开创国际,2016-03-31,1,-11,8.33,-290.82,136.06,0.04
627,600096,云天化,2016-03-31,9,-62,485.74,-6609.72,4701.91,0.43
628,600095,哈高科,2016-03-31,1,-2,21.04,-250.83,199.85,0.06
629,600094,大名城,2016-03-31,5,-59,69.81,-2025.47,525.67,0.04
630,600093,易见股份,2016-03-31,5,-25,1041.19,-1595.07,13441.74,3.23
631,600090,同济堂,2016-03-31,2,-20,430.88,-2990.99,5799.60,1.17
632,600089,特变电工,2016-03-31,27,-137,4169.95,-18113.01,37988.22,1.30
633,600085,同仁堂,2016-03-31,41,-144,2393.78,-9245.34,72220.24,1.75
634,600083,博信股份,2016-03-31,4,-13,503.58,-1386.74,10298.16,2.21
635,600079,人福医药,2016-03-31,70,-141,10547.55,-9722.59,196184.36,9.97
636,600077,宋都股份,2016-03-31,2,-27,589.30,-8548.16,3235.24,0.44
637,600076,康欣新材,2016-03-31,4,2,3880.23,550.59,38524.90,5.16
638,600075,新疆天业,2016-03-31,19,17,1246.16,1027.90,13221.76,2.84
639,600074,保千里,2016-03-31,29,-39,7496.03,-765.59,120686.16,8.28
640,600073,上海梅林,2016-03-31,2,-77,36.34,-2088.47,413.91,0.04
641,600071,凤凰光学,2016-03-31,2,-4,150.33,-409.70,3629.01,0.63
642,600068,葛洲坝,2016-03-31,29,-106,5215.04,-8638.06,31394.55,1.13
643,600067,冠城大通,2016-03-31,9,-88,859.62,-3751.60,5682.11,0.58
644,600066,宇通客车,2016-03-31,45,-151,10027.59,-6824.74,194334.79,5.27
645,600064,南京高科,2016-03-31,6,-118,52.56,-4337.55,866.77,0.07
646,600062,华润双鹤,2016-03-31,1,-85,0.59,-2001.22,10.24,0.00
647,600061,国投安信,2016-03-31,12,-5,856.27,-389.46,16397.67,0.44
648,600060,海信电器,2016-03-31,26,-154,7635.61,-4238.26,127056.54,5.84
649,600059,古越龙山,2016-03-31,2,-58,79.99,-2033.57,734.32,0.10
650,600057,象屿股份,2016-03-31,13,-27,4767.39,1824.20,48627.34,4.32
651,600056,中国医药,2016-03-31,3,-78,173.61,-4269.90,2270.83,0.17
652,600055,万东医疗,2016-03-31,6,-55,762.73,-2169.83,21829.23,2.20
653,600054,黄山旅游,2016-03-31,20,-21,1913.32,-200.20,46149.31,3.73
654,600050,中国联通,2016-03-31,29,-195,40522.37,-27279.59,177893.22,1.91
655,600048,保利地产,2016-03-31,72,-253,26143.25,-41267.09,242609.35,2.43
656,600038,中直股份,2016-03-31,25,-179,4377.64,-5992.55,190514.72,7.43
657,600037,歌华有线,2016-03-31,38,-78,1798.32,-8053.56,28503.35,1.54
658,600036,招商银行,2016-03-31,203,-70,64164.18,-10919.55,1032401.58,3.11
659,600031,三一重工,2016-03-31,10,-123,2148.53,-10509.80,12225.16,0.28
660,600030,中信证券,2016-03-31,211,-62,93538.14,-6349.11,1664978.85,9.53
661,600029,南方航空,2016-03-31,14,-187,10377.99,-20498.68,65485.14,1.48
662,600028,中国石化,2016-03-31,108,-148,41467.29,-26709.68,197384.29,0.43
663,600027,华电国际,2016-03-31,6,-126,1757.81,-10783.09,9931.65,0.26
664,600026,中远海能,2016-03-31,7,-107,771.17,-19066.22,5120.60,0.28
665,600023,浙能电力,2016-03-31,8,-127,1696.00,-15516.61,9463.68,0.12
666,600020,中原高速,2016-03-31,2,-27,130.06,-514.61,698.42,0.06
667,600019,宝钢股份,2016-03-31,23,-142,11306.88,-14832.78,59361.12,0.51
668,600018,上港集团,2016-03-31,2,-160,35.12,-25214.49,194.92,0.00
