,code,name,date,nums,nlast,count,clast,amount,ratio
667,600168,武汉控股,2017-03-31,1,-56,1400.74,-2025.39,14245.56,1.97
668,600167,联美控股,2017-03-31,2,-29,246.11,-530.25,5320.86,2.20
669,600166,福田汽车,2017-03-31,41,-159,30407.15,-22521.56,99431.38,4.56
670,600165,新日恒力,2017-03-31,1,-23,13.58,-1313.93,225.97,0.02
671,600162,香江控股,2017-03-31,1,-32,251.26,-1331.00,944.72,0.14
672,600161,天坛生物,2017-03-31,9,-98,286.99,-2555.32,11385.01,0.56
673,600160,巨化股份,2017-03-31,8,-96,834.85,-4853.68,9358.65,0.46
674,600158,中体产业,2017-03-31,3,-91,238.77,-2404.07,4410.05,0.36
675,600157,永泰能源,2017-03-31,12,-124,17650.19,-10194.77,69894.77,3.84
676,600155,宝硕股份,2017-03-31,15,-40,2767.18,-5577.35,35696.63,6.71
677,600153,建发股份,2017-03-31,44,-153,6532.06,-7272.24,71656.73,2.30
678,600151,航天机电,2017-03-31,30,-133,3515.87,-19606.77,36929.86,2.81
679,600150,中国船舶,2017-03-31,24,-166,6876.45,-5464.77,194603.40,4.99
680,600146,商赢环球,2017-03-31,26,-31,2005.37,-1242.50,70441.53,10.03
681,600143,金发科技,2017-03-31,19,-116,9095.79,-17436.19,70652.87,3.55
682,600141,兴发集团,2017-03-31,1,-113,4.88,-4610.54,71.30,0.01
683,600138,中青旅,2017-03-31,54,-164,3447.31,-7456.47,75254.69,4.76
684,600136,当代明诚,2017-03-31,6,-50,96.92,-4083.35,1627.35,0.35
685,600132,重庆啤酒,2017-03-31,6,-28,367.21,-599.42,7961.03,0.76
686,600128,弘业股份,2017-03-31,1,-24,38.33,-853.28,546.14,0.16
687,600126,杭钢股份,2017-03-31,2,-15,79.47,-24.58,662.81,0.09
688,600125,铁龙物流,2017-03-31,5,-81,1096.91,-4394.82,10760.70,0.84
689,600123,兰花科创,2017-03-31,15,-55,5172.31,-4691.27,40240.58,4.53
690,600122,宏图高科,2017-03-31,9,-67,1716.53,-1570.15,22229.04,1.49
691,600121,*ST郑煤,2017-03-31,2,-26,107.88,-4497.46,536.19,0.11
692,600118,中国卫星,2017-03-31,37,-141,16691.56,-6254.37,536633.76,14.12
693,600117,西宁特钢,2017-03-31,6,-10,2757.29,-104.94,16957.31,3.72
694,600116,三峡水利,2017-03-31,31,11,5127.05,4079.51,59063.66,5.77
695,600115,东方航空,2017-03-31,21,-166,5537.55,-19050.75,38042.96,0.65
696,600114,东睦股份,2017-03-31,27,-39,6087.28,126.95,109571.01,15.91
697,600112,*ST天成,2017-03-31,1,-38,51.55,-301.76,546.95,0.10
698,600111,北方稀土,2017-03-31,17,-171,2262.93,-5683.65,27404.11,0.62
699,600110,诺德股份,2017-03-31,65,-41,12933.35,-1337.78,174212.29,11.24
700,600109,国金证券,2017-03-31,74,-261,13784.78,-25845.55,188851.49,4.56
701,600108,亚盛集团,2017-03-31,2,-114,60.00,-14659.44,313.80,0.03
702,600105,永鼎股份,2017-03-31,4,-35,136.75,-1330.99,1372.97,0.18
703,600104,上汽集团,2017-03-31,308,-377,30111.66,-25107.58,764233.94,2.73
704,600100,同方股份,2017-03-31,18,-159,439.34,-5705.81,5997.00,0.20
705,600096,云天化,2017-03-31,4,-80,1355.77,-5985.39,11944.33,1.21
706,600095,哈高科,2017-03-31,6,5,573.41,573.40,6519.70,1.59
707,600094,大名城,2017-03-31,6,-96,1251.26,-2482.49,10135.22,0.69
708,600093,易见股份,2017-03-31,7,-73,799.16,-4169.40,10892.52,2.48
709,600089,特变电工,2017-03-31,105,-124,24494.28,-705.80,274090.96,7.66
710,600085,同仁堂,2017-03-31,45,-178,2977.99,-5131.32,94134.26,2.17
711,600083,博信股份,2017-03-31,2,-12,310.00,-267.10,5837.30,1.36
712,600082,海泰发展,2017-03-31,4,-5,459.97,288.00,3481.98,0.73
713,600081,东风科技,2017-03-31,1,-47,1.99,-1103.70,29.51,0.01
714,600080,金花股份,2017-03-31,1,-26,6.00,-441.11,69.48,0.02
715,600079,人福医药,2017-03-31,115,-183,14198.85,-10233.03,280285.21,13.43
716,600077,宋都股份,2017-03-31,1,-19,30.00,-1936.21,147.30,0.02
717,600076,康欣新材,2017-03-31,8,-13,322.57,-1272.50,3319.23,0.43
718,600075,新疆天业,2017-03-31,1,-36,840.55,-1706.66,10834.75,1.92
719,600074,保千里,2017-03-31,4,-152,2486.10,-7627.06,32070.72,2.75
720,600073,上海梅林,2017-03-31,3,-123,263.22,-4328.50,2729.64,0.28
721,600072,中船科技,2017-03-31,13,-17,1614.14,-1665.49,26837.68,5.21
722,600071,凤凰光学,2017-03-31,3,-6,209.33,-1.12,4310.05,0.88
723,600070,浙江富润,2017-03-31,1,-6,118.19,33.63,1516.41,0.33
724,600068,葛洲坝,2017-03-31,210,-233,38147.15,-11908.69,448991.93,8.28
725,600067,冠城大通,2017-03-31,4,-82,176.58,-1746.93,1216.64,0.12
726,600066,宇通客车,2017-03-31,107,-213,8836.22,-6517.15,189801.97,4.64
727,600064,南京高科,2017-03-31,3,-105,33.97,-3245.94,566.25,0.04
728,600063,皖维高新,2017-03-31,1,-35,150.76,-7278.52,735.73,0.10
729,600062,华润双鹤,2017-03-31,34,-132,6797.42,-1427.16,160759.08,11.89
730,600061,国投安信,2017-03-31,3,-194,371.58,-15314.53,5588.56,0.19
731,600060,海信电器,2017-03-31,28,-253,3555.68,-14509.60,64322.23,2.72
732,600057,象屿股份,2017-03-31,7,-69,577.15,-5999.51,6377.52,0.52
733,600056,中国医药,2017-03-31,109,-159,12579.66,-5672.50,297383.16,12.43
734,600055,万东医疗,2017-03-31,10,-63,1911.15,-2744.37,32030.95,5.52
735,600054,黄山旅游,2017-03-31,23,-51,2125.00,-530.11,36762.54,4.14
736,600053,九鼎投资,2017-03-31,5,-58,1.27,-200.71,49.39,0.00
737,600050,中国联通,2017-03-31,45,-218,28087.53,-24582.82,209813.83,1.33
738,600048,保利地产,2017-03-31,106,-280,35281.45,-28116.81,336232.18,3.28
739,600039,四川路桥,2017-03-31,16,-88,3903.47,-7430.73,19517.35,1.29
740,600038,中直股份,2017-03-31,66,-221,7302.57,-6251.76,365128.50,12.39
741,600037,歌华有线,2017-03-31,8,-181,1325.97,-5795.08,20075.23,1.13
742,600036,招商银行,2017-03-31,357,-67,75689.11,-102.66,1450960.28,3.67
743,600035,楚天高速,2017-03-31,5,-22,7684.45,-33.46,44800.31,5.29
744,600033,福建高速,2017-03-31,17,-19,1437.03,-3599.23,5532.58,0.52
745,600031,三一重工,2017-03-31,27,-148,10288.23,-14464.85,74075.26,1.35
746,600030,中信证券,2017-03-31,180,-225,93477.94,-8570.26,1505929.69,9.52
747,600029,南方航空,2017-03-31,75,-160,17960.69,-9657.41,144763.17,2.56
748,600028,中国石化,2017-03-31,274,-344,108706.38,-48904.43,623974.64,1.14
749,600027,华电国际,2017-03-31,21,-61,3193.15,-4298.99,16093.46,0.47
750,600026,中远海能,2017-03-31,5,-114,205.33,-10560.77,1470.18,0.08
751,600023,浙能电力,2017-03-31,19,-131,1686.03,-20364.06,9610.34,0.12
752,600022,山东钢铁,2017-03-31,10,-81,5963.64,-5788.16,16042.19,0.73
753,600021,上海电力,2017-03-31,1,-150,101.91,-7281.58,1255.47,0.05
754,600020,中原高速,2017-03-31,1,-29,27.25,-1075.46,133.80,0.01
755,600019,宝钢股份,2017-03-31,66,-192,29156.45,-10020.01,189808.47,1.32
756,600018,上港集团,2017-03-31,33,-169,23351.96,-20501.49,137776.59,1.03
757,600017,日照港,2017-03-31,1,-70,17.93,-3920.01,77.10,0.01
758,600016,民生银行,2017-03-31,256,-111,129479.17,-17731.38,1097983.36,4.38
759,600015,华夏银行,2017-03-31,101,-299,19569.61,-38700.19,220940.91,1.83
760,600011,华能国际,2017-03-31,17,-64,1916.95,-10668.00,13744.52,0.18
761,600010,包钢股份,2017-03-31,17,-129,15008.38,-27664.79,45475.38,0.95
762,600009,上海机场,2017-03-31,75,-121,3999.79,-5740.11,119913.78,3.66
763,600008,首创股份,2017-03-31,1,-131,56.17,-16776.72,239.28,0.01
764,600007,中国国贸,2017-03-31,4,-53,1088.31,-1854.61,21777.11,1.08
765,600006,东风汽车,2017-03-31,1,-100,1855.69,-5966.97,12767.17,0.93
766,600004,白云机场,2017-03-31,38,-52,1201.23,-570.15,19147.55,1.00
767,600000,浦发银行,2017-03-31,192,-161,54963.97,-10430.41,879973.17,2.54
768,300591,万里马,2017-03-31,2,-1588,0.48,-375.12,14.04,0.01
769,300588,熙菱信息,2017-03-31,2,-1144,80.60,-77.57,3504.49,3.22
770,300577,开润股份,2017-03-31,4,2,101.06,100.96,7796.42,6.06
771,300571,平治信息,2017-03-31,2,1,11.34,11.29,1401.06,1.13
772,300568,星源材质,2017-03-31,10,-150,471.68,213.78,35517.23,9.83
773,300567,精测电子,2017-03-31,6,-33,435.11,-265.08,36370.67,21.76
774,300566,激智科技,2017-03-31,1,-1,160.00,36.58,10176.00,8.04
775,300558,贝达药业,2017-03-31,2,-103,64.98,-94.89,4310.53,1.58
776,300556,丝路视觉,2017-03-31,2,-115,208.50,47.73,9832.68,7.50
777,300545,联得装备,2017-03-31,8,-21,125.63,-259.97,8743.89,7.05
778,300537,广信材料,2017-03-31,2,-250,6.10,-44.16,260.57,0.24
779,300531,优博讯,2017-03-31,1,-1,0.03,-6.74,2.90,0.00
780,300526,中潜股份,2017-03-31,8,-92,205.32,-24.83,21545.09,9.66
781,300522,世名科技,2017-03-31,1,-6,31.20,30.34,2523.08,1.87
782,300521,爱司凯,2017-03-31,2,-6,51.59,-166.31,3173.96,2.58
783,300519,新光药业,2017-03-31,2,-10,0.84,-19.10,60.32,0.04
784,300516,久之洋,2017-03-31,1,-34,0.15,-20.52,12.09,0.00
785,300515,三德科技,2017-03-31,1,-22,0.14,-13.76,6.71,0.01
786,300512,中亚股份,2017-03-31,1,-38,0.37,-270.76,10.20,0.01
787,300508,维宏股份,2017-03-31,21,-167,20.86,-163.06,1977.19,1.26
788,300503,昊志机电,2017-03-31,2,-16,190.91,-9.94,11685.60,1.83
789,300500,启迪设计,2017-03-31,2,-2,6.22,-2.96,454.78,0.37
790,300498,温氏股份,2017-03-31,73,-90,12172.30,5446.62,399981.80,3.47
791,300497,富祥股份,2017-03-31,1,-13,14.39,-24.44,825.12,0.23
792,300496,中科创达,2017-03-31,6,-71,100.95,-1129.50,3439.33,0.42
793,300495,美尚生态,2017-03-31,2,-8,17.86,-23.77,803.44,0.07
794,300493,润欣科技,2017-03-31,2,-13,11.53,-65.04,483.80,0.07
795,300492,山鼎设计,2017-03-31,3,0,55.53,54.06,2636.80,2.25
796,300490,华自科技,2017-03-31,2,-1,2.85,-1.38,71.27,0.06
797,300486,东杰智能,2017-03-31,4,-12,18.92,-272.19,428.16,0.21
798,300485,赛升药业,2017-03-31,1,-28,0.46,-476.40,18.23,0.01
799,300482,万孚生物,2017-03-31,12,-24,464.02,-386.02,37956.86,4.37
800,300479,神思电子,2017-03-31,2,-21,32.32,-675.20,826.30,0.37
801,300478,杭州高新,2017-03-31,1,-7,0.38,-46.28,21.18,0.02
802,300476,胜宏科技,2017-03-31,16,-66,4294.37,-1976.04,99328.74,25.29
803,300475,聚隆科技,2017-03-31,4,-3,29.14,-98.02,1173.34,0.48
804,300473,德尔股份,2017-03-31,5,-8,329.85,257.82,20615.69,7.06
805,300472,新元科技,2017-03-31,13,11,220.45,211.38,8350.68,6.43
806,300471,厚普股份,2017-03-31,3,-10,203.00,59.30,9835.42,2.30
807,300470,日机密封,2017-03-31,4,-14,182.20,-329.87,7348.09,2.46
808,300468,四方精创,2017-03-31,1,-24,15.35,-64.28,849.18,0.27
809,300467,迅游科技,2017-03-31,6,-24,895.34,-365.40,40219.94,8.85
810,300464,星徽精密,2017-03-31,2,-21,28.13,-587.77,476.25,0.28
811,300463,迈克生物,2017-03-31,12,-57,667.46,-2718.36,14617.38,1.96
812,300462,华铭智能,2017-03-31,4,-22,106.93,-393.50,3690.23,1.94
813,300461,田中精机,2017-03-31,2,-42,14.31,-715.07,974.39,0.61
814,300460,惠伦晶体,2017-03-31,2,-14,55.49,-91.16,1383.38,0.80
815,300459,金科娱乐,2017-03-31,10,4,600.06,571.82,7866.79,1.45
816,300458,全志科技,2017-03-31,7,-106,702.02,-1845.66,49064.38,8.95
817,300456,耐威科技,2017-03-31,13,-56,1699.06,-1791.72,77969.83,22.84
818,300452,山河药辅,2017-03-31,2,-44,329.68,-578.86,11670.82,7.82
819,300451,创业软件,2017-03-31,2,-26,284.99,-924.47,9618.26,2.09
820,300450,先导智能,2017-03-31,47,-49,2853.18,346.36,121973.45,16.88
821,300447,全信股份,2017-03-31,3,-45,286.40,-2242.17,13629.64,3.07
822,300446,乐凯新材,2017-03-31,4,-18,84.06,-780.35,3116.94,1.05
823,300445,康斯特,2017-03-31,1,-4,31.96,28.85,852.05,0.78
824,300443,金雷风电,2017-03-31,2,-11,26.23,-37.93,1465.01,0.23
825,300440,运达科技,2017-03-31,2,-60,14.19,-1240.49,375.11,0.07
826,300439,美康生物,2017-03-31,5,-58,530.19,-1571.55,13906.86,4.80
827,300438,鹏辉能源,2017-03-31,1,-11,26.30,-95.79,793.43,0.21
828,300437,清水源,2017-03-31,1,-27,352.56,-475.23,7379.17,4.16
829,300436,广生堂,2017-03-31,7,-91,222.64,-1387.24,10664.40,3.98
830,300433,蓝思科技,2017-03-31,20,-106,2526.17,-1969.84,77038.13,6.70
831,300432,富临精工,2017-03-31,4,-10,182.59,112.85,4747.43,1.26
832,300430,诚益通,2017-03-31,4,-27,140.39,-507.88,6355.56,3.40
833,300429,强力新材,2017-03-31,8,-41,2209.86,-1811.25,66406.22,22.29
834,300426,唐德影视,2017-03-31,10,-40,769.63,-1356.04,19948.81,5.12
835,300425,环能科技,2017-03-31,2,-17,294.86,-171.06,7589.67,3.61
836,300424,航新科技,2017-03-31,14,-30,608.76,-260.75,36817.57,8.51
837,300423,鲁亿通,2017-03-31,3,0,33.88,31.32,1152.02,0.72
838,300422,博世科,2017-03-31,5,-35,589.75,-592.09,24739.31,8.36
839,300421,力星股份,2017-03-31,4,1,386.25,-101.56,11912.75,9.20
840,300418,昆仑万维,2017-03-31,7,-88,5402.28,-2465.00,113826.06,12.15
841,300416,苏试试验,2017-03-31,1,-36,382.20,-835.56,12131.09,5.95
842,300415,伊之密,2017-03-31,12,-16,618.57,-559.89,13175.59,3.89
843,300410,正业科技,2017-03-31,8,-69,299.01,-1548.34,11969.49,5.69
844,300409,道氏技术,2017-03-31,2,-56,171.80,-1509.25,5952.78,1.25
845,300408,三环集团,2017-03-31,83,-71,11300.16,-2338.98,223856.15,11.12
846,300407,凯发电气,2017-03-31,4,-13,18.98,-361.93,322.66,0.11
847,300406,九强生物,2017-03-31,3,-83,748.92,-2325.98,13705.31,3.48
848,300404,博济医药,2017-03-31,5,-47,325.02,-657.00,10621.75,4.93
849,300403,地尔汉宇,2017-03-31,3,-15,565.00,-48.44,32380.15,3.79
850,300401,花园生物,2017-03-31,18,-38,1100.13,-178.48,34301.99,10.70
851,300398,飞凯材料,2017-03-31,1,-58,0.69,-928.51,17.66,0.00
852,300396,迪瑞医疗,2017-03-31,2,-57,16.36,-1105.43,574.40,0.35
853,300395,菲利华,2017-03-31,2,-53,49.99,-830.78,1177.88,0.23
854,300394,天孚通信,2017-03-31,3,-37,10.78,-755.41,316.61,0.12
855,300393,中来股份,2017-03-31,5,-6,693.83,-462.37,38438.36,9.02
856,300392,腾信股份,2017-03-31,1,-33,74.24,-406.86,1128.39,0.45
857,300391,康跃科技,2017-03-31,4,-1,54.07,49.94,1190.62,0.88
858,300389,艾比森,2017-03-31,3,-42,184.18,-1575.18,3621.03,1.98
859,300387,富邦股份,2017-03-31,2,-14,14.64,-228.35,390.24,0.22
860,300384,三联虹普,2017-03-31,1,-14,7.12,-97.40,277.76,0.13
861,300383,光环新网,2017-03-31,5,-114,1612.78,-3513.98,38787.39,1.26
862,300377,赢时胜,2017-03-31,10,-90,108.28,-1988.05,4047.51,0.38
863,300376,易事特,2017-03-31,11,-19,194.79,-246.41,11391.11,0.28
864,300375,鹏翎股份,2017-03-31,3,-26,156.97,-1567.65,3503.65,0.90
865,300373,扬杰科技,2017-03-31,4,-74,601.01,-1894.26,12416.81,3.34
866,300371,汇中股份,2017-03-31,1,-4,17.72,-25.75,467.62,0.32
867,300370,安控科技,2017-03-31,10,-51,2073.20,-3841.56,17394.11,2.76
868,300369,绿盟科技,2017-03-31,10,-122,151.18,-3222.13,4248.18,0.57
869,300367,东方网力,2017-03-31,28,-133,10267.20,-7249.30,213456.19,25.54
870,300365,恒华科技,2017-03-31,17,-59,2373.64,-1306.10,89011.55,13.60
871,300364,中文在线,2017-03-31,14,-100,3271.34,-2587.85,121101.44,23.96
872,300363,博腾股份,2017-03-31,3,-52,297.66,-3673.09,5408.46,0.70
873,300362,天翔环境,2017-03-31,2,-20,384.74,-956.01,7571.64,1.27
874,300360,炬华科技,2017-03-31,4,-46,320.70,-871.98,5759.84,1.03
875,300359,全通教育,2017-03-31,2,-82,22.60,-4366.77,370.64,0.04
876,300357,我武生物,2017-03-31,5,-24,624.96,-240.78,22192.49,3.87
877,300356,光一科技,2017-03-31,5,-35,1292.56,-1577.79,39035.25,3.83
878,300355,蒙草生态,2017-03-31,9,-23,3303.54,2120.22,48561.99,3.52
879,300351,永贵电器,2017-03-31,6,-94,927.12,-2265.17,22482.71,2.75
880,300349,金卡智能,2017-03-31,7,-13,437.27,-232.82,14163.33,2.43
881,300348,长亮科技,2017-03-31,1,-27,12.63,-661.85,282.41,0.07
882,300347,泰格医药,2017-03-31,15,-135,1402.09,-5259.84,35977.69,3.21
883,300346,南大光电,2017-03-31,6,-50,267.96,-2177.40,8156.66,1.67
884,300342,天银机电,2017-03-31,1,-59,95.76,-4402.99,2228.27,0.24
885,300341,麦迪电气,2017-03-31,1,-34,1.42,-1141.70,14.19,0.00
886,300340,科恒股份,2017-03-31,16,-39,1489.26,-865.26,84634.76,14.89
887,300338,开元股份,2017-03-31,8,-20,1228.29,-1012.08,30523.08,4.88
888,300337,银邦股份,2017-03-31,3,-18,1561.12,-2634.34,14456.01,1.90
889,300336,新文化,2017-03-31,13,-86,1112.83,-1997.31,18383.92,2.24
890,300335,迪森股份,2017-03-31,1,-28,1000.01,-1408.88,17240.16,2.77
891,300332,天壕环境,2017-03-31,9,-31,7953.16,-9649.94,81281.28,12.32
892,300330,华虹计通,2017-03-31,1,-16,82.42,-4.00,1364.05,0.49
893,300329,海伦钢琴,2017-03-31,3,-34,221.72,-1023.12,3099.68,0.88
894,300327,中颖电子,2017-03-31,4,-58,365.04,-1406.02,13944.57,1.94
895,300326,凯利泰,2017-03-31,4,-71,2211.14,-2545.28,22244.05,3.73
896,300324,旋极信息,2017-03-31,20,-115,7868.01,-9792.09,160428.81,8.55
897,300323,华灿光电,2017-03-31,12,-46,1081.06,-2768.38,13167.31,1.60
898,300322,硕贝德,2017-03-31,2,-66,109.79,-2484.27,1879.58,0.27
899,300320,海达股份,2017-03-31,1,-19,1.20,-1341.94,20.18,0.00
900,300319,麦捷科技,2017-03-31,7,-45,519.28,-992.92,16596.12,3.22
901,300318,博晖创新,2017-03-31,1,-43,8.59,-4515.54,67.86,0.01
902,300317,珈伟股份,2017-03-31,5,-59,486.61,-2519.17,17508.76,2.32
903,300316,晶盛机电,2017-03-31,21,-57,5735.47,-3170.45,81730.50,5.84
904,300315,掌趣科技,2017-03-31,37,-164,10144.66,-5474.26,91147.03,4.16
905,300313,天山生物,2017-03-31,1,-23,6.14,-986.22,121.05,0.03
906,300312,邦讯技术,2017-03-31,1,-50,11.50,-2332.59,184.12,0.04
907,300311,任子行,2017-03-31,1,-15,0.76,-235.57,14.44,0.00
908,300310,宜通世纪,2017-03-31,20,-77,2804.47,-3883.39,71525.42,3.76
909,300309,吉艾科技,2017-03-31,3,-10,366.90,-274.16,9201.81,0.84
910,300308,中际装备,2017-03-31,16,-9,1540.56,1026.57,52841.13,7.13
911,300307,慈星股份,2017-03-31,4,-16,1682.48,1227.15,18322.18,2.11
912,300306,远方光电,2017-03-31,4,-63,159.13,-2343.16,3166.74,0.79
913,300305,裕兴股份,2017-03-31,1,-29,174.69,-1373.28,1968.70,0.67
914,300303,聚飞光电,2017-03-31,9,-60,1650.73,-4281.73,15170.19,1.33
915,300302,同有科技,2017-03-31,16,-100,1957.30,-3546.44,40476.92,4.75
916,300301,长方集团,2017-03-31,2,-10,90.85,-3200.40,642.30,0.15
917,300299,富春股份,2017-03-31,6,-11,368.04,193.88,8715.19,1.73
918,300298,三诺生物,2017-03-31,1,-43,228.79,-1110.18,4232.66,0.56
919,300296,利亚德,2017-03-31,62,-116,5472.84,-4333.85,219987.04,4.34
920,300295,三六五网,2017-03-31,1,-51,68.51,-392.59,1675.69,0.36
921,300294,博雅生物,2017-03-31,5,-81,86.76,-1714.45,5532.38,0.38
922,300291,华录百纳,2017-03-31,15,-166,907.65,-6013.86,18361.76,1.67
923,300290,荣科科技,2017-03-31,1,-18,11.69,-700.93,142.50,0.04
924,300289,利德曼,2017-03-31,2,-44,3.14,-1873.53,37.77,0.01
925,300288,朗玛信息,2017-03-31,3,-23,38.70,-39.35,997.68,0.12
926,300287,飞利信,2017-03-31,8,-163,4583.98,-14719.69,47123.30,3.43
927,300285,国瓷材料,2017-03-31,31,-65,6985.42,-1295.23,279626.23,27.41
928,300284,苏交科,2017-03-31,14,-96,999.56,-4526.11,18311.94,2.00
929,300282,汇冠股份,2017-03-31,5,-33,135.57,-1669.67,3405.45,0.79
930,300281,金明精机,2017-03-31,1,-17,95.33,-918.35,1772.15,0.39
931,300279,和晶科技,2017-03-31,6,-18,956.19,-584.52,37023.63,7.13
932,300276,三丰智能,2017-03-31,1,-10,0.46,-6.72,9.99,0.00
933,300275,梅安森,2017-03-31,5,-17,461.16,-409.61,12857.03,2.81
934,300274,阳光电源,2017-03-31,2,-134,2415.76,-8926.94,24447.50,2.02
935,300273,和佳股份,2017-03-31,9,-122,861.52,-6494.10,12405.94,1.10
936,300271,华宇软件,2017-03-31,24,-125,13996.57,-8567.96,228918.03,22.54
937,300269,联建光电,2017-03-31,13,-55,245.16,-2697.28,5540.59,0.64
938,300267,尔康制药,2017-03-31,14,-99,15304.50,-8411.85,205080.36,8.37
939,300266,兴源环境,2017-03-31,9,-72,19.82,-1442.24,1048.29,0.05
940,300263,隆华节能,2017-03-31,8,-33,590.00,-4632.33,3964.80,0.77
941,300261,雅本化学,2017-03-31,2,-24,1589.97,-3327.00,15581.68,3.09
942,300259,新天科技,2017-03-31,2,-31,618.10,-817.44,6812.36,1.34
943,300258,精锻科技,2017-03-31,15,-73,2234.50,-3907.20,38321.76,5.52
944,300257,开山股份,2017-03-31,8,-81,1617.02,-1447.68,35396.47,1.88
945,300255,常山药业,2017-03-31,1,-32,102.21,-1679.86,766.57,0.12
946,300254,仟源医药,2017-03-31,2,-18,1.94,-290.34,36.32,0.01
947,300253,卫宁健康,2017-03-31,7,-160,474.68,-5609.18,8487.35,0.57
948,300252,金信诺,2017-03-31,6,-88,3627.29,-7807.26,95724.20,8.88
949,300251,光线传媒,2017-03-31,4,-208,102.74,-10235.86,963.72,0.04
950,300250,初灵信息,2017-03-31,1,-13,20.91,-474.00,487.62,0.11
951,300249,依米康,2017-03-31,1,-18,268.80,-881.20,3790.02,0.65
952,300246,宝莱特,2017-03-31,1,-50,70.00,-1265.41,2138.50,0.48
953,300244,迪安诊断,2017-03-31,23,-143,2283.22,-4706.93,70825.48,4.66
954,300242,明家联合,2017-03-31,1,-16,45.19,-442.12,508.39,0.10
955,300241,瑞丰光电,2017-03-31,4,-38,100.57,-2775.15,1349.69,0.45
956,300238,冠昊生物,2017-03-31,10,-77,821.42,-3661.87,25044.96,4.27
957,300237,美晨科技,2017-03-31,12,-47,1460.59,-926.69,25867.12,2.58
958,300236,上海新阳,2017-03-31,2,-62,59.71,-2419.85,2028.35,0.31
959,300233,金城医药,2017-03-31,2,-32,507.95,-985.18,12414.39,2.03
960,300232,洲明科技,2017-03-31,28,-91,3836.01,-7412.40,56581.11,7.49
961,300231,银信科技,2017-03-31,7,-75,1119.16,-4591.44,18690.02,3.33
962,300230,永利股份,2017-03-31,4,-15,826.89,-1173.64,26940.15,5.12
963,300229,拓尔思,2017-03-31,2,-49,276.39,-894.46,4237.12,0.63
964,300228,富瑞特装,2017-03-31,7,-35,1258.23,-1685.35,16545.74,2.67
965,300227,光韵达,2017-03-31,1,-22,130.00,-779.45,2988.64,0.96
966,300226,上海钢联,2017-03-31,1,-73,183.93,-1805.79,7075.59,1.18
967,300224,正海磁材,2017-03-31,9,-41,560.37,-2441.00,10153.96,0.75
968,300223,北京君正,2017-03-31,16,-41,798.70,-963.13,39172.05,4.80
969,300222,科大智能,2017-03-31,3,-49,762.78,-4702.22,21357.96,1.87
970,300221,银禧科技,2017-03-31,1,-46,49.48,-1631.15,791.21,0.12
971,300220,金运激光,2017-03-31,1,-19,106.92,-510.73,2721.06,0.85
972,300219,鸿利智汇,2017-03-31,13,-60,1011.69,-2723.87,12595.55,1.51
973,300215,电科院,2017-03-31,5,-17,1839.62,-6329.13,23915.11,2.43
974,300214,日科化学,2017-03-31,5,-28,2271.95,-792.72,18766.31,5.61
975,300213,佳讯飞鸿,2017-03-31,2,-61,366.23,-3026.35,7925.14,0.71
976,300212,易华录,2017-03-31,18,-62,1228.91,-1922.72,37638.95,3.82
977,300211,亿通科技,2017-03-31,1,-12,49.77,-382.78,540.54,0.16
978,300210,森远股份,2017-03-31,4,-58,665.80,-2123.06,11311.92,2.75
979,300209,天泽信息,2017-03-31,4,-23,450.50,-237.68,12532.91,1.90
980,300207,欣旺达,2017-03-31,43,-237,10366.05,-18956.97,129575.59,8.23
981,300206,理邦仪器,2017-03-31,1,-26,570.86,-1330.80,4766.66,0.98
982,300204,舒泰神,2017-03-31,2,-34,346.19,-574.35,5798.63,0.73
983,300203,聚光科技,2017-03-31,46,-141,3964.87,-4595.23,117399.66,8.83
984,300202,聚龙股份,2017-03-31,1,-125,360.00,-4838.31,6472.72,0.66
985,300200,高盟新材,2017-03-31,1,-37,50.00,-2436.07,792.50,0.23
986,300199,翰宇药业,2017-03-31,5,-180,3934.74,-6911.14,63388.63,4.61
987,300197,铁汉生态,2017-03-31,62,-101,16169.38,-5695.65,216669.71,11.10
988,300196,长海股份,2017-03-31,7,-46,1591.42,-1286.48,59471.27,8.29
989,300195,长荣股份,2017-03-31,2,-20,30.42,-734.29,474.93,0.13
990,300194,福安药业,2017-03-31,7,-30,396.24,-729.32,11332.44,0.49
991,300192,科斯伍德,2017-03-31,2,-15,19.36,-181.09,295.82,0.08
992,300191,潜能恒信,2017-03-31,2,-18,20.96,-19.15,627.75,0.07
993,300190,维尔利,2017-03-31,5,-34,1648.34,-1149.56,25796.51,4.89
994,300188,美亚柏科,2017-03-31,7,-96,1525.68,-3593.87,29064.18,3.36
995,300185,通裕重工,2017-03-31,1,-24,53.50,-8203.52,161.03,0.02
996,300183,东软载波,2017-03-31,11,-53,1123.80,-1678.45,26274.50,2.50
997,300182,捷成股份,2017-03-31,15,-191,6126.17,-12329.44,59668.90,2.87
998,300180,华峰超纤,2017-03-31,7,-10,1978.20,1391.74,51650.93,5.06
999,300179,四方达,2017-03-31,1,-3,45.02,-79.26,324.59,0.09
1000,300178,腾邦国际,2017-03-31,1,-67,0.01,-2845.76,0.11,0.00
1001,300176,鸿特精密,2017-03-31,2,-18,8.10,-357.36,446.31,0.08
1002,300171,东富龙,2017-03-31,2,-32,294.97,-1139.66,3920.11,0.47
1003,300169,天晟新材,2017-03-31,3,-19,587.84,-1440.93,5713.82,1.91
