,code,name,type,report_date,pre_eps,range
437,000728,国元证券,预增,2015-04-10,0.19,95.37
438,000783,长江证券,预增,2015-04-10,0.13,147.58
439,000803,*ST金宇,减亏,2015-04-10,-0.03,0
440,000925,众合科技,预盈,2015-04-10,-0.013000000000000001,100%~151%
441,000938,紫光股份,预增,2015-04-10,0.086,60%~80%
442,002057,中钢天源,预减,2015-04-10,0.04,-80%~-50%
443,002343,慈文传媒,预增,2015-04-10,0.0394,50%~80%
444,300001,特锐德,预升,2015-04-10,0.17,30%~40%
445,300012,华测检测,预降,2015-04-10,0.03,-75%~-45%
446,300013,新宁物流,预增,2015-04-10,0.01,66.89%~95.84%
447,300022,吉峰农机,预盈,2015-04-10,-0.064,0
448,300024,机器人,预升,2015-04-10,0.16,10%~30%
449,300028,金亚科技,预增,2015-04-10,0.0087,207.53%~233.52%
450,300029,天龙光电,预盈,2015-04-10,-0.0251,120%~200%
451,300034,钢研高纳,预升,2015-04-10,0.0906,4.18%~6.78%
452,300045,华力创通,预盈,2015-04-10,-0.01,0
453,300051,三五互联,预亏,2015-04-10,0.002,0
454,300061,康耐特,预增,2015-04-10,0.0309,44.87%~73.51%
455,300065,海兰信,预降,2015-04-10,0.05,-50%~-20%
456,300069,金利华电,预减,2015-04-10,0.13,-80%~-60%
457,300085,银之杰,预增,2015-04-10,0.0121,241.86%~269.21%
458,300088,长信科技,预升,2015-04-10,0.09,-15%~15%
459,300097,智云股份,预亏,2015-04-10,0.01,0
460,300110,华仁药业,预降,2015-04-10,0.064,-58.19%~-30.32%
461,300151,昌红科技,预降,2015-04-10,0.12,-30%~0%
462,300152,科融环境,预盈,2015-04-10,-0.047,0
463,300167,迪威视讯,预亏,2015-04-10,-0.03,-293%~-263%
464,300175,朗源股份,预升,2015-04-10,0.0158,0%~30%
465,300177,中海达,预减,2015-04-10,0.061,-100%~-80%
466,300187,永清环保,预升,2015-04-10,0.03,0%~10%
467,300203,聚光科技,预降,2015-04-10,0.02,-60%~-30%
468,300229,拓尔思,预增,2015-04-10,0.0067,30%~60%
469,300241,瑞丰光电,预升,2015-04-10,0.033,0%~20%
470,300245,天玑科技,预升,2015-04-10,0.05,5%~25%
471,300246,宝莱特,预升,2015-04-10,0.0496,-15%~15%
472,300251,光线传媒,预减,2015-04-10,0.05,-100%~-80%
473,300261,雅本化学,预升,2015-04-10,0.0491,30%~50%
474,300265,通光线缆,预升,2015-04-10,0.076,5%~25%
475,300268,万福生科,预亏,2015-04-10,-0.046,0
476,300270,中威电子,预增,2015-04-10,0.07,56.71%~80.82%
477,300277,海联讯,减亏,2015-04-10,-0.1175,0
478,300291,华录百纳,预升,2015-04-10,0.11800000000000001,20%~50%
479,300302,同有科技,预盈,2015-04-10,-0.03,0
480,300308,中际装备,预亏,2015-04-10,0.04,-175%~-145%
481,300309,吉艾科技,预升,2015-04-10,0.03,-10%~10%
482,300314,戴维医疗,预升,2015-04-10,0.1,0%~10%
483,300322,硕贝德,预亏,2015-04-10,0.06,-239.66%~-218.72%
484,300329,海伦钢琴,预升,2015-04-10,0.055,-10%~5%
485,300344,太空板业,预亏,2015-04-10,-0.0421,-140%~-110%
486,300352,北信源,预升,2015-04-10,0.002,0%~10%
487,300355,蒙草生态,预升,2015-04-10,0.1,0%~30%
488,300356,光一科技,预减,2015-04-10,0.1086,-90%~-65%
489,300359,全通教育,预降,2015-04-10,0.12,-30%~-10%
490,300362,天翔环境,预升,2015-04-10,0.0161,0%~10%
491,300364,中文在线,预亏,2015-04-10,-0.14,0
492,300366,创意信息,预亏,2015-04-10,0.02,0
493,300368,汇金股份,预亏,2015-04-10,0.02,0
494,300373,扬杰科技,预升,2015-04-10,0.36,10%~20%
495,300376,易事特,预降,2015-04-10,0.36,-30%~-10%
496,300385,雪浪环境,预升,2015-04-10,0.0,20%~40%
497,300387,富邦股份,预升,2015-04-10,0.26,10%~20%
498,300389,艾比森,预升,2015-04-10,0.447,4.16%~9.5%
499,300391,康跃科技,预降,2015-04-10,0.11,-60%~-40%
500,300407,凯发电气,减亏,2015-04-10,-0.1,61.78%~67.51%
501,300413,快乐购,预降,2015-04-10,0.1274,-45%~-35%
502,300423,鲁亿通,预升,2015-04-10,0.07,10.07%~20.08%
503,600048,保利地产,预升,2015-04-10,0.11,50
504,600310,桂东电力,预亏,2015-04-10,0.0315,0
505,600428,中远海特,预盈,2015-04-10,-0.008,0
506,600653,申华控股,0,2015-04-10,-0.0239,200%
507,600867,通化东宝,预增,2015-04-10,0.09,50%~60%
508,600869,智慧能源,预增,2015-04-10,0.03,138%~198%
509,600958,东方证券,预增,2015-04-10,0.05,789.82
510,601139,深圳燃气,预降,2015-04-10,0.07,-15.78
511,300135,宝利国际,预升,2015-04-09,0.01,5%~15%
512,000782,美达股份,预盈,2015-04-09,-0.05,0
513,300318,博晖创新,预降,2015-04-09,0.0,-30%~-20%
514,300157,恒泰艾普,预亏,2015-04-09,0.04,-180%~-160%
515,300112,万讯自控,预降,2015-04-09,0.02,-19.16%~0%
516,300106,西部牧业,预升,2015-04-09,0.05,-6.65%~1.83%
517,000623,吉林敖东,预增,2015-04-09,0.26,146.86%~159.85%
518,000685,中山公用,预增,2015-04-09,0.17,136%~166%
519,000776,广发证券,预增,2015-04-09,0.14,198.58%~210.69%
520,000799,酒鬼酒,预增,2015-04-09,0.005,820%~1127%
521,000899,赣能股份,预增,2015-04-09,0.1538,40.77%~60.88%
522,002326,永太科技,预增,2015-04-09,0.05,200%~230%
523,300052,中青宝,预升,2015-04-09,0.03,-25%~5%
524,300070,碧水源,预升,2015-04-09,0.02,10%~18%
525,300119,瑞普生物,预升,2015-04-09,0.1,30%~40%
526,300128,锦富技术,预亏,2015-04-09,0.11,0
527,300129,泰胜风能,预增,2015-04-09,0.04,40%~70%
528,300149,量子高科,预增,2015-04-09,0.03,40%~70%
529,300183,东软载波,预增,2015-04-09,0.19,50%~60%
530,300320,海达股份,预升,2015-04-09,0.1414,5%~15%
531,300358,楚天科技,预降,2015-04-09,0.6,-50%~-30%
532,300369,绿盟科技,预亏,2015-04-09,-0.31,0
533,300377,赢时胜,减亏,2015-04-09,-0.18,0
534,600101,明星电力,预升,2015-04-09,0.081,5.12
535,600131,岷江水电,预升,2015-04-09,0.039,19.72
536,600229,城市传媒,预增,2015-04-09,0.01,1048
537,600688,上海石化,预盈,2015-04-09,-0.006999999999999999,0
538,600761,安徽合力,预减,2015-04-09,0.43,-60%~-50%
539,600801,华新水泥,预减,2015-04-09,0.14,-90%~-70%
540,600864,哈投股份,预增,2015-04-09,0.02,400
541,600873,梅花生物,预增,2015-04-09,0.02,140
542,300292,吴通控股,预增,2015-04-09,0.053,278.17%~302.3%
543,002127,南极电商,预盈,2015-04-09,-0.22,0
544,002300,太阳电缆,预升,2015-04-09,0.042,0%~30%
545,300205,天喻信息,预减,2015-04-09,0.15,0
546,300340,科恒股份,预亏,2015-04-09,0.0045,0
547,300125,易世达,预亏,2015-04-09,0.04,0
548,300100,双林股份,预增,2015-04-09,0.11,75%~95%
549,300388,国祯环保,预升,2015-04-09,0.0,0%~10%
550,300315,掌趣科技,预增,2015-04-09,0.06,80%~100%
551,300192,科斯伍德,预降,2015-04-09,0.06,-10%~0%
552,300350,华鹏飞,预降,2015-04-09,0.08,-20%~0%
553,300346,南大光电,预升,2015-04-09,0.09,0.6%~13.04%
554,300336,新文化,预增,2015-04-09,0.226,90%~110%
555,300417,南华仪器,预升,2015-04-09,0.1632,0%~16.23%
556,300333,兆日科技,预升,2015-04-09,0.06,0%~30%
557,300018,中元股份,预降,2015-04-09,0.02,-10%~0%
558,300020,银江股份,预升,2015-04-09,0.12,20%~40%
559,300035,中科电气,预降,2015-04-09,0.06,-35%~-25%
560,300063,天龙集团,预亏,2015-04-09,0.0368,-127%~-100%
561,300075,数字政通,预升,2015-04-09,0.04,20%~30%
562,300084,海默科技,预增,2015-04-09,0.0359,120%~200%
563,300086,康芝药业,预亏,2015-04-09,0.05,0
564,300093,金刚玻璃,预升,2015-04-09,0.03,-15%~15%
565,300117,嘉寓股份,预增,2015-04-09,0.03,51.36%~69.16%
566,300155,安居宝,预亏,2015-04-09,0.04,0
567,300158,振东制药,预升,2015-04-09,0.06,-15%~15%
568,300169,天晟新材,预亏,2015-04-09,0.0075,-572.37%~-543.89%
569,300214,日科化学,预增,2015-04-09,0.06,70%~100%
570,300235,方直科技,预升,2015-04-09,0.11,15%~35%
571,300236,上海新阳,预降,2015-04-09,0.08,-28.9%~-17.4%
572,300257,开山股份,预降,2015-04-09,0.2138,-35%~-10%
573,300262,巴安水务,预增,2015-04-09,0.0193,60%~80%
574,300263,隆华节能,预升,2015-04-09,0.09,0%~20%
575,300266,兴源环境,预升,2015-04-09,0.069,20%~50%
576,300274,阳光电源,预增,2015-04-09,0.13,56.75%~80.87%
577,300282,汇冠股份,预盈,2015-04-09,-0.055,0
578,300319,麦捷科技,预降,2015-04-09,0.11,-45%~-35%
579,300326,凯利泰,预增,2015-04-09,0.1911,290%~320%
580,300014,亿纬锂能,预升,2015-04-09,0.14,0%~20%
581,300040,九洲电气,预亏,2015-04-09,0.01,-318.23%~-289.61%
582,300076,GQY视讯,预亏,2015-04-09,-0.01,0
583,300083,劲胜精密,预亏,2015-04-09,0.14,-375%~-360%
584,300094,国联水产,预亏,2015-04-09,0.05,-237.01%~-199.65%
585,300096,易联众,预减,2015-04-09,0.06,-94.81%~-64.85%
586,300102,乾照光电,预降,2015-04-09,0.06,-75%~-45%
587,300107,建新股份,预减,2015-04-09,0.12,-75.23%~-56.64%
588,300118,东方日升,预亏,2015-04-09,0.0205,0
589,300137,先河环保,预增,2015-04-09,0.015,102.7%~129.73%
590,300143,星河生物,预增,2015-04-09,0.01,-53%~133%
591,300162,雷曼股份,预升,2015-04-09,0.045,5%~25%
592,300191,潜能恒信,预亏,2015-04-09,0.05,-150%~-120%
593,300202,聚龙股份,预减,2015-04-09,0.06,-60%~-50%
594,300206,理邦仪器,预亏,2015-04-09,0.05,0
595,300226,上海钢联,预亏,2015-04-09,0.0006,-22322.2%~-17877.8%
596,300280,南通锻压,预亏,2015-04-09,0.018000000000000002,0
597,300285,国瓷材料,预降,2015-04-09,0.08,-15%~0%
598,300331,苏大维格,预减,2015-04-09,0.06,-99%~-80%
599,300337,银邦股份,预亏,2015-04-09,0.11,0
600,300345,红宇新材,预增,2015-04-09,0.0122,422.44%~452.42%
601,300386,飞天诚信,预降,2015-04-09,0.0,-50%~-30%
602,300402,宝色股份,预亏,2015-04-09,-0.1138,0
603,300405,科隆精化,预亏,2015-04-09,0.1861,0
604,300408,三环集团,预升,2015-04-09,0.31,25%~35%
605,300409,道氏技术,预升,2015-04-09,0.15,13.14%~27.29%
606,300410,正业科技,预升,2015-04-09,0.0376,0.5%~18.28%
607,300425,环能科技,预盈,2015-04-09,-0.0556,0
608,300004,南风股份,预升,2015-04-09,0.05,-15%~15%
609,300049,福瑞股份,预增,2015-04-09,0.04,26.84%~56.74%
610,300089,文化长城,预升,2015-04-09,0.03,0%~30%
611,300123,太阳鸟,预亏,2015-04-09,0.08,0
612,300197,铁汉生态,预亏,2015-04-09,-0.02,0
613,300243,瑞丰高材,预增,2015-04-09,0.04,50%~80%
614,300269,联建光电,预增,2015-04-09,0.04,420.44%~482.9%
615,300307,慈星股份,预降,2015-04-09,0.05,-10%~0%
616,300372,欣泰电气,预降,2015-04-09,0.05,-9.31%~-4.66%
617,300348,长亮科技,预增,2015-04-09,0.0047,2473%~2503%
618,600458,时代新材,预增,2015-04-08,0.05,450%~500%
619,600516,方大炭素,预亏,2015-04-08,0.0752,0
620,600527,江南高纤,预减,2015-04-08,0.06,-100%~-80%
621,600703,三安光电,0,2015-04-08,0.15,50%
622,600740,山西焦化,预亏,2015-04-08,0.0072,0
623,600871,石化油服,预亏,2015-04-08,-0.055,0
624,601700,风范股份,预升,2015-04-08,0.1,30%~50%
625,000517,荣安地产,预减,2015-04-08,0.083,-98.18%~-97.05%
626,300079,数码视讯,预升,2015-04-08,0.1225,0%~5%
627,300136,信维通信,预增,2015-04-08,0.0758,136%~166%
628,300144,宋城演艺,预增,2015-04-08,0.09,80%~100%
629,300173,智慧松德,预升,2015-04-08,0.03,10%~40%
630,300258,精锻科技,预升,2015-04-08,0.162,2.86%~13.14%
631,300321,同大股份,预升,2015-04-08,0.128,0%~20%
632,300383,光环新网,预升,2015-04-08,0.36,13.35%~29.54%
633,300415,伊之密,预升,2015-04-08,0.12,0.12%~9.22%
634,600674,川投能源,预增,2015-04-08,0.1924,95
635,603869,北部湾旅,预盈,2015-04-08,-0.01,0
636,000507,珠海港,预亏,2015-04-08,-0.0186,-42.63%~11.71%
637,002181,粤传媒,预减,2015-04-08,0.0317,-100%~-50%
638,002751,易尚展示,预升,2015-04-08,0.09,0%~12%
639,300317,珈伟股份,预减,2015-04-08,0.09,-70.47%~-63.09%
640,300171,东富龙,预升,2015-04-08,0.33,20%~50%
641,300182,捷成股份,预升,2015-04-08,0.17,20%~40%
642,300211,亿通科技,预降,2015-04-08,0.0509,-29.95%~-2.54%
643,300185,通裕重工,预升,2015-04-08,0.01,10%~30%
644,300176,鸿特精密,预升,2015-04-08,0.0491,0.66%~19.65%
645,300170,汉得信息,预升,2015-04-08,0.12,0%~2%
646,300382,斯莱克,预升,2015-04-08,0.3351,40%~50%
647,300161,华中数控,预亏,2015-04-08,-0.03,0
648,300116,坚瑞沃能,预盈,2015-04-08,-0.008,0
649,000036,华联控股,预亏,2015-04-08,0.0007,0
650,000791,甘肃电投,预亏,2015-04-08,-0.0941,0
651,000822,山东海化,预增,2015-04-08,0.01,462%~556%
652,000876,新希望,预增,2015-04-08,0.16,50%~100%
653,000920,南方汇通,预盈,2015-04-08,-0.0094,0
654,000962,东方钽业,预亏,2015-04-08,-0.0588,0
655,002355,兴民智通,预减,2015-04-08,0.04,-70%~-50%
656,002622,融钰集团,预增,2015-04-08,0.03,190%~220%
657,300005,探路者,预升,2015-04-08,0.1827,20%~25%
658,300099,精准信息,预亏,2015-04-08,0.09,0
659,300219,鸿利智汇,预增,2015-04-08,0.0581,75%~95%
660,300228,富瑞特装,预降,2015-04-08,0.51,-60%~-40%
661,300429,强力新材,预升,2015-04-08,0.2836,10%~40%
662,300301,长方集团,预降,2015-04-07,0.03,-15.71%~-7.03%
663,300224,正海磁材,预增,2015-04-07,0.05,130%~160%
664,300213,佳讯飞鸿,预升,2015-04-07,0.03,0%~20%
665,300145,中金环境,预升,2015-04-07,0.2,0%~10%
666,000597,东北制药,预亏,2015-04-07,0.19,-154.78%~-131.3%
667,600521,华海药业,预增,2015-04-07,0.07,80%~100%
668,002090,金智科技,预增,2015-04-07,0.0781,210%~260%
669,300233,金城医药,预增,2015-04-07,0.17,70%~100%
670,300230,永利股份,预升,2015-04-07,0.0435,0%~30%
671,300220,金运激光,预降,2015-04-07,0.0549,-45%~-15%
672,300168,万达信息,预升,2015-04-07,0.011000000000000001,40%~50%
673,300399,京天利,预降,2015-04-07,0.26,-20%~-10%
674,300334,津膜科技,预降,2015-04-07,0.06,-50%~-30%
675,300297,蓝盾股份,预增,2015-04-07,0.004,1095.61%~1124.78%
676,300205,天喻信息,预减,2015-04-07,0.15,-74%~-62%
677,300160,秀强股份,预升,2015-04-04,0.087,17%~35%
678,300122,智飞生物,预升,2015-04-04,0.11,5%~20%
679,603169,兰石重装,减亏,2015-04-04,-0.068,0
680,300062,中能电气,预降,2015-04-04,0.04,-15%~0%
681,300260,新莱应材,预降,2015-04-04,0.036000000000000004,-30.27%~-16.32%
682,002252,上海莱士,预增,2015-04-04,0.12,470%~480%
683,300311,任子行,预升,2015-04-04,0.05,0%~30%
684,300292,吴通控股,预增,2015-04-04,0.053,0
685,600649,城投控股,预增,2015-04-03,0.0884,250%~300%
686,002493,荣盛石化,预盈,2015-04-03,-0.13,0
687,300021,大禹节水,预升,2015-04-03,0.01,0%~20%
688,300108,双龙股份,预增,2015-04-03,0.045,452.03%~471.95%
689,000936,华西股份,预盈,2015-04-03,-0.004,0
690,300050,世纪鼎利,预增,2015-04-03,0.02,420%~450%
691,600584,长电科技,预增,2015-04-03,0.0016,3700%~3750%
692,000553,沙隆达A,预降,2015-04-03,0.2222,-50%~-30%
693,300159,新研股份,预升,2015-04-03,0.01,0%~10%
694,300041,回天新材,预升,2015-04-03,0.1737,5%~15%
695,300371,汇中股份,预亏,2015-04-03,0.03,0
696,000002,万科A,预减,2015-04-03,0.14,-61%~-54%
697,000721,西安饮食,预亏,2015-04-03,0.022000000000000002,-181.84%~-154.56%
698,002384,东山精密,预增,2015-04-03,0.02,90%~140%
699,002514,宝馨科技,预增,2015-04-03,0.06,100%~150%
700,002522,浙江众成,预降,2015-04-03,0.04,-60%~-30%
701,002051,中工国际,预降,2015-04-03,0.29,-25%~0%
702,000967,盈峰环境,预盈,2015-04-03,0.026000000000000002,0
703,600959,江苏有线,预升,2015-04-03,0.0,0%~10%
704,603315,福鞍股份,预升,2015-04-03,0.126,0%~20%
705,603025,大豪科技,预降,2015-04-03,0.17,-40%~-20%
706,603818,曲美家居,预降,2015-04-03,0.06,-45%~-30%
707,603808,歌力思,预升,2015-04-03,0.2786,-10%~10%
708,603318,派思股份,减亏,2015-04-03,-0.05,0%~20%
709,603567,珍宝岛,预增,2015-04-03,0.03,0
710,603703,盛洋科技,预降,2015-04-03,0.0,-10%~0%
711,300438,鹏辉能源,预升,2015-04-03,0.16,10%~20%
712,300447,全信股份,预升,2015-04-03,0.0,10%~30%
713,300443,金雷风电,预盈,2015-04-03,0.31,0
714,603021,山东华鹏,预升,2015-04-03,0.03,5%~10%
715,603789,星光农机,预升,2015-04-03,0.0,0%~10%
716,603883,老百姓,预升,2015-04-03,0.28,10%~20%
717,300442,普丽盛,预升,2015-04-03,0.134,5%~24%
718,300437,清水源,预升,2015-04-03,0.1769,0%~10%
719,300445,康斯特,预盈,2015-04-03,0.0,0
720,300434,金石东方,预降,2015-04-03,0.18,0
721,300439,美康生物,预升,2015-04-03,0.31,0%~30%
722,300436,广生堂,预盈,2015-04-03,0.36,0
723,300441,鲍斯股份,预升,2015-04-03,0.09,10%~30%
724,300440,运达科技,预盈,2015-04-03,-0.16,0
725,002752,昇兴股份,预增,2015-04-03,0.06,35%~55%
726,300424,航新科技,预盈,2015-04-03,0.1,0
727,300449,汉邦高科,减亏,2015-04-03,-0.22,59%~75%
728,300404,博济医药,预盈,2015-04-03,0.06,0
729,300448,浩云科技,减亏,2015-04-03,-0.24,0%~10%
730,300300,汉鼎宇佑,预升,2015-04-03,0.0954,0%~10%
731,300132,青松股份,预降,2015-04-03,0.09,-75%~-45%
732,300276,三丰智能,预降,2015-04-03,0.06,-45%~-15%
733,300189,神农基因,预亏,2015-04-02,0.0719,0
734,002048,宁波华翔,预降,2015-04-02,0.21,-40%~-10%
735,600967,内蒙一机,预亏,2015-04-02,0.184,0
736,601311,骆驼股份,预降,2015-04-02,0.18,-45%~-30%
737,002514,宝馨科技,预增,2015-04-02,0.06,100%~150%
738,002181,粤传媒,预减,2015-04-02,0.0317,-100%~-50%
739,300098,高新兴,预升,2015-04-02,0.1014,7.19%~33.99%
740,300174,元力股份,预增,2015-04-02,0.017,245%~331%
741,002420,毅昌股份,预盈,2015-04-02,-0.0385,0
742,300108,双龙股份,预增,2015-04-02,0.045,0
743,601028,玉龙股份,预增,2015-04-01,0.08,60%~90%
744,002333,罗普斯金,预亏,2015-04-01,0.03,0
745,000011,深物业A,预减,2015-04-01,0.0465,-98.92
746,002167,东方锆业,预亏,2015-04-01,-0.05,0
747,002170,芭田股份,预减,2015-04-01,0.0723,-80%~-50%
748,000006,深振业A,预增,2015-04-01,0.0228,518.47%~567.29%
749,000852,石化机械,预亏,2015-04-01,0.002,0
750,002008,大族激光,预增,2015-04-01,0.03,120%~150%
751,002321,华英农业,预盈,2015-04-01,-0.124,0
752,300232,洲明科技,预增,2015-04-01,0.05,58.83%~78.68%
753,002092,中泰化学,预亏,2015-04-01,0.069,0
754,002045,国光电器,预降,2015-04-01,0.02,-50%~0%
755,002238,天威视讯,预增,2015-04-01,0.09,100%~130%
756,002610,爱康科技,预升,2015-04-01,0.03,0%~50%
757,002274,华昌化工,预亏,2015-04-01,-0.025,0
758,300342,天银机电,预升,2015-04-01,0.19,25%~35%
759,002323,雅百特,预降,2015-03-31,0.0397,-34.43%~-6.32%
760,002338,奥普光电,预升,2015-03-31,0.11,0%~20%
761,002611,东方精工,预降,2015-03-31,0.04,-70%~-30%
762,002714,牧原股份,减亏,2015-03-31,-0.26,0
763,002005,德豪润达,预亏,2015-03-31,-0.0306,0
764,002254,泰和新材,预减,2015-03-31,0.1,-64.48%~-50.67%
765,002290,中科新材,预升,2015-03-31,0.05,-10%~20%
766,002431,棕榈股份,预亏,2015-03-31,0.004,0
767,002599,盛通股份,预减,2015-03-31,0.02,0
768,002624,完美世界,预亏,2015-03-31,0.02,0
769,002139,拓邦股份,预增,2015-03-31,0.04,40%~60%
770,002289,*ST宇顺,预亏,2015-03-31,-0.026000000000000002,0
771,002416,爱施德,预升,2015-03-31,0.05,0
772,002466,天齐锂业,预盈,2015-03-31,-0.11,0
773,002578,闽发铝业,预降,2015-03-31,0.06,-30%~0%
774,300015,爱尔眼科,预升,2015-03-31,0.15,25%~35%
775,300016,北陆药业,预升,2015-03-31,0.0519,20%~45%
776,002125,湘潭电化,减亏,2015-03-31,-0.11,0
777,002134,*ST普林,预亏,2015-03-31,-0.03,0
778,002451,摩恩电气,预增,2015-03-31,0.02,20%~70%
779,002193,山东如意,预增,2015-03-31,0.0038,525%~570%
780,002373,千方科技,预升,2015-03-31,-0.06,15%~25%
781,002353,杰瑞股份,预减,2015-03-31,0.34,-90%~-70%
782,002408,齐翔腾达,预降,2015-03-31,0.14,-30%~0%
783,002409,雅克科技,预升,2015-03-31,0.1074,-30%~20%
784,002241,歌尔股份,预升,2015-03-31,0.17,0%~20%
785,000156,华数传媒,预增,2015-03-31,0.07400000000000001,40.7%~64.16%
786,002058,威尔泰,预亏,2015-03-31,-0.015,-110%~-80%
787,002302,西部建设,预亏,2015-03-31,-0.26,0
788,002362,汉王科技,预增,2015-03-31,0.01,0
789,002422,科伦药业,预降,2015-03-31,0.47,-10%~0%
790,002356,赫美集团,预增,2015-03-31,0.01,74.79%~133.06%
791,002119,康强电子,预盈,2015-03-31,0.0,0
792,002393,力生制药,预降,2015-03-31,0.36,-50%~0%
793,000045,深纺织A,预盈,2015-03-31,-0.02,127.35%~172.93%
794,000898,鞍钢股份,预减,2015-03-31,0.04,0
795,002105,信隆健康,预降,2015-03-31,0.0047,-50%~-10%
796,002190,成飞集成,预盈,2015-03-31,-0.021,220%~270%
797,002211,宏达新材,预亏,2015-03-31,0.01,0
798,002309,中利集团,减亏,2015-03-31,-0.2,0
799,002369,卓翼科技,预亏,2015-03-31,0.07,0
800,300026,红日药业,预升,2015-03-31,0.22,0%~15%
801,300044,赛为智能,预减,2015-03-31,0.0899,-85%~-55%
802,300080,易成新能,预减,2015-03-31,0.0411,-100%~-75.79%
803,300091,金通灵,预增,2015-03-31,0.01,239.19%~314.56%
804,300400,劲拓股份,预增,2015-03-31,0.05,30%~60%
805,002299,圣农发展,预亏,2015-03-31,-0.127,0
806,002607,亚夏汽车,预亏,2015-03-31,0.08,-180%~-130%
807,002608,江苏国信,预亏,2015-03-31,0.05,0
808,002647,民盛金科,预盈,2015-03-31,-0.03,0
809,002687,乔治白,预降,2015-03-31,0.05,-20%~0%
810,002713,东易日盛,预亏,2015-03-31,-0.41,-40%~-10%
811,002587,奥拓电子,预减,2015-03-31,0.14,0
812,002609,捷顺科技,预盈,2015-03-31,-0.0117,193%~380%
813,000812,陕西金叶,预减,2015-03-31,0.0374,-70%~-50%
814,002072,凯瑞德,预亏,2015-03-31,-0.055,0
815,002149,西部材料,预亏,2015-03-31,-0.02,0
816,002218,拓日新能,预增,2015-03-31,0.0092,33.27%~77.69%
817,002238,天威视讯,预增,2015-03-31,0.09,100%~130%
818,002297,博云新材,预亏,2015-03-31,-0.0152,0
819,002306,*ST云网,预亏,2015-03-31,0.05,0
820,002310,东方园林,预亏,2015-03-31,-0.11,0
821,002444,巨星科技,预降,2015-03-31,0.09,-15%~0%
822,002468,申通快递,预亏,2015-03-31,-0.017,-40%~10%
823,002504,*ST弘高,预盈,2015-03-31,-0.0638,0
824,002506,协鑫集成,预盈,2015-03-31,-0.13,0
825,002524,光正集团,预盈,2015-03-31,-0.03,0
826,002580,圣阳股份,预升,2015-03-31,0.05,10%~40%
827,002715,登云股份,预减,2015-03-31,0.08,-100%~-70%
828,002718,友邦吊顶,预增,2015-03-31,0.1,60%~100%
829,002721,金一文化,预盈,2015-03-31,-0.08,0
830,300042,朗科科技,预降,2015-03-31,0.0641,-65%~-35%
831,300082,奥克股份,预减,2015-03-31,0.07,-100%~-80%
832,300104,乐视网,预升,2015-03-31,0.1073,10%~25%
833,300115,长盈精密,预增,2015-03-31,0.2302,45%~65%
834,300252,金信诺,预增,2015-03-31,0.1074,70%~100%
835,300287,飞利信,预增,2015-03-31,0.06,80%~100%
836,300325,德威新材,预升,2015-03-31,0.06,10%~30%
837,300327,中颖电子,预增,2015-03-31,0.0322,40%~60%
838,300375,鹏翎股份,预升,2015-03-31,0.3482,-5.16%~5%
839,002059,云南旅游,预亏,2015-03-31,0.0123,0
840,002094,青岛金王,预增,2015-03-31,0.017,70%~100%
841,002157,正邦科技,预亏,2015-03-31,-0.16,0
842,002398,建研集团,预升,2015-03-31,0.16,0%~30%
843,300215,电科院,预亏,2015-03-31,0.03,0
844,000665,湖北广电,预增,2015-03-31,0.09,41.67%~66.67%
845,002588,史丹利,预升,2015-03-31,0.47,15%~25%
846,002555,三七互娱,预升,2015-03-31,0.004,0
847,002179,中航光电,预增,2015-03-31,0.1004,50%~100%
848,002459,天业通联,减亏,2015-03-31,-0.1,0
849,002458,益生股份,减亏,2015-03-31,-0.25,0
850,002052,同洲电子,预盈,2015-03-31,-0.06,100%~122.75%
851,002069,獐子岛,预减,2015-03-31,0.04,-140%~-90%
852,002104,恒宝股份,预升,2015-03-31,0.09,20%~40%
853,002024,苏宁云商,减亏,2015-03-31,-0.06,0
854,600267,海正药业,预减,2015-03-31,0.09,-100
855,000838,财信发展,预亏,2015-03-31,0.151,0
856,002141,贤丰控股,预亏,2015-03-31,-0.0147,0
857,002161,远望谷,预盈,2015-03-31,-0.006999999999999999,0
858,002168,深圳惠程,预增,2015-03-31,0.0046,450%~500%
859,002173,创新医疗,预亏,2015-03-31,0.03,0
860,002221,东华能源,预增,2015-03-31,0.0183,50%~100%
861,002248,*ST东数,预亏,2015-03-31,-0.09,0
862,002322,理工环科,预亏,2015-03-31,0.004,0
863,002336,人人乐,预增,2015-03-31,0.0601,46%~129%
864,002390,信邦制药,预增,2015-03-31,0.04,390%~440%
865,002403,爱仕达,预增,2015-03-31,0.07,50%~100%
866,002477,雏鹰农牧,预亏,2015-03-31,-0.09,0
867,002522,浙江众成,预降,2015-03-31,0.04,-60%~-30%
868,002417,三元达,预亏,2015-03-31,-0.13,0
869,002110,三钢闽光,预亏,2015-03-31,-0.087,-311.51%~-261.47%
870,002133,广宇集团,预减,2015-03-31,0.03,-130%~-82%
871,002163,中航三鑫,预亏,2015-03-31,-0.03,0
872,002169,智光电气,预升,2015-03-31,0.0043,0%~30%
873,002178,延华智能,预升,2015-03-31,0.04,0%~30%
874,002208,合肥城建,预降,2015-03-31,0.04,-70%~-20%
875,002200,云投生态,预升,2015-03-31,0.016,-40%~10%
876,002554,惠博普,预增,2015-03-31,0.03,120%~150%
877,002020,京新药业,预增,2015-03-31,0.0977,60%~80%
878,002120,韵达股份,预升,2015-03-31,0.04,0%~30%
