,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
1656,002118,紫鑫药业,0.03,200.0,,0.81,,2053.65,599.54,10转10,08-25
1657,600741,华域汽车,0.97,-2.8,,9.11,,306367.3,18.6,,08-25
1658,300306,远方光电,0.16,33.33,4.56,3.53,0.16,3869.59,39.72,,08-24
1659,600120,浙江东方,0.77,30.51,,7.48,,39149.1,31.64,,08-24
1660,002637,赞宇科技,0.12,50.0,,3.2,,3784.43,212.68,,08-24
1661,600249,两面针,-0.14,-15.43,,-3.78,,-7811.87,-12.77,,08-24
1662,002719,麦趣尔,0.2,-7.02,,1.91,,2151.79,-7.97,,08-24
1663,300518,盛讯达,0.71,20.34,10.66,9.67,0.33,4936.09,19.98,,08-24
1664,002771,真视通,0.4,-21.57,,5.8,,3221.18,5.21,,08-24
1665,600730,中国高科,-0.04,-119.58,,-1.56,,-2176.59,-139.25,,08-24
1666,002192,融捷股份,0.0,-103.08,,0.15,,112.07,-105.96,,08-24
1667,600074,保千里,0.15,150.0,,20.75,,33624.47,226.98,,08-24
1668,600461,洪城水业,0.34,6.25,,5.31,,13645.31,30.91,10派1.3转8,08-24
1669,300359,全通教育,0.06,-62.5,3.07,1.85,-0.28,3590.88,6.73,,08-24
1670,002642,荣之联,0.04,-71.9,,0.75,,2690.0,-55.34,,08-24
1671,002064,华峰氨纶,-0.25,-213.64,,-13.13,,-41320.53,-320.91,,08-24
1672,000821,京山轻机,0.06,-25.0,,1.67,,2783.4,-2.04,,08-24
1673,002567,唐人神,0.14,150.19,,2.83,,6664.55,194.84,,08-24
1674,300107,建新股份,0.02,17.5,1.65,1.42,0.1,1276.84,17.94,,08-24
1675,300429,强力新材,0.7,19.76,8.02,8.89,0.51,5600.96,37.27,10转21,08-24
1676,002695,煌上煌,0.38,26.67,,3.1,,4764.35,27.97,10派1.25送5,08-24
1677,002730,电光科技,0.06,-76.92,,2.39,,1985.85,-47.45,,08-24
1678,002747,埃斯顿,0.09,-43.75,,4.44,,2234.21,29.29,,08-24
1679,300236,上海新阳,0.15,-27.43,6.25,2.72,0.25,2885.76,20.95,,08-24
1680,600203,福日电子,0.09,43.64,,1.98,,3617.17,53.11,,08-24
1681,600228,*ST昌九,-0.07,250.0,,-31.01,,-1571.8,172.09,,08-24
1682,002698,博实股份,0.05,-83.33,,1.76,,3086.2,-73.95,,08-24
1683,300497,富祥股份,1.2,60.0,9.05,13.48,1.28,8641.85,112.0,10转5,08-24
1684,002088,鲁阳节能,0.11,83.33,,1.59,,2573.23,93.9,,08-24
1685,601966,玲珑轮胎,0.56,1300.0,,11.95,,55673.7,1379.04,,08-24
1686,002232,启明信息,0.0,-28.57,,0.12,,121.09,-29.3,,08-24
1687,002297,博云新材,-0.05,-26.89,,-1.91,,-2255.2,-22.44,,08-24
1688,002634,棒杰股份,0.05,-61.54,,3.26,,2143.75,27.56,,08-24
1689,600644,乐山电力,0.31,345.43,,15.12,,16521.38,345.46,,08-24
1690,002109,兴化股份,-0.13,-18.63,,-4.66,,-4666.82,-18.47,,08-24
1691,002221,东华能源,0.12,0.08,,5.01,,16639.33,108.78,,08-24
1692,000100,TCL集团,0.05,-65.46,1.97,2.43,0.16,60570.58,-62.64,,08-24
1693,002559,亚威股份,0.12,-20.0,,3.16,,4568.09,-14.38,,08-24
1694,603318,派思股份,0.0,-96.67,,0.24,,107.74,-87.57,,08-24
1695,002743,富煌钢构,0.22,57.14,,4.01,,3070.84,92.42,,08-24
1696,300217,东方电热,0.02,-81.54,1.4,1.36,0.1,2464.69,-40.73,,08-24
1697,600353,旭光股份,0.04,-44.8,,1.96,,2050.1,10.44,,08-24
1698,600824,益民集团,0.09,-23.28,,4.7,,9403.3,-23.33,,08-24
1699,300055,万邦达,0.18,-20.86,6.2,3.77,-0.2,14122.22,-16.2,,08-24
1700,002596,海南瑞泽,-0.02,-71.43,,-0.36,,-735.72,-61.23,,08-24
1701,600505,西昌电力,0.01,1033.33,,0.25,,247.07,978.46,,08-24
1702,601000,唐山港,0.16,-42.86,,5.95,,63429.15,10.89,,08-24
1703,603609,禾丰牧业,0.22,4.76,,6.75,,18508.4,55.99,,08-24
1704,300513,恒泰实达,0.15,-4.85,6.73,2.92,-0.96,910.31,0.44,,08-24
1705,600676,交运股份,0.18,-11.3,,4.0,,15096.42,-11.31,,08-24
1706,002151,北斗星通,0.03,-125.0,,0.49,,1303.05,-147.15,,08-24
1707,000010,美丽生态,0.03,1046.43,,1.2,,2632.24,1519.15,,08-24
1708,600419,天润乳业,0.49,113.04,,7.45,,5105.35,157.48,,08-24
1709,000301,东方市场,0.07,-0.27,,2.74,,8970.53,-0.21,,08-24
1710,002585,双星新材,0.11,22.22,,1.53,,8073.01,21.05,,08-24
1711,000503,海虹控股,-0.06,26.07,,-4.13,,-5567.81,26.1,,08-24
1712,300061,康耐特,0.11,33.01,1.87,5.99,0.11,2698.73,31.25,,08-24
1713,600155,宝硕股份,-0.08,-27.27,,-11.13,,-3730.74,-30.44,,08-24
1714,300178,腾邦国际,0.14,16.67,2.6,5.47,-0.34,7797.76,18.76,,08-24
1715,600270,外运发展,0.54,1.3,,6.73,,48805.58,1.3,,08-24
1716,000739,普洛药业,0.1,-13.99,,4.64,,11420.91,-14.03,,08-24
1717,000058,深赛格,0.03,-23.15,,1.82,,2685.63,-23.06,,08-24
1718,600196,复星医药,0.65,16.07,,8.09,,150026.64,15.1,,08-24
1719,002044,美年健康,-0.01,-133.33,1.25,-0.74,,-2245.21,-343.17,,08-24
1720,002402,和而泰,0.18,80.0,,5.92,,5987.39,74.64,10派0.5送2转13,08-24
1721,002450,康得新,0.28,-39.33,,9.33,,89809.73,36.26,,08-24
1722,002777,久远银海,0.34,-17.07,,6.32,,2740.91,12.12,,08-24
1723,600703,三安光电,0.38,0.0,,5.89,,96631.71,6.89,,08-24
1724,600823,世茂股份,0.52,-1.89,,6.9,,139114.78,49.7,,08-24
1725,000965,天保基建,0.11,57.14,,2.5,,11157.31,57.59,,08-24
1726,300425,环能科技,0.19,-64.74,6.17,3.09,-0.03,3362.64,-4.81,,08-24
1727,300441,鲍斯股份,0.08,-72.41,2.77,4.71,0.15,2565.63,24.58,,08-24
1728,002338,奥普光电,0.22,-15.38,,3.55,,2608.93,-17.42,,08-24
1729,002375,亚厦股份,0.12,-66.67,,2.27,,15923.48,-67.06,,08-24
1730,002391,长青股份,0.3,-23.63,,3.67,,10748.92,-18.26,,08-24
1731,603686,龙马环卫,0.38,-39.68,,9.24,,10169.62,26.11,,08-24
1732,002086,东方海洋,0.15,-7.25,,1.85,,5232.45,30.78,,08-24
1733,002731,萃华珠宝,0.07,-72.0,,0.98,,1067.35,-71.47,,08-24
1734,300108,双龙股份,0.14,-26.39,2.6,3.73,-0.13,6102.87,-26.36,,08-24
1735,600249,两面针,-0.14,-15.43,,-3.78,,-7811.87,-12.77,,08-24
1736,002719,麦趣尔,0.2,-7.02,,1.91,,2151.79,-7.97,,08-24
1737,300518,盛讯达,0.71,20.34,10.66,9.67,0.33,4936.09,19.98,,08-24
1738,002771,真视通,0.4,-21.57,,5.8,,3221.18,5.21,,08-24
1739,600730,中国高科,-0.04,-119.58,,-1.56,,-2176.59,-139.25,,08-24
1740,601966,玲珑轮胎,0.56,1300.0,,11.95,,55673.7,1379.04,,08-24
1741,002232,启明信息,0.0,-28.57,,0.12,,121.09,-29.3,,08-24
1742,603318,派思股份,0.0,-96.67,,0.24,,107.74,-87.57,,08-24
1743,600644,乐山电力,0.31,345.43,,15.12,,16521.38,345.46,,08-24
1744,002109,兴化股份,-0.13,-18.63,,-4.66,,-4666.82,-18.47,,08-24
1745,002221,东华能源,0.12,0.08,,5.01,,16639.33,108.78,,08-24
1746,000100,TCL集团,0.05,-65.46,1.97,2.43,0.16,60570.58,-62.64,,08-24
1747,002559,亚威股份,0.12,-20.0,,3.16,,4568.09,-14.38,,08-24
1748,600824,益民集团,0.09,-23.28,,4.7,,9403.3,-23.33,,08-24
1749,300055,万邦达,0.18,-20.86,6.2,3.77,-0.2,14122.22,-16.2,,08-24
1750,002596,海南瑞泽,-0.02,-71.43,,-0.36,,-735.72,-61.23,,08-24
1751,600505,西昌电力,0.01,1033.33,,0.25,,247.07,978.46,,08-24
1752,601000,唐山港,0.16,-42.86,,5.95,,63429.15,10.89,,08-24
1753,603609,禾丰牧业,0.22,4.76,,6.75,,18508.4,55.99,,08-24
1754,002743,富煌钢构,0.22,57.14,,4.01,,3070.84,92.42,,08-24
1755,300217,东方电热,0.02,-81.54,1.4,1.36,0.1,2464.69,-40.73,,08-24
1756,600353,旭光股份,0.04,-44.8,,1.96,,2050.1,10.44,,08-24
1757,002585,双星新材,0.11,22.22,,1.53,,8073.01,21.05,,08-24
1758,000503,海虹控股,-0.06,26.07,,-4.13,,-5567.81,26.1,,08-24
1759,300061,康耐特,0.11,33.01,1.87,5.99,0.11,2698.73,31.25,,08-24
1760,600155,宝硕股份,-0.08,-27.27,,-11.13,,-3730.74,-30.44,,08-24
1761,300513,恒泰实达,0.15,-4.85,6.73,2.92,-0.96,910.31,0.44,,08-24
1762,600676,交运股份,0.18,-11.3,,4.0,,15096.42,-11.31,,08-24
1763,002151,北斗星通,0.03,-125.0,,0.49,,1303.05,-147.15,,08-24
1764,000010,美丽生态,0.03,1046.43,,1.2,,2632.24,1519.15,,08-24
1765,600419,天润乳业,0.49,113.04,,7.45,,5105.35,157.48,,08-24
1766,000301,东方市场,0.07,-0.27,,2.74,,8970.53,-0.21,,08-24
1767,600196,复星医药,0.65,16.07,,8.09,,150026.64,15.1,,08-24
1768,002044,美年健康,-0.01,-133.33,1.25,-0.74,,-2245.21,-343.17,,08-24
1769,300178,腾邦国际,0.14,16.67,2.6,5.47,-0.34,7797.76,18.76,,08-24
1770,600270,外运发展,0.54,1.3,,6.73,,48805.58,1.3,,08-24
1771,000739,普洛药业,0.1,-13.99,,4.64,,11420.91,-14.03,,08-24
1772,000058,深赛格,0.03,-23.15,,1.82,,2685.63,-23.06,,08-24
1773,600823,世茂股份,0.52,-1.89,,6.9,,139114.78,49.7,,08-24
1774,000965,天保基建,0.11,57.14,,2.5,,11157.31,57.59,,08-24
1775,300425,环能科技,0.19,-64.74,6.17,3.09,-0.03,3362.64,-4.81,,08-24
1776,300441,鲍斯股份,0.08,-72.41,2.77,4.71,0.15,2565.63,24.58,,08-24
1777,002338,奥普光电,0.22,-15.38,,3.55,,2608.93,-17.42,,08-24
1778,002402,和而泰,0.18,80.0,,5.92,,5987.39,74.64,10派0.5送2转13,08-24
1779,002450,康得新,0.28,-39.33,,9.33,,89809.73,36.26,,08-24
1780,002777,久远银海,0.34,-17.07,,6.32,,2740.91,12.12,,08-24
1781,600703,三安光电,0.38,0.0,,5.89,,96631.71,6.89,,08-24
1782,300108,双龙股份,0.14,-26.39,2.6,3.73,-0.13,6102.87,-26.36,,08-24
1783,002375,亚厦股份,0.12,-66.67,,2.27,,15923.48,-67.06,,08-24
1784,002391,长青股份,0.3,-23.63,,3.67,,10748.92,-18.26,,08-24
1785,603686,龙马环卫,0.38,-39.68,,9.24,,10169.62,26.11,,08-24
1786,002086,东方海洋,0.15,-7.25,,1.85,,5232.45,30.78,,08-24
1787,002731,萃华珠宝,0.07,-72.0,,0.98,,1067.35,-71.47,,08-24
1788,600120,浙江东方,0.77,30.51,,7.48,,39149.1,31.64,,08-24
1789,002637,赞宇科技,0.12,50.0,,3.2,,3784.43,212.68,,08-24
1790,600249,两面针,-0.14,-15.43,,-3.78,,-7811.87,-12.77,,08-24
1791,002719,麦趣尔,0.2,-7.02,,1.91,,2151.79,-7.97,,08-24
1792,300518,盛讯达,0.71,20.34,10.66,9.67,0.33,4936.09,19.98,,08-24
1793,002771,真视通,0.4,-21.57,,5.8,,3221.18,5.21,,08-24
1794,600730,中国高科,-0.04,-119.58,,-1.56,,-2176.59,-139.25,,08-24
1795,300306,远方光电,0.16,33.33,4.56,3.53,0.16,3869.59,39.72,,08-24
1796,000919,金陵药业,0.22,-5.3,,4.39,,10975.47,-5.32,,08-23
1797,603088,宁波精达,0.15,-21.05,,2.54,,1173.63,-21.66,,08-23
1798,002578,闽发铝业,0.02,-50.0,,0.7,,685.75,-54.68,,08-23
1799,300086,康芝药业,0.05,-14.56,3.97,1.36,0.06,2404.32,28.24,,08-23
1800,600261,阳光照明,0.15,25.0,,7.27,,21772.19,22.01,,08-23
1801,300204,舒泰神,0.25,-24.24,3.62,6.95,0.2,11835.97,8.3,,08-23
1802,000712,锦龙股份,0.18,-72.31,,4.75,,16452.55,-71.88,,08-23
1803,000731,四川美丰,-0.08,-198.58,,-1.67,,-4501.76,-198.53,,08-23
1804,600317,营口港,0.03,-31.53,,2.19,,22081.21,-31.44,,08-23
1805,600724,宁波富达,0.26,719.68,,14.11,,37316.04,719.28,,08-23
1806,601766,中国中车,0.18,5.88,,4.83,,479477.3,2.04,,08-23
1807,600398,海澜之家,0.39,5.41,,19.86,,177283.88,6.42,,08-23
1808,000868,安凯客车,0.03,-25.0,,1.5,,1920.32,-36.6,,08-23
1809,000090,天健集团,0.15,-62.93,5.0,2.92,,17744.79,-19.62,,08-23
1810,300031,宝通科技,0.23,73.49,6.27,5.16,0.28,7688.42,95.74,,08-23
1811,600119,长江投资,0.24,200.0,,8.39,,7259.58,200.6,,08-23
1812,000564,供销大集,0.04,-42.71,,1.43,,3342.95,-8.85,,08-23
1813,300112,万讯自控,0.04,0.0,2.66,1.36,0.06,956.0,-13.41,,08-23
1814,002026,山东威达,0.12,9.09,,2.47,,4425.47,18.51,,08-23
1815,002074,国轩高科,0.61,64.86,,16.45,,53357.51,141.32,,08-23
1816,601100,恒立液压,0.05,-16.67,,0.81,,2831.05,-29.61,,08-23
1817,603696,安记食品,0.16,-40.74,,2.85,,1916.61,-21.22,,08-23
1818,002735,王子新材,0.15,7.14,,2.63,,1217.08,8.29,,08-23
1819,002752,昇兴股份,0.14,27.27,,6.2,,8946.73,109.24,,08-23
1820,603887,城地股份,0.54,45.95,5.32,10.75,0.05,3990.44,48.29,,08-23
1821,600305,恒顺醋业,0.13,-79.01,,5.03,,7598.8,-58.03,,08-23
1822,601567,三星医疗,0.17,-5.56,,5.53,,20377.87,4.37,,08-23
1823,000037,深南电A,-0.09,-47.06,,-9.29,,-5645.47,-44.95,,08-23
1824,600768,宁波富邦,-0.09,-34.78,,-30.22,,-1209.6,-34.24,,08-23
1825,600460,士兰微,0.02,-60.0,,1.02,,2455.85,-61.88,,08-23
1826,300036,超图软件,0.03,42.11,3.33,1.54,-0.27,1068.09,180.33,,08-23
1827,000936,华西股份,0.07,-20.45,,2.15,,5954.44,-9.74,,08-23
1828,002593,日上集团,0.07,-36.36,,1.32,,2322.89,-1.9,,08-23
1829,300085,银之杰,0.02,12.63,1.32,1.69,-0.19,1526.29,46.93,,08-23
1830,600537,亿晶光电,0.24,300.0,,9.61,,27826.01,736.42,,08-23
1831,002641,永高股份,0.14,0.0,,5.04,,12212.54,2.07,,08-23
1832,600558,大西洋,0.03,-58.97,,1.55,,2866.05,-7.86,,08-23
1833,002031,巨轮智能,0.01,-90.62,,0.66,,1986.09,-71.74,,08-23
1834,600610,中毅达,-0.01,-230.0,,-1.3,,-1518.17,-351.75,,08-23
1835,002416,爱施德,0.09,15.0,,2.02,,9116.15,13.36,,08-23
1836,601377,兴业证券,0.17,-70.64,,3.92,,111163.12,-62.42,,08-23
1837,002792,通宇通讯,0.52,-35.0,,8.2,,11714.36,-19.01,,08-23
1838,300009,安科生物,0.16,-0.93,2.32,6.92,0.15,8511.13,39.14,,08-23
1839,600792,云煤能源,-0.04,-78.95,,-0.03,,-3431.44,-81.71,,08-23
1840,603019,中科曙光,0.1,-16.67,,4.5,,6155.45,70.77,,08-23
1841,600151,航天机电,0.08,-650.71,,2.32,,9637.22,-634.39,,08-23
1842,600545,新疆城建,-0.12,4888.0,,-4.11,,-8425.46,4872.63,,08-23
1843,600896,览海投资,-0.98,-644.44,,-34.87,,-71454.65,-775.18,,08-23
1844,600187,国中水务,0.01,65.48,,0.79,,2026.09,66.45,,08-23
1845,300138,晨光生物,0.2,-13.54,5.64,3.53,1.04,5102.89,25.3,,08-23
1846,002036,联创电子,0.12,-72.31,,4.77,,6924.28,-37.31,,08-23
1847,600598,北大荒,0.33,-2.63,,9.85,,59247.41,-2.48,,08-23
1848,000670,盈方微,0.03,-180.17,,3.69,,2309.86,-180.14,,08-23
1849,300235,方直科技,0.03,-56.14,2.13,1.45,-0.06,486.45,-54.73,,08-23
1850,002148,北纬通信,0.09,-550.0,,2.2,,2259.19,-894.43,,08-23
1851,002522,浙江众成,0.06,100.0,,3.51,,4865.74,107.71,,08-23
1852,002217,合力泰,0.22,139.76,,5.49,,31134.61,215.4,,08-23
1853,300014,亿纬锂能,0.21,35.57,4.14,5.1,-0.17,8896.61,44.21,,08-23
1854,300336,新文化,0.22,8.05,4.96,4.34,0.02,11617.47,5.8,,08-23
1855,002555,三七互娱,0.23,-6.8,,12.84,,48599.98,124.72,,08-23
1856,600851,海欣股份,0.1,22.78,,2.67,,12033.58,22.72,,08-23
1857,300385,雪浪环境,0.27,7.26,6.0,4.6,-0.91,3279.62,7.25,,08-23
1858,002282,博深工具,0.04,-20.0,,1.63,,1280.51,-18.81,,08-23
1859,600118,中国卫星,0.14,0.0,,3.48,,16229.51,-3.22,,08-23
1860,002189,利达光电,0.03,0.0,,1.01,,530.56,0.02,,08-23
1861,002543,万和电气,0.52,14.65,,7.85,,23030.86,14.65,10派5,08-23
1862,600458,时代新材,0.23,-25.81,,3.81,,18209.41,-11.74,,08-23
1863,600480,凌云股份,0.33,13.79,,4.44,,15017.95,43.57,,08-23
1864,002591,恒大高新,-0.0,-106.63,,-0.15,,-106.56,-106.59,,08-23
1865,002607,亚夏汽车,0.08,1042.86,,2.82,,3277.88,1163.93,,08-23
1866,002318,久立特材,0.07,-68.18,,2.51,,6262.39,-15.02,,08-23
1867,002029,七匹狼,0.14,-6.67,,2.08,,10522.54,-5.63,,08-23
1868,600976,健民集团,0.27,-12.9,,4.26,,4198.67,-11.37,,08-23
1869,002709,天赐材料,0.6,151.04,,14.93,,19260.48,556.78,,08-23
1870,600704,物产中大,0.21,-39.43,,4.04,,73046.14,108.93,,08-23
1871,600737,中粮糖业,0.05,-497.41,,1.53,,9459.33,-497.59,,08-23
1872,600389,江山股份,0.01,-82.99,,0.32,,419.38,-74.45,,08-23
1873,002226,江南化工,0.05,-16.38,,1.42,,4198.02,-17.03,,08-23
1874,300023,宝德股份,0.11,90.0,3.22,3.6,-4.48,3605.06,406.77,,08-23
1875,000430,张家界,0.11,-27.2,,5.61,,3504.9,-28.32,,08-23
1876,600596,新安股份,-0.03,-48.9,,-0.4,,-1737.33,-48.9,,08-23
1877,600243,青海华鼎,-0.09,14.89,,-2.27,,-4061.65,112.75,,08-23
1878,300206,理邦仪器,0.04,28.67,1.98,1.9,-0.03,2257.35,270.32,,08-23
1879,002119,康强电子,0.09,-142.86,,2.66,,1757.91,-140.98,,08-23
1880,002767,先锋电子,0.13,-41.86,,3.09,,1923.37,-12.77,,08-23
1881,600692,亚通股份,0.03,62.3,,1.84,,1091.16,61.99,,08-23
1882,002135,东南网架,0.04,-20.0,,1.5,,3609.18,-8.53,,08-23
1883,002456,欧菲光,0.36,37.19,,5.89,,36757.38,37.78,,08-23
1884,300254,仟源医药,0.12,-2.62,4.59,2.52,-0.0,2003.24,5.33,,08-23
1885,300318,博晖创新,0.02,-88.88,1.7,0.88,0.01,1225.94,-46.73,,08-23
1886,000078,海王生物,0.1,30.53,,4.57,,10013.52,81.62,,08-23
1887,000952,广济药业,0.23,-356.82,,10.52,,5688.25,-357.54,,08-23
1888,002601,龙蟒佰利,0.1,-58.33,,3.07,,7110.97,52.49,,08-23
1889,600510,黑牡丹,0.17,0.0,,2.63,,17661.11,34.55,,08-23
1890,300077,国民技术,0.08,-27.27,5.12,1.61,-0.16,4546.84,54.55,,08-23
1891,600866,星湖科技,-0.03,-83.14,,-1.75,,-1818.94,-83.15,,08-23
1892,300415,伊之密,0.21,-46.15,3.26,6.49,0.37,5097.58,14.04,,08-23
1893,603339,四方冷链,0.3,-16.67,,6.09,,4983.87,-11.8,,08-23
1894,300447,全信股份,0.3,-37.61,3.66,8.27,-0.26,4810.0,49.73,,08-23
1895,002665,首航节能,0.04,-71.43,,3.13,,8726.61,-8.55,,08-23
1896,600601,方正科技,-0.04,-3546.15,,-2.73,,-9836.13,-3595.45,,08-23
1897,600232,金鹰股份,0.02,-24.14,,0.68,,794.64,-24.63,,08-23
1898,600623,华谊集团,0.1,-197.09,,1.29,,20590.11,-325.2,,08-23
1899,002108,沧州明珠,0.42,180.0,,13.49,,25676.23,185.4,,08-23
1900,603838,四通股份,0.11,-52.17,,4.82,,2997.87,25.27,,08-23
1901,601368,绿城水务,0.15,-37.72,,4.24,,11119.64,-22.15,,08-23
1902,002509,天广中茂,0.1,-33.33,,3.75,,15629.17,135.1,,08-23
1903,000099,中信海直,0.07,-49.6,,1.49,,4170.52,-49.58,,08-23
1904,300033,同花顺,0.68,61.9,3.89,17.25,0.39,36394.36,62.15,,08-23
1905,300082,奥克股份,0.05,229.86,3.88,1.22,0.04,3198.51,228.56,,08-23
1906,300098,高新兴,0.12,-12.11,3.31,3.77,-0.12,13210.87,220.56,,08-23
1907,002012,凯恩股份,-0.01,-125.0,,-0.25,,-293.06,-116.44,,08-23
1908,600589,广东榕泰,0.07,102.86,,2.01,,4997.09,140.58,,08-23
1909,000636,风华高科,0.09,80.0,,1.69,,8071.72,92.47,,08-23
1910,002418,康盛股份,0.1,100.0,,5.75,,11366.84,590.02,,08-23
1911,002466,天齐锂业,0.76,378.98,,21.52,,74679.99,1722.5,,08-23
1912,601700,风范股份,0.1,0.0,,3.89,,11196.78,0.12,,08-23
1913,002812,创新股份,0.75,19.05,7.32,10.21,-0.09,7548.58,20.11,,08-23
1914,002193,山东如意,0.08,14.29,,1.94,,1338.15,13.19,,08-23
1915,000429,粤高速A,0.29,61.11,,8.39,,50589.91,118.2,,08-23
1916,600148,长春一东,0.02,-70.75,,0.63,,227.74,-70.56,,08-23
1917,603393,新天然气,0.66,,5.35,12.49,0.56,7978.12,,,08-23
1918,300474,景嘉微,0.46,12.2,6.31,8.67,0.06,5358.32,29.48,,08-23
1919,603608,天创时尚,0.22,-18.52,,6.62,,5733.18,1.6,,08-23
1920,000777,中核科技,0.08,-13.6,,2.62,,3022.53,-13.54,,08-23
1921,300260,新莱应材,0.04,-35.09,6.49,0.37,0.3,242.1,-55.76,,08-23
1922,600346,恒力股份,0.19,-144.19,,11.26,,46555.29,-471.7,,08-23
1923,002189,利达光电,0.03,0.0,,1.01,,530.56,0.02,,08-23
1924,600389,江山股份,0.01,-82.99,,0.32,,419.38,-74.45,,08-23
1925,002226,江南化工,0.05,-16.38,,1.42,,4198.02,-17.03,,08-23
1926,300023,宝德股份,0.11,90.0,3.22,3.6,-4.48,3605.06,406.77,,08-23
1927,000430,张家界,0.11,-27.2,,5.61,,3504.9,-28.32,,08-23
1928,600596,新安股份,-0.03,-48.9,,-0.4,,-1737.33,-48.9,,08-23
1929,002709,天赐材料,0.6,151.04,,14.93,,19260.48,556.78,,08-23
1930,600704,物产中大,0.21,-39.43,,4.04,,73046.14,108.93,,08-23
1931,600737,中粮糖业,0.05,-497.41,,1.53,,9459.33,-497.59,,08-23
1932,300318,博晖创新,0.02,-88.88,1.7,0.88,0.01,1225.94,-46.73,,08-23
1933,000078,海王生物,0.1,30.53,,4.57,,10013.52,81.62,,08-23
1934,000952,广济药业,0.23,-356.82,,10.52,,5688.25,-357.54,,08-23
1935,002601,龙蟒佰利,0.1,-58.33,,3.07,,7110.97,52.49,,08-23
1936,600510,黑牡丹,0.17,0.0,,2.63,,17661.11,34.55,,08-23
1937,300077,国民技术,0.08,-27.27,5.12,1.61,-0.16,4546.84,54.55,,08-23
1938,600866,星湖科技,-0.03,-83.14,,-1.75,,-1818.94,-83.15,,08-23
1939,300415,伊之密,0.21,-46.15,3.26,6.49,0.37,5097.58,14.04,,08-23
1940,603339,四方冷链,0.3,-16.67,,6.09,,4983.87,-11.8,,08-23
1941,300447,全信股份,0.3,-37.61,3.66,8.27,-0.26,4810.0,49.73,,08-23
1942,002665,首航节能,0.04,-71.43,,3.13,,8726.61,-8.55,,08-23
1943,600601,方正科技,-0.04,-3546.15,,-2.73,,-9836.13,-3595.45,,08-23
1944,600243,青海华鼎,-0.09,14.89,,-2.27,,-4061.65,112.75,,08-23
1945,300206,理邦仪器,0.04,28.67,1.98,1.9,-0.03,2257.35,270.32,,08-23
1946,002119,康强电子,0.09,-142.86,,2.66,,1757.91,-140.98,,08-23
1947,002767,先锋电子,0.13,-41.86,,3.09,,1923.37,-12.77,,08-23
1948,600692,亚通股份,0.03,62.3,,1.84,,1091.16,61.99,,08-23
1949,002135,东南网架,0.04,-20.0,,1.5,,3609.18,-8.53,,08-23
1950,002456,欧菲光,0.36,37.19,,5.89,,36757.38,37.78,,08-23
1951,300254,仟源医药,0.12,-2.62,4.59,2.52,-0.0,2003.24,5.33,,08-23
1952,002509,天广中茂,0.1,-33.33,,3.75,,15629.17,135.1,,08-23
1953,000099,中信海直,0.07,-49.6,,1.49,,4170.52,-49.58,,08-23
1954,300033,同花顺,0.68,61.9,3.89,17.25,0.39,36394.36,62.15,,08-23
1955,300082,奥克股份,0.05,229.86,3.88,1.22,0.04,3198.51,228.56,,08-23
1956,300098,高新兴,0.12,-12.11,3.31,3.77,-0.12,13210.87,220.56,,08-23
1957,002012,凯恩股份,-0.01,-125.0,,-0.25,,-293.06,-116.44,,08-23
1958,600589,广东榕泰,0.07,102.86,,2.01,,4997.09,140.58,,08-23
1959,600232,金鹰股份,0.02,-24.14,,0.68,,794.64,-24.63,,08-23
1960,600623,华谊集团,0.1,-197.09,,1.29,,20590.11,-325.2,,08-23
1961,002108,沧州明珠,0.42,180.0,,13.49,,25676.23,185.4,,08-23
1962,603838,四通股份,0.11,-52.17,,4.82,,2997.87,25.27,,08-23
1963,601368,绿城水务,0.15,-37.72,,4.24,,11119.64,-22.15,,08-23
1964,002193,山东如意,0.08,14.29,,1.94,,1338.15,13.19,,08-23
1965,000429,粤高速A,0.29,61.11,,8.39,,50589.91,118.2,,08-23
1966,600148,长春一东,0.02,-70.75,,0.63,,227.74,-70.56,,08-23
1967,603393,新天然气,0.66,,5.35,12.49,0.56,7978.12,,,08-23
1968,300474,景嘉微,0.46,12.2,6.31,8.67,0.06,5358.32,29.48,10派1.8,08-23
1969,603608,天创时尚,0.22,-18.52,,6.62,,5733.18,1.6,,08-23
1970,000636,风华高科,0.09,80.0,,1.69,,8071.72,92.47,,08-23
1971,002418,康盛股份,0.1,100.0,,5.75,,11366.84,590.02,,08-23
1972,002466,天齐锂业,0.76,378.98,,21.52,,74679.99,1722.5,,08-23
1973,601700,风范股份,0.1,0.0,,3.89,,11196.78,0.12,,08-23
1974,002812,创新股份,0.75,19.05,7.32,10.21,-0.09,7548.58,20.11,,08-23
1975,300301,长方集团,0.05,-10.27,2.81,2.42,-0.11,3756.56,6.19,,08-23
1976,000070,特发信息,0.25,78.28,,4.93,,7846.88,106.18,,08-23
1977,600794,保税科技,0.02,-62.9,,1.43,,2697.48,-63.27,,08-23
1978,002295,精艺股份,0.02,53.91,,0.42,,445.21,55.96,,08-23
1979,600882,广泽股份,-0.09,125.0,,-3.46,,-3657.64,106.87,,08-23
1980,002717,岭南园林,0.28,27.27,,6.08,,10323.94,47.29,,08-23
1981,600694,大商股份,1.74,-16.75,,7.76,,51239.15,-16.69,,08-23
1982,002137,麦达数字,0.23,5971.05,2.76,9.12,,13037.66,7311.04,,08-23
