,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
1678,603585,苏利股份,0.47,-12.96,,3.34,,4655.97,14.61,,04-27
1679,300458,全志科技,-0.04,-116.67,,-0.36,,-739.65,-118.97,,04-27
1680,300312,邦讯技术,-0.04,-76.16,,-1.69,,-1353.48,-49.61,,04-27
1681,002541,鸿路钢构,0.14,9.14,,1.24,,4794.1,42.23,,04-27
1682,300328,宜安科技,0.03,31.63,,1.44,,1057.49,140.66,,04-27
1683,002557,洽洽食品,0.15,-16.67,,2.58,,7706.5,-17.35,,04-27
1684,603138,海量数据,0.09,8.24,,2.8,,631.52,21.38,,04-27
1685,002573,清新环境,0.09,12.5,,2.59,,9512.91,11.6,,04-27
1686,000420,吉林化纤,0.02,377.78,,1.24,,3381.31,1219.6,,04-27
1687,300360,炬华科技,0.13,-40.91,,3.52,,4675.93,-9.14,,04-27
1688,002268,卫士通,-0.24,137.6,,-7.09,,-10195.27,137.71,,04-27
1689,600528,中铁工业,0.15,248.84,,3.5,,27868.73,344.19,,04-27
1690,603268,松发股份,0.08,-20.0,,1.2,,684.0,-23.55,,04-27
1691,600548,深高速,0.16,39.13,,2.71,,34859.47,38.51,,04-27
1692,300071,华谊嘉信,0.03,0.0,,1.82,,2200.54,5.73,,04-27
1693,300393,中来股份,0.41,36.67,,7.27,,7291.31,100.34,,04-27
1694,300409,道氏技术,0.08,-11.11,,1.43,,1691.34,80.18,,04-27
1695,300108,双龙股份,0.05,-28.4,,1.82,,3319.94,7.46,,04-27
1696,002337,赛象科技,-0.01,-0.0,,-0.39,,-468.1,-47.45,,04-27
1697,002658,雪迪龙,0.02,0.0,,0.72,,1246.92,9.48,,04-27
1698,002674,兴业科技,0.04,1068.75,,0.48,,1129.2,1362.18,,04-27
1699,300156,神雾环保,0.1,-58.33,,3.95,,10157.08,3.33,,04-27
1700,300512,中亚股份,0.14,-56.16,,2.71,,3670.25,15.8,,04-27
1701,002417,三元达,0.02,-118.18,,1.21,,415.06,-114.49,,04-27
1702,601588,北辰实业,0.09,80.0,,2.53,,29830.94,62.2,,04-27
1703,300529,健帆生物,0.14,7.69,,4.91,,5963.11,27.16,,04-27
1704,002759,天际股份,0.18,-0.28,,2.4,,8116.89,377.11,,04-27
1705,002128,露天煤业,0.43,186.67,,7.09,,70291.09,181.94,,04-27
1706,002160,常铝股份,0.03,277.5,,0.69,,2213.12,310.91,,04-27
1707,002481,双塔食品,0.02,-50.62,,1.11,,2914.31,-43.09,,04-27
1708,002176,江特电机,0.03,7.14,,1.21,,4535.77,23.52,,04-27
1709,600801,华新水泥,0.06,-166.67,,0.95,,9492.26,-169.59,,04-27
1710,603028,赛福天,0.04,-20.0,,1.3,,883.24,-10.79,,04-27
1711,002863,今飞凯达,0.09,12.5,,2.39,,1426.22,3.57,,04-27
1712,002224,三力士,0.05,25.0,,1.97,,3176.18,32.31,,04-27
1713,002546,新联电子,0.02,-42.86,,0.67,,1917.8,-21.84,,04-27
1714,000151,中成股份,0.07,-8.21,,2.19,,2215.68,-8.23,,04-27
1715,300011,鼎汉技术,0.01,-197.44,,0.19,,404.08,-198.85,,04-27
1716,603108,润达医疗,0.1,-41.18,,1.56,,3319.53,110.25,,04-27
1717,300349,金卡智能,0.19,53.99,,1.61,,4395.79,101.0,,04-27
1718,300059,东方财富,0.02,-33.05,,0.78,,10052.43,-14.12,,04-27
1719,600888,新疆众和,0.05,248.68,,1.04,,3399.61,248.27,,04-27
1720,002289,*ST宇顺,-0.12,-48.68,,-3.89,,-2282.43,-48.69,,04-27
1721,300076,GQY视讯,-0.04,,,-1.82,,-1880.27,3773.61,,04-27
1722,300398,飞凯材料,0.04,-76.47,,1.87,,1473.48,-14.19,,04-27
1723,002305,南国置业,0.0,11.54,,0.11,,507.78,34.82,,04-27
1724,600572,康恩贝,0.08,-11.11,,4.3,,18898.48,23.36,,04-27
1725,002642,荣之联,0.0,-63.48,,0.07,,268.8,-44.23,,04-27
1726,300113,顺网科技,0.19,-38.71,,5.21,,13177.57,42.3,,04-27
1727,000601,韶能股份,0.11,-23.1,,2.88,,12369.29,-23.12,,04-27
1728,002037,久联发展,0.02,-125.0,,0.32,,647.22,-125.62,,04-27
1729,300451,创业软件,0.09,800.0,,1.33,,2075.03,2588.41,,04-27
1730,000622,恒立实业,-0.01,-23.33,,-1.47,,-293.28,-24.06,,04-27
1731,002695,煌上煌,0.07,-53.33,,2.2,,3527.0,85.88,,04-27
1732,300161,华中数控,-0.05,-61.85,,-0.78,,-870.63,-59.26,,04-27
1733,002069,獐子岛,0.01,-152.0,,0.34,,368.52,-139.92,,04-27
1734,600667,太极实业,0.02,0.0,,0.71,,4213.22,58.27,,04-27
1735,002730,电光科技,0.02,-33.33,,0.57,,486.72,10.45,,04-27
1736,300210,森远股份,0.08,0.0,,1.73,,2169.38,-5.05,,04-27
1737,601700,风范股份,0.05,25.0,,1.77,,5432.01,25.75,,04-27
1738,300551,古鳌科技,-0.21,-8.7,,-3.28,,-1544.09,22.2,,04-27
1739,002781,奇信股份,0.18,5.88,,1.31,,4009.74,1.96,,04-27
1740,601858,中国科传,0.02,-200.0,,0.82,,1690.04,-241.65,,04-27
1741,002470,金正大,0.13,-50.0,,4.53,,41523.27,2.63,,04-27
1742,600370,三房巷,0.02,-56.49,,1.22,,1523.16,8.82,,04-27
1743,002799,环球印务,0.06,-25.0,,1.17,,607.81,-2.56,,04-27
1744,600789,鲁抗医药,0.02,228.57,,0.71,,1315.77,213.67,,04-27
1745,002197,证通电子,0.01,0.0,,0.18,,501.37,37.06,,04-27
1746,000043,中航地产,-0.11,-51.17,,-1.89,,-7652.91,-51.16,,04-27
1747,600433,冠豪高新,0.01,28.0,,0.64,,1623.56,47.14,,04-27
1748,002851,麦格米特,0.1,6.44,,1.76,,1515.68,18.26,,04-27
1749,300306,远方光电,0.09,80.0,,1.31,,2452.06,91.02,,04-27
1750,300637,扬帆新材,0.12,20.0,,10.8,,1056.42,18.74,,04-27
1751,600462,九有股份,0.0,-169.57,,0.29,,83.52,-167.1,,04-27
1752,300322,硕贝德,0.01,-75.0,,0.51,,302.81,-81.22,,04-27
1753,002245,澳洋顺昌,0.07,63.09,,3.03,,6380.83,63.98,,04-27
1754,300032,金龙机电,0.02,-83.89,,0.35,,1650.58,-80.62,,04-27
1755,000498,山东路桥,0.02,-1357.89,,0.74,,2682.47,-1375.28,,04-27
1756,300065,海兰信,0.08,77.68,,1.41,,2039.89,77.82,,04-27
1757,600893,航发动力,-0.05,-0.0,,-0.58,,-9019.73,-11.2,,04-27
1758,300387,富邦股份,0.13,-7.14,,2.2,,1593.53,-6.33,,04-27
1759,002615,哈尔斯,0.13,160.0,,4.73,,3618.86,249.47,,04-27
1760,300097,智云股份,-0.06,59.1,,-0.63,,-849.34,60.75,,04-27
1761,600980,北矿科技,0.03,-29.71,,0.77,,402.78,-29.75,,04-27
1762,300419,浩丰科技,0.09,-68.97,,1.08,,1576.59,16.56,,04-27
1763,603456,九洲药业,0.1,-41.18,,1.63,,4220.02,11.41,,04-27
1764,300134,大富科技,-0.03,-175.0,,-0.38,,-2210.42,-192.51,,04-27
1765,601069,西部黄金,0.08,66.93,,3.1,,5362.21,66.93,,04-27
1766,000628,高新发展,0.01,0.0,,0.32,,235.05,-1.19,,04-27
1767,002700,新疆浩源,0.05,-16.67,,2.52,,2296.69,-9.55,,04-27
1768,002395,双象股份,0.02,-46.17,,0.47,,390.27,-46.16,,04-27
1769,603726,朗迪集团,0.35,150.0,,4.36,,3318.35,235.56,,04-27
1770,002411,必康股份,0.11,-41.59,,1.98,,16607.23,-28.67,,04-27
1771,300199,翰宇药业,0.09,29.59,,2.15,,7845.84,33.86,,04-27
1772,300539,横河模具,0.11,10.0,,2.81,,1005.96,35.5,,04-27
1773,300231,银信科技,0.05,18.18,,2.92,,1826.98,20.44,,04-27
1774,300556,丝路视觉,-0.21,-0.0,,-5.83,,-2334.41,35.59,,04-27
1775,600358,国旅联合,-0.01,-47.83,,-1.17,,-593.61,-48.68,,04-27
1776,300247,乐金健康,0.02,-8.3,,0.7,,1642.43,99.62,,04-27
1777,002154,报喜鸟,0.01,0.0,,0.58,,1406.29,48.15,,04-27
1778,300590,移为通信,0.22,-15.36,,3.05,,1728.24,12.85,,04-27
1779,603002,宏昌电子,0.02,10.29,,0.92,,951.54,13.74,,04-27
1780,600794,保税科技,-0.01,-276.92,,-0.69,,-1398.77,-280.74,,04-27
1781,300005,探路者,0.08,-39.51,,1.8,,5021.06,-30.06,,04-27
1782,300327,中颖电子,0.14,64.75,,3.74,,2660.4,82.17,,04-27
1783,603090,宏盛股份,0.07,-36.36,,1.44,,658.67,-21.68,,04-27
1784,600509,天富能源,0.15,66.67,,2.79,,13436.17,70.24,,04-27
1785,600865,百大集团,0.04,-48.72,4.64,0.8,-0.15,1520.57,-47.89,,04-27
1786,603189,网达软件,-0.01,-200.0,,-0.43,,-316.25,-233.31,,04-27
1787,002588,史丹利,0.07,-73.08,,1.95,,7959.56,-47.42,,04-27
1788,600547,山东黄金,0.18,12.5,,2.09,,32741.46,48.04,,04-27
1789,300070,碧水源,0.07,133.33,,1.47,,23029.92,554.33,,04-27
1790,300408,三环集团,0.14,7.69,,4.44,,23231.9,3.31,,04-27
1791,002010,传化智联,0.02,0.0,,0.55,,7571.76,4.2,,04-27
1792,002352,顺丰控股,0.18,500.0,,3.7,,77371.49,22279.8,,04-27
1793,300139,晓程科技,0.03,50.0,,0.53,,696.69,17.87,,04-27
1794,603636,南威软件,-0.04,-71.37,,-1.63,,-1429.24,16.62,,04-27
1795,600249,两面针,-0.05,-41.35,,-1.36,,-2682.26,-41.42,,04-27
1796,002079,苏州固锝,0.03,44.44,,1.28,,1880.63,42.72,,04-27
1797,600287,江苏舜天,0.04,-11.78,,0.91,,1863.57,-11.92,,04-27
1798,603811,诚意药业,0.22,22.22,,4.93,,1417.52,23.75,,04-27
1799,300528,幸福蓝海,0.07,0.0,,1.2,,2221.45,35.2,,04-27
1800,603866,桃李面包,0.16,-11.11,,3.41,,7127.76,-13.83,,04-27
1801,603903,中持股份,0.03,-13950.0,,0.49,,217.61,-744.87,,04-27
1802,002464,金利科技,0.35,483.33,,4.24,,5064.7,442.2,,04-27
1803,002159,三特索道,-0.21,75.0,,-3.65,,-2950.14,76.32,,04-27
1804,000799,酒鬼酒,0.11,31.03,,1.97,,3702.88,31.0,,04-27
1805,601985,中国核电,0.08,20.0,,2.94,,121482.67,20.31,,04-27
1806,000820,神雾节能,0.11,-252.78,,9.52,,7313.98,-452.79,,04-27
1807,002845,同兴达,0.53,167.85,,6.49,,4641.02,227.3,,04-27
1808,600800,天津磁卡,-0.03,50.0,,-2.4,,-1636.01,25.12,,04-27
1809,300300,汉鼎宇佑,0.04,-33.05,,0.84,,1833.23,-19.8,,04-27
1810,002207,*ST准油,0.26,-388.89,,16.75,,6261.84,-398.14,,04-27
1811,600069,银鸽投资,-0.02,-33.33,,-1.44,,-2885.48,-33.67,,04-27
1812,600455,博通股份,-0.04,-21.43,,-2.25,,-275.88,-20.6,,04-27
1813,603060,国检集团,0.07,77.56,,1.67,,1566.05,136.78,,04-27
1814,000150,宜华健康,0.11,-95.09,,1.92,,4730.52,-95.08,,04-27
1815,002239,奥特佳,0.08,-2.38,,1.86,,9205.53,2.46,,04-27
1816,603218,日月股份,0.14,-17.65,,2.14,,5612.49,-7.18,,04-27
1817,002593,日上集团,0.01,-66.67,,0.53,,782.88,23.35,,04-27
1818,600532,宏达矿业,-0.02,-66.67,,-0.01,,-962.1,-67.24,,04-27
1819,300058,蓝色光标,0.04,-33.33,,1.34,,8074.68,-25.48,,04-27
1820,300381,溢多利,0.03,-69.31,,0.58,,1103.2,4.02,,04-27
1821,300075,数字政通,0.03,36.99,,0.79,,1110.63,32.47,,04-27
1822,600919,江苏银行,0.26,0.0,,3.57,,298808.8,11.19,,04-27
1823,300091,金通灵,0.04,-58.4,,2.42,,2173.93,7.44,,04-27
1824,603398,邦宝益智,0.05,-68.75,,1.95,,1144.46,-23.27,,04-27
1825,002341,新纶科技,0.05,-17.67,,0.7,,2276.11,11.01,,04-26
1826,300450,先导智能,0.22,-38.89,,9.17,,9070.2,86.45,,04-26
1827,002678,珠江钢琴,0.05,0.0,,2.61,,4799.73,11.48,,04-26
1828,300144,宋城演艺,0.17,26.27,,3.75,,24504.76,26.28,,04-26
1829,002389,南洋科技,0.04,0.0,,0.72,,2484.42,-15.02,,04-26
1830,603701,德宏股份,0.25,-3.85,,3.55,,1975.25,28.54,,04-26
1831,002405,四维图新,0.05,-4.2,,1.78,,5012.57,51.39,,04-26
1832,603822,嘉澳环保,0.06,-32.85,,0.69,,439.42,-10.42,,04-26
1833,300533,冰川网络,0.3,-50.0,,1.99,,2986.69,-33.18,,04-26
1834,603881,数据港,0.12,0.0,,3.55,,2399.86,26.72,,04-26
1835,300550,和仁科技,0.01,-150.0,,0.23,,109.27,-191.75,,04-26
1836,300257,开山股份,0.02,0.0,,0.51,,1798.18,1.74,,04-26
1837,002485,希努尔,-0.04,-296.5,,-0.64,,-1256.73,-341.27,,04-26
1838,002832,比音勒芬,0.56,-9.68,,4.57,,6000.75,20.37,,04-26
1839,300289,利德曼,0.04,0.0,,1.33,,1660.12,-7.98,,04-26
1840,000923,河北宣工,-0.02,-476.19,,-1.15,,-469.96,-476.14,,04-26
1841,002277,友阿股份,0.12,-48.59,,3.29,,16469.8,28.63,,04-26
1842,002293,罗莱生活,0.17,7.42,,4.18,,11683.91,7.38,,04-26
1843,300402,宝色股份,-0.05,-65.25,,-1.68,,-991.2,-65.28,,04-26
1844,300096,易联众,-0.06,488.66,,-3.51,,-2455.4,485.92,,04-26
1845,300418,昆仑万维,0.17,88.89,,5.54,,19168.39,98.19,,04-26
1846,300423,鲁亿通,0.03,0.0,,0.71,,325.8,24.03,,04-26
1847,002330,得利斯,0.01,-48.15,,0.58,,772.01,-43.8,,04-26
1848,002025,航天电器,0.16,14.29,,3.19,,6984.64,19.05,,04-26
1849,300439,美康生物,0.13,18.18,,3.24,,4414.26,13.54,,04-26
1850,603578,三星新材,0.19,,,4.71,,1418.76,,,04-26
1851,002667,鞍重股份,0.06,500.0,,1.17,,864.68,750.93,,04-26
1852,300133,华策影视,0.08,-27.27,,2.22,,14405.2,23.18,,04-26
1853,002041,登海种业,0.05,-64.35,,1.67,,4515.01,-64.34,,04-26
1854,300456,耐威科技,0.05,253.47,,0.69,,943.51,677.4,,04-26
1855,002362,汉王科技,0.04,150.0,,1.17,,900.3,153.85,,04-26
1856,000627,天茂集团,,,,0.8,,11004.43,-86.14,,04-26
1857,300149,量子高科,0.03,-17.43,,1.57,,1219.87,-17.74,,04-26
1858,002057,中钢天源,0.05,400.0,,1.65,,907.44,623.42,,04-26
1859,300488,恒锋工具,0.21,5.0,,1.89,,1343.46,5.53,,04-26
1860,603369,今世缘,0.31,-49.71,,8.02,,38533.97,25.72,,04-26
1861,002009,天奇股份,0.07,16.67,,1.41,,2749.66,33.55,,04-26
1862,300423,鲁亿通,0.03,0.0,,0.71,,325.8,24.03,,04-26
1863,002330,得利斯,0.01,-48.15,,0.58,,772.01,-43.8,,04-26
1864,002025,航天电器,0.16,14.29,,3.19,,6984.64,19.05,,04-26
1865,300439,美康生物,0.13,18.18,,3.24,,4414.26,13.54,,04-26
1866,603578,三星新材,0.19,,,4.71,,1418.76,,,04-26
1867,002667,鞍重股份,0.06,500.0,,1.17,,864.68,750.93,,04-26
1868,300133,华策影视,0.08,-27.27,,2.22,,14405.2,23.18,,04-26
1869,002041,登海种业,0.05,-64.35,,1.67,,4515.01,-64.34,,04-26
1870,300456,耐威科技,0.05,253.47,,0.69,,943.51,677.4,,04-26
1871,002362,汉王科技,0.04,150.0,,1.17,,900.3,153.85,,04-26
1872,000627,天茂集团,,,,0.8,,11004.43,-86.14,,04-26
1873,300149,量子高科,0.03,-17.43,,1.57,,1219.87,-17.74,,04-26
1874,002057,中钢天源,0.05,400.0,,1.65,,907.44,623.42,,04-26
1875,300488,恒锋工具,0.21,5.0,,1.89,,1343.46,5.53,,04-26
1876,000677,恒天海龙,0.0,-12.5,,0.66,,180.26,-13.05,,04-26
1877,600674,川投能源,0.18,-12.29,,3.86,,80720.96,-12.3,,04-26
1878,600317,营口港,0.03,57.32,,1.59,,16713.99,57.65,,04-26
1879,002751,易尚展示,0.01,-474.07,,0.32,,141.55,-476.38,,04-26
1880,002121,科陆电子,0.04,91.83,,1.78,,4753.0,382.3,,04-26
1881,300230,永利股份,0.28,200.64,,2.79,,7104.24,270.08,,04-26
1882,300572,安车检测,0.1,-15.98,,1.33,,676.7,12.05,,04-26
1883,300262,巴安水务,0.05,40.05,,1.17,,2357.77,67.22,,04-26
1884,603001,奥康国际,0.28,1.03,,2.74,,11392.04,1.02,,04-26
1885,000863,三湘印象,0.06,-86.05,,1.33,,8535.87,-79.42,,04-26
1886,002544,杰赛科技,0.03,34.0,,1.04,,1384.57,9.15,,04-26
1887,002238,天威视讯,0.09,-37.76,,1.94,,5275.13,-29.11,,04-26
1888,002254,泰和新材,0.05,66.67,,1.39,,2790.05,44.7,,04-26
1889,300057,万顺股份,0.04,-37.81,,0.71,,1647.85,-37.8,,04-26
1890,300380,安硕信息,-0.06,-400.0,,-1.97,,-763.83,-367.8,,04-26
1891,002287,奇正藏药,0.17,6.69,,3.92,,6931.3,6.65,,04-26
1892,300074,华平股份,-0.01,-55.56,,-0.36,,-402.47,-55.46,,04-26
1893,300396,迪瑞医疗,0.18,20.0,,2.48,,2741.41,22.97,,04-26
1894,300412,迦南科技,0.05,-16.67,,0.88,,652.13,-13.18,,04-26
1895,300428,四通新材,0.07,-63.16,,2.87,,1815.82,15.99,,04-26
1896,603528,多伦科技,0.1,-83.64,,1.45,,1990.47,-78.19,,04-26
1897,300138,晨光生物,0.13,79.16,,2.3,,3469.14,116.79,,04-26
1898,002367,康力电梯,0.15,20.89,,3.43,,12190.55,30.57,,04-26
1899,002688,金河生物,0.06,-71.43,,2.7,,4102.83,-18.82,,04-26
1900,002062,宏润建设,0.06,-22.55,,2.72,,6965.13,8.36,,04-26
1901,300477,合纵科技,-0.04,-66.67,,-1.43,,-1245.8,-7.03,,04-26
1902,300170,汉得信息,0.05,9.6,,2.24,,4714.6,13.08,,04-26
1903,300510,金冠电气,0.03,-66.67,,0.82,,490.25,-17.22,,04-26
1904,300203,聚光科技,0.03,50.0,,0.54,,1485.76,47.5,,04-26
1905,300527,华舟应急,0.01,50.0,,0.24,,424.41,105.8,,04-26
1906,300219,鸿利智汇,0.12,12.49,,4.27,,7976.07,22.77,,04-26
1907,300578,会畅通讯,0.07,-50.0,,1.71,,485.12,-37.35,,04-26
1908,000798,中水渔业,-0.01,-44.68,,-0.66,,-415.71,-44.63,,04-26
1909,601969,海南矿业,0.03,-183.87,,1.07,,5014.38,-185.79,,04-26
1910,300299,富春股份,0.16,300.0,,4.3,,6221.65,333.22,,04-26
1911,002549,凯美特气,0.01,55.56,,0.59,,524.65,71.87,,04-26
1912,000156,华数传媒,0.1,0.0,,1.47,,14917.0,1.51,,04-26
1913,600858,银座股份,0.07,-25.39,,1.24,,3731.42,-25.31,,04-26
1914,300352,北信源,0.0,0.0,,0.04,,82.35,110.7,,04-26
1915,603168,莎普爱思,0.28,-12.5,,3.09,,5006.32,-4.11,,04-26
1916,603227,雪峰科技,-0.04,216.67,,-0.93,,-2511.96,519.07,,04-26
1917,300063,天龙集团,0.1,4.73,,1.43,,2957.05,4.72,,04-26
1918,600958,东方证券,0.14,75.0,,2.07,,84429.75,99.55,,04-26
1919,603345,安井食品,0.25,-13.79,,3.73,,4500.71,-2.55,,04-26
1920,300192,科斯伍德,0.04,-10.75,,1.22,,866.4,-3.04,,04-26
1921,300208,恒顺众昇,0.16,45.45,,7.2,,11957.22,38.82,,04-26
1922,601600,中国铝业,0.02,2300.0,,1.02,,39076.4,1935.44,,04-26
1923,601689,拓普集团,0.27,42.11,,4.99,,17263.73,37.34,,04-26
1924,300549,优德精密,0.29,81.25,,4.32,,1930.7,134.45,,04-26
1925,002779,中坚科技,0.06,-45.45,,1.34,,828.56,-13.81,,04-26
1926,000757,浩物股份,0.03,50.0,,2.23,,1293.79,78.13,,04-26
1927,300261,雅本化学,0.03,24.32,,1.7,,1729.1,67.47,,04-26
1928,000029,深深房A,0.03,11.04,,1.3,,3462.16,11.19,,04-26
1929,002855,捷荣技术,0.09,28.57,,2.01,,1628.79,26.29,,04-26
1930,300309,吉艾科技,0.04,-300.0,,1.43,,2014.26,-285.48,,04-26
1931,603037,凯众股份,0.43,59.26,,6.06,,3474.59,117.69,,04-26
1932,300325,德威新材,0.01,-66.67,,0.66,,981.04,-20.72,,04-26
1933,002248,*ST东数,-0.09,12.5,,-4.34,,-2726.86,17.36,,04-26
1934,600863,内蒙华电,-0.03,-4631.25,,-1.63,,-16584.86,-4537.31,,04-26
1935,300357,我武生物,0.24,33.33,,5.66,,3820.77,34.17,,04-26
1936,002265,西仪股份,0.03,208.33,,0.99,,801.12,226.9,,04-26
1937,300051,三五互联,0.04,0.0,,1.6,,1478.21,13.57,,04-26
1938,600880,博瑞传播,-0.01,-669.57,,-0.4,,-1430.75,-671.33,,04-26
1939,300084,海默科技,-0.01,-66.81,,-0.16,,-292.06,-60.78,,04-26
1940,600983,惠而浦,0.15,-11.76,,2.63,,11609.06,-10.54,,04-26
1941,600206,有研新材,0.01,175.0,,0.34,,959.72,223.86,,04-26
1942,300116,坚瑞沃能,0.21,,,3.19,,25359.78,-168130.26,,04-26
1943,300438,鹏辉能源,0.12,-52.0,,3.14,,3035.7,43.61,,04-26
1944,600223,鲁商置业,0.02,0.0,,0.87,,1953.59,7.55,,04-26
1945,300132,青松股份,0.03,185.58,,1.79,,1147.74,185.84,,04-26
1946,002361,神剑股份,0.03,-62.0,,1.23,,2293.41,-20.32,,04-26
1947,603615,茶花股份,0.13,-7.14,,3.09,,2623.99,3.39,,04-26
1948,002056,横店东磁,0.08,-65.22,,1.56,,6232.05,-34.73,,04-26
1949,002393,力生制药,0.22,-4.35,,1.34,,4070.92,-4.64,,04-26
1950,300180,华峰超纤,0.06,50.0,,1.0,,2650.55,73.42,,04-26
1951,002088,鲁阳节能,0.07,130.79,,1.01,,1701.76,130.77,,04-26
1952,300520,科大国创,-0.08,300.0,,-1.43,,-751.16,476.41,,04-26
1953,002750,龙津药业,0.03,-56.45,,2.06,,1394.71,-12.88,,04-26
1954,300229,拓尔思,-0.01,-336.36,,-0.3,,-491.41,-337.22,,04-26
1955,000762,西藏矿业,-0.04,-196.22,,-1.07,,-2252.9,-196.14,,04-26
1956,300245,天玑科技,0.02,-2.1,,0.82,,624.52,-3.67,,04-26
1957,300571,平治信息,0.55,77.42,,8.37,,2187.83,138.91,,04-26
1958,600373,中文传媒,0.34,21.43,,4.21,,47325.18,24.13,,04-26
1959,000797,中国武夷,0.13,225.0,,2.75,,6252.01,277.93,,04-26
1960,600761,安徽合力,0.17,12.0,,2.38,,10364.44,11.53,,04-26
1961,300593,新雷能,0.04,-73.33,,1.07,,476.82,-64.38,,04-26
1962,002510,天汽模,0.03,-50.0,,1.03,,2085.87,5.44,,04-26
1963,002842,翔鹭钨业,0.16,-23.81,,2.54,,1625.44,3.22,,04-26
1964,600067,冠城大通,0.2,,,4.23,,29452.31,24762.38,,04-26
1965,002860,星帅尔,0.33,-2.94,,6.44,,2189.09,4.57,,04-26
1966,300008,天海防务,0.1,210.03,,1.26,,3678.04,370.96,,04-26
1967,600101,明星电力,0.08,-20.0,,1.24,,2471.98,-19.42,,04-26
1968,600495,晋西车轴,-0.01,-400.0,,-0.35,,-1091.91,-380.19,,04-26
1969,603158,腾龙股份,0.15,-44.44,,3.57,,3189.08,10.76,,04-26
1970,600118,中国卫星,0.05,0.0,,1.18,,5816.83,2.83,,04-26
1971,600868,梅雁吉祥,0.0,-63.57,,,,889.03,-63.83,,04-26
1972,300379,东方通,0.02,-21.6,,0.17,,311.44,-5.73,,04-26
1973,600569,安阳钢铁,-0.08,15.07,,-4.24,,-20060.43,15.38,,04-26
1974,300105,龙源技术,-0.02,-66.67,,-0.47,,-900.51,-69.28,,04-26
1975,300427,红相电力,-0.02,-68.83,,-0.86,,-530.95,-7.85,,04-26
1976,300443,金雷风电,0.43,-7.42,,3.3,,5078.97,-2.06,,04-26
1977,002671,龙泉股份,-0.05,-1451.35,,-1.22,,-2489.4,-1596.9,,04-26
1978,300137,先河环保,0.04,32.07,,0.95,,1317.51,33.5,,04-26
1979,300460,惠伦晶体,0.01,-50.0,,0.31,,209.33,-49.93,,04-26
1980,002779,中坚科技,0.06,-45.45,,1.34,,828.56,-13.81,,04-26
1981,000757,浩物股份,0.03,50.0,,2.23,,1293.79,78.13,,04-26
1982,300261,雅本化学,0.03,24.32,,1.7,,1729.1,67.47,,04-26
1983,000029,深深房A,0.03,11.04,,1.3,,3462.16,11.19,,04-26
1984,002855,捷荣技术,0.09,28.57,,2.01,,1628.79,26.29,,04-26
1985,300309,吉艾科技,0.04,-300.0,,1.43,,2014.26,-285.48,,04-26
1986,603037,凯众股份,0.43,59.26,,6.06,,3474.59,117.69,,04-26
1987,300325,德威新材,0.01,-66.67,,0.66,,981.04,-20.72,,04-26
1988,002248,*ST东数,-0.09,12.5,,-4.34,,-2726.86,17.36,,04-26
1989,600863,内蒙华电,-0.03,-4631.25,,-1.63,,-16584.86,-4537.31,,04-26
1990,300357,我武生物,0.24,33.33,,5.66,,3820.77,34.17,,04-26
1991,002265,西仪股份,0.03,208.33,,0.99,,801.12,226.9,,04-26
1992,300051,三五互联,0.04,0.0,,1.6,,1478.21,13.57,,04-26
1993,600880,博瑞传播,-0.01,-669.57,,-0.4,,-1430.75,-671.33,,04-26
1994,300084,海默科技,-0.01,-66.81,,-0.16,,-292.06,-60.78,,04-26
1995,600983,惠而浦,0.15,-11.76,,2.63,,11609.06,-10.54,,04-26
1996,600206,有研新材,0.01,175.0,,0.34,,959.72,223.86,,04-26
1997,300116,坚瑞沃能,0.21,,,3.19,,25359.78,-168130.26,,04-26
1998,300438,鹏辉能源,0.12,-52.0,,3.14,,3035.7,43.61,,04-26
1999,600223,鲁商置业,0.02,0.0,,0.87,,1953.59,7.55,,04-26
2000,300132,青松股份,0.03,185.58,,1.79,,1147.74,185.84,,04-26
2001,002361,神剑股份,0.03,-62.0,,1.23,,2293.41,-20.32,,04-26
2002,603615,茶花股份,0.13,-7.14,,3.09,,2623.99,3.39,,04-26
2003,002056,横店东磁,0.08,-65.22,,1.56,,6232.05,-34.73,,04-26
2004,002393,力生制药,0.22,-4.35,,1.34,,4070.92,-4.64,,04-26
2005,300180,华峰超纤,0.06,50.0,,1.0,,2650.55,73.42,,04-26
2006,002088,鲁阳节能,0.07,130.79,,1.01,,1701.76,130.77,,04-26
2007,300520,科大国创,-0.08,300.0,,-1.43,,-751.16,476.41,,04-26
2008,002750,龙津药业,0.03,-56.45,,2.06,,1394.71,-12.88,,04-26
2009,300229,拓尔思,-0.01,-336.36,,-0.3,,-491.41,-337.22,,04-26
2010,000762,西藏矿业,-0.04,-196.22,,-1.07,,-2252.9,-196.14,,04-26
2011,300245,天玑科技,0.02,-2.1,,0.82,,624.52,-3.67,,04-26
2012,300571,平治信息,0.55,77.42,,8.37,,2187.83,138.91,,04-26
2013,600373,中文传媒,0.34,21.43,,4.21,,47325.18,24.13,,04-26
2014,300577,开润股份,0.41,57.69,,5.02,,2755.96,112.8,,04-26
2015,603997,继峰股份,0.18,28.57,,4.7,,7354.29,23.71,,04-26
2016,000797,中国武夷,0.13,225.0,,2.75,,6252.01,277.93,,04-26
2017,600761,安徽合力,0.17,12.0,,2.38,,10364.44,11.53,,04-26
