,code,name,mbrg,nprg,nav,targ,epsg,seg
717,300262,巴安水务,52.5852,52.0411,188.6596,77.0765,40.0531,194.7822
718,002385,大北农,20.8447,52.0112,6.1248,15.1597,-6.2,6.0869
719,002548,金新农,43.8993,52.001000000000005,18.5041,45.4342,12.5,6.5109
720,300238,冠昊生物,76.9039,51.8281,130.1138,96.2174,33.3333,138.2274
721,000903,云内动力,72.2722,51.7792,22.8113,19.1619,38.7755,22.848000000000003
722,601567,三星医疗,16.6834,51.7596,121.6135,38.4752,16.6667,123.4144
723,000673,当代东方,232.7041,51.4378,19.2091,28.0908,-43.5374,10.9112
724,601212,白银有色,17.395,51.3713,,,-47.8261,
725,600368,五洲交通,27.7846,51.2595,2.6807,-1.1063,36.3636,5.5711
726,002768,国恩股份,54.9058,51.1632,23.3808,58.3009,40.0,16.3109
727,600703,三安光电,68.8986,51.1252,11.2425,7.6049,-5.5556,11.2425
728,002429,兆驰股份,12.1541,51.0371,60.0761,42.979,20.826999999999998,59.3901
729,603008,喜临门,38.8735,51.0043,88.7131,30.1084,22.2222,87.1836
730,300342,天银机电,23.0248,50.916000000000004,39.1295,42.629,-6.25,43.0101
731,600078,澄星股份,20.2323,50.8204,3.4124,11.2462,3.5503,2.8516
732,300307,慈星股份,56.2003,50.4604,2.1954,18.583,50.0,2.2124
733,002620,瑞和股份,8.3792,50.4569,101.3662,60.4509,4.7619,82.9238
734,300302,同有科技,38.7495,50.3639,25.429000000000002,9.7732,-30.0,25.429000000000002
735,002340,格林美,37.4207,50.3491,7.3408,12.0944,-40.0,7.3143
736,300115,长盈精密,55.2394,50.169,22.9446,47.8534,-12.0,19.8425
737,300255,常山药业,10.7291,50.1601,38.4102,31.909000000000002,66.6667,47.2523
738,600577,精达股份,29.0189,49.9186,6.6787,18.3264,65.0,6.1254
739,002048,宁波华翔,31.2736,49.8877,14.8692,34.5112,80.0,22.2771
740,000967,盈峰环境,2.6891,49.8497,5.5606,23.21,-9.0,4.0546
741,300584,海辰药业,46.8881,49.7506,,,22.4,
742,600531,豫光金铅,27.9877,49.7099,114.6717,52.3805,29.4798,120.5232
743,002254,泰和新材,28.7925,49.6439,2.9492,5.7232,66.6667,3.4605
744,600735,新华锦,-0.0214,49.611000000000004,11.8988,9.8203,44.9848,11.498
745,002366,台海核电,69.9822,49.5912,31.8785,24.7386,43.0781,27.7789
746,603320,迪贝电气,25.7395,49.4768,,,53.8462,
747,300240,飞力达,16.387,49.2032,0.7009,23.5466,-20.0,3.6075
748,600436,片仔癀,83.5242,49.1418,13.6025,16.6045,5.5556,12.5545
749,002705,新宝股份,26.2433,48.6381,49.7113,27.2395,14.5361,50.4562
750,300365,恒华科技,32.8038,48.5636,15.9345,31.8854,105.3254,14.7638
751,002146,荣盛发展,26.2476,48.5611,15.0583,40.4472,37.5,15.1572
752,002680,长生生物,38.9003,48.3995,10.0948,10.3977,-30.7692,9.9302
753,300031,宝通科技,70.4911,48.3894,16.3433,13.8958,43.0793,17.8753
754,002258,利尔化学,11.8025,48.3823,11.578,11.5447,57.1429,12.2336
755,002320,海峡股份,27.0337,48.3463,63.9283,62.7809,20.0,64.2343
756,002241,歌尔股份,68.3278,48.2644,15.4455,29.2801,53.8462,16.593
757,600363,联创光电,2.5284,48.2364,9.8324,7.4445,53.8678,8.5468
758,002516,旷达科技,23.8028,48.1871,68.1429,1.2827,-37.2032,70.3013
759,002489,浙江永强,12.692,48.1251,2.0041,39.3932,37.5,2.2797
760,002203,海亮股份,62.2984,48.1221,13.7347,25.801,50.7519,14.5483
761,002716,金贵银业,68.7278,48.1204,19.7388,16.7792,66.6667,7.4875
762,603360,百傲化学,15.4968,48.0598,,,10.5263,
763,603358,华达科技,13.6932,48.0309,,,11.3636,
764,002803,吉宏股份,37.3325,47.9959,67.1458,25.8251,14.2857,70.2141
765,000523,广州浪奇,26.25,47.9185,2.8369999999999997,24.5757,0.0,3.267
766,002144,宏达高科,31.2845,47.9108,6.0711,2.8881,50.0,5.956
767,002523,天桥起重,-5.0783,47.8479,6.425,10.5236,0.0,4.7338
768,002773,康弘药业,22.6197,47.8215,16.21,25.0286,-0.9174,17.2671
769,002466,天齐锂业,41.0664,47.7682,51.0816,51.4839,-62.2815,53.4834
770,002707,众信旅游,11.3659,47.7493,18.3846,23.8969,-31.8182,17.5655
771,002351,漫步者,37.158,47.6559,2.4444,5.6648,-30.2928,2.6364
772,002484,江海股份,35.0663,47.3639,73.2009,67.3168,-24.9597,76.9052
773,601500,通用股份,62.4164,47.2968,,,0.0,
774,002540,亚太科技,33.6448,47.2646,9.6992,6.355,47.1861,9.6992
775,600623,华谊集团,22.7553,47.1564,3.3560000000000003,17.7729,63.8889,1.8724
776,600771,广誉远,6.3267,47.0524,132.4661,91.9855,141.3793,139.5808
777,603308,应流股份,2.1371,46.9552,44.7635,33.3472,40.0,46.8431
778,000939,凯迪生态,12.259,46.7363,63.1389,13.9943,-16.6667,60.2071
779,000153,丰原药业,23.3438,46.7054,-1.1348,5.4004,44.2308,1.6826
780,002644,佛慈制药,15.9734,46.6758,4.9268,26.4745,46.4088,4.9268
781,600489,中金黄金,43.5149,46.6296,29.096,7.1391,50.0,34.51
782,603228,景旺电子,33.0114,46.412,,,27.5862,
783,002578,闽发铝业,3.8555,46.2631,48.3201,32.7829,0.0,48.8102
784,300622,博士眼镜,14.8388,46.0911,,,46.1229,
785,600681,百川能源,61.4428,45.9894,37.2766,45.2581,-10.0,37.2438
786,603568,伟明环保,28.0631,45.6912,20.3357,13.6271,0.0,20.3357
787,002150,通润装备,34.4226,45.651,69.0427,54.6442,16.6667,69.985
788,600663,陆家嘴,130.0806,45.5063,25.75,52.5384,-27.9095,6.0598
789,603223,恒通股份,86.1177,45.486999999999995,10.700999999999999,5.6748,30.0,9.2077
790,600433,冠豪高新,12.9975,45.4843,3.8934,1.6579,28.0,4.1311
791,603826,坤彩科技,27.1935,45.479,,,47.2012,
792,002732,燕塘乳业,27.8438,45.3789,8.3552,16.2417,33.3333,8.7862
793,600547,山东黄金,8.5753,45.3264,58.5842,26.3623,12.5,60.43899999999999
794,002126,银轮股份,38.8056,45.1311,11.6076,19.1917,-31.25,12.6892
795,300438,鹏辉能源,23.2639,45.0571,116.7213,102.5848,-52.0,117.4301
796,300233,金城医药,125.8222,45.0226,178.1341,133.958,12.5,176.2862
797,300287,飞利信,12.0564,45.0157,83.4572,18.6058,25.0,84.2555
798,300055,万邦达,22.7139,44.8714,81.5658,26.478,23.5047,88.4486
799,002553,南方轴承,29.0039,44.8433,6.71,7.4029,45.0331,6.71
800,603005,晶方科技,7.7075,44.7136,1.3543,-1.6980000000000002,42.8571,1.3543
801,002562,兄弟科技,7.632999999999999,44.6802,4.4254,12.1972,-7.6923,7.2086
802,300598,诚迈科技,-5.4426,44.6749,,,15.6379,
803,002721,金一文化,-4.2748,44.6693,21.6269,35.8545,25.0,7.4025
804,603787,新日股份,22.6969,44.2771,,,32.5397,
805,600650,锦江投资,-6.1929,44.2596,-1.3678,-3.5604,50.5618,0.2003
806,002775,文科园林,60.6023,44.2076,10.5845,26.9238,-28.0,10.5845
807,002677,浙江美大,51.8705,44.0086,11.8221,24.7965,-14.2857,11.8221
808,600340,华夏幸福,57.7107,43.9689,43.4414,50.7226,34.0909,43.1006
809,300193,佳士科技,36.4419,43.9689,6.7439,6.7096,33.3333,6.6965
810,300339,润和软件,21.1809,43.9291,10.6878,0.2704,42.8571,11.095999999999998
811,300648,星云股份,81.9007,43.912,,,57.1429,
812,000028,国药一致,44.9204,43.9107,59.5518,51.8407,16.5756,54.3193
813,600900,长江电力,72.5515,43.5517,41.6288,112.7659,7.5109,41.2612
814,600483,福能股份,3.2249,43.4531,9.7267,5.2839,30.0,8.0506
815,300166,东方国信,22.0643,43.3078,115.8223,75.5609,33.3333,112.124
816,603639,海利尔,28.9,43.0408,,,6.25,
817,300085,银之杰,35.8962,43.0316,9.3914,21.4263,-13.0435,7.62
818,603339,四方冷链,33.3843,43.0177,81.5402,85.5387,5.5556,81.5402
819,000570,苏常柴A,10.4882,42.966,21.1679,22.7299,50.0,21.3067
820,002343,慈文传媒,-10.8843,42.9181,28.1808,41.1831,28.5714,26.9365
821,300595,欧普康视,32.4047,42.8411,,,16.2162,
822,002823,凯中精密,36.6842,42.8388,,,8.6957,
823,603518,维格娜丝,63.9015,42.7194,19.6655,307.3734,33.3333,6.4838
824,300466,赛摩电气,58.4653,42.644,136.6203,134.3228,-61.573,136.6203
825,600692,亚通股份,98.9067,42.5373,7.7863,-2.4913,31.8182,8.2998
826,000030,富奥股份,33.1373,42.4897,9.9335,13.7512,41.6667,11.4533
827,000900,现代投资,75.1434,42.4584,13.1466,7.777,44.1128,11.8336
828,002154,报喜鸟,16.6207,42.4153,-13.8207,-8.1276,0.0,-13.927
829,002859,洁美科技,37.1152,42.3023,,,39.1304,
830,002541,鸿路钢构,18.3421,42.2265,52.0815,4.5021,9.1415,52.0845
831,600297,广汇汽车,27.0896,42.2225,35.5639,50.599,31.9133,17.1418
832,002810,山东赫达,9.1967,42.2183,,,3.7748,
833,300113,顺网科技,12.8101,42.1301,30.416,27.412,-38.7097,27.2479
834,300604,长川科技,45.9775,42.1031,,,40.0,
835,603828,柯利达,-3.7075,42.0852,4.7721,36.2984,-6.6667,3.9475
836,002741,光华科技,30.1729,42.0722,8.9751,24.6813,41.8605,8.9751
837,002228,合兴包装,49.8726,41.9816,7.3752,28.6017,-50.0,4.5492
838,002726,龙大肉食,22.91,41.897,14.7652,17.8346,30.7692,15.3108
839,002094,青岛金王,63.744,41.8921,138.0735,63.3306,40.6383,130.8295
840,600731,湖南海利,20.5017,41.8519,4.0056,1.696,45.9259,2.4504
841,002357,富临运业,-7.8559,41.7048,4.459,-0.8305,47.1264,5.3526
842,600426,华鲁恒升,31.2507,41.6136,11.5289,20.0005,9.0909,11.5289
843,300304,云意电气,31.7256,41.5396,53.9547,54.7587,-66.6667,58.412
844,002766,索菱股份,35.2471,41.4343,6.0059,35.0909,22.2222,5.6177
845,000565,渝三峡A,100.0764,41.431000000000004,26.5674,29.506,33.3333,26.5674
846,600295,鄂尔多斯,28.9172,41.3206,4.6924,4.0361,37.5,2.8383
847,601579,会稽山,40.4438,41.2717,89.7461,48.4307,11.3333,91.0784
848,300222,科大智能,66.958,41.2046,147.4026,130.0794,16.6667,147.8261
849,600108,亚盛集团,-6.6056,41.0549,0.0244,4.0926,44.9275,-0.0043
850,600493,凤竹纺织,21.055999999999997,40.9381,8.1143,-1.7808,40.566,8.1143
851,002514,宝馨科技,8.902000000000001,40.7919,-9.0528,-0.0312,-42.8571,-7.4101
852,002271,东方雨虹,45.9108,40.7577,28.5507,43.9326,28.5714,28.285999999999998
853,002001,新和成,13.0105,40.6809,15.2916,23.1881,50.0,15.128
854,603989,艾华集团,21.5813,40.5985,4.0912,9.508,39.3443,4.1887
855,002718,友邦吊顶,34.2616,40.5966,66.0088,89.0007,42.8571,66.0723
856,600765,中航重机,6.8644,40.5656,5.7898,8.234,0.0,7.8327
857,002019,亿帆医药,5.2751,40.454,35.6642,41.7598,-41.9355,24.3846
858,600510,黑牡丹,12.1312,40.3087,15.6914,7.3003,16.6667,15.0983
859,002676,顺威股份,25.884,40.301,3.0339,14.6708,100.0,3.1788
860,002449,国星光电,42.1565,40.2572,-0.5006,30.8666,38.2465,5.0632
861,600522,中天科技,24.9948,40.192,56.9226,45.1954,-49.403999999999996,58.0468
862,603416,信捷电气,39.1414,40.1712,,,4.1667,
863,002087,新野纺织,39.7029,40.0932,45.8627,25.2143,-10.7937,45.8627
864,603777,来伊份,3.8463,39.9313,,,3.3333,
865,600486,扬农化工,28.3981,39.8866,10.9541,25.2059,36.4821,10.6324
866,002303,美盈森,3.6926,39.8763,64.34100000000001,54.7158,34.7826,66.2954
867,002638,勤上股份,14.7865,39.8629,125.2997,124.3784,-69.4118,126.1306
868,600548,深高速,3.3663,39.8465,-0.7324,2.4129,39.1304,3.1877
869,002216,三全食品,13.5981,39.8167,2.3802,2.8561,50.0,2.3838
870,600218,全柴动力,10.0515,39.8066,4.2209,12.5547,38.7435,4.3616
871,000628,高新发展,-46.093,39.7812,5.1979,-13.5411,0.0,4.3011
872,300014,亿纬锂能,47.8179,39.6318,15.6568,92.6567,44.4444,14.1168
873,600566,济川药业,21.4585,39.5004,33.4454,35.4559,33.9552,35.5077
874,600594,益佰制药,26.3717,39.438,21.0449,21.6021,21.9981,10.5787
875,002599,盛通股份,31.5124,39.3209,113.6704,67.2041,48.1481,113.6246
876,603633,徕木股份,30.7066,39.205,,,0.0,
877,601718,际华集团,6.4989,39.2023,8.6122,3.9837,40.0,9.0946
878,603385,惠达卫浴,26.7539,39.1766,,,7.6923,
879,300502,新易盛,30.901,39.0968,12.4718,16.0367,5.4054,12.4718
880,600201,生物股份,34.5388,39.0109,77.6183,68.3977,26.4706,77.4436
881,002063,远光软件,1.0568,38.7195,9.1138,14.6236,1.0309,6.6129999999999995
882,002651,利君股份,10.1211,38.7001,2.6345,0.5339,50.0,2.6345
883,600843,上工申贝,14.4495,38.6973,9.4942,5.6675,43.0429,10.1499
884,300064,豫金刚石,44.8394,38.6699,225.0932,144.6085,-1.0616,237.6582
885,300226,上海钢联,127.6504,38.6209,15.6726,104.2653,43.0233,40.0614
886,300421,力星股份,28.0731,38.5914,97.7078,126.5686,18.9094,97.7078
887,300383,光环新网,181.0988,38.582,438.241,47.4044,9.0909,647.0296
888,002770,科迪乳业,57.1634,38.5101,41.3993,33.9258,-33.3333,41.3993
889,000799,酒鬼酒,8.6333,38.4792,5.9947,2.4364,31.0345,6.574
890,002093,国脉科技,13.8053,38.4412,118.0407,61.6117,23.2376,118.9478
891,300631,久吾高科,32.0511,38.4104,,,38.2278,
892,603199,九华旅游,10.6421,38.3741,7.6283,8.6037,38.3951,7.6283
893,603868,飞科电器,20.2736,38.2236,76.955,67.404,24.3243,76.955
894,000058,深赛格,66.0972,38.1482,38.5227,182.8878,13.7778,19.4397
895,601689,拓普集团,47.7215,38.135,7.9685,28.3017,42.1053,8.0042
896,300154,瑞凌股份,19.9566,38.0954,2.0728,8.5081,20.0,2.3163
897,603883,老百姓,30.0776,38.0287,-13.1097,21.5794,40.0,-14.5284
898,300570,太辰光,30.8017,37.9686,,,3.4804,
899,600785,新华百货,-3.9182,37.9094,2.8117,1.5031,33.3333,4.1745
900,300139,晓程科技,15.321,37.7755,2.8207,-0.4866,50.0,3.5527
901,300373,扬杰科技,21.2044,37.7639,133.3386,108.2553,33.3333,133.8812
902,300202,聚龙股份,-10.205,37.6932,18.4111,43.013000000000005,44.2708,17.137
903,603517,绝味食品,18.6775,37.6448,,,39.1304,
904,600171,上海贝岭,-0.8469,37.4203,1.4951,1.4662,37.5,1.3751
905,300497,富祥股份,44.2748,37.172,33.132,48.9549,-7.8431,28.7119
906,002083,孚日股份,6.3002,37.1395,7.5212,-2.9149,36.9275,7.5321
907,300638,广和通,27.4488,37.1204,,,38.1148,
908,300566,激智科技,26.842,37.0898,,,0.0,
909,600704,物产中大,62.5162,36.9853,11.022,24.0659,15.7527,8.0935
910,603779,威龙股份,10.4315,36.9262,48.0435,16.727999999999998,14.2857,48.0435
911,300135,宝利国际,103.3355,36.8551,2.272,1.7963,60.0,2.5092
912,002392,北京利尔,16.0535,36.6755,5.542999999999999,12.0793,38.7755,5.5401
913,300386,飞天诚信,25.4051,36.6186,4.9989,13.6678,-35.4115,4.7701
914,300217,东方电热,109.2595,36.5894,9.5844,18.0172,-61.038999999999994,0.3261
915,603203,快克股份,35.9059,36.568000000000005,,,3.5714,
916,300640,德艺文创,17.3478,36.565,,,36.6086,
917,000796,凯撒旅游,31.7844,36.4766,17.0317,36.7409,43.0693,14.4744
918,300208,恒顺众昇,15.5905,36.4729,37.7242,48.2002,45.4545,37.1184
919,601800,中国交建,0.1516,36.4304,12.4561,8.7462,35.7143,10.7973
920,600120,浙江东方,-39.0673,36.4165,-0.3268,-5.6408,60.7143,6.6679
921,600999,招商证券,,36.3687,46.1871,-3.8381,18.1347,46.2456
922,002409,雅克科技,37.0035,36.3155,12.8684,26.3444,-34.0649,12.8684
923,000062,深圳华强,22.4972,36.303000000000004,13.1428,21.889,32.6829,10.9173
924,300505,川金诺,30.6295,36.2321,10.628,5.8989,2.1223,10.628
925,000906,浙商中拓,53.8054,35.9817,6.0803,27.9796,37.5,7.1964
926,002210,飞马国际,20.1253,35.9354,68.1008,0.1962,0.0,64.7781
927,300625,三雄极光,31.8647,35.841,,,35.8282,
928,002450,康得新,34.501,35.8145,67.3753,46.2354,-38.64,67.7758
929,600030,中信证券,,35.8074,4.9754,6.8415,35.7143,4.7383
930,300065,海兰信,13.6944,35.766,8.1088,13.6945,77.6842,7.9996
931,002684,猛狮科技,140.0631,35.7279,97.3993,164.8459,32.5,92.6352
932,300539,横河模具,23.4177,35.6366,,,10.0,
933,600756,浪潮软件,72.1185,35.5834,5.6322,7.5124,16.6667,5.7209
934,601007,金陵饭店,12.2114,35.3853,2.0495,-8.4965,10.7143,-0.0158
935,600637,东方明珠,-11.2351,35.3629,7.138999999999999,4.4958,24.6951,6.6448
936,002472,双环传动,42.5829,35.3539,6.5373,22.9912,-30.0,6.5373
937,002107,沃华医药,19.8447,35.2995,5.6015,9.4812,25.0,3.245
938,600559,老白干酒,2.6522,35.2751,4.7882,24.0348,-47.0588,4.7882
939,002358,森源电气,3.737,35.2222,105.2893,50.8765,20.0,107.0618
940,002809,红墙股份,61.4541,35.1068,,,1.3333,
941,601677,明泰铝业,47.0205,34.9983,7.3479,11.879000000000001,36.3636,7.3468
942,002499,科林环保,144.55200000000002,34.9569,0.7323,34.2451,47.4576,0.8829
943,000551,创元科技,15.0237,34.9475,17.897000000000002,18.8878,33.3333,21.5795
944,300045,华力创通,5.3352,34.7861,15.2312,12.842,50.0,16.6929
945,300515,三德科技,3.7268,34.7529,94.7238,49.667,1.0485,94.7238
946,603222,济民制药,29.9047,34.7181,8.91,41.891000000000005,-25.0,4.39
947,300003,乐普医疗,29.1575,34.6926,29.8864,39.4694,-35.4855,30.7084
948,002682,龙洲股份,22.0247,34.6702,77.5368,61.378,25.0,88.0043
949,300007,汉威电子,30.9175,34.6318,8.0545,12.3668,50.0,7.3513
950,600285,羚锐制药,21.8667,34.4942,35.5138,22.3722,22.1053,35.4659
951,002539,云图控股,27.1069,34.3649,2.8273,2.8685,40.0,2.7252
952,002006,精功科技,-26.1035,34.3328,7.4504,10.9095,50.0,7.6984
953,002223,鱼跃医疗,24.0638,34.2785,135.6435,101.2966,16.6667,125.619
954,002224,三力士,-0.8689,34.216,7.0658,9.6482,25.0,7.3544
955,600998,九州通,21.8048,34.1903,19.4709,16.6371,22.2222,15.7106
956,300357,我武生物,17.3362,34.1721,13.4765,13.9512,33.3333,13.4765
957,300484,蓝海华腾,56.653,34.0061,29.947,60.9084,-34.0,29.947
958,600823,世茂股份,-0.2086,33.9849,21.0916,18.7437,-30.7692,1.7267
959,603686,龙马环卫,51.0738,33.9573,19.325,37.3578,27.2211,17.4473
960,300258,精锻科技,27.273000000000003,33.9449,13.3172,14.565999999999999,-10.7166,13.3172
961,300009,安科生物,16.8264,33.866,19.2493,36.1003,29.8193,18.3759
962,300199,翰宇药业,23.0094,33.8583,35.6622,22.1825,29.5903,35.6622
963,000887,中鼎股份,37.0553,33.7531,71.8437,80.0608,23.8095,73.6499
964,603039,泛微网络,46.2218,33.7342,,,0.0,
965,002494,华斯股份,12.9603,33.6148,41.691,2.0414,100.0,42.4057
966,002008,大族激光,28.7925,33.5931,15.6226,38.6958,27.2727,14.7325
967,002763,汇洁股份,-3.4827,33.5645,10.4517,6.294,35.2941,9.2529
968,600226,升华拜克,32.483000000000004,33.4747,173.9365,153.0177,-11.3737,175.3313
969,000568,泸州老窖,20.5839,33.449,9.0516,11.3166,34.2614,9.0405
970,300127,银河磁体,32.6706,33.4028,5.6702,5.4005,28.5714,5.7089
971,002331,皖通科技,32.6711,33.3592,4.1195,-0.3252,-7.6923,3.7013
972,600667,太极实业,115.0203,33.3343,202.59400000000002,226.5292,0.0,259.3557
973,002288,超华科技,35.7447,33.2957,-3.5211,7.3721,33.3333,-3.5211
974,600837,海通证券,,33.2193,4.7988,-1.0122,26.6667,3.8727
975,300433,蓝思科技,53.5413,33.201,34.8975,37.8052,-58.7515,34.2535
976,600068,葛洲坝,37.8648,33.1649,75.8701,24.1742,-6.4286,89.6337
977,000753,漳州发展,-15.0687,33.1561,52.9974,22.1084,11.1111,60.123999999999995
978,300508,维宏股份,44.2367,33.1067,122.4757,119.7031,3.1579,122.4757
979,603355,莱克电气,44.0819,32.9573,17.0322,36.4043,33.3333,17.2826
980,600597,光明乳业,7.4485,32.9189,16.3921,3.8758,59.0625,10.6906
981,603833,欧派家居,20.4887,32.8921,,,27.2727,
982,002789,建艺集团,68.8975,32.8432,8.0149,55.3924,12.9032,8.1459
983,300303,聚飞光电,31.6674,32.7953,7.8292,23.3858,25.0,7.7763
984,002050,三花智控,23.4534,32.6942,14.7888,8.2609,28.5714,14.6067
985,002657,中科金财,-2.9919,32.6254,8.3933,3.7334,42.8571,6.5051
986,002108,沧州明珠,42.53,32.5585,53.5069,43.5313,23.5294,50.4158
987,300220,金运激光,34.3926,32.4912,-0.7893,-2.5208,19.6911,2.8214
988,601377,兴业证券,,32.4452,13.2474,17.2465,25.0,7.1451
989,300482,万孚生物,74.6799,32.4445,24.671,49.6537,-33.4333,20.6847
990,603939,益丰药房,29.3579,32.3184,106.8386,72.1921,17.1779,107.0983
991,600624,复旦复华,10.6234,32.2838,2.5322,23.441999999999997,0.0,2.3759
992,002606,大连电瓷,21.0485,32.1552,8.891,6.3332,36.3636,12.2112
993,002851,麦格米特,27.4261,32.0648,,,6.4449,
994,002613,北玻股份,-0.5813,32.0172,0.6057,1.3893,-46.1538,0.5612
995,000530,大冷股份,18.5291,32.0165,27.0112,21.8349,-28.5714,27.5627
996,600062,华润双鹤,6.1654,31.9624,10.0387,21.3754,28.753,10.0609
997,002829,星网宇达,27.908,31.8749,,,-16.6667,
998,601799,星宇股份,39.7534,31.7838,76.7076,62.2614,14.4313,77.3764
999,603997,继峰股份,35.8365,31.7662,16.4808,21.2064,28.5714,15.0824
1000,600834,申通地铁,-0.7324,31.7096,2.2427,-6.9303,31.7106,2.2427
1001,601179,中国西电,1.9337,31.5606,4.5334,5.9802,30.837,3.3921
1002,603096,新经典,5.7475,31.5583,,,35.2941,
1003,300535,达威股份,21.6844,31.4182,96.71600000000001,74.11399999999999,0.0,96.8515
1004,603728,鸣志电器,26.5874,31.4139,,,31.2752,
1005,000829,天音控股,-10.5426,31.3876,13.4218,11.1078,0.0,11.4514
1006,603066,音飞储存,27.1807,31.333000000000002,10.3302,8.3,30.3371,10.3687
1007,603663,三祥新材,35.1887,31.288,76.9095,62.7414,0.0,76.9095
1008,002592,八菱科技,6.7266,31.1721,3.0361,-0.7421,27.2727,4.2719
1009,600017,日照港,5.6586,31.0546,2.2115,5.3679,34.6154,1.9245
1010,300146,汤臣倍健,12.2169,31.0123,6.2632,3.8119,-37.0142,5.2839
1011,600176,中国巨石,5.5215,30.9746,13.1872,2.753,-40.5472,13.2042
1012,600056,中国医药,23.0482,30.9669,23.4108,14.27,22.3147,28.8671
1013,002122,天马股份,16.3725,30.9364,-5.5809,-10.8168,40.0,-5.5853
1014,000910,大亚圣象,13.4972,30.8826,25.0252,3.1692,37.5,26.767
1015,600270,外运发展,28.5445,30.6883,6.7816,10.511,30.5452,6.7956
1016,002492,恒基达鑫,8.1805,30.6562,4.1642,6.204,48.6014,4.4845
1017,002367,康力电梯,-1.077,30.636999999999997,48.0177,30.3503,20.8861,48.3794
1018,300507,苏奥传感,11.3337,30.6286,124.2082,112.3426,-2.2727,127.7506
1019,000018,神州长城,14.6213,30.6199,41.1961,85.9242,-65.986,37.0785
1020,603599,广信股份,34.1526,30.5683,8.4337,11.0408,-34.4828,8.4337
1021,603313,梦百合,30.2014,30.5534,,,-3.4483,
1022,600867,通化东宝,25.2501,30.5319,57.1261,20.7116,7.1429,58.0475
1023,002390,信邦制药,16.6326,30.5312,3.3663,6.761,0.0,3.2683
1024,000070,特发信息,6.7513,30.5177,12.4235,17.325,25.5835,12.2984
1025,300600,瑞特股份,27.5449,30.5168,,,-3.3333,
1026,603900,通灵珠宝,22.259,30.495,97.9819,60.3168,-2.1739,97.8537
1027,600079,人福医药,24.1584,30.4511,28.4692,37.7405,16.6667,29.2996
1028,000926,福星股份,-3.1,30.4024,6.9247,14.2682,7.1429,3.3968
1029,000631,顺发恒业,49.3709,30.3809,48.8717,30.8514,0.0,48.2446
1030,002698,博实股份,30.9616,30.3099,7.8957,13.2892,0.0,4.621
1031,601228,广州港,34.6675,30.1812,20.7775,13.0172,,22.7195
1032,600708,光明地产,-5.9094,30.134,12.2432,-6.8454,8.8816,11.0626
1033,600992,贵绳股份,35.4734,30.1192,1.1474,11.739,30.1887,1.1474
1034,000415,渤海金控,78.0575,30.092,16.9559,60.7883,86.2069,15.0432
1035,300267,尔康制药,52.2463,30.0786,23.3597,27.3104,-31.25,24.0674
1036,300286,安科瑞,23.1681,30.0215,5.8277,11.4841,27.2727,5.8332
1037,603336,宏辉果蔬,27.733,29.9946,,,-6.6667,
1038,002498,汉缆股份,2.6944,29.9888,7.5425,-0.9809,0.0,7.5317
1039,002281,光迅科技,28.7341,29.9215,10.1377,5.6901,31.4286,7.2522
1040,000705,浙江震元,3.6603,29.8886,3.6367,2.7969999999999997,32.2581,3.1179
1041,002433,太安堂,20.2029,29.8802,5.3699,12.5291,40.0,5.2999
1042,002626,金达威,10.7849,29.8363,40.461999999999996,13.4944,37.5,47.787
1043,002415,海康威视,35.4638,29.8015,27.0164,36.9158,-14.0351,26.3296
1044,600499,科达洁能,28.6362,29.7908,-3.8369999999999997,6.4058,-34.8958,-0.7673
1045,603303,得邦照明,50.4308,29.7523,,,0.0,
1046,300271,华宇软件,36.6651,29.6811,21.5638,15.7405,50.0,20.6877
1047,300087,荃银高科,-0.8374,29.6351,9.4209,18.7808,42.3729,10.1416
1048,300439,美康生物,84.6089,29.6257,17.2796,53.7479,18.1818,12.0327
1049,300396,迪瑞医疗,9.1495,29.5726,7.496,-2.8468,20.0,9.8157
1050,002397,梦洁股份,32.4124,29.5575,9.5923,25.9156,10.4167,3.3851
1051,002007,华兰生物,30.7997,29.4711,14.7939,15.4065,-17.0695,16.0556
1052,600969,郴电国际,1.2959,29.3487,5.254,15.8628,5.3818,4.8555
1053,600153,建发股份,69.6681,29.3131,23.8921,31.3598,36.3636,14.0467
1054,603026,石大胜华,29.1065,29.2022,12.8471,7.9161,10.0,12.0133
1055,600467,好当家,27.881999999999998,29.1645,1.2039,3.1796,-36.3636,1.1618
1056,002706,良信电器,20.2996,29.0086,10.6685,7.6747,-42.8571,10.6685
1057,601880,大连港,5.0443,28.93,0.9567,0.8874,-53.0865,0.9312
1058,002831,裕同科技,38.0577,28.9114,,,16.5852,
1059,002338,奥普光电,11.1541,28.8896,2.5309,0.6779999999999999,0.0,4.994
1060,600163,中闽能源,13.9425,28.831,7.6145,6.0571,28.2051,7.6916
1061,300015,爱尔眼科,30.8568,28.7522,19.9424,36.4082,25.0,17.1868
1062,002236,大华股份,48.5707,28.7268,29.316,34.8406,42.8571,29.1982
1063,300429,强力新材,60.6206,28.703000000000003,60.4843,71.8991,-60.3027,58.5912
1064,300078,思创医惠,-2.4218,28.6483,56.9365,20.2083,33.3333,57.7152
1065,000739,普洛药业,34.4997,28.6145,9.1593,4.8808,28.1818,9.1637
1066,002384,东山精密,185.0138,28.6099,1.3899,126.09700000000001,50.0,2.5163
1067,002835,同为股份,3.5943,28.5692,,,-3.3708,
