,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
1492,600375,华菱星马,0.8085,445.269,0.8509,423.0814,0.2779,1295.43
1493,600499,科达洁能,1.0536,341.6856,0.8503,423.38,0.2889,1246.1059
1494,000599,青岛双星,0.9681,371.8624,0.85,423.5294,0.2644,1361.5734
1495,000709,河钢股份,13.1546,27.3669,0.8498,423.6291,0.5133,701.3442
1496,600446,金证股份,1.6335,220.3857,0.8481,424.4782,0.4137,870.1958
1497,002405,四维图新,0.8421,427.5027,0.8477,424.6785,0.0838,4295.9427
1498,000045,深纺织A,1.3546,265.7611,0.8477,424.6785,0.0989,3640.0404
1499,603166,福达股份,0.9013,399.4231,0.8467,425.1801,0.1937,1858.5441
1500,603726,朗迪集团,1.2091,297.7421,0.8447,426.1868,0.3507,1026.5184
1501,000911,南宁糖业,1.1592,310.559,0.8434,426.8437,0.205,1756.0976
1502,600819,耀皮玻璃,1.3761,261.6089,0.843,427.0463,0.2383,1510.7008
1503,300453,三鑫医疗,1.2327,292.0419,0.8429,427.0969,0.2875,1252.1739
1504,002793,东音股份,1.4665,245.4824,0.8411,428.0109,0.3277,1098.5658
1505,600198,大唐电信,0.6877,523.4841,0.8405,428.3165,0.2271,1585.2048
1506,600433,冠豪高新,1.4037,256.4651,0.8403,428.4184,0.2895,1243.5233
1507,603366,日出东方,11.8856,30.2888,0.8402,428.4694,0.1359,2649.0066
1508,002722,金轮股份,1.1892,302.7245,0.84,428.5714,0.3124,1152.3688
1509,600487,亨通光电,1.016,354.3307,0.8393,428.9289,0.3273,1099.9083
1510,600448,华纺股份,3.2329,111.3551,0.8383,429.4405,0.4228,851.4664
1511,600359,新农开发,4.9739,72.3778,0.8373,429.9534,0.4115,874.8481
1512,600787,中储股份,4.6359,77.6548,0.8367,430.2617,0.4144,868.7259
1513,300057,万顺股份,0.8574,419.874,0.8367,430.2617,0.3113,1156.4407
1514,603038,华立股份,1.2418,289.9018,0.8355,430.8797,0.1767,2037.3514
1515,000928,中钢国际,0.2425,1484.5361,0.835,431.1377,0.1242,2898.5507
1516,600269,赣粤高速,2.842,126.6714,0.8345,431.39599999999996,0.313,1150.1597
1517,002478,常宝股份,1.3969,257.7135,0.8337,431.81,0.2277,1581.0277
1518,600764,中电广通,1.101,326.9755,0.8336,431.8618,0.111,3243.2432
1519,300519,新光药业,3.466,103.8661,0.8333,432.0173,0.1475,2440.678
1520,600936,广西广电,1.8119,198.6865,0.8318,432.7963,0.266,1353.3835
1521,000488,晨鸣纸业,1.6156,222.8274,0.8313,433.0567,0.1665,2162.1622
1522,600470,六国化工,10.289000000000001,34.9888,0.8311,433.1609,0.4275,842.1053
1523,000795,英洛华,0.718,501.3928,0.8308,433.3173,0.1989,1809.9548
1524,000811,烟台冰轮,0.6972,516.3511,0.8301,433.6827,0.2533,1421.2396
1525,603025,大豪科技,1.8213,197.66099999999997,0.8298,433.8395,0.1548,2325.5814
1526,002531,天顺风能,0.5197,692.7073,0.8286,434.4678,0.1248,2884.6154
1527,603696,安记食品,8.006,44.9663,0.8284,434.5727,0.1087,3311.8675
1528,300282,汇冠股份,0.8109,443.9512,0.8279,434.8351,0.2423,1485.7615
1529,300301,长方集团,1.1454,314.3007,0.8275,435.0453,0.233,1545.0644
1530,600750,江中药业,28.267,12.7357,0.8273,435.1505,0.2475,1454.5455
1531,600601,方正科技,0.5972,602.8131,0.8268,435.4136,0.2239,1607.8607
1532,002778,高科石化,1.056,340.9091,0.8262,435.7298,0.2484,1449.2754
1533,002407,多氟多,1.1077,324.9977,0.8259,435.8881,0.2428,1482.7018
1534,002184,海得控制,0.4321,833.1405,0.8237,437.0523,0.2018,1783.9445
1535,600975,新五丰,16.6143,21.6681,0.8237,437.0523,0.3713,969.5664
1536,002595,豪迈科技,0.8412,427.9601,0.8234,437.2116,0.349,1031.5186
1537,000068,华控赛格,0.1696,2122.6415,0.823,437.4241,0.0229,15720.524
1538,000016,深康佳A,2.1565,166.9372,0.8226,437.6368,0.3334,1079.7839999999999
1539,300146,汤臣倍健,6.2982,57.1592,0.8220000000000001,437.9562,0.2224,1618.705
1540,601799,星宇股份,2.1402,168.2086,0.8216,438.1694,0.2161,1665.8954
1541,603822,嘉澳环保,2.9901,120.3973,0.8215,438.2228,0.3818,942.9019999999999
1542,600379,宝光股份,0.9851,365.4451,0.8214,438.2761,0.3249,1108.0332
1543,300595,欧普康视,2.2941,156.9243,0.8206,438.7034,0.1245,2891.5663
1544,300539,横河模具,1.0984,327.7495,0.8201,438.9709,0.4253,846.4613
1545,002768,国恩股份,1.1027,326.4714,0.8196,439.2387,0.31,1161.2903
1546,000401,冀东水泥,1.2531,287.2875,0.8194,439.3459,0.1655,2175.2266
1547,000758,中色股份,0.7846,458.8325,0.8181,440.04400000000004,0.2611,1378.7821
1548,600851,海欣股份,0.9094,395.8654,0.8175,440.36699999999996,0.2003,1797.3039999999999
1549,601098,中南传媒,1.7264,208.5264,0.8170000000000001,440.6365,0.1304,2760.7362
1550,000533,万家乐,0.2348,1533.2198,0.8153,441.5553,0.1109,3246.1677
1551,600529,山东药玻,1.2669,284.1582,0.8151,441.6636,0.2263,1590.8087
1552,002528,英飞拓,0.7502,479.87199999999996,0.8127,442.9679,0.2144,1679.1045
1553,002055,得润电子,0.8722,412.7494,0.8122,443.2406,0.2378,1513.8772
1554,002435,长江润发,2.7213,132.2897,0.8115,443.6229,0.1955,1841.4322
1555,002522,浙江众成,2.3851,150.9371,0.8114,443.6776,0.1603,2245.7891
1556,600970,中材国际,1.1809,304.8522,0.81,444.4444,0.1758,2047.7816
1557,000737,南风化工,1.1569,311.1764,0.8097,444.6091,0.3355,1073.0253
1558,300589,江龙船艇,1.0882,330.8215,0.8092,444.8838,0.20800000000000002,1730.7692
1559,300360,炬华科技,0.4478,803.9303,0.8091,444.9388,0.1666,2160.8643
1560,603789,星光农机,1.5312,235.1097,0.809,444.9938,0.1681,2141.5824
1561,603021,山东华鹏,0.6589,546.3652,0.809,444.9938,0.2019,1783.0609
1562,600735,新华锦,2.7846,129.2825,0.8083,445.3792,0.3781,952.1291
1563,600747,*ST大控,1.6093,223.6997,0.8077,445.71,0.0197,18274.1117
1564,002332,仙琚制药,1.1148,322.9279,0.8064,446.4286,0.2723,1322.0712
1565,000976,春晖股份,0.6836,526.6238,0.8063,446.4839,0.2398,1501.251
1566,300325,德威新材,0.3494,1030.3377,0.8061,446.5947,0.1405,2562.2776
1567,600720,祁连山,1.1938,301.558,0.8044,447.5385,0.2186,1646.8435
1568,002272,川润股份,0.3453,1042.5717,0.8042,447.6498,0.1529,2354.4801
1569,002662,京威股份,1.4139,254.6149,0.8041,447.7055,0.3735,963.8554
1570,603811,诚意药业,2.2041,163.332,0.8026,448.5422,0.2582,1394.2679999999998
1571,603338,浙江鼎力,1.1815,304.6974,0.8024,448.654,0.2931,1228.2497
1572,603997,继峰股份,0.9781,368.0605,0.802,448.8778,0.2974,1210.4909
1573,600569,安阳钢铁,5.0439,71.3733,0.8018,448.9898,0.3905,921.895
1574,000666,经纬纺机,1.1623,309.7307,0.8018,448.9898,0.0592,6081.0811
1575,002331,皖通科技,1.1784,305.499,0.8014,449.2139,0.1987,1811.7765
1576,300322,硕贝德,0.9521,378.1115,0.8014,449.2139,0.2586,1392.1114
1577,002863,今飞凯达,1.328,271.0843,0.8011,449.3821,0.3555,1012.6582
1578,600292,远达环保,0.3646,987.3834,0.8003,449.8313,0.1791,2010.0503
1579,002328,新朋股份,1.3985,257.4187,0.7991,450.5068,0.2859,1259.1815
1580,002377,国创高新,0.2689,1338.7877,0.7979,451.1844,0.0956,3765.6904
1581,600789,鲁抗医药,1.3821,260.4732,0.7973,451.5239,0.33299999999999996,1081.0811
1582,002199,东晶电子,0.8669,415.2728,0.7971,451.6372,0.1901,1893.7401
1583,002158,汉钟精机,1.4376,250.4174,0.7971,451.6372,0.1194,3015.0754
1584,603222,济民制药,0.9057,397.4826,0.7968,451.8072,0.2707,1329.8855
1585,300102,乾照光电,0.4369,823.9872,0.7968,451.8072,0.1517,2373.1048
1586,600103,青山纸业,2.4494,146.9748,0.7968,451.8072,0.21100000000000002,1706.1611
1587,603611,诺力股份,1.338,269.0583,0.7959999999999999,452.2613,0.2684,1341.2817
1588,300304,云意电气,0.9879,364.4094,0.7943,453.2293,0.1235,2914.9798
1589,300054,鼎龙股份,0.9241,389.5682,0.7911,455.0626,0.2213,1626.751
1590,002281,光迅科技,1.3179,273.1618,0.7906,455.3504,0.315,1142.8571
1591,002686,亿利达,0.6545,550.0382,0.7897,455.8693,0.2238,1608.5791
1592,600356,恒丰纸业,0.9616,374.376,0.7894,456.0426,0.2371,1518.3467
1593,603986,兆易创新,3.8118,94.4436,0.7881,456.7948,0.3156,1140.6844
1594,002694,顾地科技,0.621,579.7101,0.7878,456.9688,0.2113,1703.7388
1595,000062,深圳华强,1.2622,285.2163,0.7877,457.0268,0.3444,1045.2962
1596,603086,先达股份,1.4058,256.0819,0.787,457.4333,0.41700000000000004,863.3094
1597,600660,福耀玻璃,1.2758,282.1759,0.7868,457.5496,0.2779,1295.43
1598,002020,京新药业,1.5778,228.1658,0.7849,458.6572,0.3009,1196.4108
1599,600548,深高速,2.0395,176.5139,0.784,459.1837,0.1357,2652.9108
1600,300141,和顺电气,0.3863,931.9182,0.7833,459.594,0.1526,2359.1088
1601,603108,润达医疗,0.71,507.0423,0.7811,460.8885,0.2789,1290.7852
1602,002481,双塔食品,1.8833,191.1538,0.7799,461.5976,0.1583,2274.163
1603,300625,三雄极光,1.7685,203.5623,0.7798,461.6568,0.2427,1483.3127
1604,603085,天成自控,0.8103,444.2799,0.7798,461.6568,0.1365,2637.3626
1605,300337,银邦股份,1.1023,326.5899,0.7784,462.4872,0.4018,895.9681
1606,002727,一心堂,3.5743,100.719,0.7783,462.5466,0.4292,838.7698
1607,603158,腾龙股份,1.0102,356.3651,0.7778,462.8439,0.265,1358.4906
1608,600883,博闻科技,0.7351,489.7293,0.7774,463.0821,0.0139,25899.2806
1609,603926,铁流股份,1.9932,180.6141,0.7768,463.4398,0.428,841.1215
1610,300363,博腾股份,1.3297,270.7378,0.7764,463.6785,0.3019,1192.4478
1611,002160,常铝股份,1.0893,330.4875,0.7751,464.4562,0.3124,1152.3688
1612,300456,耐威科技,0.4031,893.0786,0.7747,464.69599999999997,0.157,2292.9936
1613,000558,莱茵体育,15.6342,23.0264,0.7735,465.4169,0.4487,802.3178
1614,600580,卧龙电气,0.7345,490.1293,0.7724,466.0798,0.2477,1453.371
1615,600860,*ST京城,1.127,319.4321,0.772,466.3212,0.3477,1035.3753
1616,002169,智光电气,0.20199999999999999,1782.1782,0.7702,467.4111,0.111,3243.2432
1617,300217,东方电热,0.7359,489.1969,0.7682,468.62800000000004,0.1966,1831.1292
1618,002005,德豪润达,0.6749,533.4124,0.7682,468.62800000000004,0.1427,2522.7751
1619,300297,蓝盾股份,0.2747,1310.5206,0.7679,468.811,0.0844,4265.4028
1620,300068,南都电源,0.8301,433.6827,0.7676,468.9943,0.3052,1179.5544
1621,600843,上工申贝,1.8042,199.5344,0.7666,469.6061,0.311,1157.5563
1622,600420,现代制药,1.7722,203.1373,0.7658,470.0966,0.3636,990.0989999999999
1623,002451,摩恩电气,0.2369,1519.6285,0.764,471.2042,0.1159,3106.1259999999997
1624,002835,同为股份,1.4511,248.0877,0.764,471.2042,0.1755,2051.2821
1625,002265,西仪股份,1.265,284.585,0.7639,471.2659,0.3397,1059.7586
1626,603678,火炬电子,0.5942,605.8566,0.7635,471.5128,0.1504,2393.617
1627,002755,东方新星,0.1033,3484.9952,0.7624,472.1931,0.0512,7031.25
1628,002779,中坚科技,1.2315,292.3264,0.7587,474.4958,0.2375,1515.7895
1629,002504,*ST弘高,0.0771,4669.2607,0.7585,474.621,0.0626,5750.7987
1630,603606,东方电缆,0.6578,547.2788,0.7578,475.0594,0.2404,1497.5042
1631,603665,康隆达,2.2067,163.1395,0.7577,475.1221,0.3503,1027.6906
1632,600800,天津磁卡,0.2728,1319.6481,0.757,475.5614,0.0993,3625.3776
1633,600422,昆药集团,1.6112,223.4359,0.7564,475.9387,0.3643,988.1965
1634,601118,海南橡胶,4.0213,89.5233,0.7558,476.3165,0.2675,1345.7944
1635,300623,捷捷微电,0.9913,363.1595,0.755,476.8212,0.1541,2336.1454
1636,600070,浙江富润,0.7952,452.7163,0.7548,476.9475,0.2661,1352.8749
1637,603022,新通联,1.0564,340.78,0.7539,477.5169,0.2788,1291.2482
1638,603399,新华龙,2.1565,166.9372,0.7534,477.8338,0.321,1121.4953
1639,002448,中原内配,1.3130000000000002,274.1813,0.7527,478.2782,0.2703,1331.8535
1640,002191,劲嘉股份,0.9428,381.8413,0.7509,479.4247,0.332,1084.3373
1641,002163,中航三鑫,0.9439,381.3963,0.7497,480.1921,0.2854,1261.3875
1642,300394,天孚通信,0.8434,426.8437,0.7482,481.1548,0.1604,2244.389
1643,601789,宁波建工,0.925,389.1892,0.7477,481.4765,0.2939,1224.9064
1644,000056,皇庭国际,2.2274,161.6234,0.747,481.9277,0.0662,5438.0665
1645,601717,郑煤机,0.3859,932.8842,0.7463,482.3797,0.0961,3746.0978
1646,300585,奥联电子,0.7835,459.4767,0.7457,482.7679,0.2009,1791.9363
1647,603203,快克股份,1.8308,196.6354,0.745,483.2215,0.1268,2839.1167
1648,600259,广晟有色,3.679,97.8527,0.7446,483.4811,0.4252,846.6604
1649,002335,科华恒盛,0.3859,932.8842,0.7445,483.546,0.1138,3163.4446
1650,002179,中航光电,0.5948,605.2455,0.7440000000000001,483.871,0.2143,1679.888
1651,300482,万孚生物,2.4377,147.6802,0.7439,483.936,0.2379,1513.2409
1652,300620,光库科技,1.0054,358.0664,0.7439,483.936,0.1318,2731.4112
1653,601999,出版传媒,0.8273,435.1505,0.7438,484.0011,0.2101,1713.4698
1654,000798,中水渔业,2.6988,133.3926,0.743,484.5222,0.3084,1167.3152
1655,300059,东方财富,0.7855,458.3068,0.7427,484.7179,0.0099,36363.6364
1656,600749,西藏旅游,0.6988,515.1689,0.7411,485.7644,0.0691,5209.8408
1657,600249,两面针,1.9786,181.9468,0.7411,485.7644,0.3462,1039.8614
1658,000591,太阳能,0.1445,2491.3495,0.7404,486.2237,0.0712,5056.1798
1659,002810,山东赫达,1.2265,293.5181,0.7396,486.7496,0.3365,1069.8366
1660,600367,红星发展,1.5741,228.7021,0.7385,487.4746,0.3099,1161.6651
1661,600992,贵绳股份,1.3005,276.8166,0.7385,487.4746,0.2291,1571.3662
1662,002403,爱仕达,1.551,232.1083,0.7384,487.5406,0.4066,885.3910000000001
1663,002532,新界泵业,1.8362,196.0571,0.7382,487.6727,0.3022,1191.2641
1664,000678,襄阳轴承,1.1042,326.0279,0.7371,488.4005,0.3371,1067.9324
1665,300251,光线传媒,0.9957,361.5547,0.7369,488.533,0.1809,1990.0498
1666,002022,科华生物,1.6983,211.9767,0.7361,489.064,0.2407,1495.6377
1667,300320,海达股份,0.5101,705.7439999999999,0.7356,489.3964,0.2808,1282.0513
1668,002351,漫步者,3.217,111.9055,0.7336,490.7306,0.1418,2538.7870000000003
1669,300166,东方国信,0.2324,1549.0534,0.7321,491.7361,0.0712,5056.1798
1670,002246,北化股份,0.8833,407.5625,0.7318,491.9377,0.2874,1252.6096
1671,000657,中钨高新,1.7315,207.9122,0.7294,493.5563,0.4027,893.9657
1672,002395,双象股份,2.4776,145.3019,0.7294,493.5563,0.3151,1142.4944
1673,600200,江苏吴中,2.7306,131.8392,0.7291,493.7594,0.3344,1076.555
1674,002124,天邦股份,4.1012,87.7792,0.7288,493.9627,0.3032,1187.3351
1675,300349,金卡智能,0.5824,618.1319,0.7285,494.1661,0.1754,2052.4515
1676,002477,雏鹰农牧,2.4745,145.4839,0.7284,494.2339,0.0902,3991.1308
1677,002087,新野纺织,2.0478,175.7984,0.7283,494.3018,0.2387,1508.1693
1678,002293,罗莱生活,3.0624,117.5549,0.7265,495.5265,0.3631,991.4624
1679,000070,特发信息,0.7263,495.6629,0.7261,495.7995,0.3031,1187.7268
1680,600489,中金黄金,46.6105,7.7236,0.7255,496.2095,0.4962,725.5139
1681,600298,安琪酵母,2.5611,140.5646,0.7246,496.8258,0.5634,638.9776
1682,603033,三维股份,0.4739,759.6539,0.7241,497.1689,0.1673,2151.8231
1683,300115,长盈精密,1.534,234.6806,0.7234,497.65,0.4444,810.081
1684,300613,富瀚微,1.8061,199.3245,0.7209,499.3758,0.1396,2578.7966
1685,600378,天科股份,0.7548,476.9475,0.7201,499.9306,0.1164,3092.7835
1686,002518,科士达,0.5168,696.5944,0.72,500.0,0.1823,1974.7669
1687,002702,海欣食品,1.6231,221.7978,0.7197,500.2084,0.2521,1428.0048
1688,002401,中远海科,1.2779,281.7122,0.7190000000000001,500.6954,0.1418,2538.7870000000003
1689,002461,珠江啤酒,4.243,84.8456,0.7189,500.7651,0.1621,2220.8513
1690,002367,康力电梯,1.0536,341.6856,0.7188,500.8347,0.2211,1628.2225
1691,002098,浔兴股份,0.9474,379.9873,0.7181,501.3229,0.3846,936.0374
1692,002060,粤水电,1.0741,335.1643,0.7178,501.5325,0.2144,1679.1045
1693,600305,恒顺醋业,3.6439,98.7952,0.7172,501.952,0.5604,642.3983
1694,002729,好利来,1.0945,328.9173,0.7166,502.3723,0.2032,1771.6535
1695,002359,齐星铁塔,0.3906,921.659,0.7163,502.5827,0.2002,1798.2018
1696,300089,文化长城,0.4555,790.3403,0.7163,502.5827,0.10400000000000001,3461.5385
1697,002688,金河生物,1.6466,218.6323,0.7162,502.6529,0.3778,952.8851
1698,300279,和晶科技,0.8488,424.1282,0.7158,502.9338,0.2779,1295.43
1699,300109,新开源,1.2073,298.186,0.7141,504.1311,0.2667,1349.8313
1700,603996,中新科技,0.6399,562.5879,0.7136,504.4843,0.2657,1354.9116
1701,002138,顺络电子,0.5731,628.1626,0.7136,504.4843,0.2461,1462.82
1702,603138,海量数据,1.5888,226.5861,0.7128,505.0505,0.2388,1507.5377
1703,002544,杰赛科技,0.5434,662.4954,0.7123,505.405,0.2013,1788.3756
1704,000099,中信海直,0.6258,575.2637,0.7118,505.76,0.1866,1929.2605
1705,600219,南山铝业,2.5868,139.1681,0.7114,506.0444,0.3017,1193.2383
1706,002449,国星光电,1.0882,330.8215,0.7113,506.1156,0.1883,1911.8428
1707,603345,安井食品,8.4675,42.5155,0.7113,506.1156,0.4961,725.6601
1708,002760,凤形股份,0.695,517.9856,0.711,506.3291,0.1947,1848.9985
1709,002104,恒宝股份,1.1621,309.784,0.7106,506.6141,0.2184,1648.3516
1710,002805,丰元股份,0.8109,443.9512,0.7101,506.9708,0.2681,1342.7825
1711,002290,中科新材,0.5274,682.5939,0.7093,507.5426,0.1806,1993.3555
1712,002498,汉缆股份,0.4054,888.0118,0.7085,508.1157,0.1724,2088.1671
1713,600539,狮头股份,1.844,195.2278,0.7070000000000001,509.1938,0.0338,10650.8876
1714,000880,潍柴重机,2.8301,127.204,0.7067,509.4099,0.3559,1011.5201
1715,300289,利德曼,0.3026,1189.6894,0.7063,509.6984,0.1472,2445.6522
1716,000933,神火股份,9.7616,36.8792,0.7062,509.7706,0.2665,1350.8443
1717,002042,华孚色纺,2.6156,137.6357,0.7061,509.8428,0.305,1180.3279
1718,603993,洛阳钼业,3.4343,104.8249,0.7057,510.1318,0.2855,1260.9457
1719,600468,百利电气,0.5242,686.7608,0.7051,510.5659,0.1469,2450.6467
1720,002538,司尔特,5.3258,67.5955,0.7048,510.7832,0.1908,1886.7925
1721,002821,凯莱英,1.1613,309.9974,0.7044,511.0733,0.1744,2064.2202
1722,000425,徐工机械,0.3843,936.7681,0.703,512.091,0.1921,1874.0239
1723,002412,汉森制药,1.1414,315.4021,0.7020000000000001,512.8205,0.401,897.7556
1724,300510,金冠电气,0.2833,1270.7377,0.7013,513.3324,0.1139,3160.6673
1725,002362,汉王科技,2.0685,174.0392,0.7004,513.992,0.19899999999999998,1809.0452
1726,002546,新联电子,0.258,1395.3488,0.7003,514.0654,0.0365,9863.0137
1727,603385,惠达卫浴,1.4946,240.8671,0.6992,514.8741,0.2857,1260.063
1728,600630,龙头股份,2.7874,129.1526,0.6979,515.8332,0.4231,850.8627
1729,002230,科大讯飞,0.4371,823.6102,0.6971,516.4252,0.1543,2333.1173
1730,300537,广信材料,0.4413,815.7716,0.6961,517.1671,0.131,2748.0916
1731,300323,华灿光电,0.6619,543.8888,0.6959,517.3157,0.1596,2255.6391
1732,002550,千红制药,1.0926,329.4893,0.6952,517.8366,0.1254,2870.8134
1733,300254,仟源医药,1.0952,328.7071,0.6949,518.0602,0.3402,1058.2011
1734,603027,千禾味业,4.3277,83.1851,0.6931,519.4056,0.4718,763.0352
1735,600380,健康元,1.3613,264.4531,0.6931,519.4056,0.3133,1149.0584
1736,002486,嘉麟杰,1.2928,278.4653,0.6924,519.9307,0.2999,1200.4001
1737,300086,康芝药业,1.72,209.3023,0.6918,520.3816,0.0784,4591.8367
1738,300487,蓝晓科技,0.7403,486.2893,0.6913,520.758,0.1626,2214.0221
1739,600333,长春燃气,6.4525,55.7923,0.6905,521.3613,0.5743,626.8501
1740,002217,合力泰,0.772,466.3212,0.6903,521.5124,0.2237,1609.2982
1741,603556,海兴电力,0.7933,453.8006,0.6899,521.8148,0.1109,3246.1677
1742,603016,新宏泰,0.893,403.1355,0.6898,521.8904,0.1115,3228.6996
1743,300201,海伦哲,0.3282,1096.8921,0.6896,522.0418,0.1707,2108.9631
1744,300198,纳川股份,0.2554,1409.5536,0.6893,522.269,0.1105,3257.9186
1745,002460,赣锋锂业,1.4702,244.8646,0.6882,523.1037,0.3609,997.5062
1746,300061,康耐特,1.9992,180.072,0.6881,523.1798,0.3008,1196.8085
1747,002865,钧达股份,1.3874,259.4782,0.6879,523.3319,0.3162,1138.5199
1748,300471,厚普股份,0.2294,1569.3112,0.6865,524.3991,0.11199999999999999,3214.2857
1749,002202,金风科技,0.2385,1509.434,0.6864,524.4755,0.1119,3217.1582
1750,300647,超频三,2.4808,145.1145,0.6861,524.7049,0.3746,961.0251
1751,000969,安泰科技,0.919,391.7301,0.6859999999999999,524.7813,0.2364,1522.8426
1752,300014,亿纬锂能,0.6685,538.5191,0.6859,524.8579,0.2549,1412.3186
1753,600513,联环药业,0.8358,430.7251,0.6854,525.2407,0.1697,2121.3907
1754,600460,士兰微,0.9378,383.8772,0.6852,525.394,0.2446,1471.7907
1755,300147,香雪制药,0.5919,608.2108,0.6849,525.6242,0.1437,2505.2192
1756,300548,博创科技,0.8679,414.7943,0.6847,525.7777,0.1711,2104.0327
1757,002466,天齐锂业,6.1112,58.9082,0.6834,526.7779,0.2634,1366.7426
1758,600176,中国巨石,1.2364,291.1679,0.6833,526.855,0.22899999999999998,1572.0524
1759,000039,中集集团,1.143,314.9606,0.6831,527.0092,0.2649,1359.0034
1760,603658,安图生物,1.6479,218.4599,0.6825,527.4725,0.2163,1664.3551
1761,300566,激智科技,0.4192,858.7786,0.6817,528.0915,0.1588,2267.0025
1762,300110,华仁药业,0.4458,807.5369999999999,0.6817,528.0915,0.2579,1395.8899
1763,600820,隧道股份,0.4148,867.8881,0.6814,528.3240000000001,0.1515,2376.2376
1764,000881,中广核技,0.7901,455.6385,0.6814,528.3240000000001,0.1395,2580.6452
1765,603232,格尔软件,0.6179,582.6185,0.6811,528.5567,0.20600000000000002,1747.5728
1766,300330,华虹计通,0.2118,1699.7167,0.6802,529.2561,0.08,4500.0
1767,002490,*ST墨龙,1.8357,196.1105,0.6798,529.5675,0.2366,1521.5554
1768,002194,武汉凡谷,0.9695,371.3254,0.6789,530.2696,0.1881,1913.8756
1769,002250,联化科技,1.3,276.9231,0.6785,530.5822,0.3012,1195.2191
1770,600129,太极集团,2.0358,176.8347,0.6779999999999999,530.9735,0.3815,943.6435
1771,600125,铁龙物流,19.5199,18.4427,0.675,533.3333,0.4655,773.362
1772,603538,美诺华,2.8472,126.44,0.6746,533.6496,0.2584,1393.1889
1773,600697,欧亚集团,238.9417,1.5066,0.6745,533.7287,0.5183,694.5784
1774,600815,*ST厦工,0.4007,898.4278,0.6737,534.3625,0.177,2033.8983
1775,000839,中信国安,1.1634,309.4379,0.6732,534.7594,0.245,1469.3878
1776,600984,建设机械,0.1833,1963.9935,0.6727,535.1568,0.1081,3330.2498
1777,002372,伟星新材,3.0061,119.7565,0.6727,535.1568,0.2493,1444.0433
1778,300331,苏大维格,0.598,602.0067,0.6725,535.316,0.2026,1776.9003
1779,300629,新劲刚,0.2946,1221.9959,0.6678,539.0836,0.1289,2792.8627
1780,300526,中潜股份,0.747,481.9277,0.667,539.7301,0.3406,1056.9583
1781,002236,大华股份,0.4374,823.0453,0.6662,540.3783,0.2101,1713.4698
1782,601928,凤凰传媒,2.9016,124.0695,0.6659,540.6217,0.2377,1514.5141
1783,603618,杭电股份,0.6016,598.4043,0.6649,541.4348,0.2329,1545.7278
1784,600075,新疆天业,1.4263,252.4013,0.6623,543.5603,0.3903,922.3674
1785,002795,永和智控,0.9956,361.591,0.6618,543.971,0.2041,1763.8413
1786,300092,科新机电,0.2772,1298.7013,0.6612,544.4646,0.1394,2582.4964
1787,002003,伟星股份,1.1273,319.3471,0.6612,544.4646,0.2707,1329.8855
1788,300009,安科生物,1.0497,342.9551,0.6607,544.8766,0.359,1002.7855
1789,300126,锐奇股份,0.6053,594.7464,0.6606,544.9591,0.1392,2586.2069
1790,000422,湖北宜化,6.8053,52.8999,0.6594,545.9509,0.2593,1388.3533
1791,300066,三川智慧,0.4512,797.8723,0.6591,546.1994,0.1111,3240.324
1792,600156,华升股份,1.2979,277.3711,0.6583,546.8631,0.2382,1511.335
1793,002229,鸿博股份,1.0202,352.87199999999996,0.6579,547.1956,0.0985,3654.8223
1794,000513,丽珠集团,1.4564,247.1848,0.6569,548.0286,0.3312,1086.9565
1795,600550,保变电气,0.315,1142.8571,0.6567,548.1955,0.1288,2795.0311
1796,600300,维维股份,7.5976,47.3834,0.6563,548.5296,0.3064,1174.9347
1797,600410,华胜天成,0.4346,828.3479,0.6563,548.5296,0.1249,2882.3058
1798,600540,*ST新赛,0.875,411.4286,0.6558,548.9478,0.1431,2515.7233
1799,300193,佳士科技,1.4905,241.5297,0.6552,549.4505,0.0865,4161.8497
1800,000063,中兴通讯,0.9144,393.7008,0.6539,550.5429,0.22899999999999998,1572.0524
1801,603030,全筑股份,0.2859,1259.1815,0.6538,550.6271,0.1349,2668.6434
1802,603985,恒润股份,1.1322,317.965,0.6538,550.6271,0.3318,1084.991
1803,300443,金雷风电,0.6669,539.8111,0.6536,550.7956,0.1465,2457.3379
1804,300261,雅本化学,0.728,494.5055,0.6532,551.1329,0.2984,1206.4343
1805,002871,伟隆股份,1.2602,285.6689,0.6523,551.8933,0.2441,1474.8054
1806,002114,罗平锌电,26.2426,13.7182,0.6514,552.6558,0.4232,850.6616
1807,300650,太龙照明,0.6487,554.9561,0.6508,553.1653,0.2851,1262.7148
1808,002837,英维克,0.5005,719.2807,0.6506,553.3354,0.1432,2513.9665
1809,300127,银河磁体,0.9437,381.4772,0.6491,554.6141,0.1229,2929.2107
1810,002547,春兴精工,0.7245,496.8944,0.6489,554.785,0.195,1846.1538
1811,002283,天润曲轴,0.7331,491.0653,0.6488,554.8705,0.2743,1312.4316
1812,300236,上海新阳,0.4323,832.755,0.6478,555.7271,0.1337,2692.5954
1813,601100,恒立液压,1.3427,268.1165,0.6476,555.8987,0.2256,1595.7447
1814,002012,凯恩股份,0.9079999999999999,396.4758,0.6476,555.8987,0.2304,1562.5
1815,603703,盛洋科技,0.8291,434.2058,0.6469,556.5002,0.2632,1367.7812
1816,600222,太龙药业,0.6363,565.7709,0.6467,556.6723,0.1694,2125.1476
