,date,bank,ON_B,ON_A,1W_B,1W_A,2W_B,2W_A,1M_B,1M_A,3M_B,3M_A,6M_B,6M_A,9M_B,9M_A,1Y_B,1Y_A
2061,2015-06-18,上海银行,1.21,1.21,2.5,2.5,3.0,3.0,3.3,3.3,3.05,3.05,3.19,3.19,3.3,3.3,3.4,3.4
2062,2015-06-18,汇丰中国,1.2,1.2,2.42,2.42,2.93,2.93,3.3,3.3,3.05,3.05,3.18,3.18,3.29,3.29,3.4,3.4
2063,2015-06-18,渣打银行,1.15,1.15,2.24,2.24,2.79,2.79,3.11,3.11,3.0,3.0,3.18,3.18,3.3,3.3,3.4,3.4
2064,2015-06-18,华夏银行,1.2,1.2,2.48,2.48,3.0,3.0,3.33,3.33,3.0,3.0,3.2,3.2,3.32,3.32,3.4,3.4
2065,2015-06-18,广发银行,1.25,1.25,2.45,2.45,2.93,2.93,3.3,3.3,3.2,3.2,3.3,3.3,3.4,3.4,3.5,3.5
2066,2015-06-18,邮储银行,1.28,1.28,2.55,2.55,2.95,2.95,3.35,3.35,3.3,3.3,3.55,3.55,3.6,3.6,3.65,3.65
2067,2015-06-18,国开行,1.15,1.15,2.36,2.36,2.88,2.88,3.3,3.3,2.95,2.95,3.05,3.05,3.2,3.2,3.4,3.4
2068,2015-06-19,工商银行,1.22,1.22,2.63,2.63,3.1,3.1,3.4,3.4,3.0,3.0,3.05,3.05,3.15,3.15,3.25,3.25
2069,2015-06-19,农业银行,1.3,1.3,2.7,2.7,3.4,3.4,3.55,3.55,3.05,3.05,3.18,3.18,3.3,3.3,3.4,3.4
2070,2015-06-19,中国银行,1.25,1.25,2.66,2.66,3.1,3.1,3.25,3.25,3.18,3.18,3.19,3.19,3.29,3.29,3.35,3.35
2071,2015-06-19,建设银行,1.23,1.23,2.65,2.65,3.23,3.23,3.55,3.55,3.25,3.25,3.22,3.22,3.29,3.29,3.4,3.4
2072,2015-06-19,交通银行,1.27,1.27,2.69,2.69,3.17,3.17,3.33,3.33,3.15,3.15,3.186,3.186,3.297,3.297,3.4,3.4
2073,2015-06-19,招商银行,1.27,1.27,2.8,2.8,3.2,3.2,3.4,3.4,3.26,3.26,3.2,3.2,3.3,3.3,3.4,3.4
2074,2015-06-19,中信银行,1.22,1.22,2.63,2.63,3.1,3.1,3.3,3.3,2.88,2.88,3.1,3.1,3.23,3.23,3.3,3.3
2075,2015-06-19,光大银行,1.3,1.3,2.8,2.8,3.4,3.4,4.2,4.2,3.1,3.1,3.2,3.2,3.3,3.3,3.4,3.4
2076,2015-06-19,兴业银行,1.28,1.28,2.68,2.68,3.1,3.1,3.05,3.05,3.0,3.0,3.15,3.15,3.25,3.25,3.4,3.4
2077,2015-06-19,浦发银行,1.35,1.35,2.7,2.7,3.4,3.4,3.5,3.5,3.1,3.1,3.18,3.18,3.29,3.29,3.4,3.4
2078,2015-06-19,北京银行,1.3,1.3,2.8,2.8,3.2,3.2,3.5,3.5,3.3,3.3,3.3,3.3,3.35,3.35,3.4,3.4
2079,2015-06-19,上海银行,1.26,1.26,2.7,2.7,3.15,3.15,3.35,3.35,3.1,3.1,3.19,3.19,3.3,3.3,3.4,3.4
2080,2015-06-19,汇丰中国,1.25,1.25,2.6,2.6,3.18,3.18,3.35,3.35,3.07,3.07,3.19,3.19,3.29,3.29,3.4,3.4
2081,2015-06-19,渣打银行,1.2,1.2,2.48,2.48,2.96,2.96,3.31,3.31,3.05,3.05,3.19,3.19,3.3,3.3,3.4,3.4
2082,2015-06-19,华夏银行,1.26,1.26,2.7,2.7,3.2,3.2,3.3,3.3,3.05,3.05,3.19,3.19,3.3,3.3,3.4,3.4
2083,2015-06-19,广发银行,1.3,1.3,2.5,2.5,2.93,2.93,3.3,3.3,3.2,3.2,3.3,3.3,3.4,3.4,3.5,3.5
2084,2015-06-19,邮储银行,1.32,1.32,2.75,2.75,3.14,3.14,3.35,3.35,3.3,3.3,3.55,3.55,3.6,3.6,3.65,3.65
2085,2015-06-19,国开行,1.2,1.2,2.48,2.48,3.1,3.1,3.25,3.25,3.0,3.0,3.05,3.05,3.2,3.2,3.4,3.4
2086,2015-06-23,工商银行,1.25,1.25,2.6,2.6,3.2,3.2,3.35,3.35,3.1,3.1,3.05,3.05,3.15,3.15,3.25,3.25
2087,2015-06-23,农业银行,1.3,1.3,2.7,2.7,3.4,3.4,3.45,3.45,3.1,3.1,3.18,3.18,3.3,3.3,3.4,3.4
2088,2015-06-23,中国银行,1.26,1.26,2.6,2.6,3.25,3.25,3.28,3.28,3.18,3.18,3.19,3.19,3.29,3.29,3.35,3.35
2089,2015-06-23,建设银行,1.28,1.28,2.64,2.64,3.29,3.29,3.53,3.53,3.28,3.28,3.22,3.22,3.29,3.29,3.4,3.4
2090,2015-06-23,交通银行,1.31,1.31,2.74,2.74,3.35,3.35,3.38,3.38,3.35,3.35,3.2,3.2,3.2965,3.2965,3.4,3.4
2091,2015-06-23,招商银行,1.3,1.3,2.78,2.78,3.25,3.25,3.3,3.3,3.35,3.35,3.2,3.2,3.3,3.3,3.4,3.4
2092,2015-06-23,中信银行,1.26,1.26,2.62,2.62,3.2,3.2,3.3,3.3,3.0,3.0,3.1,3.1,3.23,3.23,3.3,3.3
2093,2015-06-23,光大银行,1.35,1.35,2.7,2.7,3.3,3.3,4.2,4.2,3.11,3.11,3.2,3.2,3.3,3.3,3.4,3.4
2094,2015-06-23,兴业银行,1.28,1.28,2.68,2.68,3.15,3.15,3.2,3.2,3.2,3.2,3.15,3.15,3.25,3.25,3.4,3.4
2095,2015-06-23,浦发银行,1.35,1.35,2.75,2.75,3.4,3.4,3.5,3.5,3.15,3.15,3.19,3.19,3.29,3.29,3.4,3.4
2096,2015-06-23,北京银行,1.3,1.3,2.8,2.8,3.3,3.3,3.4,3.4,3.2,3.2,3.2,3.2,3.3,3.3,3.4,3.4
2097,2015-06-23,上海银行,1.32,1.32,2.7,2.7,3.3,3.3,3.4,3.4,3.15,3.15,3.19,3.19,3.3,3.3,3.4,3.4
2098,2015-06-23,汇丰中国,1.3,1.3,2.8,2.8,3.3,3.3,3.45,3.45,3.15,3.15,3.19,3.19,3.3,3.3,3.4,3.4
2099,2015-06-23,渣打银行,1.25,1.25,2.58,2.58,3.25,3.25,3.36,3.36,3.11,3.11,3.19,3.19,3.3,3.3,3.4,3.4
2100,2015-06-23,华夏银行,1.3,1.3,2.67,2.67,3.35,3.35,3.37,3.37,3.33,3.33,3.2,3.2,3.3,3.3,3.4,3.4
2101,2015-06-23,广发银行,1.35,1.35,2.6,2.6,3.25,3.25,3.3,3.3,3.2,3.2,3.3,3.3,3.4,3.4,3.5,3.5
2102,2015-06-23,邮储银行,1.35,1.35,2.7,2.7,3.25,3.25,3.3,3.3,3.3,3.3,3.55,3.55,3.6,3.6,3.65,3.65
2103,2015-06-23,国开行,1.25,1.25,2.58,2.58,3.25,3.25,3.3,3.3,3.0,3.0,3.05,3.05,3.2,3.2,3.4,3.4
2104,2015-06-24,工商银行,1.3,1.3,2.75,2.75,3.4,3.4,3.4,3.4,3.1,3.1,3.05,3.05,3.15,3.15,3.25,3.25
2105,2015-06-24,农业银行,1.35,1.35,2.9,2.9,3.8,3.8,3.55,3.55,3.17,3.17,3.19,3.19,3.3,3.3,3.4,3.4
2106,2015-06-24,中国银行,1.31,1.31,2.85,2.85,3.42,3.42,3.38,3.38,3.26,3.26,3.19,3.19,3.29,3.29,3.35,3.35
2107,2015-06-24,建设银行,1.33,1.33,2.77,2.77,3.49,3.49,3.58,3.58,3.3,3.3,3.22,3.22,3.29,3.29,3.4,3.4
2108,2015-06-24,交通银行,1.35,1.35,2.86,2.86,3.67,3.67,3.45,3.45,3.33,3.33,3.2,3.2,3.298,3.298,3.4,3.4
2109,2015-06-24,招商银行,1.34,1.34,2.95,2.95,3.45,3.45,3.5,3.5,3.3,3.3,3.25,3.25,3.35,3.35,3.45,3.45
2110,2015-06-24,中信银行,1.35,1.35,2.8,2.8,3.38,3.38,3.4,3.4,3.0,3.0,3.1,3.1,3.23,3.23,3.3,3.3
2111,2015-06-24,光大银行,1.4,1.4,2.8,2.8,3.6,3.6,4.3,4.3,3.18,3.18,3.2,3.2,3.3,3.3,3.4,3.4
2112,2015-06-24,兴业银行,1.31,1.31,2.77,2.77,3.3,3.3,3.3,3.3,3.2,3.2,3.15,3.15,3.25,3.25,3.4,3.4
2113,2015-06-24,浦发银行,1.35,1.35,2.85,2.85,3.45,3.45,3.5,3.5,3.2,3.2,3.2,3.2,3.3,3.3,3.4,3.4
2114,2015-06-24,北京银行,1.35,1.35,2.85,2.85,3.45,3.45,3.45,3.45,3.2,3.2,3.2,3.2,3.3,3.3,3.4,3.4
2115,2015-06-24,上海银行,1.34,1.34,2.8,2.8,3.5,3.5,3.45,3.45,3.18,3.18,3.2,3.2,3.3,3.3,3.4,3.4
2116,2015-06-24,汇丰中国,1.33,1.33,2.83,2.83,3.45,3.45,3.46,3.46,3.22,3.22,3.2,3.2,3.3,3.3,3.4,3.4
2117,2015-06-24,渣打银行,1.28,1.28,2.68,2.68,3.27,3.27,3.36,3.36,3.17,3.17,3.19,3.19,3.3,3.3,3.4,3.4
2118,2015-06-24,华夏银行,1.33,1.33,2.76,2.76,3.45,3.45,3.44,3.44,3.3,3.3,3.2,3.2,3.3,3.3,3.4,3.4
2119,2015-06-24,广发银行,1.38,1.38,2.75,2.75,3.42,3.42,3.4,3.4,3.2,3.2,3.25,3.25,3.3,3.3,3.4,3.4
2120,2015-06-24,邮储银行,1.38,1.38,2.88,2.88,3.5,3.5,3.5,3.5,3.3,3.3,3.55,3.55,3.6,3.6,3.65,3.65
2121,2015-06-24,国开行,1.28,1.28,2.73,2.73,3.42,3.42,3.41,3.41,3.0,3.0,3.05,3.05,3.2,3.2,3.4,3.4
2122,2015-06-25,工商银行,1.31,1.31,2.8,2.8,3.55,3.55,3.5,3.5,3.15,3.15,3.05,3.05,3.15,3.15,3.25,3.25
2123,2015-06-25,农业银行,1.4,1.4,3.1,3.1,3.85,3.85,3.9,3.9,3.21,3.21,3.2,3.2,3.3,3.3,3.4,3.4
2124,2015-06-25,中国银行,1.34,1.34,3.0,3.0,3.55,3.55,3.58,3.58,3.3,3.3,3.19,3.19,3.29,3.29,3.35,3.35
2125,2015-06-25,建设银行,1.34,1.34,2.85,2.85,3.62,3.62,3.85,3.85,3.35,3.35,3.24,3.24,3.3,3.3,3.4,3.4
2126,2015-06-25,交通银行,1.35,1.35,2.86,2.86,3.68,3.68,3.62,3.62,3.33,3.33,3.2,3.2,3.298,3.298,3.4,3.4
2127,2015-06-25,招商银行,1.35,1.35,3.0,3.0,3.6,3.6,3.6,3.6,3.3,3.3,3.25,3.25,3.35,3.35,3.45,3.45
2128,2015-06-25,中信银行,1.35,1.35,2.8,2.8,3.38,3.38,3.4,3.4,3.0,3.0,3.1,3.1,3.23,3.23,3.3,3.3
2129,2015-06-25,光大银行,1.4,1.4,3.1,3.1,3.9,3.9,4.5,4.5,3.21,3.21,3.2,3.2,3.3,3.3,4.49,4.49
2130,2015-06-25,兴业银行,1.34,1.34,2.7,2.7,2.8,2.8,3.0,3.0,3.0,3.0,3.15,3.15,3.25,3.25,3.4,3.4
2131,2015-06-25,浦发银行,1.4,1.4,3.0,3.0,3.65,3.65,3.55,3.55,3.25,3.25,3.2,3.2,3.3,3.3,3.4,3.4
2132,2015-06-25,北京银行,1.4,1.4,3.15,3.15,3.6,3.6,3.5,3.5,3.25,3.25,3.2,3.2,3.3,3.3,3.4,3.4
2133,2015-06-25,上海银行,1.35,1.35,2.85,2.85,3.62,3.62,3.5,3.5,3.22,3.22,3.2,3.2,3.3,3.3,3.4,3.4
2134,2015-06-25,汇丰中国,1.35,1.35,2.88,2.88,3.6,3.6,3.56,3.56,3.25,3.25,3.2,3.2,3.3,3.3,3.4,3.4
2135,2015-06-25,渣打银行,1.31,1.31,2.8,2.8,3.58,3.58,3.45,3.45,3.21,3.21,3.2,3.2,3.3,3.3,3.4,3.4
2136,2015-06-25,华夏银行,1.35,1.35,2.85,2.85,3.62,3.62,3.63,3.63,3.3,3.3,3.2,3.2,3.3,3.3,3.4,3.4
2137,2015-06-25,广发银行,1.39,1.39,2.85,2.85,3.6,3.6,3.6,3.6,3.3,3.3,3.25,3.25,3.3,3.3,3.4,3.4
2138,2015-06-25,邮储银行,1.41,1.41,2.9,2.9,3.58,3.58,3.6,3.6,3.3,3.3,3.55,3.55,3.6,3.6,3.65,3.65
2139,2015-06-25,国开行,1.31,1.31,2.8,2.8,3.58,3.58,3.6,3.6,3.0,3.0,3.05,3.05,3.2,3.2,3.4,3.4
2140,2015-06-26,工商银行,1.32,1.32,2.85,2.85,3.55,3.55,3.6,3.6,3.15,3.15,3.05,3.05,3.15,3.15,3.25,3.25
2141,2015-06-26,农业银行,1.4,1.4,3.1,3.1,3.85,3.85,3.9,3.9,3.25,3.25,3.2,3.2,3.3,3.3,3.4,3.4
2142,2015-06-26,中国银行,1.33,1.33,2.85,2.85,3.55,3.55,3.63,3.63,3.3,3.3,3.19,3.19,3.29,3.29,3.35,3.35
2143,2015-06-26,建设银行,1.34,1.34,2.88,2.88,3.62,3.62,3.84,3.84,3.34,3.34,3.24,3.24,3.3,3.3,3.4,3.4
2144,2015-06-26,交通银行,1.37,1.37,3.12,3.12,3.81,3.81,3.73,3.73,3.51,3.51,3.2,3.2,3.3,3.3,3.4,3.4
2145,2015-06-26,招商银行,1.35,1.35,3.0,3.0,3.6,3.6,3.65,3.65,3.3,3.3,3.25,3.25,3.3,3.3,3.4,3.4
2146,2015-06-26,中信银行,1.3,1.3,2.83,2.83,3.55,3.55,3.57,3.57,3.0,3.0,3.1,3.1,3.23,3.23,3.3,3.3
2147,2015-06-26,光大银行,1.4,1.4,3.2,3.2,3.95,3.95,4.19,4.19,3.4,3.4,3.2,3.2,3.3,3.3,3.5,3.5
2148,2015-06-26,兴业银行,1.34,1.34,2.7,2.7,2.8,2.8,3.0,3.0,3.0,3.0,3.15,3.15,3.25,3.25,3.4,3.4
2149,2015-06-26,浦发银行,1.36,1.36,3.0,3.0,3.7,3.7,3.7,3.7,3.28,3.28,3.2,3.2,3.3,3.3,3.4,3.4
2150,2015-06-26,北京银行,1.43,1.43,3.15,3.15,3.6,3.6,3.6,3.6,3.25,3.25,3.2,3.2,3.3,3.3,3.4,3.4
2151,2015-06-26,上海银行,1.35,1.35,2.9,2.9,3.6,3.6,3.63,3.63,3.25,3.25,3.2,3.2,3.3,3.3,3.4,3.4
2152,2015-06-26,汇丰中国,1.37,1.37,2.93,2.93,3.6,3.6,3.6,3.6,3.29,3.29,3.2,3.2,3.3,3.3,3.4,3.4
2153,2015-06-26,渣打银行,1.36,1.36,2.88,2.88,3.6,3.6,3.57,3.57,3.25,3.25,3.2,3.2,3.3,3.3,3.4,3.4
2154,2015-06-26,华夏银行,1.36,1.36,3.0,3.0,3.63,3.63,3.62,3.62,3.3,3.3,3.2,3.2,3.3,3.3,3.4,3.4
2155,2015-06-26,广发银行,1.4,1.4,2.85,2.85,3.55,3.55,3.65,3.65,3.3,3.3,3.35,3.35,3.3,3.3,3.4,3.4
2156,2015-06-26,邮储银行,1.37,1.37,2.92,2.92,3.58,3.58,3.63,3.63,3.3,3.3,3.55,3.55,3.6,3.6,3.65,3.65
2157,2015-06-26,国开行,1.32,1.32,2.85,2.85,3.55,3.55,3.63,3.63,3.0,3.0,3.05,3.05,3.2,3.2,3.4,3.4
2158,2015-06-29,工商银行,1.3,1.3,2.75,2.75,3.45,3.45,3.55,3.55,3.15,3.15,3.05,3.05,3.15,3.15,3.25,3.25
2159,2015-06-29,农业银行,1.4,1.4,2.9,2.9,3.6,3.6,3.6,3.6,3.25,3.25,3.18,3.18,3.28,3.28,3.4,3.4
2160,2015-06-29,中国银行,1.3,1.3,2.73,2.73,3.41,3.41,3.56,3.56,3.25,3.25,3.18,3.18,3.28,3.28,3.35,3.35
2161,2015-06-29,建设银行,1.31,1.31,2.74,2.74,3.48,3.48,3.75,3.75,3.3,3.3,3.21,3.21,3.3,3.3,3.4,3.4
2162,2015-06-29,交通银行,1.37,1.37,2.94,2.94,3.59,3.59,3.73,3.73,3.32,3.32,3.2,3.2,3.3,3.3,3.4,3.4
2163,2015-06-29,招商银行,1.32,1.32,2.95,2.95,3.55,3.55,3.8,3.8,3.3,3.3,3.25,3.25,3.3,3.3,3.4,3.4
2164,2015-06-29,中信银行,1.28,1.28,2.7,2.7,3.35,3.35,3.45,3.45,3.0,3.0,3.1,3.1,3.23,3.23,3.3,3.3
2165,2015-06-29,光大银行,1.35,1.35,2.98,2.98,3.6,3.6,3.6,3.6,3.2,3.2,3.1,3.1,3.2,3.2,3.3,3.3
2166,2015-06-29,兴业银行,1.34,1.34,2.7,2.7,2.8,2.8,3.0,3.0,3.0,3.0,3.15,3.15,3.25,3.25,3.4,3.4
2167,2015-06-29,浦发银行,1.36,1.36,3.05,3.05,3.6,3.6,3.68,3.68,3.3,3.3,3.2,3.2,3.3,3.3,3.4,3.4
2168,2015-06-29,北京银行,1.4,1.4,3.05,3.05,3.55,3.55,3.55,3.55,3.25,3.25,3.2,3.2,3.3,3.3,3.4,3.4
2169,2015-06-29,上海银行,1.33,1.33,2.8,2.8,3.48,3.48,3.55,3.55,3.23,3.23,3.18,3.18,3.27,3.27,3.37,3.37
2170,2015-06-29,汇丰中国,1.34,1.34,2.85,2.85,3.49,3.49,3.53,3.53,3.23,3.23,3.15,3.15,3.25,3.25,3.35,3.35
2171,2015-06-29,渣打银行,1.36,1.36,2.92,2.92,3.59,3.59,3.63,3.63,3.28,3.28,3.2,3.2,3.3,3.3,3.4,3.4
2172,2015-06-29,华夏银行,1.34,1.34,2.9,2.9,3.45,3.45,3.56,3.56,3.24,3.24,3.2,3.2,3.3,3.3,3.4,3.4
2173,2015-06-29,广发银行,1.38,1.38,2.75,2.75,3.45,3.45,3.55,3.55,3.25,3.25,3.2,3.2,3.3,3.3,3.4,3.4
2174,2015-06-29,邮储银行,1.35,1.35,2.85,2.85,3.55,3.55,3.65,3.65,3.3,3.3,3.55,3.55,3.6,3.6,3.65,3.65
2175,2015-06-29,国开行,1.3,1.3,2.73,2.73,3.41,3.41,3.53,3.53,3.0,3.0,3.05,3.05,3.2,3.2,3.4,3.4
2176,2015-06-30,工商银行,1.18,1.18,2.56,2.56,3.2,3.2,3.5,3.5,3.15,3.15,3.05,3.05,3.15,3.15,3.25,3.25
2177,2015-06-30,农业银行,1.3,1.3,2.7,2.7,3.4,3.4,3.6,3.6,3.24,3.24,3.18,3.18,3.28,3.28,3.39,3.39
2178,2015-06-30,中国银行,1.2,1.2,2.51,2.51,3.15,3.15,3.45,3.45,3.22,3.22,3.18,3.18,3.28,3.28,3.35,3.35
2179,2015-06-30,建设银行,1.2,1.2,2.6,2.6,3.16,3.16,3.6,3.6,3.3,3.3,3.19,3.19,3.3,3.3,3.4,3.4
2180,2015-06-30,交通银行,1.25,1.25,2.68,2.68,3.21,3.21,3.7,3.7,3.29,3.29,3.2,3.2,3.3,3.3,3.4,3.4
2181,2015-06-30,招商银行,1.3,1.3,2.7,2.7,3.2,3.2,3.5,3.5,3.2,3.2,3.2,3.2,3.3,3.3,3.4,3.4
2182,2015-06-30,中信银行,1.17,1.17,2.53,2.53,3.1,3.1,3.45,3.45,3.0,3.0,3.1,3.1,3.23,3.23,3.3,3.3
2183,2015-06-30,光大银行,1.25,1.25,2.8,2.8,3.5,3.5,3.6,3.6,3.4,3.4,3.18,3.18,3.28,3.28,3.39,3.39
2184,2015-06-30,兴业银行,1.24,1.24,2.58,2.58,2.8,2.8,3.0,3.0,3.0,3.0,3.15,3.15,3.25,3.25,3.4,3.4
2185,2015-06-30,浦发银行,1.25,1.25,2.7,2.7,3.25,3.25,3.5,3.5,3.22,3.22,3.17,3.17,3.27,3.27,3.38,3.38
2186,2015-06-30,北京银行,1.3,1.3,2.8,2.8,3.3,3.3,3.55,3.55,3.25,3.25,3.2,3.2,3.3,3.3,3.4,3.4
2187,2015-06-30,上海银行,1.2,1.2,2.58,2.58,3.15,3.15,3.45,3.45,3.22,3.22,3.17,3.17,3.27,3.27,3.37,3.37
2188,2015-06-30,汇丰中国,1.32,1.32,2.75,2.75,3.26,3.26,3.53,3.53,3.22,3.22,3.15,3.15,3.25,3.25,3.35,3.35
2189,2015-06-30,渣打银行,1.34,1.34,2.84,2.84,3.5,3.5,3.58,3.58,3.25,3.25,3.18,3.18,3.28,3.28,3.39,3.39
2190,2015-06-30,华夏银行,1.38,1.38,2.85,2.85,3.5,3.5,3.55,3.55,3.26,3.26,3.2,3.2,3.3,3.3,3.4,3.4
2191,2015-06-30,广发银行,1.3,1.3,2.6,2.6,3.15,3.15,3.5,3.5,3.25,3.25,3.2,3.2,3.3,3.3,3.4,3.4
2192,2015-06-30,邮储银行,1.2,1.2,2.63,2.63,3.25,3.25,3.55,3.55,3.3,3.3,3.55,3.55,3.6,3.6,3.65,3.65
2193,2015-06-30,国开行,1.28,1.28,2.58,2.58,3.1,3.1,3.45,3.45,3.0,3.0,3.05,3.05,3.2,3.2,3.4,3.4
2194,2015-07-01,工商银行,1.13,1.13,2.6,2.6,3.1,3.1,3.45,3.45,3.15,3.15,3.05,3.05,3.15,3.15,3.25,3.25
2195,2015-07-01,农业银行,1.15,1.15,2.6,2.6,3.1,3.1,3.3,3.3,3.23,3.23,3.18,3.18,3.28,3.28,3.39,3.39
2196,2015-07-01,中国银行,1.13,1.13,2.55,2.55,3.05,3.05,3.3,3.3,3.2,3.2,3.17,3.17,3.28,3.28,3.35,3.35
2197,2015-07-01,建设银行,1.12,1.12,2.55,2.55,3.1,3.1,3.5,3.5,3.31,3.31,3.21,3.21,3.3,3.3,3.4,3.4
2198,2015-07-01,交通银行,1.18,1.18,2.66,2.66,3.2,3.2,3.5,3.5,3.25,3.25,3.18,3.18,3.285,3.285,3.395,3.395
2199,2015-07-01,招商银行,1.16,1.16,2.65,2.65,3.17,3.17,3.26,3.26,3.15,3.15,3.18,3.18,3.28,3.28,3.39,3.39
2200,2015-07-01,中信银行,1.12,1.12,2.55,2.55,3.05,3.05,3.26,3.26,3.0,3.0,3.1,3.1,3.23,3.23,3.3,3.3
2201,2015-07-01,光大银行,1.2,1.2,2.8,2.8,3.2,3.2,3.4,3.4,3.4,3.4,3.18,3.18,3.28,3.28,3.39,3.39
2202,2015-07-01,兴业银行,1.15,1.15,2.5,2.5,2.8,2.8,3.0,3.0,3.0,3.0,3.15,3.15,3.25,3.25,3.4,3.4
2203,2015-07-01,浦发银行,1.2,1.2,2.6,2.6,3.1,3.1,3.48,3.48,3.22,3.22,3.17,3.17,3.27,3.27,3.39,3.39
2204,2015-07-01,北京银行,1.25,1.25,2.65,2.65,3.15,3.15,3.4,3.4,3.23,3.23,3.18,3.18,3.28,3.28,3.4,3.4
2205,2015-07-01,上海银行,1.18,1.18,2.6,2.6,3.1,3.1,3.4,3.4,3.22,3.22,3.17,3.17,3.27,3.27,3.37,3.37
2206,2015-07-01,汇丰中国,1.15,1.15,2.62,2.62,3.16,3.16,3.42,3.42,3.2,3.2,3.15,3.15,3.25,3.25,3.35,3.35
2207,2015-07-01,渣打银行,1.26,1.26,2.65,2.65,3.21,3.21,3.52,3.52,3.23,3.23,3.18,3.18,3.28,3.28,3.39,3.39
2208,2015-07-01,华夏银行,1.17,1.17,2.58,2.58,3.05,3.05,3.28,3.28,3.2,3.2,3.19,3.19,3.29,3.29,3.3,3.3
2209,2015-07-01,广发银行,1.2,1.2,2.6,2.6,3.1,3.1,3.3,3.3,3.25,3.25,3.2,3.2,3.3,3.3,3.4,3.4
2210,2015-07-01,邮储银行,1.16,1.16,2.62,2.62,3.2,3.2,3.5,3.5,3.28,3.28,3.55,3.55,3.6,3.6,3.65,3.65
2211,2015-07-01,国开行,1.13,1.13,2.55,2.55,3.05,3.05,3.26,3.26,3.1,3.1,3.05,3.05,3.2,3.2,3.4,3.4
2212,2015-07-02,工商银行,1.13,1.13,2.65,2.65,3.25,3.25,3.25,3.25,3.15,3.15,3.05,3.05,3.15,3.15,3.25,3.25
2213,2015-07-02,农业银行,1.15,1.15,2.75,2.75,3.35,3.35,3.3,3.3,3.23,3.23,3.18,3.18,3.28,3.28,3.39,3.39
2214,2015-07-02,中国银行,1.13,1.13,2.67,2.67,3.15,3.15,3.25,3.25,3.18,3.18,3.16,3.16,3.26,3.26,3.34,3.34
2215,2015-07-02,建设银行,1.13,1.13,2.69,2.69,3.29,3.29,3.36,3.36,3.36,3.36,3.21,3.21,3.3,3.3,3.4,3.4
2216,2015-07-02,交通银行,1.178,1.178,2.76,2.76,3.35,3.35,3.38,3.38,3.23,3.23,3.176,3.176,3.28,3.28,3.39,3.39
2217,2015-07-02,招商银行,1.16,1.16,2.87,2.87,3.45,3.45,3.35,3.35,3.2,3.2,3.18,3.18,3.28,3.28,3.38,3.38
2218,2015-07-02,中信银行,1.13,1.13,2.6,2.6,3.11,3.11,3.37,3.37,3.0,3.0,3.1,3.1,3.23,3.23,3.3,3.3
2219,2015-07-02,光大银行,1.2,1.2,2.75,2.75,3.3,3.3,3.37,3.37,3.4,3.4,3.17,3.17,3.28,3.28,3.39,3.39
2220,2015-07-02,兴业银行,1.15,1.15,2.5,2.5,2.8,2.8,3.0,3.0,3.0,3.0,3.15,3.15,3.25,3.25,3.4,3.4
2221,2015-07-02,浦发银行,1.18,1.18,2.75,2.75,3.25,3.25,3.22,3.22,3.19,3.19,3.16,3.16,3.26,3.26,3.38,3.38
2222,2015-07-02,北京银行,1.2,1.2,2.75,2.75,3.25,3.25,3.4,3.4,3.23,3.23,3.18,3.18,3.28,3.28,3.39,3.39
2223,2015-07-02,上海银行,1.18,1.18,2.72,2.72,3.3,3.3,3.35,3.35,3.22,3.22,3.17,3.17,3.27,3.27,3.37,3.37
2224,2015-07-02,汇丰中国,1.15,1.15,2.72,2.72,3.31,3.31,3.29,3.29,3.19,3.19,3.15,3.15,3.25,3.25,3.35,3.35
2225,2015-07-02,渣打银行,1.16,1.16,2.6,2.6,3.11,3.11,3.37,3.37,3.21,3.21,3.17,3.17,3.28,3.28,3.39,3.39
2226,2015-07-02,华夏银行,1.17,1.17,2.7,2.7,3.28,3.28,3.23,3.23,3.24,3.24,3.19,3.19,3.29,3.29,3.39,3.39
2227,2015-07-02,广发银行,1.21,1.21,2.7,2.7,3.25,3.25,3.25,3.25,3.25,3.25,3.2,3.2,3.3,3.3,3.4,3.4
2228,2015-07-02,邮储银行,1.18,1.18,2.75,2.75,3.3,3.3,3.5,3.5,3.28,3.28,3.55,3.55,3.6,3.6,3.65,3.65
2229,2015-07-02,国开行,1.13,1.13,2.67,2.67,3.25,3.25,3.18,3.18,3.1,3.1,3.05,3.05,3.2,3.2,3.4,3.4
2230,2015-07-03,工商银行,1.13,1.13,2.65,2.65,3.25,3.25,3.25,3.25,3.15,3.15,3.05,3.05,3.15,3.15,3.25,3.25
2231,2015-07-03,农业银行,1.16,1.16,2.8,2.8,3.2,3.2,3.25,3.25,3.21,3.21,3.16,3.16,3.27,3.27,3.38,3.38
2232,2015-07-03,中国银行,1.13,1.13,2.75,2.75,3.16,3.16,3.2,3.2,3.18,3.18,3.16,3.16,3.26,3.26,3.34,3.34
2233,2015-07-03,建设银行,1.13,1.13,2.76,2.76,3.21,3.21,3.3,3.3,3.35,3.35,3.21,3.21,3.29,3.29,3.4,3.4
2234,2015-07-03,交通银行,1.18,1.18,2.85,2.85,3.26,3.26,3.35,3.35,3.22,3.22,3.171,3.171,3.276,3.276,3.39,3.39
2235,2015-07-03,招商银行,1.16,1.16,2.95,2.95,3.4,3.4,3.3,3.3,3.2,3.2,3.18,3.18,3.28,3.28,3.38,3.38
