,date,bank,ON_B,ON_A,1W_B,1W_A,2W_B,2W_A,1M_B,1M_A,3M_B,3M_A,6M_B,6M_A,9M_B,9M_A,1Y_B,1Y_A
2468,2014-07-22,中国银行,3.24,3.24,3.83,3.83,5.13,5.13,5.15,5.15,4.75,4.75,4.9,4.9,4.95,4.95,5.0,5.0
2469,2014-07-22,建设银行,3.25,3.25,3.85,3.85,4.8,4.8,4.9,4.9,4.71,4.71,4.86,4.86,4.92,4.92,4.95,4.95
2470,2014-07-22,交通银行,3.34,3.34,3.95,3.95,5.3,5.3,5.21,5.21,4.847,4.847,4.9,4.9,4.961,4.961,5.0,5.0
2471,2014-07-22,招商银行,3.25,3.25,3.82,3.82,5.17,5.17,5.15,5.15,4.745,4.745,4.9,4.9,4.96,4.96,5.0,5.0
2472,2014-07-22,中信银行,3.26,3.26,3.82,3.82,5.17,5.17,5.16,5.16,4.8,4.8,5.0,5.0,5.05,5.05,5.1,5.1
2473,2014-07-22,光大银行,3.27,3.27,3.9,3.9,5.2,5.2,5.2,5.2,4.75,4.75,4.9,4.9,4.97,4.97,5.0,5.0
2474,2014-07-22,兴业银行,3.27,3.27,3.85,3.85,5.15,5.15,5.0,5.0,4.65,4.65,4.8,4.8,4.9,4.9,4.95,4.95
2475,2014-07-22,浦发银行,3.25,3.25,4.1,4.1,5.15,5.15,5.16,5.16,4.75,4.75,4.9,4.9,4.9609,4.9609,5.0,5.0
2476,2014-07-22,北京银行,3.25,3.25,3.9,3.9,5.17,5.17,5.16,5.16,4.75,4.75,4.9,4.9,4.96,4.96,5.0,5.0
2477,2014-07-22,上海银行,3.25,3.25,3.82,3.82,5.17,5.17,5.15,5.15,4.7502,4.7502,4.9005,4.9005,4.9635,4.9635,5.0,5.0
2478,2014-07-22,汇丰中国,3.25,3.25,3.85,3.85,5.17,5.17,5.03,5.03,4.75,4.75,4.9,4.9,4.95,4.95,5.0,5.0
2479,2014-07-22,渣打银行,3.24,3.24,3.83,3.83,5.14,5.14,5.03,5.03,4.75,4.75,4.9,4.9,4.96,4.96,5.0,5.0
2480,2014-07-22,华夏银行,3.3,3.3,3.85,3.85,5.0,5.0,4.98,4.98,4.75,4.75,4.9,4.9,4.96,4.96,5.0,5.0
2481,2014-07-22,广发银行,3.26,3.26,3.8,3.8,4.8,4.8,5.0,5.0,4.65,4.65,4.95,4.95,4.99,4.99,5.0,5.0
2482,2014-07-22,邮储银行,3.24,3.24,3.85,3.85,5.17,5.17,5.16,5.16,4.76,4.76,4.95,4.95,5.0,5.0,5.0,5.0
2483,2014-07-22,国开行,3.24,3.24,3.85,3.85,5.17,5.17,5.16,5.16,4.72,4.72,4.9,4.9,4.96,4.96,5.0,5.0
2484,2014-07-23,工商银行,3.27,3.27,4.0,4.0,5.0,5.0,5.0,5.0,4.7,4.7,4.9,4.9,4.96,4.96,5.0,5.0
2485,2014-07-23,农业银行,3.6,3.6,4.5,4.5,5.3,5.3,5.3,5.3,4.92,4.92,4.9,4.9,4.96,4.96,5.0,5.0
2486,2014-07-23,中国银行,3.27,3.27,4.23,4.23,5.14,5.14,5.26,5.26,4.75,4.75,4.9,4.9,4.95,4.95,5.0,5.0
2487,2014-07-23,建设银行,3.27,3.27,4.22,4.22,4.9,4.9,5.0,5.0,4.71,4.71,4.86,4.86,4.92,4.92,4.95,4.95
2488,2014-07-23,交通银行,3.37,3.37,4.16,4.16,5.17,5.17,5.3,5.3,4.85,4.85,4.9,4.9,4.9608,4.9608,5.0,5.0
2489,2014-07-23,招商银行,3.29,3.29,4.23,4.23,5.16,5.16,5.27,5.27,4.745,4.745,4.9,4.9,4.96,4.96,5.0,5.0
2490,2014-07-23,中信银行,3.3,3.3,4.23,4.23,5.15,5.15,5.28,5.28,4.8,4.8,5.0,5.0,5.05,5.05,5.1,5.1
2491,2014-07-23,光大银行,3.3,3.3,4.2,4.2,5.2,5.2,5.3,5.3,5.6,5.6,4.9,4.9,4.97,4.97,5.0,5.0
2492,2014-07-23,兴业银行,3.31,3.31,4.18,4.18,5.15,5.15,5.27,5.27,4.65,4.65,4.8,4.8,4.9,4.9,4.95,4.95
2493,2014-07-23,浦发银行,3.35,3.35,4.4,4.4,5.2,5.2,5.4,5.4,4.75,4.75,4.9,4.9,4.9605,4.9605,5.0,5.0
2494,2014-07-23,北京银行,3.3,3.3,4.25,4.25,5.15,5.15,5.27,5.27,4.75,4.75,4.9,4.9,4.96,4.96,5.0,5.0
2495,2014-07-23,上海银行,3.28,3.28,4.25,4.25,5.15,5.15,5.25,5.25,4.75,4.75,4.9003,4.9003,4.963,4.963,5.0,5.0
2496,2014-07-23,汇丰中国,3.3,3.3,4.14,4.14,5.15,5.15,5.28,5.28,4.75,4.75,4.9,4.9,4.95,4.95,5.0,5.0
2497,2014-07-23,渣打银行,3.24,3.24,4.14,4.14,5.14,5.14,5.27,5.27,4.88,4.88,4.9,4.9,4.96,4.96,5.0,5.0
2498,2014-07-23,华夏银行,3.35,3.35,4.15,4.15,5.14,5.14,5.15,5.15,4.75,4.75,4.9,4.9,4.96,4.96,5.0,5.0
2499,2014-07-23,广发银行,3.3,3.3,4.1,4.1,5.0,5.0,5.2,5.2,4.65,4.65,4.95,4.95,4.99,4.99,5.0,5.0
2500,2014-07-23,邮储银行,3.29,3.29,4.23,4.23,5.16,5.16,5.28,5.28,4.76,4.76,4.95,4.95,5.0,5.0,5.0,5.0
2501,2014-07-23,国开行,3.28,3.28,4.19,4.19,5.15,5.15,5.28,5.28,4.72,4.72,4.9,4.9,4.96,4.96,5.0,5.0
2502,2014-07-24,工商银行,3.3,3.3,4.1,4.1,5.27,5.27,5.2,5.2,4.7,4.7,4.9,4.9,4.96,4.96,5.0,5.0
2503,2014-07-24,农业银行,3.5,3.5,4.3,4.3,5.29,5.29,5.2,5.2,4.9,4.9,4.9,4.9,4.96,4.96,5.0,5.0
2504,2014-07-24,中国银行,3.3,3.3,4.08,4.08,5.27,5.27,5.36,5.36,4.75,4.75,4.9,4.9,4.95,4.95,5.0,5.0
2505,2014-07-24,建设银行,3.29,3.29,4.08,4.08,5.0,5.0,5.1,5.1,4.71,4.71,4.86,4.86,4.92,4.92,4.95,4.95
2506,2014-07-24,交通银行,3.3,3.3,4.12,4.12,5.3,5.3,5.4,5.4,4.85,4.85,4.9,4.9,4.9606,4.9606,5.0,5.0
2507,2014-07-24,招商银行,3.3,3.3,4.1,4.1,5.27,5.27,5.1,5.1,4.745,4.745,4.9,4.9,4.96,4.96,5.0,5.0
2508,2014-07-24,中信银行,3.31,3.31,4.11,4.11,5.28,5.28,5.28,5.28,4.8,4.8,5.0,5.0,5.05,5.05,5.1,5.1
2509,2014-07-24,光大银行,3.32,3.32,4.1,4.1,5.3,5.3,5.3,5.3,4.75,4.75,4.9,4.9,4.97,4.97,5.0,5.0
2510,2014-07-24,兴业银行,3.35,3.35,4.14,4.14,5.27,5.27,5.27,5.27,4.65,4.65,4.8,4.8,4.9,4.9,4.95,4.95
2511,2014-07-24,浦发银行,3.35,3.35,4.2,4.2,5.35,5.35,5.38,5.38,4.75,4.75,4.9,4.9,4.9604,4.9604,5.0,5.0
2512,2014-07-24,北京银行,3.35,3.35,4.15,4.15,5.3,5.3,5.27,5.27,4.75,4.75,4.9,4.9,4.96,4.96,5.0,5.0
2513,2014-07-24,上海银行,3.3,3.3,4.1,4.1,5.27,5.27,5.35,5.35,4.75,4.75,4.9003,4.9003,4.963,4.963,5.0,5.0
2514,2014-07-24,汇丰中国,3.3,3.3,4.08,4.08,5.27,5.27,5.28,5.28,4.75,4.75,4.9,4.9,4.95,4.95,5.0,5.0
2515,2014-07-24,渣打银行,3.29,3.29,4.08,4.08,5.27,5.27,5.27,5.27,4.75,4.75,4.9,4.9,4.96,4.96,5.0,5.0
2516,2014-07-24,华夏银行,3.35,3.35,4.13,4.13,5.15,5.15,5.2,5.2,4.75,4.75,4.9,4.9,4.96,4.96,5.0,5.0
2517,2014-07-24,广发银行,3.35,3.35,4.08,4.08,5.0,5.0,5.1,5.1,4.65,4.65,4.95,4.95,4.99,4.99,5.0,5.0
2518,2014-07-24,邮储银行,3.29,3.29,4.08,4.08,5.27,5.27,5.38,5.38,4.76,4.76,4.95,4.95,5.0,5.0,5.0,5.0
2519,2014-07-24,国开行,3.3,3.3,4.09,4.09,5.27,5.27,5.38,5.38,4.72,4.72,4.9,4.9,4.96,4.96,5.0,5.0
2520,2014-07-25,工商银行,3.34,3.34,4.06,4.06,4.77,4.77,4.95,4.95,4.7,4.7,4.9,4.9,4.96,4.96,5.0,5.0
2521,2014-07-25,农业银行,3.4,3.4,4.2,4.2,4.8,4.8,4.95,4.95,4.9,4.9,4.9,4.9,4.96,4.96,5.0,5.0
2522,2014-07-25,中国银行,3.34,3.34,4.09,4.09,4.9,4.9,4.51,4.51,4.75,4.75,4.9,4.9,4.95,4.95,5.0,5.0
2523,2014-07-25,建设银行,3.34,3.34,4.08,4.08,4.8,4.8,4.9,4.9,4.71,4.71,4.86,4.86,4.92,4.92,4.95,4.95
2524,2014-07-25,交通银行,3.35,3.35,4.1,4.1,4.8,4.8,5.0,5.0,4.85,4.85,4.9,4.9,4.9605,4.9605,5.0,5.0
2525,2014-07-25,招商银行,3.32,3.32,4.07,4.07,4.9,4.9,4.95,4.95,4.745,4.745,4.9,4.9,4.96,4.96,5.0,5.0
2526,2014-07-25,中信银行,3.36,3.36,4.11,4.11,4.9,4.9,4.95,4.95,4.8,4.8,5.0,5.0,5.05,5.05,5.1,5.1
2527,2014-07-25,光大银行,3.37,3.37,4.1,4.1,4.99,4.99,4.95,4.95,4.75,4.75,4.9,4.9,4.97,4.97,5.0,5.0
2528,2014-07-25,兴业银行,3.35,3.35,4.07,4.07,4.77,4.77,4.95,4.95,4.65,4.65,4.8,4.8,4.9,4.9,4.95,4.95
2529,2014-07-25,浦发银行,3.38,3.38,4.1,4.1,4.77,4.77,4.95,4.95,4.75,4.75,4.9,4.9,4.9604,4.9604,5.0,5.0
2530,2014-07-25,北京银行,3.35,3.35,4.1,4.1,4.9,4.9,4.95,4.95,4.75,4.75,4.9,4.9,4.96,4.96,5.0,5.0
2531,2014-07-25,上海银行,3.35,3.35,4.06,4.06,4.8,4.8,4.95,4.95,4.75,4.75,4.9001,4.9001,4.962,4.962,5.0,5.0
2532,2014-07-25,汇丰中国,3.35,3.35,4.06,4.06,4.77,4.77,4.95,4.95,4.75,4.75,4.9,4.9,4.95,4.95,5.0,5.0
2533,2014-07-25,渣打银行,3.34,3.34,4.06,4.06,4.97,4.97,4.95,4.95,4.75,4.75,4.8,4.8,4.96,4.96,5.0,5.0
2534,2014-07-25,华夏银行,3.35,3.35,4.08,4.08,4.77,4.77,4.95,4.95,4.75,4.75,4.9,4.9,4.96,4.96,5.0,5.0
2535,2014-07-25,广发银行,3.36,3.36,4.08,4.08,4.6,4.6,4.8,4.8,4.65,4.65,4.9,4.9,4.99,4.99,5.0,5.0
2536,2014-07-25,邮储银行,3.34,3.34,4.07,4.07,4.9,4.9,4.95,4.95,4.78,4.78,4.98,4.98,5.0,5.0,5.0,5.0
2537,2014-07-25,国开行,3.34,3.34,4.07,4.07,4.77,4.77,4.95,4.95,4.72,4.72,4.9,4.9,4.96,4.96,5.0,5.0
2538,2014-07-28,工商银行,3.3,3.3,4.05,4.05,4.88,4.88,4.2,4.2,4.7,4.7,4.9,4.9,4.96,4.96,5.0,5.0
2539,2014-07-28,农业银行,3.4,3.4,4.0,4.0,4.9,4.9,4.65,4.65,4.8,4.8,4.9,4.9,4.96,4.96,5.0,5.0
2540,2014-07-28,中国银行,3.28,3.28,4.0,4.0,4.57,4.57,4.5,4.5,4.75,4.75,4.9,4.9,4.95,4.95,5.0,5.0
2541,2014-07-28,建设银行,3.3,3.3,4.0,4.0,4.5,4.5,4.2,4.2,4.71,4.71,4.86,4.86,4.92,4.92,4.95,4.95
2542,2014-07-28,交通银行,3.31,3.31,4.02,4.02,4.65,4.65,4.8,4.8,4.78,4.78,4.9,4.9,4.9604,4.9604,5.0,5.0
2543,2014-07-28,招商银行,3.28,3.28,4.0,4.0,4.5,4.5,4.5,4.5,4.745,4.745,4.9,4.9,4.96,4.96,5.0,5.0
2544,2014-07-28,中信银行,3.32,3.32,4.03,4.03,4.58,4.58,4.16,4.16,4.8,4.8,5.0,5.0,5.05,5.05,5.1,5.1
2545,2014-07-28,光大银行,3.32,3.32,4.05,4.05,4.6,4.6,4.2,4.2,4.75,4.75,4.9,4.9,4.97,4.97,5.0,5.0
2546,2014-07-28,兴业银行,3.32,3.32,4.04,4.04,4.57,4.57,4.77,4.77,4.65,4.65,4.8,4.8,4.9,4.9,4.95,4.95
2547,2014-07-28,浦发银行,3.3,3.3,4.02,4.02,4.9,4.9,4.77,4.77,4.75,4.75,4.9,4.9,4.9603,4.9603,5.0,5.0
2548,2014-07-28,北京银行,3.3,3.3,4.05,4.05,4.9,4.9,4.77,4.77,4.75,4.75,4.9,4.9,4.96,4.96,5.0,5.0
2549,2014-07-28,上海银行,3.3,3.3,4.01,4.01,4.6,4.6,4.6,4.6,4.75,4.75,4.9,4.9,4.961,4.961,5.0,5.0
2550,2014-07-28,汇丰中国,3.3,3.3,4.01,4.01,4.6,4.6,4.77,4.77,4.75,4.75,4.9,4.9,4.95,4.95,5.0,5.0
2551,2014-07-28,渣打银行,3.29,3.29,4.0,4.0,4.9,4.9,4.1,4.1,4.75,4.75,5.8,5.8,4.96,4.96,5.0,5.0
2552,2014-07-28,华夏银行,3.31,3.31,4.01,4.01,4.6,4.6,4.1,4.1,4.75,4.75,4.9,4.9,4.96,4.96,5.0,5.0
2553,2014-07-28,广发银行,3.32,3.32,4.01,4.01,4.4,4.4,4.2,4.2,4.65,4.65,4.95,4.95,4.99,4.99,5.0,5.0
2554,2014-07-28,邮储银行,3.3,3.3,4.01,4.01,4.6,4.6,4.1,4.1,4.76,4.76,4.9,4.9,4.97,4.97,5.0,5.0
2555,2014-07-28,国开行,3.3,3.3,4.01,4.01,4.6,4.6,4.1,4.1,4.72,4.72,4.9,4.9,4.96,4.96,5.0,5.0
2556,2014-07-29,工商银行,3.25,3.25,3.8,3.8,4.6,4.6,4.14,4.14,4.7,4.7,4.9,4.9,4.96,4.96,5.0,5.0
2557,2014-07-29,农业银行,3.25,3.25,3.88,3.88,4.6,4.6,4.25,4.25,4.75,4.75,4.9,4.9,4.96,4.96,5.0,5.0
2558,2014-07-29,中国银行,3.25,3.25,3.92,3.92,4.52,4.52,4.15,4.15,4.75,4.75,4.9,4.9,4.95,4.95,5.0,5.0
2559,2014-07-29,建设银行,3.25,3.25,3.88,3.88,4.4,4.4,4.15,4.15,4.7,4.7,4.85,4.85,4.91,4.91,4.94,4.94
2560,2014-07-29,交通银行,3.253,3.253,3.89,3.89,4.62,4.62,4.25,4.25,4.75,4.75,4.9,4.9,4.9603,4.9603,5.0,5.0
2561,2014-07-29,招商银行,3.24,3.24,3.92,3.92,4.8,4.8,4.1,4.1,4.74,4.74,4.9,4.9,4.96,4.96,5.0,5.0
2562,2014-07-29,中信银行,3.25,3.25,3.92,3.92,4.6,4.6,4.11,4.11,4.8,4.8,5.0,5.0,5.05,5.05,5.1,5.1
2563,2014-07-29,光大银行,3.26,3.26,3.95,3.95,4.6,4.6,4.2,4.2,4.75,4.75,4.9,4.9,4.97,4.97,5.0,5.0
2564,2014-07-29,兴业银行,3.25,3.25,3.92,3.92,4.6,4.6,4.11,4.11,4.6,4.6,4.7,4.7,4.9,4.9,4.95,4.95
2565,2014-07-29,浦发银行,3.27,3.27,3.92,3.92,4.62,4.62,4.15,4.15,4.75,4.75,4.9,4.9,4.9602,4.9602,5.0,5.0
2566,2014-07-29,北京银行,3.25,3.25,3.95,3.95,4.6,4.6,4.15,4.15,4.75,4.75,4.9,4.9,4.96,4.96,5.0,5.0
2567,2014-07-29,上海银行,3.25,3.25,3.9,3.9,4.6,4.6,4.2,4.2,4.7495,4.7495,4.9,4.9,4.9608,4.9608,5.0,5.0
2568,2014-07-29,汇丰中国,3.25,3.25,3.89,3.89,4.6,4.6,4.11,4.11,4.75,4.75,4.9,4.9,4.95,4.95,5.0,5.0
2569,2014-07-29,渣打银行,3.25,3.25,3.88,3.88,4.6,4.6,4.15,4.15,4.3,4.3,4.9,4.9,4.96,4.96,5.0,5.0
2570,2014-07-29,华夏银行,3.25,3.25,3.93,3.93,4.5,4.5,4.15,4.15,4.75,4.75,4.9,4.9,4.96,4.96,5.0,5.0
2571,2014-07-29,广发银行,3.26,3.26,3.86,3.86,4.3,4.3,4.1,4.1,4.65,4.65,4.95,4.95,4.99,4.99,5.0,5.0
2572,2014-07-29,邮储银行,3.26,3.26,3.93,3.93,4.6,4.6,4.15,4.15,4.76,4.76,4.95,4.95,5.0,5.0,5.0,5.0
2573,2014-07-29,国开行,3.25,3.25,3.91,3.91,4.6,4.6,4.11,4.11,4.7,4.7,4.9,4.9,4.96,4.96,5.0,5.0
2574,2014-07-30,工商银行,3.24,3.24,3.8,3.8,4.6,4.6,4.15,4.15,4.7,4.7,4.9,4.9,4.96,4.96,5.0,5.0
2575,2014-07-30,农业银行,3.3,3.3,4.0,4.0,4.5,4.5,4.14,4.14,4.75,4.75,4.9,4.9,4.96,4.96,5.0,5.0
2576,2014-07-30,中国银行,3.25,3.25,3.9,3.9,4.5,4.5,4.15,4.15,4.73,4.73,4.9,4.9,4.95,4.95,5.0,5.0
2577,2014-07-30,建设银行,3.24,3.24,3.9,3.9,4.4,4.4,4.12,4.12,4.7,4.7,4.85,4.85,4.91,4.91,4.94,4.94
2578,2014-07-30,交通银行,3.242,3.242,3.92,3.92,4.57,4.57,4.155,4.155,4.741,4.741,4.9,4.9,4.9602,4.9602,5.0,5.0
2579,2014-07-30,招商银行,3.2,3.2,3.91,3.91,4.5,4.5,4.1,4.1,4.73,4.73,4.9,4.9,4.96,4.96,5.0,5.0
2580,2014-07-30,中信银行,3.25,3.25,3.92,3.92,4.5,4.5,4.14,4.14,4.8,4.8,5.0,5.0,5.05,5.05,5.1,5.1
2581,2014-07-30,光大银行,3.27,3.27,3.95,3.95,4.6,4.6,4.2,4.2,4.74,4.74,4.9,4.9,4.95,4.95,5.0,5.0
2582,2014-07-30,兴业银行,3.27,3.27,3.93,3.93,4.55,4.55,4.1,4.1,4.6,4.6,4.7,4.7,4.9,4.9,4.95,4.95
2583,2014-07-30,浦发银行,3.28,3.28,3.98,3.98,4.55,4.55,4.15,4.15,4.74,4.74,4.9,4.9,4.9601,4.9601,5.0,5.0
2584,2014-07-30,北京银行,3.25,3.25,3.92,3.92,4.25,4.25,4.15,4.15,4.75,4.75,4.9,4.9,4.96,4.96,5.0,5.0
2585,2014-07-30,上海银行,3.25,3.25,3.92,3.92,4.5,4.5,4.15,4.15,4.7446,4.7446,4.9,4.9,4.9605,4.9605,5.0,5.0
2586,2014-07-30,汇丰中国,3.24,3.24,3.9,3.9,4.55,4.55,4.11,4.11,4.75,4.75,4.9,4.9,4.95,4.95,5.0,5.0
2587,2014-07-30,渣打银行,3.24,3.24,3.9,3.9,4.6,4.6,4.14,4.14,4.74,4.74,4.9,4.9,4.96,4.96,5.0,5.0
2588,2014-07-30,华夏银行,3.28,3.28,3.93,3.93,4.2,4.2,4.15,4.15,4.7,4.7,4.9,4.9,4.96,4.96,5.0,5.0
2589,2014-07-30,广发银行,3.26,3.26,3.9,3.9,4.1,4.1,4.1,4.1,4.7,4.7,4.9,4.9,4.99,4.99,5.0,5.0
2590,2014-07-30,邮储银行,3.24,3.24,3.91,3.91,4.55,4.55,4.15,4.15,4.76,4.76,4.95,4.95,5.0,5.0,5.0,5.0
2591,2014-07-30,国开行,3.25,3.25,3.91,3.91,4.55,4.55,4.15,4.15,4.7,4.7,4.9,4.9,4.96,4.96,5.0,5.0
2592,2014-07-31,工商银行,3.2,3.2,3.85,3.85,4.1,4.1,4.2,4.2,4.7,4.7,4.9,4.9,4.96,4.96,5.0,5.0
2593,2014-07-31,农业银行,3.25,3.25,4.05,4.05,4.05,4.05,4.2,4.2,4.73,4.73,4.9,4.9,4.96,4.96,5.0,5.0
2594,2014-07-31,中国银行,3.2,3.2,3.97,3.97,3.95,3.95,4.2,4.2,4.73,4.73,4.9,4.9,4.95,4.95,5.0,5.0
2595,2014-07-31,建设银行,3.2,3.2,3.97,3.97,3.93,3.93,4.15,4.15,4.7,4.7,4.85,4.85,4.91,4.91,4.94,4.94
2596,2014-07-31,交通银行,3.21,3.21,3.98,3.98,4.2,4.2,4.22,4.22,4.735,4.735,4.9,4.9,4.9596,4.9596,5.0,5.0
2597,2014-07-31,招商银行,3.18,3.18,3.98,3.98,3.94,3.94,4.2,4.2,4.73,4.73,4.9,4.9,4.96,4.96,5.0,5.0
2598,2014-07-31,中信银行,3.2,3.2,4.0,4.0,4.0,4.0,4.2,4.2,4.8,4.8,5.0,5.0,5.05,5.05,5.1,5.1
2599,2014-07-31,光大银行,3.22,3.22,4.0,4.0,4.0,4.0,4.2,4.2,4.73,4.73,4.9,4.9,4.95,4.95,5.0,5.0
2600,2014-07-31,兴业银行,3.21,3.21,3.98,3.98,3.95,3.95,4.2,4.2,4.6,4.6,4.7,4.7,4.9,4.9,4.95,4.95
2601,2014-07-31,浦发银行,3.25,3.25,4.05,4.05,4.53,4.53,4.2,4.2,4.73,4.73,4.9,4.9,4.9592,4.9592,5.0,5.0
2602,2014-07-31,北京银行,3.2,3.2,4.0,4.0,3.95,3.95,4.2,4.2,4.7,4.7,4.9,4.9,4.96,4.96,5.0,5.0
2603,2014-07-31,上海银行,3.2,3.2,3.97,3.97,3.95,3.95,4.2,4.2,4.7389,4.7389,4.9,4.9,4.9596,4.9596,5.0,5.0
2604,2014-07-31,汇丰中国,3.21,3.21,3.96,3.96,4.53,4.53,4.16,4.16,4.75,4.75,4.9,4.9,4.95,4.95,5.0,5.0
2605,2014-07-31,渣打银行,3.19,3.19,3.97,3.97,3.92,3.92,4.2,4.2,4.73,4.73,4.9,4.9,4.96,4.96,5.0,5.0
2606,2014-07-31,华夏银行,3.21,3.21,4.0,4.0,4.05,4.05,4.15,4.15,4.7,4.7,4.9,4.9,4.96,4.96,5.0,5.0
2607,2014-07-31,广发银行,3.23,3.23,3.9,3.9,3.95,3.95,4.2,4.2,4.7,4.7,4.9,4.9,4.99,4.99,5.0,5.0
2608,2014-07-31,邮储银行,3.2,3.2,3.98,3.98,3.93,3.93,4.2,4.2,4.76,4.76,4.95,4.95,5.0,5.0,5.0,5.0
2609,2014-07-31,国开行,3.2,3.2,3.97,3.97,3.93,3.93,4.2,4.2,4.7,4.7,4.9,4.9,4.96,4.96,5.0,5.0
2610,2014-08-01,工商银行,3.0,3.0,3.5,3.5,3.8,3.8,4.0,4.0,4.7,4.7,4.9,4.9,4.95,4.95,5.0,5.0
2611,2014-08-01,农业银行,3.18,3.18,3.9,3.9,4.05,4.05,4.2,4.2,4.73,4.73,4.9,4.9,4.96,4.96,5.0,5.0
2612,2014-08-01,中国银行,3.18,3.18,3.88,3.88,3.7,3.7,4.2,4.2,4.68,4.68,4.9,4.9,4.95,4.95,5.0,5.0
2613,2014-08-01,建设银行,3.19,3.19,3.85,3.85,3.73,3.73,4.12,4.12,4.7,4.7,4.84,4.84,4.89,4.89,4.94,4.94
2614,2014-08-01,交通银行,3.3,3.3,4.08,4.08,4.13,4.13,4.3,4.3,4.73,4.73,4.9,4.9,4.9592,4.9592,5.0,5.0
2615,2014-08-01,招商银行,3.2,3.2,4.0,4.0,4.05,4.05,4.2,4.2,4.73,4.73,4.9,4.9,4.96,4.96,5.0,5.0
2616,2014-08-01,中信银行,3.2,3.2,3.95,3.95,4.08,4.08,4.15,4.15,4.8,4.8,5.0,5.0,5.05,5.05,5.1,5.1
2617,2014-08-01,光大银行,3.24,3.24,4.0,4.0,4.05,4.05,4.23,4.23,4.72,4.72,4.9,4.9,4.95,4.95,5.0,5.0
2618,2014-08-01,兴业银行,3.21,3.21,3.92,3.92,3.98,3.98,4.22,4.22,4.6,4.6,4.7,4.7,4.9,4.9,4.95,4.95
2619,2014-08-01,浦发银行,3.16,3.16,3.87,3.87,4.08,4.08,4.22,4.22,4.72,4.72,4.9,4.9,4.96,4.96,5.0,5.0
2620,2014-08-01,北京银行,3.2,3.2,4.0,4.0,4.0,4.0,4.2,4.2,4.7,4.7,4.9,4.9,4.96,4.96,5.0,5.0
2621,2014-08-01,上海银行,3.25,3.25,3.9,3.9,4.05,4.05,4.23,4.23,4.7286,4.7286,4.9,4.9,4.9592,4.9592,5.0,5.0
2622,2014-08-01,汇丰中国,3.2,3.2,3.9,3.9,4.08,4.08,4.22,4.22,4.75,4.75,4.9,4.9,4.95,4.95,5.0,5.0
2623,2014-08-01,渣打银行,3.16,3.16,3.87,3.87,3.98,3.98,4.2,4.2,4.72,4.72,4.9,4.9,4.96,4.96,5.0,5.0
2624,2014-08-01,华夏银行,3.22,3.22,3.95,3.95,4.08,4.08,4.22,4.22,4.68,4.68,4.8,4.8,4.95,4.95,5.0,5.0
2625,2014-08-01,广发银行,3.25,3.25,3.9,3.9,4.05,4.05,4.2,4.2,4.65,4.65,4.8,4.8,4.9,4.9,5.0,5.0
2626,2014-08-01,邮储银行,3.18,3.18,3.9,3.9,4.1,4.1,4.25,4.25,4.76,4.76,4.95,4.95,5.0,5.0,5.0,5.0
2627,2014-08-01,国开行,3.16,3.16,3.87,3.87,4.08,4.08,4.22,4.22,4.7,4.7,4.9,4.9,4.96,4.96,5.0,5.0
2628,2014-08-04,工商银行,3.15,3.15,3.6,3.6,3.8,3.8,4.0,4.0,4.7,4.7,4.9,4.9,4.95,4.95,5.0,5.0
2629,2014-08-04,农业银行,3.18,3.18,3.85,3.85,4.2,4.2,4.08,4.08,4.7,4.7,4.9,4.9,4.95,4.95,5.0,5.0
2630,2014-08-04,中国银行,3.15,3.15,3.82,3.82,3.7,3.7,4.18,4.18,4.67,4.67,4.88,4.88,4.94,4.94,4.99,4.99
2631,2014-08-04,建设银行,3.18,3.18,3.82,3.82,3.74,3.74,4.04,4.04,4.69,4.69,4.84,4.84,4.89,4.89,4.94,4.94
2632,2014-08-04,交通银行,3.21,3.21,3.92,3.92,4.07,4.07,4.15,4.15,4.721,4.721,4.9,4.9,4.9565,4.9565,5.0,5.0
2633,2014-08-04,招商银行,3.17,3.17,3.9,3.9,4.05,4.05,4.2,4.2,4.73,4.73,4.9,4.9,4.96,4.96,5.0,5.0
2634,2014-08-04,中信银行,3.18,3.18,3.85,3.85,4.25,4.25,4.05,4.05,4.8,4.8,5.0,5.0,5.05,5.05,5.1,5.1
2635,2014-08-04,光大银行,3.2,3.2,3.9,3.9,4.05,4.05,4.22,4.22,4.7,4.7,4.9,4.9,4.95,4.95,5.0,5.0
2636,2014-08-04,兴业银行,3.18,3.18,3.8,3.8,4.1,4.1,4.1,4.1,4.6,4.6,4.7,4.7,4.83,4.83,4.95,4.95
2637,2014-08-04,浦发银行,3.18,3.18,3.85,3.85,4.3,4.3,4.08,4.08,4.72,4.72,4.9,4.9,4.9564,4.9564,5.0,5.0
2638,2014-08-04,北京银行,3.18,3.18,3.85,3.85,4.05,4.05,4.1,4.1,4.7,4.7,4.9,4.9,4.96,4.96,5.0,5.0
2639,2014-08-04,上海银行,3.2,3.2,3.85,3.85,4.05,4.05,4.1,4.1,4.7198,4.7198,4.9,4.9,4.9583,4.9583,5.0,5.0
2640,2014-08-04,汇丰中国,3.15,3.15,3.8,3.8,4.27,4.27,4.08,4.08,4.75,4.75,4.9,4.9,4.95,4.95,5.0,5.0
2641,2014-08-04,渣打银行,3.2,3.2,3.91,3.91,4.05,4.05,4.21,4.21,4.71,4.71,4.9,4.9,4.96,4.96,5.0,5.0
